,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,MVCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
153,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,153,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,2,deadball rebound,,Centre,,,
154,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,154,09:08,"GOOD FT by WANDELL,KELLEY",23 (+3),,20,,MVCW 23-20 (-3),,"GOOD FT by WANDELL,KELLEY",2,free throw,good,maryville,kelley wandell,1,548
155,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,155,08:53,,23 (+1),,22,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",CENTRE-W 23-22 (-1),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",2,layup,good,Centre,mikayla fee,2,533
156,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,156,--,,,,,"ASSIST  by HICKS,ELLEN",,,"ASSIST  by HICKS,ELLEN",2,assist,,Centre,ellen hicks,,
157,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,157,08:31,"GOOD LAYUP by MAPLES,MADISON(in the paint)",25 (+3),,22,,MVCW 25-22 (-3),,"GOOD LAYUP by MAPLES,MADISON(in the paint)",2,layup,good,maryville,madison maples,2,511
158,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,158,08:04,,25,,25,"GOOD 3PTR by MARCUM,MADISON",CENTRE-W 25-25 (0),,"GOOD 3PTR by MARCUM,MADISON",2,three pointer,good,Centre,madison marcum,3,484
159,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,159,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",2,assist,,Centre,olivia schad,,
160,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,160,07:45,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,465
161,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,161,07:45,"TURNOVER  by GARDNER,LIBBY",,,,,,,"TURNOVER  by GARDNER,LIBBY",2,turnover,,maryville,libby gardner,,465
162,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,162,07:45,,,,,"STEAL  by KELLAM,PAIGE",,,"STEAL  by KELLAM,PAIGE",2,steal,,Centre,,,465
163,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,163,07:45,"FOUL  by MAPLES,MADISON",,,,,,,"FOUL  by MAPLES,MADISON",2,foul,,maryville,madison maples,,465
164,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,164,07:45,"SUB IN by MAPLES,MADISON",,,,,,,"SUB IN by MAPLES,MADISON",2,subbing in,,maryville,madison maples,,465
165,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,165,07:45,"SUB IN by JERROLDS,HOLLAND",,,,,,,"SUB IN by JERROLDS,HOLLAND",2,subbing in,,maryville,holland jerrolds,,465
166,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,166,07:45,"SUB OUT by TALBOTT,HALEY",,,,,,,"SUB OUT by TALBOTT,HALEY",2,subbing out,,maryville,haley talbott,,465
167,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,167,07:45,"SUB OUT by HUDGENS,AMBER",,,,,,,"SUB OUT by HUDGENS,AMBER",2,subbing out,,maryville,amber hudgens,,465
168,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,168,07:45,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",2,subbing in,,Centre,abigail stewart,,465
169,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,169,07:45,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,465
170,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,170,07:31,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,451
171,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,171,--,,,,,"REBOUND OFF by HICKS,ELLEN",,,"REBOUND OFF by HICKS,ELLEN",2,offensive rebound,,Centre,ellen hicks,,
172,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,172,07:24,,,,,"TURNOVER  by HICKS,ELLEN",,,"TURNOVER  by HICKS,ELLEN",2,turnover,,Centre,ellen hicks,,444
173,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,173,07:07,,,,,"FOUL  by SCHAD,OLIVIA",,,"FOUL  by SCHAD,OLIVIA",2,foul,,Centre,olivia schad,,427
174,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,174,07:07,"GOOD JUMPER by BILITER,LAUREN",27 (+2),,25,,MVCW 27-25 (-2),,"GOOD JUMPER by BILITER,LAUREN",2,jumper,good,maryville,lauren biliter,2,427
175,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,175,07:07,"MISS FT by BILITER,LAUREN",,,,,,,"MISS FT by BILITER,LAUREN",2,free throw,missed,maryville,lauren biliter,,427
176,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,176,--,"REBOUND DEF by GARDNER,LIBBY",,,,,,,"REBOUND DEF by GARDNER,LIBBY",2,defensive rebound,,maryville,libby gardner,,
177,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,177,07:07,,27,,27,"GOOD JUMPER by KELLAM,PAIGE",CENTRE-W 27-27 (0),,"GOOD JUMPER by KELLAM,PAIGE",2,jumper,good,Centre,paige kellam,2,427
178,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,178,07:07,"GOOD LAYUP by JERROLDS,HOLLAND(in the paint)",29 (+2),,27,,MVCW 29-27 (-2),,"GOOD LAYUP by JERROLDS,HOLLAND(in the paint)",2,layup,good,maryville,holland jerrolds,2,427
179,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,179,--,"ASSIST  by HAWN,RACHEL",,,,,,,"ASSIST  by HAWN,RACHEL",2,assist,,maryville,rachel hawn,,
180,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,180,07:07,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,427
181,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,181,07:07,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,427
182,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,182,06:50,"FOUL  by GARDNER,LIBBY",,,,,,,"FOUL  by GARDNER,LIBBY",2,foul,,maryville,libby gardner,,410
183,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,183,06:45,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,405
184,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,184,06:45,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,405
185,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,185,06:45,,,,,"SUB IN by BALLARD,AMI",,,"SUB IN by BALLARD,AMI",2,subbing in,,Centre,ami ballard,,405
186,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,186,06:45,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,405
187,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,187,06:45,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,405
188,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,188,06:45,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,405
189,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,189,06:25,"SUB IN by ECKENROD,ELSA",,,,,,,"SUB IN by ECKENROD,ELSA",2,subbing in,,maryville,elsa eckenrod,,385
190,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,190,06:25,"SUB IN by HUDGENS,AMBER",,,,,,,"SUB IN by HUDGENS,AMBER",2,subbing in,,maryville,amber hudgens,,385
191,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,191,06:25,"SUB OUT by MAPLES,MADISON",,,,,,,"SUB OUT by MAPLES,MADISON",2,subbing out,,maryville,madison maples,,385
192,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,192,06:25,"SUB OUT by JERROLDS,HOLLAND",,,,,,,"SUB OUT by JERROLDS,HOLLAND",2,subbing out,,maryville,holland jerrolds,,385
193,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,193,06:06,,,,,"TURNOVER  by WILSON,KATHLEEN",,,"TURNOVER  by WILSON,KATHLEEN",2,turnover,,Centre,kathleen wilson,,366
194,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,194,06:04,"STEAL  by BILITER,LAUREN",,,,,,,"STEAL  by BILITER,LAUREN",2,steal,,maryville,,,364
195,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,195,06:01,"GOOD LAYUP by GARDNER,LIBBY(fastbreak)(in the paint)",31 (+4),,27,,MVCW 31-27 (-4),,"GOOD LAYUP by GARDNER,LIBBY(fastbreak)(in the paint)",2,layup,good,maryville,libby(fastbreak) gardner,2,361
196,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,196,05:42,,,,,"MISS LAYUP by RICE,MADISON",,,"MISS LAYUP by RICE,MADISON",2,layup,missed,Centre,madison rice,,342
197,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,197,--,,,,,"REBOUND OFF by RICE,MADISON",,,"REBOUND OFF by RICE,MADISON",2,offensive rebound,,Centre,madison rice,,
198,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,198,05:31,,,,,"TURNOVER  by BALLARD,AMI",,,"TURNOVER  by BALLARD,AMI",2,turnover,,Centre,ami ballard,,331
199,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,199,05:29,"STEAL  by GARDNER,LIBBY",,,,,,,"STEAL  by GARDNER,LIBBY",2,steal,,maryville,,,329
200,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,200,05:13,,,,,"FOUL  by STEWART,ABIGAIL",,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,313
201,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,201,05:04,"GOOD FT by HAWN,RACHEL",32 (+5),,27,,MVCW 32-27 (-5),,"GOOD FT by HAWN,RACHEL",2,free throw,good,maryville,rachel hawn,1,304
202,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,202,05:04,"GOOD FT by HAWN,RACHEL",33 (+6),,27,,MVCW 33-27 (-6),,"GOOD FT by HAWN,RACHEL",2,free throw,good,maryville,rachel hawn,1,304
203,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,203,05:04,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,304
204,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,204,05:04,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,304
205,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,205,05:04,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,304
206,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,206,05:04,,,,,"SUB OUT by BALLARD,AMI",,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,304
207,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,207,05:00,,33 (+3),,30,"GOOD 3PTR by WILSON,KATHLEEN",CENTRE-W 33-30 (-3),,"GOOD 3PTR by WILSON,KATHLEEN",2,three pointer,good,Centre,kathleen wilson,3,300
208,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,208,04:49,"MISS LAYUP by ECKENROD,ELSA",,,,,,,"MISS LAYUP by ECKENROD,ELSA",2,layup,missed,maryville,elsa eckenrod,,289
209,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,209,--,"REBOUND OFF by HAWN,RACHEL",,,,,,,"REBOUND OFF by HAWN,RACHEL",2,offensive rebound,,maryville,rachel hawn,,
210,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,210,04:31,"MISS LAYUP by GARDNER,LIBBY",,,,,,,"MISS LAYUP by GARDNER,LIBBY",2,layup,missed,maryville,libby gardner,,271
211,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,211,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
212,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,212,04:24,,,,,"TURNOVER  by HICKS,ELLEN",,,"TURNOVER  by HICKS,ELLEN",2,turnover,,Centre,ellen hicks,,264
213,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,213,04:24,"STEAL  by HUDGENS,AMBER",,,,,,,"STEAL  by HUDGENS,AMBER",2,steal,,maryville,,,264
214,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,214,04:20,TIMEOUT 20SEC by TEAM,,,,,,,TIMEOUT 20SEC by TEAM,2,timeout,,maryville,,,260
215,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,215,04:20,"GOOD LAYUP by BILITER,LAUREN(in the paint)",35 (+5),,30,,MVCW 35-30 (-5),,"GOOD LAYUP by BILITER,LAUREN(in the paint)",2,layup,good,maryville,lauren biliter,2,260
216,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,216,04:20,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,260
217,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,217,04:20,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,260
218,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,218,04:01,,,,,"MISS 3PTR by MURRAY,KYLEE",,,"MISS 3PTR by MURRAY,KYLEE",2,three pointer,missed,Centre,kylee murray,,241
219,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,219,--,"REBOUND DEF by BILITER,LAUREN",,,,,,,"REBOUND DEF by BILITER,LAUREN",2,defensive rebound,,maryville,lauren biliter,,
220,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,220,03:50,"MISS LAYUP by HAWN,RACHEL",,,,,,,"MISS LAYUP by HAWN,RACHEL",2,layup,missed,maryville,rachel hawn,,230
221,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,221,--,,,,,"REBOUND DEF by WEHBY,ABIGAIL",,,"REBOUND DEF by WEHBY,ABIGAIL",2,defensive rebound,,Centre,abigail wehby,,
222,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,222,03:23,"FOUL  by HAWN,RACHEL",,,,,,,"FOUL  by HAWN,RACHEL",2,foul,,maryville,rachel hawn,,203
223,2,maryville-tenn-,Maryville,Centre,86-76,86,76,"18, 23, 19, 26, 86","22, 14, 13, 27, 76",18,23,19,26,86,22,14,13,27,76,2-0,0-2,11/18/17,Win,81,No Location Recorded,3:00 PM,H,223,03:23,,35 (+4),,31,"GOOD FT by WILSON,KATHLEEN",CENTRE-W 35-31 (-4),,"GOOD FT by WILSON,KATHLEEN",2,free throw,good,Centre,kathleen wilson,1,203
