,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENW,Away Team Score,Play Team Indicator,Home Team Score,OUW,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
146,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,146,00:03,,,,,"SUB OUT by DODSON,TAYLOR",,,"SUB OUT by DODSON,TAYLOR",1,subbing out,,oglethorpe,taylor dodson,,3
147,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,147,00:01,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",1,turnover,,Centre,cheyenne bunner,,1
148,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,148,00:01,,,,,"MISS JUMPER by TRIPLETT,JADA",,,"MISS JUMPER by TRIPLETT,JADA",1,jumper,missed,oglethorpe,jada triplett,,1
149,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,149,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
150,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,150,00:01,,,,,"SUB IN by LEGATE,SAVANNAH",,,"SUB IN by LEGATE,SAVANNAH",1,subbing in,,oglethorpe,savannah legate,,1
151,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,151,00:01,,,,,"SUB IN by TRIPLETT,JADA",,,"SUB IN by TRIPLETT,JADA",1,subbing in,,oglethorpe,jada triplett,,1
152,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,152,00:01,,,,,"SUB OUT by BURDGE,AUDREY",,,"SUB OUT by BURDGE,AUDREY",1,subbing out,,oglethorpe,audrey burdge,,1
153,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,153,00:01,,,,,"SUB OUT by WOODS,MILANIA",,,"SUB OUT by WOODS,MILANIA",1,subbing out,,oglethorpe,milania woods,,1
154,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,154,Start Period 2,,,,,,,,,2,,,,,,
155,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,155,10:00,"SUB IN by MARCUM,MADISON",,,,,,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,600
156,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,156,10:00,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,600
157,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,157,10:00,,,,,"SUB IN by SIMPSON,BROOKE",,,"SUB IN by SIMPSON,BROOKE",2,subbing in,,oglethorpe,brooke simpson,,600
158,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,158,10:00,,,,,"SUB OUT by RANSOM,LAUREN",,,"SUB OUT by RANSOM,LAUREN",2,subbing out,,oglethorpe,lauren ransom,,600
159,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,159,09:41,"MISS LAYUP by STEWART,ABIGAIL",,,,,,,"MISS LAYUP by STEWART,ABIGAIL",2,layup,missed,Centre,abigail stewart,,581
160,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,160,--,,,,,"REBOUND DEF by TRIPLETT,JADA",,,"REBOUND DEF by TRIPLETT,JADA",2,defensive rebound,,oglethorpe,jada triplett,,
161,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,161,09:28,,,,,"MISS JUMPER by LEGATE,SAVANNAH",,,"MISS JUMPER by LEGATE,SAVANNAH",2,jumper,missed,oglethorpe,savannah legate,,568
162,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,162,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
163,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,163,09:16,"GOOD JUMPER by SCHAD,OLIVIA(fastbreak)(in the paint)",21 (+5),,16,,CENW 21-16 (+5),,"GOOD JUMPER by SCHAD,OLIVIA(fastbreak)(in the paint)",2,jumper,good,Centre,olivia(fastbreak) schad,2,556
164,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,164,--,"ASSIST  by BALLARD,AMI",,,,,,,"ASSIST  by BALLARD,AMI",2,assist,,Centre,ami ballard,,
165,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,165,09:03,,,,,"TURNOVER  by LONG,SYDNEY",,,"TURNOVER  by LONG,SYDNEY",2,turnover,,oglethorpe,sydney long,,543
166,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,166,09:03,,,,,"SUB IN by RANSOM,LAUREN",,,"SUB IN by RANSOM,LAUREN",2,subbing in,,oglethorpe,lauren ransom,,543
167,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,167,09:03,,,,,"SUB OUT by LONG,SYDNEY",,,"SUB OUT by LONG,SYDNEY",2,subbing out,,oglethorpe,sydney long,,543
168,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,168,08:54,"TURNOVER  by MARCUM,MADISON",,,,,,,"TURNOVER  by MARCUM,MADISON",2,turnover,,Centre,madison marcum,,534
169,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,169,08:44,,,,,"MISS 3PTR by TRIPLETT,JADA",,,"MISS 3PTR by TRIPLETT,JADA",2,three pointer,missed,oglethorpe,jada triplett,,524
170,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,170,--,"REBOUND DEF by BALLARD,AMI",,,,,,,"REBOUND DEF by BALLARD,AMI",2,defensive rebound,,Centre,ami ballard,,
171,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,171,08:35,,,,,"FOUL  by RANSOM,LAUREN",,,"FOUL  by RANSOM,LAUREN",2,foul,,oglethorpe,lauren ransom,,515
172,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,172,08:35,"GOOD FT by RICE,MADISON",22 (+6),,16,,CENW 22-16 (+6),,"GOOD FT by RICE,MADISON",2,free throw,good,Centre,madison rice,1,515
173,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,173,08:35,"GOOD FT by RICE,MADISON",23 (+7),,16,,CENW 23-16 (+7),,"GOOD FT by RICE,MADISON",2,free throw,good,Centre,madison rice,1,515
174,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,174,08:35,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,515
175,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,175,08:35,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,515
176,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,176,08:35,,,,,"SUB IN by DYER,KARLYMARIE",,,"SUB IN by DYER,KARLYMARIE",2,subbing in,,oglethorpe,karlymarie dyer,,515
177,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,177,08:35,,,,,"SUB IN by DODSON,TAYLOR",,,"SUB IN by DODSON,TAYLOR",2,subbing in,,oglethorpe,taylor dodson,,515
178,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,178,08:35,,,,,"SUB IN by BURDGE,AUDREY",,,"SUB IN by BURDGE,AUDREY",2,subbing in,,oglethorpe,audrey burdge,,515
179,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,179,08:35,,,,,"SUB OUT by SIMPSON,BROOKE",,,"SUB OUT by SIMPSON,BROOKE",2,subbing out,,oglethorpe,brooke simpson,,515
180,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,180,08:35,,,,,"SUB OUT by LEGATE,SAVANNAH",,,"SUB OUT by LEGATE,SAVANNAH",2,subbing out,,oglethorpe,savannah legate,,515
181,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,181,08:35,,,,,"SUB OUT by RANSOM,LAUREN",,,"SUB OUT by RANSOM,LAUREN",2,subbing out,,oglethorpe,lauren ransom,,515
182,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,182,08:25,,,,,"TURNOVER  by DYER,KARLYMARIE",,,"TURNOVER  by DYER,KARLYMARIE",2,turnover,,oglethorpe,karlymarie dyer,,505
183,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,183,08:17,"GOOD 3PTR by BALLARD,AMI",26 (+10),,16,,CENW 26-16 (+10),,"GOOD 3PTR by BALLARD,AMI",2,three pointer,good,Centre,ami ballard,3,497
184,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,184,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",2,assist,,Centre,kathleen wilson,,
185,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,185,08:14,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,494
186,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,186,08:14,,,,,TIMEOUT 20SEC by TEAM,,,TIMEOUT 20SEC by TEAM,2,timeout,,oglethorpe,,,494
187,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,187,08:14,,,,,"SUB IN by HOPKINS,CLARISSA",,,"SUB IN by HOPKINS,CLARISSA",2,subbing in,,oglethorpe,clarissa hopkins,,494
188,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,188,08:14,,,,,"SUB OUT by DODSON,TAYLOR",,,"SUB OUT by DODSON,TAYLOR",2,subbing out,,oglethorpe,taylor dodson,,494
189,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,189,08:06,,,,,"MISS LAYUP by TRIPLETT,JADA",,,"MISS LAYUP by TRIPLETT,JADA",2,layup,missed,oglethorpe,jada triplett,,486
190,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,190,--,"REBOUND DEF by SCHAD,OLIVIA",,,,,,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
191,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,191,07:54,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",2,jumper,missed,Centre,kathleen wilson,,474
192,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,192,--,"REBOUND OFF by WILSON,KATHLEEN",,,,,,,"REBOUND OFF by WILSON,KATHLEEN",2,offensive rebound,,Centre,kathleen wilson,,
193,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,193,07:46,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,466
194,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,194,07:46,,,,,"BLOCK  by BURDGE,AUDREY",,,"BLOCK  by BURDGE,AUDREY",2,block,,oglethorpe,audrey burdge,,466
195,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,195,--,,,,,"REBOUND DEF by BURDGE,AUDREY",,,"REBOUND DEF by BURDGE,AUDREY",2,defensive rebound,,oglethorpe,audrey burdge,,
196,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,196,07:46,,,,,"SUB IN by LONG,SYDNEY",,,"SUB IN by LONG,SYDNEY",2,subbing in,,oglethorpe,sydney long,,466
197,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,197,07:46,,,,,"SUB OUT by TRIPLETT,JADA",,,"SUB OUT by TRIPLETT,JADA",2,subbing out,,oglethorpe,jada triplett,,466
198,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,198,07:32,,26 (+8),,18,"GOOD JUMPER by LONG,SYDNEY(in the paint)",OUW 26-18 (+8),,"GOOD JUMPER by LONG,SYDNEY(in the paint)",2,jumper,good,oglethorpe,sydney long,2,452
199,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,199,07:06,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",2,turnover,,Centre,abigail stewart,,426
200,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,200,07:06,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,426
201,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,201,07:06,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,426
202,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,202,06:52,,,,,"MISS LAYUP by BURDGE,AUDREY",,,"MISS LAYUP by BURDGE,AUDREY",2,layup,missed,oglethorpe,audrey burdge,,412
203,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,203,06:52,"BLOCK  by STEWART,ABIGAIL",,,,,,,"BLOCK  by STEWART,ABIGAIL",2,block,,Centre,abigail stewart,,412
204,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,204,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
205,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,205,06:52,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,412
206,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,206,06:52,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,412
207,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,207,06:52,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,412
208,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,208,06:52,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,412
209,15,oglethorpe,Centre,Oglethorpe,44-53,44,53,"19, 9, 8, 8, 44","16, 9, 16, 12, 53",19,9,8,8,44,16,9,16,12,53,"12-3, 3-2 SAA","11-5, 4-1 SAA",01/14/18,Lose,350,No Location Recorded,1 p.m.,A,209,06:44,,26 (+6),,20,"GOOD JUMPER by BURDGE,AUDREY(in the paint)",OUW 26-20 (+6),,"GOOD JUMPER by BURDGE,AUDREY(in the paint)",2,jumper,good,oglethorpe,audrey burdge,2,404
