,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,BERRY,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
69,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,69,04:22,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",1,jumper,missed,Centre,abigail stewart,,262
70,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,70,--,,,,,"REBOUND DEF by WEEMS,ALEX",,,"REBOUND DEF by WEEMS,ALEX",1,defensive rebound,,berry,alex weems,,
71,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,71,04:06,,,,,"MISS JUMPER by WALTERS,MARY",,,"MISS JUMPER by WALTERS,MARY",1,jumper,missed,berry,mary walters,,246
72,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,72,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",1,defensive rebound,,Centre,abigail wehby,,
73,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,73,03:40,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",1,three pointer,missed,Centre,madison marcum,,220
74,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,74,--,,,,,"REBOUND DEF by SMITH,MCKENZIE",,,"REBOUND DEF by SMITH,MCKENZIE",1,defensive rebound,,berry,mckenzie smith,,
75,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,75,03:24,,,,,"MISS JUMPER by PARSONS,EVELINE",,,"MISS JUMPER by PARSONS,EVELINE",1,jumper,missed,berry,eveline parsons,,204
76,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,76,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,berry,,,
77,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,77,03:24,"BLOCK  by MARCUM,MADISON",,,,,,,"BLOCK  by MARCUM,MADISON",1,block,,Centre,madison marcum,,204
78,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,78,02:59,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",2,,7 (+5),,CENTRE-W 2-7 (-5),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",1,jumper,good,Centre,abigail wehby,2,179
79,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,79,02:42,,,,,"TURNOVER  by WEEMS,ALEX",,,"TURNOVER  by WEEMS,ALEX",1,turnover,,berry,alex weems,,162
80,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,80,02:42,,,,,"SUB IN by SANDMAN,MADELINE",,,"SUB IN by SANDMAN,MADELINE",1,subbing in,,berry,madeline sandman,,162
81,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,81,02:42,,,,,"SUB OUT by WEEMS,ALEX",,,"SUB OUT by WEEMS,ALEX",1,subbing out,,berry,alex weems,,162
82,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,82,02:16,"MISS JUMPER by MARCUM,MADISON",,,,,,,"MISS JUMPER by MARCUM,MADISON",1,jumper,missed,Centre,madison marcum,,136
83,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,83,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",1,offensive rebound,,Centre,abigail stewart,,
84,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,84,02:11,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",1,jumper,missed,Centre,abigail stewart,,131
85,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,85,--,,,,,"REBOUND DEF by WALTERS,MARY",,,"REBOUND DEF by WALTERS,MARY",1,defensive rebound,,berry,mary walters,,
86,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,86,01:40,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",1,subbing in,,Centre,rachel jennings,,100
87,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,87,01:40,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",1,subbing in,,Centre,lakken miller,,100
88,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,88,01:40,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",1,subbing in,,Centre,mikayla fee,,100
89,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,89,01:40,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",1,subbing in,,Centre,cheyenne bunner,,100
90,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,90,01:40,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",1,subbing out,,Centre,madison rice,,100
91,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,91,01:40,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",1,subbing out,,Centre,abigail wehby,,100
92,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,92,01:40,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",1,subbing out,,Centre,abigail stewart,,100
93,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,93,01:40,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",1,subbing out,,Centre,madison marcum,,100
94,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,94,01:28,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",4,,7 (+3),,CENTRE-W 4-7 (-3),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",1,layup,good,Centre,mikayla fee,2,88
95,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,95,--,"ASSIST  by WILSON,KAT",,,,,,,"ASSIST  by WILSON,KAT",1,assist,,Centre,kat wilson,,
96,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,96,01:14,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,1,timeout,,Centre,,,74
97,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,97,00:54,,,,,"TURNOVER  by PARSONS,EVELINE",,,"TURNOVER  by PARSONS,EVELINE",1,turnover,,berry,eveline parsons,,54
98,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,98,00:33,"TURNOVER  by BUNNER,CHEYENNE",,,,,,,"TURNOVER  by BUNNER,CHEYENNE",1,turnover,,Centre,cheyenne bunner,,33
99,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,99,00:33,,,,,"STEAL  by MORNING,JANA",,,"STEAL  by MORNING,JANA",1,steal,,berry,,,33
100,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,100,00:21,,,,,"MISS 3PTR by SANDMAN,MADELINE",,,"MISS 3PTR by SANDMAN,MADELINE",1,three pointer,missed,berry,madeline sandman,,21
101,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,101,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",1,defensive rebound,,Centre,mikayla fee,,
102,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,102,00:11,"MISS 3PTR by FEE,MIKAYLA",,,,,,,"MISS 3PTR by FEE,MIKAYLA",1,three pointer,missed,Centre,mikayla fee,,11
103,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,103,--,,,,,"REBOUND DEF by WALTERS,MARY",,,"REBOUND DEF by WALTERS,MARY",1,defensive rebound,,berry,mary walters,,
104,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,104,00:03,,,,,"MISS 3PTR by SANDMAN,MADELINE",,,"MISS 3PTR by SANDMAN,MADELINE",1,three pointer,missed,berry,madeline sandman,,3
105,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,105,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",1,defensive rebound,,Centre,lakken miller,,
106,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,106,Start Period 2,,,,,,,,,2,,,,,,
107,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,107,10:00,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,600
108,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,108,10:00,"SUB OUT by WILSON,KAT",,,,,,,"SUB OUT by WILSON,KAT",2,subbing out,,Centre,kat wilson,,600
109,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,109,10:00,,,,,"SUB IN by FRAZIER,CAPRI",,,"SUB IN by FRAZIER,CAPRI",2,subbing in,,berry,capri frazier,,600
110,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,110,10:00,,,,,"SUB OUT by WALTERS,MARY",,,"SUB OUT by WALTERS,MARY",2,subbing out,,berry,mary walters,,600
111,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,111,10:00,,,,,"SUB OUT by SMITH,MCKENZIE",,,"SUB OUT by SMITH,MCKENZIE",2,subbing out,,berry,mckenzie smith,,600
112,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,112,09:48,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",6,,7 (+1),,CENTRE-W 6-7 (-1),,"GOOD JUMPER by STEWART,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail stewart,2,588
113,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,113,09:36,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",2,foul,,Centre,madison rice,,576
114,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,114,09:36,,6,,8 (+2),"GOOD FT by WEEMS,ALEX",BERRY 6-8 (-2),,"GOOD FT by WEEMS,ALEX",2,free throw,good,berry,alex weems,1,576
115,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,115,09:36,,,,,"MISS FT by WEEMS,ALEX",,,"MISS FT by WEEMS,ALEX",2,free throw,missed,berry,alex weems,,576
116,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,116,09:36,,,,,"SUB OUT by MORNING,JANA",,,"SUB OUT by MORNING,JANA",2,subbing out,,berry,jana morning,,576
117,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,117,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
118,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,118,09:04,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",8,,8,,CENTRE-W 8-8 (0),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",2,jumper,good,Centre,abigail wehby,2,544
119,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,119,08:50,,,,,"TURNOVER  by CEREZOLA,CHRISTINE",,,"TURNOVER  by CEREZOLA,CHRISTINE",2,turnover,,berry,christine cerezola,,530
120,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,120,08:24,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",2,jumper,missed,Centre,presley chirico,,504
121,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,121,--,"REBOUND OFF by RICE,MADISON",,,,,,,"REBOUND OFF by RICE,MADISON",2,offensive rebound,,Centre,madison rice,,
122,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,122,08:19,"MISS LAYUP by RICE,MADISON",,,,,,,"MISS LAYUP by RICE,MADISON",2,layup,missed,Centre,madison rice,,499
123,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,123,--,,,,,"REBOUND DEF by CEREZOLA,CHRISTINE",,,"REBOUND DEF by CEREZOLA,CHRISTINE",2,defensive rebound,,berry,christine cerezola,,
124,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,124,08:03,,,,,"MISS 3PTR by SANDMAN,MADELINE",,,"MISS 3PTR by SANDMAN,MADELINE",2,three pointer,missed,berry,madeline sandman,,483
125,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,125,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",2,defensive rebound,,Centre,presley chirico,,
126,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,126,07:51,"MISS LAYUP by WEHBY,ABIGAIL",,,,,,,"MISS LAYUP by WEHBY,ABIGAIL",2,layup,missed,Centre,abigail wehby,,471
127,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,127,--,,,,,"REBOUND DEF by SANDMAN,MADELINE",,,"REBOUND DEF by SANDMAN,MADELINE",2,defensive rebound,,berry,madeline sandman,,
128,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,128,07:37,,8,,10 (+2),"GOOD LAYUP by WEEMS,ALEX(in the paint)",BERRY 8-10 (-2),,"GOOD LAYUP by WEEMS,ALEX(in the paint)",2,layup,good,berry,alex weems,2,457
129,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,129,07:27,,,,,"FOUL  by FRAZIER,CAPRI",,,"FOUL  by FRAZIER,CAPRI",2,foul,,berry,capri frazier,,447
130,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,130,07:27,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",2,subbing in,,Centre,rachel jennings,,447
131,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,131,07:27,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,447
132,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,132,07:27,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,447
133,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,133,07:27,"SUB IN by WILSON,KAT",,,,,,,"SUB IN by WILSON,KAT",2,subbing in,,Centre,kat wilson,,447
134,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,134,07:27,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,447
135,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,135,07:27,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,447
136,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,136,07:27,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,447
137,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,137,07:27,"SUB OUT by CHIRICO,PRESLEY",,,,,,,"SUB OUT by CHIRICO,PRESLEY",2,subbing out,,Centre,presley chirico,,447
138,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,138,07:27,,,,,"SUB IN by WALTERS,MARY",,,"SUB IN by WALTERS,MARY",2,subbing in,,berry,mary walters,,447
139,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,139,07:24,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",10,,10,,CENTRE-W 10-10 (0),,"GOOD LAYUP by FEE,MIKAYLA(in the paint)",2,layup,good,Centre,mikayla fee,2,444
140,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,140,--,"ASSIST  by JENNINGS,RACHEL",,,,,,,"ASSIST  by JENNINGS,RACHEL",2,assist,,Centre,rachel jennings,,
141,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,141,07:05,"FOUL  by JENNINGS,RACHEL",,,,,,,"FOUL  by JENNINGS,RACHEL",2,foul,,Centre,rachel jennings,,425
142,26,berry,Centre,Berry,57-44,57,44,"4, 17, 14, 22, 57","7, 19, 10, 8, 44",4,17,14,22,57,7,19,10,8,44,13-13,13-13,02/22/19,Win,63,No Location Recorded,8:00 PM,N,142,07:05,,10,,11 (+1),"GOOD FT by CEREZOLA,CHRISTINE",BERRY 10-11 (-1),,"GOOD FT by CEREZOLA,CHRISTINE",2,free throw,good,berry,christine cerezola,1,425
