,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,BSC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
64,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,64,01:58,"GOOD JUMPER by WILSON,KATHLEEN",6,,13 (+7),,CENTRE-W 6-13 (-7),,"GOOD JUMPER by WILSON,KATHLEEN",1,jumper,good,Centre,kathleen wilson,2,118
65,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,65,01:58,,,,,"FOUL  by BLACK,DERIENNE",,,"FOUL  by BLACK,DERIENNE",1,foul,,birmingham-so.,derienne black,,118
66,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,66,01:58,"GOOD FT by WILSON,KATHLEEN",7,,13 (+6),,CENTRE-W 7-13 (-6),,"GOOD FT by WILSON,KATHLEEN",1,free throw,good,Centre,kathleen wilson,1,118
67,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,67,01:45,,,,,"MISS JUMPER by OLSEN,EMILEE",,,"MISS JUMPER by OLSEN,EMILEE",1,jumper,missed,birmingham-so.,emilee olsen,,105
68,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,68,--,"REBOUND DEF by WEHBY,ABIGAIL",,,,,,,"REBOUND DEF by WEHBY,ABIGAIL",1,defensive rebound,,Centre,abigail wehby,,
69,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,69,01:36,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",1,three pointer,missed,Centre,kathleen wilson,,96
70,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,70,--,"REBOUND OFF by MARCUM,MADISON",,,,,,,"REBOUND OFF by MARCUM,MADISON",1,offensive rebound,,Centre,madison marcum,,
71,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,71,01:30,"MISS JUMPER by MARCUM,MADISON",,,,,,,"MISS JUMPER by MARCUM,MADISON",1,jumper,missed,Centre,madison marcum,,90
72,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,72,--,"REBOUND OFF by MARCUM,MADISON",,,,,,,"REBOUND OFF by MARCUM,MADISON",1,offensive rebound,,Centre,madison marcum,,
73,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,73,01:15,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",1,three pointer,missed,Centre,madison marcum,,75
74,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,74,--,"REBOUND OFF by WILSON,KATHLEEN",,,,,,,"REBOUND OFF by WILSON,KATHLEEN",1,offensive rebound,,Centre,kathleen wilson,,
75,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,75,01:13,"TURNOVER  by WILSON,KATHLEEN",,,,,,,"TURNOVER  by WILSON,KATHLEEN",1,turnover,,Centre,kathleen wilson,,73
76,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,76,01:01,,,,,"SUB IN by DAVIS,AISYA",,,"SUB IN by DAVIS,AISYA",1,subbing in,,birmingham-so.,aisya davis,,61
77,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,77,01:01,,,,,"SUB OUT by FUJII,MISA",,,"SUB OUT by FUJII,MISA",1,subbing out,,birmingham-so.,misa fujii,,61
78,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,78,00:58,,,,,"MISS 3PTR by MCGOWAN,CHRISTIAN",,,"MISS 3PTR by MCGOWAN,CHRISTIAN",1,three pointer,missed,birmingham-so.,christian mcgowan,,58
79,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,79,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",1,defensive rebound,,Centre,abigail stewart,,
80,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,80,00:34,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",1,subbing in,,Centre,ellen hicks,,34
81,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,81,00:34,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",1,subbing out,,Centre,kathleen wilson,,34
82,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,82,00:31,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",1,jumper,missed,Centre,kathleen wilson,,31
83,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,83,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",1,offensive rebound,,Centre,abigail stewart,,
84,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,84,00:19,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",9,,13 (+4),,CENTRE-W 9-13 (-4),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",1,layup,good,Centre,abigail stewart,2,19
85,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,85,00:03,,9,,15 (+6),"GOOD JUMPER by OLSEN,EMILEE(in the paint)",BSC 9-15 (-6),,"GOOD JUMPER by OLSEN,EMILEE(in the paint)",1,jumper,good,birmingham-so.,emilee olsen,2,3
86,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,86,--,,,,,"ASSIST  by HOGAN,KAITLIN",,,"ASSIST  by HOGAN,KAITLIN",1,assist,,birmingham-so.,kaitlin hogan,,
87,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,87,Start Period 2,,,,,,,,,2,,,,,,
88,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,88,09:58,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,598
89,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,89,09:54,"MISS JUMPER by WILSON,KATHLEEN",,,,,,,"MISS JUMPER by WILSON,KATHLEEN",2,jumper,missed,Centre,kathleen wilson,,594
90,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,90,09:54,,,,,"BLOCK  by OLSEN,EMILEE",,,"BLOCK  by OLSEN,EMILEE",2,block,,birmingham-so.,emilee olsen,,594
91,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,91,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,birmingham-so.,,,
92,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,92,09:32,,,,,"MISS 3PTR by DAVIS,AISYA",,,"MISS 3PTR by DAVIS,AISYA",2,three pointer,missed,birmingham-so.,aisya davis,,572
93,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,93,--,,,,,"REBOUND OFF by HOGAN,KAITLIN",,,"REBOUND OFF by HOGAN,KAITLIN",2,offensive rebound,,birmingham-so.,kaitlin hogan,,
94,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,94,09:14,,9,,17 (+8),"GOOD JUMPER by DAVIS,AISYA(in the paint)",BSC 9-17 (-8),,"GOOD JUMPER by DAVIS,AISYA(in the paint)",2,jumper,good,birmingham-so.,aisya davis,2,554
95,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,95,08:53,"MISS 3PTR by WILSON,KATHLEEN",,,,,,,"MISS 3PTR by WILSON,KATHLEEN",2,three pointer,missed,Centre,kathleen wilson,,533
96,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,96,--,,,,,"REBOUND DEF by OLSEN,EMILEE",,,"REBOUND DEF by OLSEN,EMILEE",2,defensive rebound,,birmingham-so.,emilee olsen,,
97,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,97,08:39,,9,,20 (+11),"GOOD 3PTR by MCGOWAN,CHRISTIAN",BSC 9-20 (-11),,"GOOD 3PTR by MCGOWAN,CHRISTIAN",2,three pointer,good,birmingham-so.,christian mcgowan,3,519
98,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,98,--,,,,,"ASSIST  by HOGAN,KAITLIN",,,"ASSIST  by HOGAN,KAITLIN",2,assist,,birmingham-so.,kaitlin hogan,,
99,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,99,08:10,,,,,"FOUL  by DAVIS,AISYA",,,"FOUL  by DAVIS,AISYA",2,foul,,birmingham-so.,aisya davis,,490
100,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,100,08:10,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,2,timeout,,Centre,,,490
101,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,101,08:10,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,490
102,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,102,08:10,"SUB IN by RICE,MADISON",,,,,,,"SUB IN by RICE,MADISON",2,subbing in,,Centre,madison rice,,490
103,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,103,08:10,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,490
104,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,104,08:10,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,490
105,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,105,08:10,"SUB IN by MORRIS,TAYLOR",,,,,,,"SUB IN by MORRIS,TAYLOR",2,subbing in,,Centre,taylor morris,,490
106,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,106,08:10,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,490
107,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,107,08:10,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,490
108,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,108,08:10,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,490
109,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,109,08:10,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,490
110,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,110,07:59,"GOOD 3PTR by RICE,MADISON",12,,20 (+8),,CENTRE-W 12-20 (-8),,"GOOD 3PTR by RICE,MADISON",2,three pointer,good,Centre,madison rice,3,479
111,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,111,--,"ASSIST  by MORRIS,TAYLOR",,,,,,,"ASSIST  by MORRIS,TAYLOR",2,assist,,Centre,taylor morris,,
112,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,112,07:42,,,,,"SUB IN by LEE,SAMANTHA",,,"SUB IN by LEE,SAMANTHA",2,subbing in,,birmingham-so.,samantha lee,,462
113,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,113,07:42,,,,,"SUB OUT by OLSEN,EMILEE",,,"SUB OUT by OLSEN,EMILEE",2,subbing out,,birmingham-so.,emilee olsen,,462
114,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,114,07:28,,,,,"MISS 3PTR by DAVIS,AISYA",,,"MISS 3PTR by DAVIS,AISYA",2,three pointer,missed,birmingham-so.,aisya davis,,448
115,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,115,--,"REBOUND DEF by MURRAY,KYLEE",,,,,,,"REBOUND DEF by MURRAY,KYLEE",2,defensive rebound,,Centre,kylee murray,,
116,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,116,07:06,,,,,"FOUL  by DAVIS,AISYA",,,"FOUL  by DAVIS,AISYA",2,foul,,birmingham-so.,aisya davis,,426
117,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,117,07:06,"GOOD FT by BUNNER,CHEYENNE",13,,20 (+7),,CENTRE-W 13-20 (-7),,"GOOD FT by BUNNER,CHEYENNE",2,free throw,good,Centre,cheyenne bunner,1,426
118,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,118,07:06,"MISS FT by BUNNER,CHEYENNE",,,,,,,"MISS FT by BUNNER,CHEYENNE",2,free throw,missed,Centre,cheyenne bunner,,426
119,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,119,--,,,,,"REBOUND DEF by LEE,SAMANTHA",,,"REBOUND DEF by LEE,SAMANTHA",2,defensive rebound,,birmingham-so.,samantha lee,,
120,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,120,07:00,,,,,"MISS JUMPER by DAVIS,AISYA",,,"MISS JUMPER by DAVIS,AISYA",2,jumper,missed,birmingham-so.,aisya davis,,420
121,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,121,--,,,,,"REBOUND OFF by DAVIS,AISYA",,,"REBOUND OFF by DAVIS,AISYA",2,offensive rebound,,birmingham-so.,aisya davis,,
122,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,122,06:46,,,,,"MISS 3PTR by DAVIS,AISYA",,,"MISS 3PTR by DAVIS,AISYA",2,three pointer,missed,birmingham-so.,aisya davis,,406
123,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,123,--,"REBOUND DEF by RICE,MADISON",,,,,,,"REBOUND DEF by RICE,MADISON",2,defensive rebound,,Centre,madison rice,,
124,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,124,06:34,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",15,,20 (+5),,CENTRE-W 15-20 (-5),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",2,layup,good,Centre,cheyenne bunner,2,394
125,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,125,06:18,,,,,"MISS JUMPER by BLACK,DERIENNE",,,"MISS JUMPER by BLACK,DERIENNE",2,jumper,missed,birmingham-so.,derienne black,,378
126,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,126,--,,,,,"REBOUND OFF by HOGAN,KAITLIN",,,"REBOUND OFF by HOGAN,KAITLIN",2,offensive rebound,,birmingham-so.,kaitlin hogan,,
127,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,127,06:05,,,,,"TURNOVER  by DAVIS,AISYA",,,"TURNOVER  by DAVIS,AISYA",2,turnover,,birmingham-so.,aisya davis,,365
128,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,128,06:05,"STEAL  by MORRIS,TAYLOR",,,,,,,"STEAL  by MORRIS,TAYLOR",2,steal,,Centre,,,365
129,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,129,05:56,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,356
130,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,130,05:56,"SUB IN by WEHBY,ABIGAIL",,,,,,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,356
131,18,birmingham-southern,Centre,Birmingham-So.,43-56,43,56,"9, 10, 13, 11, 43","15, 11, 17, 13, 56",9,10,13,11,43,15,11,17,13,56,9-9,8-10,01/20/19,Lose,147,No Location Recorded,1:00 PM,A,131,05:56,"SUB OUT by RICE,MADISON",,,,,,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,356
