,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MILLSAPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
71,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,71,04:34,,,,,"SUB IN by FORTENBERRY,DIA",,,"SUB IN by FORTENBERRY,DIA",1,subbing in,,millsaps,dia fortenberry,,274
72,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,72,04:34,,,,,"SUB OUT by HARRIS,REBECCA",,,"SUB OUT by HARRIS,REBECCA",1,subbing out,,millsaps,rebecca harris,,274
73,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,73,04:34,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",1,subbing out,,millsaps,braxton thomas,,274
74,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,74,04:34,,,,,"SUB OUT by THIGPEN,ANNA",,,"SUB OUT by THIGPEN,ANNA",1,subbing out,,millsaps,anna thigpen,,274
75,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,75,04:06,"GOOD 3PTR by RICE,MADISON",8 (+7),,1,,CENTRE-W 8-1 (+7),,"GOOD 3PTR by RICE,MADISON",1,three pointer,good,Centre,madison rice,3,246
76,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,76,--,"ASSIST  by MARCUM,MADISON",,,,,,,"ASSIST  by MARCUM,MADISON",1,assist,,Centre,madison marcum,,
77,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,77,04:06,,,,,"TURNOVER  by THOMAS,BRAXTON",,,"TURNOVER  by THOMAS,BRAXTON",1,turnover,,millsaps,braxton thomas,,246
78,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,78,04:06,"STEAL  by RICE,MADISON",,,,,,,"STEAL  by RICE,MADISON",1,steal,,Centre,,,246
79,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,79,02:57,,,,,"FOUL  by HARRIS,REBECCA",,,"FOUL  by HARRIS,REBECCA",1,foul,,millsaps,rebecca harris,,177
80,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,80,02:57,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",10 (+9),,1,,CENTRE-W 10-1 (+9),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",1,jumper,good,Centre,abigail wehby,2,177
81,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,81,02:57,,,,,"TURNOVER  by THOMAS,BRAXTON",,,"TURNOVER  by THOMAS,BRAXTON",1,turnover,,millsaps,braxton thomas,,177
82,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,82,02:02,"GOOD JUMPER by RICE,MADISON",12 (+11),,1,,CENTRE-W 12-1 (+11),,"GOOD JUMPER by RICE,MADISON",1,jumper,good,Centre,madison rice,2,122
83,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,83,--,"ASSIST  by WILSON,KATHLEEN",,,,,,,"ASSIST  by WILSON,KATHLEEN",1,assist,,Centre,kathleen wilson,,
84,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,84,01:31,"FOUL  by RICE,MADISON",,,,,,,"FOUL  by RICE,MADISON",1,foul,,Centre,madison rice,,91
85,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,85,01:31,,,,,"MISS FT by THOMAS,BRAXTON",,,"MISS FT by THOMAS,BRAXTON",1,free throw,missed,millsaps,braxton thomas,,91
86,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,86,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
87,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,87,01:31,,12 (+10),,2,"GOOD FT by THOMAS,BRAXTON",MILLSAPS 12-2 (+10),,"GOOD FT by THOMAS,BRAXTON",1,free throw,good,millsaps,braxton thomas,1,91
88,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,88,01:31,,,,,"SUB IN by THOMAS,BRAXTON",,,"SUB IN by THOMAS,BRAXTON",1,subbing in,,millsaps,braxton thomas,,91
89,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,89,01:31,,,,,"SUB OUT by BUTLER,MILLICENT",,,"SUB OUT by BUTLER,MILLICENT",1,subbing out,,millsaps,millicent butler,,91
90,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,90,01:27,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",1,turnover,,Centre,abigail wehby,,87
91,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,91,01:27,,,,,"STEAL  by MANNING,TAELOR",,,"STEAL  by MANNING,TAELOR",1,steal,,millsaps,,,87
92,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,92,01:27,,,,,"MISS JUMPER by MANNING,TAELOR",,,"MISS JUMPER by MANNING,TAELOR",1,jumper,missed,millsaps,taelor manning,,87
93,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,93,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",1,defensive rebound,,Centre,mikayla fee,,
94,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,94,01:27,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",1,subbing in,,Centre,mikayla fee,,87
95,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,95,01:27,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",1,subbing out,,Centre,madison marcum,,87
96,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,96,01:27,,,,,"SUB IN by BUTLER,MILLICENT",,,"SUB IN by BUTLER,MILLICENT",1,subbing in,,millsaps,millicent butler,,87
97,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,97,01:27,,,,,"SUB OUT by THOMAS,BRAXTON",,,"SUB OUT by THOMAS,BRAXTON",1,subbing out,,millsaps,braxton thomas,,87
98,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,98,01:21,"MISS JUMPER by FEE,MIKAYLA",,,,,,,"MISS JUMPER by FEE,MIKAYLA",1,jumper,missed,Centre,mikayla fee,,81
99,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,99,--,,,,,"REBOUND DEF by HARRIS,REBECCA",,,"REBOUND DEF by HARRIS,REBECCA",1,defensive rebound,,millsaps,rebecca harris,,
100,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,100,01:15,,,,,"MISS JUMPER by FORTENBERRY,DIA",,,"MISS JUMPER by FORTENBERRY,DIA",1,jumper,missed,millsaps,dia fortenberry,,75
101,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,101,--,"REBOUND DEF by FEE,MIKAYLA",,,,,,,"REBOUND DEF by FEE,MIKAYLA",1,defensive rebound,,Centre,mikayla fee,,
102,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,102,00:47,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",1,turnover,,Centre,abigail wehby,,47
103,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,103,00:47,,,,,"STEAL  by FORTENBERRY,DIA",,,"STEAL  by FORTENBERRY,DIA",1,steal,,millsaps,,,47
104,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,104,00:37,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",1,foul,,Centre,mikayla fee,,37
105,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,105,00:27,,12 (+9),,3,"GOOD FT by FORTENBERRY,DIA",MILLSAPS 12-3 (+9),,"GOOD FT by FORTENBERRY,DIA",1,free throw,good,millsaps,dia fortenberry,1,27
106,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,106,00:27,,12 (+8),,4,"GOOD FT by FORTENBERRY,DIA",MILLSAPS 12-4 (+8),,"GOOD FT by FORTENBERRY,DIA",1,free throw,good,millsaps,dia fortenberry,1,27
107,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,107,Start Period 2,,,,,,,,,2,,,,,,
108,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,108,10:00,"SUB IN by MURRAY,KYLEE",,,,,,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,600
109,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,109,10:00,"SUB OUT by WILSON,KATHLEEN",,,,,,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,600
110,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,110,09:50,,,,,"MISS JUMPER by FORTENBERRY,DIA",,,"MISS JUMPER by FORTENBERRY,DIA",2,jumper,missed,millsaps,dia fortenberry,,590
111,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,111,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
112,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,112,09:38,"TURNOVER  by STEWART,ABIGAIL",,,,,,,"TURNOVER  by STEWART,ABIGAIL",2,turnover,,Centre,abigail stewart,,578
113,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,113,09:38,,,,,"STEAL  by WILSON,ANNA",,,"STEAL  by WILSON,ANNA",2,steal,,millsaps,,,578
114,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,114,09:36,,,,,"TURNOVER  by FORTENBERRY,DIA",,,"TURNOVER  by FORTENBERRY,DIA",2,turnover,,millsaps,dia fortenberry,,576
115,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,115,09:30,"MISS 3PTR by MARCUM,MADISON",,,,,,,"MISS 3PTR by MARCUM,MADISON",2,three pointer,missed,Centre,madison marcum,,570
116,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,116,--,,,,,"REBOUND DEF by BUTLER,MILLICENT",,,"REBOUND DEF by BUTLER,MILLICENT",2,defensive rebound,,millsaps,millicent butler,,
117,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,117,09:15,,12 (+5),,7,"GOOD 3PTR by WILSON,ANNA(fastbreak)",MILLSAPS 12-7 (+5),,"GOOD 3PTR by WILSON,ANNA(fastbreak)",2,three pointer,good,millsaps,anna(fastbreak) wilson,3,555
118,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,118,--,,,,,"ASSIST  by MANNING,TAELOR",,,"ASSIST  by MANNING,TAELOR",2,assist,,millsaps,taelor manning,,
119,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,119,09:04,"MISS JUMPER by MARCUM,MADISON",,,,,,,"MISS JUMPER by MARCUM,MADISON",2,jumper,missed,Centre,madison marcum,,544
120,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,120,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
121,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,121,08:07,"MISS JUMPER by STEWART,ABIGAIL",,,,,,,"MISS JUMPER by STEWART,ABIGAIL",2,jumper,missed,Centre,abigail stewart,,487
122,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,122,--,"REBOUND OFF by WEHBY,ABIGAIL",,,,,,,"REBOUND OFF by WEHBY,ABIGAIL",2,offensive rebound,,Centre,abigail wehby,,
123,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,123,08:07,"MISS 3PTR by RICE,MADISON",,,,,,,"MISS 3PTR by RICE,MADISON",2,three pointer,missed,Centre,madison rice,,487
124,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,124,--,,,,,"REBOUND DEF by BUTLER,MILLICENT",,,"REBOUND DEF by BUTLER,MILLICENT",2,defensive rebound,,millsaps,millicent butler,,
125,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,125,07:53,,12 (+3),,9,"GOOD JUMPER by WILSON,ANNA(in the paint)",MILLSAPS 12-9 (+3),,"GOOD JUMPER by WILSON,ANNA(in the paint)",2,jumper,good,millsaps,anna wilson,2,473
126,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,126,07:46,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,466
127,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,127,07:46,,12 (+2),,10,"GOOD FT by WILSON,ANNA",MILLSAPS 12-10 (+2),,"GOOD FT by WILSON,ANNA",2,free throw,good,millsaps,anna wilson,1,466
128,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,128,07:46,,,,,"SUB IN by THOMAS,BRAXTON",,,"SUB IN by THOMAS,BRAXTON",2,subbing in,,millsaps,braxton thomas,,466
129,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,129,07:46,,,,,"SUB OUT by FORTENBERRY,DIA",,,"SUB OUT by FORTENBERRY,DIA",2,subbing out,,millsaps,dia fortenberry,,466
130,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,130,07:44,,,,,"FOUL  by WILSON,ANNA",,,"FOUL  by WILSON,ANNA",2,foul,,millsaps,anna wilson,,464
131,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,131,07:44,"MISS JUMPER by CHIRICO,PRESLEY",,,,,,,"MISS JUMPER by CHIRICO,PRESLEY",2,jumper,missed,Centre,presley chirico,,464
132,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,132,07:44,"SUB IN by CHIRICO,PRESLEY",,,,,,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,464
133,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,133,07:44,"SUB IN by WILSON,KATHLEEN",,,,,,,"SUB IN by WILSON,KATHLEEN",2,subbing in,,Centre,kathleen wilson,,464
134,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,134,07:44,"SUB OUT by MURRAY,KYLEE",,,,,,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,464
135,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,135,--,,,,,"REBOUND DEF by MANNING,TAELOR",,,"REBOUND DEF by MANNING,TAELOR",2,defensive rebound,,millsaps,taelor manning,,
136,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,136,07:37,,12,,13 (+1),"GOOD 3PTR by WILSON,ANNA",MILLSAPS 12-13 (-1),,"GOOD 3PTR by WILSON,ANNA",2,three pointer,good,millsaps,anna wilson,3,457
137,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,137,--,,,,,"ASSIST  by MANNING,TAELOR",,,"ASSIST  by MANNING,TAELOR",2,assist,,millsaps,taelor manning,,
138,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,138,07:30,"GOOD 3PTR by WILSON,KATHLEEN",15 (+2),,13,,CENTRE-W 15-13 (+2),,"GOOD 3PTR by WILSON,KATHLEEN",2,three pointer,good,Centre,kathleen wilson,3,450
139,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,139,--,"ASSIST  by CHIRICO,PRESLEY",,,,,,,"ASSIST  by CHIRICO,PRESLEY",2,assist,,Centre,presley chirico,,
140,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,140,05:38,"FOUL  by FEE,MIKAYLA",,,,,,,"FOUL  by FEE,MIKAYLA",2,foul,,Centre,mikayla fee,,338
141,17,millsaps,Centre,Millsaps,45-48,45,48,"12, 11, 11, 11, 45","4, 20, 9, 15, 48",12,11,11,11,45,4,20,9,15,48,9-8,14-3,01/18/19,Lose,212,No Location Recorded,6:00 PM,A,141,05:38,,,,,"MISS JUMPER by WILSON,ANNA",,,"MISS JUMPER by WILSON,ANNA",2,jumper,missed,millsaps,anna wilson,,338
