,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
55,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,55,04:59,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",1,subbing in,,Centre,mikayla fee,,299
56,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,56,04:59,"SUB OUT by PARSONS,EVELINE",,,,,,,"SUB OUT by PARSONS,EVELINE",1,subbing out,,berry,eveline parsons,,299
57,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,57,04:59,"SUB IN by BLANKENSHIP,SYDNEY",,,,,,,"SUB IN by BLANKENSHIP,SYDNEY",1,subbing in,,berry,sydney blankenship,,299
58,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,58,04:58,,6,,10 (+4),"GOOD JUMPER by WILSON,KAT(in the paint)",Centre 6-10 (+4),,"GOOD JUMPER by WILSON,KAT(in the paint)",1,jumper,good,Centre,kat wilson,2,298
59,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,59,04:48,"MISS 3PTR by MORNING,JANA",,,,,,,"MISS 3PTR by MORNING,JANA",1,three pointer,missed,berry,jana morning,,288
60,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,60,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",1,defensive rebound,,Centre,mikayla fee,,
61,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,61,04:36,,,,,"MISS 3PTR by HEROLD,PAYTON",,,"MISS 3PTR by HEROLD,PAYTON",1,three pointer,missed,Centre,payton herold,,276
62,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,62,--,"REBOUND DEF by SMITH,MCKENZIE",,,,,,,"REBOUND DEF by SMITH,MCKENZIE",1,defensive rebound,,berry,mckenzie smith,,
63,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,63,04:10,TURNOVER  by TEAM,,,,,,,TURNOVER  by TEAM,1,turnover,,berry,,,250
64,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,64,04:10,"SUB OUT by MORNING,JANA",,,,,,,"SUB OUT by MORNING,JANA",1,subbing out,,berry,jana morning,,250
65,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,65,04:10,"SUB OUT by SMITH,MCKENZIE",,,,,,,"SUB OUT by SMITH,MCKENZIE",1,subbing out,,berry,mckenzie smith,,250
66,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,66,04:10,"SUB IN by PARSONS,EVELINE",,,,,,,"SUB IN by PARSONS,EVELINE",1,subbing in,,berry,eveline parsons,,250
67,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,67,04:10,"SUB IN by FRAZIER,CAPRI",,,,,,,"SUB IN by FRAZIER,CAPRI",1,subbing in,,berry,capri frazier,,250
68,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,68,04:10,,,,,"MISS LAYUP by FEE,MIKAYLA(in the paint)",,,"MISS LAYUP by FEE,MIKAYLA(in the paint)",1,layup,missed,Centre,mikayla fee,,250
69,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,69,--,"REBOUND DEF by FRAZIER,CAPRI",,,,,,,"REBOUND DEF by FRAZIER,CAPRI",1,defensive rebound,,berry,capri frazier,,
70,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,70,03:08,"MISS LAYUP by FRAZIER,CAPRI(in the paint)",,,,,,,"MISS LAYUP by FRAZIER,CAPRI(in the paint)",1,layup,missed,berry,capri frazier,,188
71,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,71,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",1,defensive rebound,,Centre,ellen hicks,,
72,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,72,02:58,,,,,"FOUL  by FEE,MIKAYLA",,,"FOUL  by FEE,MIKAYLA",1,foul,,Centre,mikayla fee,,178
73,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,73,02:58,,,,,"TURNOVER  by FEE,MIKAYLA",,,"TURNOVER  by FEE,MIKAYLA",1,turnover,,Centre,mikayla fee,,178
74,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,74,02:58,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",1,subbing out,,Centre,mikayla fee,,178
75,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,75,02:58,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",1,subbing in,,Centre,josie thacker,,178
76,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,76,02:44,,,,,"FOUL  by JENNINGS,RACHEL",,,"FOUL  by JENNINGS,RACHEL",1,foul,,Centre,rachel jennings,,164
77,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,77,02:43,,,,,"SUB OUT by JENNINGS,RACHEL",,,"SUB OUT by JENNINGS,RACHEL",1,subbing out,,Centre,rachel jennings,,163
78,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,78,02:43,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",1,subbing in,,Centre,madison marcum,,163
79,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,79,02:43,"MISS FT by PARSONS,EVELINE",,,,,,,"MISS FT by PARSONS,EVELINE",1,free throw,missed,berry,eveline parsons,,163
80,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,80,--,REBOUND DEADB by TEAM,,,,,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
81,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,81,02:43,"GOOD FT by PARSONS,EVELINE",7,,10 (+3),,Berry 7-10 (+3),,"GOOD FT by PARSONS,EVELINE",1,free throw,good,berry,eveline parsons,1,163
82,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,82,02:14,"TURNOVER  by SANDMAN,MADELINE",,,,,,,"TURNOVER  by SANDMAN,MADELINE",1,turnover,,berry,madeline sandman,,134
83,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,83,01:41,"FOUL  by BLANKENSHIP,SYDNEY",,,,,,,"FOUL  by BLANKENSHIP,SYDNEY",1,foul,,berry,sydney blankenship,,101
84,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,84,01:41,,,,,"MISS FT by HICKS,ELLEN",,,"MISS FT by HICKS,ELLEN",1,free throw,missed,Centre,ellen hicks,,101
85,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,85,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
86,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,86,01:41,,7,,11 (+4),"GOOD FT by HICKS,ELLEN",Centre 7-11 (+4),,"GOOD FT by HICKS,ELLEN",1,free throw,good,Centre,ellen hicks,1,101
87,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,87,01:26,"MISS LAYUP by WASHINGTON,RAVEN(in the paint)",,,,,,,"MISS LAYUP by WASHINGTON,RAVEN(in the paint)",1,layup,missed,berry,raven washington,,86
88,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,88,--,"REBOUND OFF by BLANKENSHIP,SYDNEY",,,,,,,"REBOUND OFF by BLANKENSHIP,SYDNEY",1,offensive rebound,,berry,sydney blankenship,,
89,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,89,01:20,"MISS LAYUP by BLANKENSHIP,SYDNEY(in the paint)",,,,,,,"MISS LAYUP by BLANKENSHIP,SYDNEY(in the paint)",1,layup,missed,berry,sydney blankenship,,80
90,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,90,--,,,,,"REBOUND DEF by WILSON,KAT",,,"REBOUND DEF by WILSON,KAT",1,defensive rebound,,Centre,kat wilson,,
91,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,91,01:15,,,,,"TURNOVER  by WILSON,KAT",,,"TURNOVER  by WILSON,KAT",1,turnover,,Centre,kat wilson,,75
92,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,92,01:15,"STEAL  by BLANKENSHIP,SYDNEY",,,,,,,"STEAL  by BLANKENSHIP,SYDNEY",1,steal,,berry,,,75
93,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,93,01:09,"TURNOVER  by BLANKENSHIP,SYDNEY",,,,,,,"TURNOVER  by BLANKENSHIP,SYDNEY",1,turnover,,berry,sydney blankenship,,69
94,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,94,01:01,,,,,"TURNOVER  by MARCUM,MADISON",,,"TURNOVER  by MARCUM,MADISON",1,turnover,,Centre,madison marcum,,61
95,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,95,01:01,"SUB OUT by WASHINGTON,RAVEN",,,,,,,"SUB OUT by WASHINGTON,RAVEN",1,subbing out,,berry,raven washington,,61
96,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,96,01:01,"SUB IN by SIERZANT,ELIZABETH",,,,,,,"SUB IN by SIERZANT,ELIZABETH",1,subbing in,,berry,elizabeth sierzant,,61
97,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,97,00:50,"TURNOVER  by BLANKENSHIP,SYDNEY",,,,,,,"TURNOVER  by BLANKENSHIP,SYDNEY",1,turnover,,berry,sydney blankenship,,50
98,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,98,00:50,,,,,"STEAL  by THACKER,JOSIE",,,"STEAL  by THACKER,JOSIE",1,steal,,Centre,,,50
99,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,99,00:25,,7,,14 (+7),"GOOD 3PTR by THACKER,JOSIE",Centre 7-14 (+7),,"GOOD 3PTR by THACKER,JOSIE",1,three pointer,good,Centre,josie thacker,3,25
100,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,100,--,,,,,"ASSIST  by WILSON,KAT",,,"ASSIST  by WILSON,KAT",1,assist,,Centre,kat wilson,,
101,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,101,00:06,"GOOD LAYUP by BLANKENSHIP,SYDNEY(in the paint)",9,,14 (+5),,Berry 9-14 (+5),,"GOOD LAYUP by BLANKENSHIP,SYDNEY(in the paint)",1,layup,good,berry,sydney blankenship,2,6
102,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,102,00:06,,,,,"FOUL  by THACKER,JOSIE",,,"FOUL  by THACKER,JOSIE",1,foul,,Centre,josie thacker,,6
103,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,103,00:06,"MISS FT by BLANKENSHIP,SYDNEY",,,,,,,"MISS FT by BLANKENSHIP,SYDNEY",1,free throw,missed,berry,sydney blankenship,,6
104,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,104,--,,,,,"REBOUND DEF by MARCUM,MADISON",,,"REBOUND DEF by MARCUM,MADISON",1,defensive rebound,,Centre,madison marcum,,
105,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,105,00:01,,,,,"MISS LAYUP by HEROLD,PAYTON(in the paint)",,,"MISS LAYUP by HEROLD,PAYTON(in the paint)",1,layup,missed,Centre,payton herold,,1
106,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,106,--,"REBOUND DEF by BLANKENSHIP,SYDNEY",,,,,,,"REBOUND DEF by BLANKENSHIP,SYDNEY",1,defensive rebound,,berry,sydney blankenship,,
107,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,107,Start Period 2,,,,,,,,,2,,,,,,
108,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,108,10:00,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,600
109,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,109,10:00,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",2,subbing out,,Centre,payton herold,,600
110,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,110,10:00,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",2,subbing out,,Centre,josie thacker,,600
111,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,111,10:00,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",2,subbing in,,Centre,kylee murray,,600
112,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,112,10:00,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",2,subbing in,,Centre,abigail wehby,,600
113,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,113,10:00,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,600
114,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,114,09:56,,,,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",,,"MISS LAYUP by WEHBY,ABIGAIL(in the paint)",2,layup,missed,Centre,abigail wehby,,596
115,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,115,--,"REBOUND DEF by FRAZIER,CAPRI",,,,,,,"REBOUND DEF by FRAZIER,CAPRI",2,defensive rebound,,berry,capri frazier,,
116,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,116,09:45,"MISS JUMPER by FRAZIER,CAPRI",,,,,,,"MISS JUMPER by FRAZIER,CAPRI",2,jumper,missed,berry,capri frazier,,585
117,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,117,--,"REBOUND OFF by SANDMAN,MADELINE",,,,,,,"REBOUND OFF by SANDMAN,MADELINE",2,offensive rebound,,berry,madeline sandman,,
118,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,118,09:41,"GOOD LAYUP by SANDMAN,MADELINE(in the paint)",11,,14 (+3),,Berry 11-14 (+3),,"GOOD LAYUP by SANDMAN,MADELINE(in the paint)",2,layup,good,berry,madeline sandman,2,581
119,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,119,09:29,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",2,three pointer,missed,Centre,madison marcum,,569
120,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,120,--,"REBOUND DEF by PARSONS,EVELINE",,,,,,,"REBOUND DEF by PARSONS,EVELINE",2,defensive rebound,,berry,eveline parsons,,
121,26,berry,Berry,Centre,64-53,64,53,"14, 14, 16, 20, 64","9, 14, 18, 12, 53",14,14,16,20,64,9,14,18,12,53,"16-10,9-5 SAA","12-14,6-8 SAA",02/23/20,Win,272,No Location Recorded,1:00 PM,H,121,09:12,"MISS LAYUP by BLANKENSHIP,SYDNEY(in the paint)",,,,,,,"MISS LAYUP by BLANKENSHIP,SYDNEY(in the paint)",2,layup,missed,berry,sydney blankenship,,552
