,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BSC,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
61,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,61,02:17,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",1,subbing out,,Centre,mikayla fee,,137
62,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,62,02:17,,,,,"SUB OUT by THACKER,JOSIE",,,"SUB OUT by THACKER,JOSIE",1,subbing out,,Centre,josie thacker,,137
63,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,63,02:17,,,,,"SUB IN by MURRAY,KYLEE",,,"SUB IN by MURRAY,KYLEE",1,subbing in,,Centre,kylee murray,,137
64,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,64,02:17,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",1,subbing in,,Centre,ellen hicks,,137
65,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,65,02:13,"GOOD LAYUP by OLSEN,EMILEE(in the paint)",6,,12 (+6),,BSC 6-12 (+6),,"GOOD LAYUP by OLSEN,EMILEE(in the paint)",1,layup,good,birmingham-so.,emilee olsen,2,133
66,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,66,--,"ASSIST  by QUINTANA,CASSADY",,,,,,,"ASSIST  by QUINTANA,CASSADY",1,assist,,birmingham-so.,cassady quintana,,
67,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,67,01:55,,,,,"MISS JUMPER by HICKS,ELLEN(in the paint)",,,"MISS JUMPER by HICKS,ELLEN(in the paint)",1,jumper,missed,Centre,ellen hicks,,115
68,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,68,--,"REBOUND DEF by QUINTANA,CASSADY",,,,,,,"REBOUND DEF by QUINTANA,CASSADY",1,defensive rebound,,birmingham-so.,cassady quintana,,
69,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,69,01:39,"GOOD 3PTR by BLACK,DERIENNE",9,,12 (+3),,BSC 9-12 (+3),,"GOOD 3PTR by BLACK,DERIENNE",1,three pointer,good,birmingham-so.,derienne black,3,99
70,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,70,01:07,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",1,three pointer,missed,Centre,madison marcum,,67
71,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,71,--,,,,,"REBOUND OFF by MURRAY,KYLEE",,,"REBOUND OFF by MURRAY,KYLEE",1,offensive rebound,,Centre,kylee murray,,
72,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,72,00:59,,,,,"MISS JUMPER by HICKS,ELLEN",,,"MISS JUMPER by HICKS,ELLEN",1,jumper,missed,Centre,ellen hicks,,59
73,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,73,--,"REBOUND DEF by MANUEL,CHAMETRIA",,,,,,,"REBOUND DEF by MANUEL,CHAMETRIA",1,defensive rebound,,birmingham-so.,chametria manuel,,
74,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,74,00:58,,,,,"FOUL  by HEROLD,PAYTON",,,"FOUL  by HEROLD,PAYTON",1,foul,,Centre,payton herold,,58
75,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,75,00:58,,,,,"SUB OUT by HEROLD,PAYTON",,,"SUB OUT by HEROLD,PAYTON",1,subbing out,,Centre,payton herold,,58
76,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,76,00:58,,,,,"SUB IN by WILSON,KAT",,,"SUB IN by WILSON,KAT",1,subbing in,,Centre,kat wilson,,58
77,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,77,00:58,"SUB OUT by OLSEN,EMILEE",,,,,,,"SUB OUT by OLSEN,EMILEE",1,subbing out,,birmingham-so.,emilee olsen,,58
78,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,78,00:58,"SUB IN by LEE,SAMANTHA",,,,,,,"SUB IN by LEE,SAMANTHA",1,subbing in,,birmingham-so.,samantha lee,,58
79,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,79,00:41,"TURNOVER  by BLACK,DERIENNE",,,,,,,"TURNOVER  by BLACK,DERIENNE",1,turnover,,birmingham-so.,derienne black,,41
80,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,80,00:36,,,,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",,,"MISS JUMPER by WEHBY,ABIGAIL(in the paint)",1,jumper,missed,Centre,abigail wehby,,36
81,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,81,--,"REBOUND DEF by FUJII,MISA",,,,,,,"REBOUND DEF by FUJII,MISA",1,defensive rebound,,birmingham-so.,misa fujii,,
82,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,82,00:04,"TURNOVER  by LEE,SAMANTHA",,,,,,,"TURNOVER  by LEE,SAMANTHA",1,turnover,,birmingham-so.,samantha lee,,4
83,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,83,Start Period 2,,,,,,,,,2,,,,,,
84,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,84,10:00,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",2,subbing out,,Centre,ellen hicks,,600
85,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,85,10:00,,,,,"SUB IN by FEE,MIKAYLA",,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,600
86,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,86,09:31,,,,,"MISS 3PTR by MARCUM,MADISON",,,"MISS 3PTR by MARCUM,MADISON",2,three pointer,missed,Centre,madison marcum,,571
87,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,87,--,,,,,"REBOUND OFF by WEHBY,ABIGAIL",,,"REBOUND OFF by WEHBY,ABIGAIL",2,offensive rebound,,Centre,abigail wehby,,
88,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,88,09:21,,9,,15 (+6),"GOOD 3PTR by WILSON,KAT",Centre 9-15 (+6),,"GOOD 3PTR by WILSON,KAT",2,three pointer,good,Centre,kat wilson,3,561
89,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,89,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",2,assist,,Centre,abigail wehby,,
90,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,90,09:05,"MISS JUMPER by BLACK,DERIENNE(in the paint)",,,,,,,"MISS JUMPER by BLACK,DERIENNE(in the paint)",2,jumper,missed,birmingham-so.,derienne black,,545
91,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,91,--,,,,,"REBOUND DEF by FEE,MIKAYLA",,,"REBOUND DEF by FEE,MIKAYLA",2,defensive rebound,,Centre,mikayla fee,,
92,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,92,08:54,,9,,17 (+8),"GOOD JUMPER by FEE,MIKAYLA(in the paint)",Centre 9-17 (+8),,"GOOD JUMPER by FEE,MIKAYLA(in the paint)",2,jumper,good,Centre,mikayla fee,2,534
93,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,93,--,,,,,"ASSIST  by MARCUM,MADISON",,,"ASSIST  by MARCUM,MADISON",2,assist,,Centre,madison marcum,,
94,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,94,08:33,"TURNOVER  by BLACK,DERIENNE",,,,,,,"TURNOVER  by BLACK,DERIENNE",2,turnover,,birmingham-so.,derienne black,,513
95,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,95,08:33,"SUB OUT by LEE,SAMANTHA",,,,,,,"SUB OUT by LEE,SAMANTHA",2,subbing out,,birmingham-so.,samantha lee,,513
96,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,96,08:33,"SUB IN by OLSEN,EMILEE",,,,,,,"SUB IN by OLSEN,EMILEE",2,subbing in,,birmingham-so.,emilee olsen,,513
97,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,97,08:13,"FOUL  by FUJII,MISA",,,,,,,"FOUL  by FUJII,MISA",2,foul,,birmingham-so.,misa fujii,,493
98,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,98,08:13,,9,,18 (+9),"GOOD FT by FEE,MIKAYLA",Centre 9-18 (+9),,"GOOD FT by FEE,MIKAYLA",2,free throw,good,Centre,mikayla fee,1,493
99,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,99,08:13,,9,,19 (+10),"GOOD FT by FEE,MIKAYLA",Centre 9-19 (+10),,"GOOD FT by FEE,MIKAYLA",2,free throw,good,Centre,mikayla fee,1,493
100,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,100,08:13,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,493
101,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,101,08:13,,,,,"SUB IN by HEROLD,PAYTON",,,"SUB IN by HEROLD,PAYTON",2,subbing in,,Centre,payton herold,,493
102,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,102,08:13,"SUB OUT by BLACK,DERIENNE",,,,,,,"SUB OUT by BLACK,DERIENNE",2,subbing out,,birmingham-so.,derienne black,,493
103,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,103,08:13,"SUB IN by MIDDLETON,LEAH",,,,,,,"SUB IN by MIDDLETON,LEAH",2,subbing in,,birmingham-so.,leah middleton,,493
104,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,104,07:52,"TURNOVER  by FUJII,MISA",,,,,,,"TURNOVER  by FUJII,MISA",2,turnover,,birmingham-so.,misa fujii,,472
105,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,105,07:39,"FOUL  by MANUEL,CHAMETRIA",,,,,,,"FOUL  by MANUEL,CHAMETRIA",2,foul,,birmingham-so.,chametria manuel,,459
106,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,106,07:27,,,,,"MISS LAYUP by FEE,MIKAYLA(in the paint)",,,"MISS LAYUP by FEE,MIKAYLA(in the paint)",2,layup,missed,Centre,mikayla fee,,447
107,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,107,07:27,"BLOCK  by OLSEN,EMILEE",,,,,,,"BLOCK  by OLSEN,EMILEE",2,block,,birmingham-so.,emilee olsen,,447
108,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,108,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
109,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,109,07:27,,,,,"SUB OUT by MURRAY,KYLEE",,,"SUB OUT by MURRAY,KYLEE",2,subbing out,,Centre,kylee murray,,447
110,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,110,07:27,,,,,"SUB OUT by FEE,MIKAYLA",,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,447
111,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,111,07:27,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,447
112,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,112,07:27,,,,,"SUB IN by THACKER,JOSIE",,,"SUB IN by THACKER,JOSIE",2,subbing in,,Centre,josie thacker,,447
113,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,113,07:09,"GOOD JUMPER by OLSEN,EMILEE(in the paint)",11,,19 (+8),,BSC 11-19 (+8),,"GOOD JUMPER by OLSEN,EMILEE(in the paint)",2,jumper,good,birmingham-so.,emilee olsen,2,429
114,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,114,06:35,,,,,"MISS 3PTR by THACKER,JOSIE",,,"MISS 3PTR by THACKER,JOSIE",2,three pointer,missed,Centre,josie thacker,,395
115,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,115,--,"REBOUND DEF by FUJII,MISA",,,,,,,"REBOUND DEF by FUJII,MISA",2,defensive rebound,,birmingham-so.,misa fujii,,
116,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,116,06:33,,,,,"FOUL  by HICKS,ELLEN",,,"FOUL  by HICKS,ELLEN",2,foul,,Centre,ellen hicks,,393
117,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,117,06:32,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,392
118,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,118,06:32,,,,,"SUB IN by MARCUM,MADISON",,,"SUB IN by MARCUM,MADISON",2,subbing in,,Centre,madison marcum,,392
119,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,119,06:32,"SUB OUT by FUJII,MISA",,,,,,,"SUB OUT by FUJII,MISA",2,subbing out,,birmingham-so.,misa fujii,,392
120,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,120,06:32,"SUB IN by WANNEMUEHLER,JOSIE",,,,,,,"SUB IN by WANNEMUEHLER,JOSIE",2,subbing in,,birmingham-so.,josie wannemuehler,,392
121,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,121,06:25,"MISS JUMPER by OLSEN,EMILEE(in the paint)",,,,,,,"MISS JUMPER by OLSEN,EMILEE(in the paint)",2,jumper,missed,birmingham-so.,emilee olsen,,385
122,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,122,--,,,,,"REBOUND DEF by THACKER,JOSIE",,,"REBOUND DEF by THACKER,JOSIE",2,defensive rebound,,Centre,josie thacker,,
123,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,123,06:13,"FOUL  by MANUEL,CHAMETRIA",,,,,,,"FOUL  by MANUEL,CHAMETRIA",2,foul,,birmingham-so.,chametria manuel,,373
124,21,birmingham-southern,Birmingham-So.,Centre,61-52,61,52,"12, 9, 14, 26, 61","9, 17, 12, 14, 52",12,9,14,26,61,9,17,12,14,52,"12-9,6-4 SAA","13-8,5-5 SAA",01/31/20,Win,238,No Location Recorded,6:00 PM,H,124,05:59,,11,,21 (+10),"GOOD JUMPER by HICKS,ELLEN",Centre 11-21 (+10),,"GOOD JUMPER by HICKS,ELLEN",2,jumper,good,Centre,ellen hicks,2,359
