,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Centre,Away Team Score,Play Team Indicator,Home Team Score,Mill,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
10,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,10,09:08,"SUB OUT by THACKER,JOSIE",,,,,,,"SUB OUT by THACKER,JOSIE",1,subbing out,,Centre,josie thacker,,548
11,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,11,09:08,"SUB IN by DUGGINS,NATALIE",,,,,,,"SUB IN by DUGGINS,NATALIE",1,subbing in,,Centre,natalie duggins,,548
12,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,12,08:54,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",2,,2,,Centre 2-2 (0),,"GOOD JUMPER by WEHBY,ABIGAIL(in the paint)",1,jumper,good,Centre,abigail wehby,2,534
13,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,13,08:24,,,,,"MISS 3PTR by MANNING,TAELOR",,,"MISS 3PTR by MANNING,TAELOR",1,three pointer,missed,millsaps,taelor manning,,504
14,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,14,--,"REBOUND DEF by DUGGINS,NATALIE",,,,,,,"REBOUND DEF by DUGGINS,NATALIE",1,defensive rebound,,Centre,natalie duggins,,
15,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,15,08:12,"GOOD JUMPER by HICKS,ELLEN",4 (+2),,2,,Centre 4-2 (+2),,"GOOD JUMPER by HICKS,ELLEN",1,jumper,good,Centre,ellen hicks,2,492
16,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,16,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",1,assist,,Centre,abigail wehby,,
17,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,17,07:46,,,,,"MISS JUMPER by ROE,HELENA(in the paint)",,,"MISS JUMPER by ROE,HELENA(in the paint)",1,jumper,missed,millsaps,helena roe,,466
18,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,18,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",1,defensive rebound,,Centre,presley chirico,,
19,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,19,07:37,"GOOD JUMPER by HICKS,ELLEN",6 (+4),,2,,Centre 6-2 (+4),,"GOOD JUMPER by HICKS,ELLEN",1,jumper,good,Centre,ellen hicks,2,457
20,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,20,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",1,assist,,Centre,abigail wehby,,
21,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,21,07:04,,,,,"MISS LAYUP by SIMS,EMILY(in the paint)",,,"MISS LAYUP by SIMS,EMILY(in the paint)",1,layup,missed,millsaps,emily sims,,424
22,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,22,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",1,defensive rebound,,Centre,presley chirico,,
23,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,23,06:51,"GOOD 3PTR by MARCUM,MADISON",9 (+7),,2,,Centre 9-2 (+7),,"GOOD 3PTR by MARCUM,MADISON",1,three pointer,good,Centre,madison marcum,3,411
24,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,24,--,"ASSIST  by WEHBY,ABIGAIL",,,,,,,"ASSIST  by WEHBY,ABIGAIL",1,assist,,Centre,abigail wehby,,
25,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,25,06:25,,,,,"MISS JUMPER by LASTER,MIKENZI(in the paint)",,,"MISS JUMPER by LASTER,MIKENZI(in the paint)",1,jumper,missed,millsaps,mikenzi laster,,385
26,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,26,--,"REBOUND DEF by DUGGINS,NATALIE",,,,,,,"REBOUND DEF by DUGGINS,NATALIE",1,defensive rebound,,Centre,natalie duggins,,
27,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,27,06:12,"TURNOVER  by WEHBY,ABIGAIL",,,,,,,"TURNOVER  by WEHBY,ABIGAIL",1,turnover,,Centre,abigail wehby,,372
28,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,28,06:12,,,,,"SUB OUT by SIMS,EMILY",,,"SUB OUT by SIMS,EMILY",1,subbing out,,millsaps,emily sims,,372
29,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,29,06:12,,,,,"SUB OUT by ROE,HELENA",,,"SUB OUT by ROE,HELENA",1,subbing out,,millsaps,helena roe,,372
30,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,30,06:12,,,,,"SUB OUT by LASTER,MIKENZI",,,"SUB OUT by LASTER,MIKENZI",1,subbing out,,millsaps,mikenzi laster,,372
31,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,31,06:12,,,,,"SUB IN by KING,BRIASHA",,,"SUB IN by KING,BRIASHA",1,subbing in,,millsaps,briasha king,,372
32,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,32,06:12,,,,,"SUB IN by MCCURDY,MADDIE GRACE",,,"SUB IN by MCCURDY,MADDIE GRACE",1,subbing in,,millsaps,maddie grace mccurdy,,372
33,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,33,06:12,,,,,"SUB IN by CALDWELL,DEVAN",,,"SUB IN by CALDWELL,DEVAN",1,subbing in,,millsaps,devan caldwell,,372
34,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,34,06:12,"SUB OUT by HICKS,ELLEN",,,,,,,"SUB OUT by HICKS,ELLEN",1,subbing out,,Centre,ellen hicks,,372
35,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,35,06:12,"SUB OUT by MARCUM,MADISON",,,,,,,"SUB OUT by MARCUM,MADISON",1,subbing out,,Centre,madison marcum,,372
36,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,36,06:12,"SUB IN by VINCENT,EMMA ROSE",,,,,,,"SUB IN by VINCENT,EMMA ROSE",1,subbing in,,Centre,emma rose vincent,,372
37,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,37,06:12,"SUB IN by HEROLD,PAYTON",,,,,,,"SUB IN by HEROLD,PAYTON",1,subbing in,,Centre,payton herold,,372
38,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,38,05:40,,,,,"TURNOVER  by FORTENBERRY,DIA",,,"TURNOVER  by FORTENBERRY,DIA",1,turnover,,millsaps,dia fortenberry,,340
39,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,39,05:40,"SUB OUT by WEHBY,ABIGAIL",,,,,,,"SUB OUT by WEHBY,ABIGAIL",1,subbing out,,Centre,abigail wehby,,340
40,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,40,05:40,"SUB IN by JENNINGS,RACHEL",,,,,,,"SUB IN by JENNINGS,RACHEL",1,subbing in,,Centre,rachel jennings,,340
41,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,41,05:25,"GOOD JUMPER by CHIRICO,PRESLEY(in the paint)",11 (+9),,2,,Centre 11-2 (+9),,"GOOD JUMPER by CHIRICO,PRESLEY(in the paint)",1,jumper,good,Centre,presley chirico,2,325
42,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,42,--,"ASSIST  by JENNINGS,RACHEL",,,,,,,"ASSIST  by JENNINGS,RACHEL",1,assist,,Centre,rachel jennings,,
43,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,43,05:11,,,,,"MISS 3PTR by KING,BRIASHA",,,"MISS 3PTR by KING,BRIASHA",1,three pointer,missed,millsaps,briasha king,,311
44,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,44,--,,,,,"REBOUND OFF by FORTENBERRY,DIA",,,"REBOUND OFF by FORTENBERRY,DIA",1,offensive rebound,,millsaps,dia fortenberry,,
45,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,45,05:03,,,,,"MISS JUMPER by FORTENBERRY,DIA(in the paint)",,,"MISS JUMPER by FORTENBERRY,DIA(in the paint)",1,jumper,missed,millsaps,dia fortenberry,,303
46,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,46,--,"REBOUND DEF by HEROLD,PAYTON",,,,,,,"REBOUND DEF by HEROLD,PAYTON",1,defensive rebound,,Centre,payton herold,,
47,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,47,04:55,"TURNOVER  by JENNINGS,RACHEL",,,,,,,"TURNOVER  by JENNINGS,RACHEL",1,turnover,,Centre,rachel jennings,,295
48,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,48,04:55,TIMEOUT MEDIA by TEAM,,,,,,,TIMEOUT MEDIA by TEAM,1,timeout,,Centre,,,295
49,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,49,04:55,"SUB OUT by DUGGINS,NATALIE",,,,,,,"SUB OUT by DUGGINS,NATALIE",1,subbing out,,Centre,natalie duggins,,295
50,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,50,04:55,"SUB IN by HICKS,ELLEN",,,,,,,"SUB IN by HICKS,ELLEN",1,subbing in,,Centre,ellen hicks,,295
51,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,51,04:29,,,,,"MISS JUMPER by MCCURDY,MADDIE GRACE(in the paint)",,,"MISS JUMPER by MCCURDY,MADDIE GRACE(in the paint)",1,jumper,missed,millsaps,maddie grace mccurdy,,269
52,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,52,--,"REBOUND DEF by HICKS,ELLEN",,,,,,,"REBOUND DEF by HICKS,ELLEN",1,defensive rebound,,Centre,ellen hicks,,
53,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,53,04:13,"GOOD JUMPER by HICKS,ELLEN",13 (+11),,2,,Centre 13-2 (+11),,"GOOD JUMPER by HICKS,ELLEN",1,jumper,good,Centre,ellen hicks,2,253
54,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,54,03:54,,,,,"MISS JUMPER by CALDWELL,DEVAN",,,"MISS JUMPER by CALDWELL,DEVAN",1,jumper,missed,millsaps,devan caldwell,,234
55,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,55,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",1,defensive rebound,,Centre,presley chirico,,
56,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,56,03:45,,,,,"SUB OUT by CALDWELL,DEVAN",,,"SUB OUT by CALDWELL,DEVAN",1,subbing out,,millsaps,devan caldwell,,225
57,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,57,03:45,,,,,"SUB IN by LARTIGUE,ELECIA",,,"SUB IN by LARTIGUE,ELECIA",1,subbing in,,millsaps,elecia lartigue,,225
58,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,58,03:45,"TURNOVER  by VINCENT,EMMA ROSE",,,,,,,"TURNOVER  by VINCENT,EMMA ROSE",1,turnover,,Centre,emma rose vincent,,225
59,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,59,03:16,,,,,"MISS JUMPER by MANNING,TAELOR",,,"MISS JUMPER by MANNING,TAELOR",1,jumper,missed,millsaps,taelor manning,,196
60,4,millsaps,Centre,Millsaps,54-64,54,64,"18, 17, 12, 7, 54","8, 15, 28, 13, 64",18,17,12,7,54,8,15,28,13,64,"0-4,0-4 SAA","7-0,6-0 SAA",01/31/21,Lose,No Attendence Recorded,No Location Recorded,12:00 PM,A,60,--,"REBOUND DEF by CHIRICO,PRESLEY",,,,,,,"REBOUND DEF by CHIRICO,PRESLEY",1,defensive rebound,,Centre,presley chirico,,
