,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,Berry,Away Team Score,Play Team Indicator,Home Team Score,Centre,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
0,7,berry,Berry,Centre,55-53,55,53,"15, 16, 10, 14, 55","12, 15, 12, 14, 53",15,16,10,14,55,12,15,12,14,53,"2-4,2-4 SAA","2-5,2-4 SAA",02/13/21,Win,No Attendence Recorded,No Location Recorded,4:00 PM,H,0,Start Period 1,,,,,,,,,1,,,,,,
1,7,berry,Berry,Centre,55-53,55,53,"15, 16, 10, 14, 55","12, 15, 12, 14, 53",15,16,10,14,55,12,15,12,14,53,"2-4,2-4 SAA","2-5,2-4 SAA",02/13/21,Win,No Attendence Recorded,No Location Recorded,4:00 PM,H,1,Start Period 2,,,,,,,,,2,,,,,,
2,7,berry,Berry,Centre,55-53,55,53,"15, 16, 10, 14, 55","12, 15, 12, 14, 53",15,16,10,14,55,12,15,12,14,53,"2-4,2-4 SAA","2-5,2-4 SAA",02/13/21,Win,No Attendence Recorded,No Location Recorded,4:00 PM,H,2,Start Period 3,,,,,,,,,3,,,,,,
3,7,berry,Berry,Centre,55-53,55,53,"15, 16, 10, 14, 55","12, 15, 12, 14, 53",15,16,10,14,55,12,15,12,14,53,"2-4,2-4 SAA","2-5,2-4 SAA",02/13/21,Win,No Attendence Recorded,No Location Recorded,4:00 PM,H,3,Start Period 4,,,,,,,,,4,,,,,,
