,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,HC,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
152,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,152,10:00,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,600
153,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,153,10:00,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,600
154,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,154,10:00,"SUB OUT by ANDREASSEN,CAROLINE",,,,,,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,600
155,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,155,10:00,"SUB OUT by STEWART,ABIGAIL",,,,,,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,600
156,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,156,10:00,"SUB OUT by SCHAD,OLIVIA",,,,,,,"SUB OUT by SCHAD,OLIVIA",2,subbing out,,Centre,olivia schad,,600
157,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,157,10:00,,,,,"SUB IN by MARTIN,MADISON",,,"SUB IN by MARTIN,MADISON",2,subbing in,,hendrix,madison martin,,600
158,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,158,10:00,,,,,"SUB IN by PROWSE,HEATHER",,,"SUB IN by PROWSE,HEATHER",2,subbing in,,hendrix,heather prowse,,600
159,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,159,10:00,,,,,"SUB IN by DYSLIN,SARA",,,"SUB IN by DYSLIN,SARA",2,subbing in,,hendrix,sara dyslin,,600
160,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,160,10:00,,,,,"SUB IN by BODE,HAILEY",,,"SUB IN by BODE,HAILEY",2,subbing in,,hendrix,hailey bode,,600
161,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,161,10:00,,,,,"SUB IN by TURNER,AMBER",,,"SUB IN by TURNER,AMBER",2,subbing in,,hendrix,amber turner,,600
162,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,162,10:00,,,,,"SUB OUT by PROWSE,HEATHER",,,"SUB OUT by PROWSE,HEATHER",2,subbing out,,hendrix,heather prowse,,600
163,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,163,10:00,,,,,"SUB OUT by DYSLIN,SARA",,,"SUB OUT by DYSLIN,SARA",2,subbing out,,hendrix,sara dyslin,,600
164,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,164,10:00,,,,,"SUB OUT by BODE,HAILEY",,,"SUB OUT by BODE,HAILEY",2,subbing out,,hendrix,hailey bode,,600
165,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,165,10:00,,,,,"SUB OUT by TURNER,AMBER",,,"SUB OUT by TURNER,AMBER",2,subbing out,,hendrix,amber turner,,600
166,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,166,10:00,,,,,"SUB OUT by SMITH,LEAH",,,"SUB OUT by SMITH,LEAH",2,subbing out,,hendrix,leah smith,,600
167,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,167,09:48,,4,,11 (+7),"GOOD LAYUP by MARTIN,MADISON(in the paint)",HC 4-11 (-7),,"GOOD LAYUP by MARTIN,MADISON(in the paint)",2,layup,good,hendrix,madison martin,2,588
168,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,168,--,,,,,"ASSIST  by DYSLIN,SARA",,,"ASSIST  by DYSLIN,SARA",2,assist,,hendrix,sara dyslin,,
169,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,169,09:31,,,,,"FOUL  by MARTIN,MADISON",,,"FOUL  by MARTIN,MADISON",2,foul,,hendrix,madison martin,,571
170,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,170,09:24,"MISS JUMPER by SCHAD,OLIVIA",,,,,,,"MISS JUMPER by SCHAD,OLIVIA",2,jumper,missed,Centre,olivia schad,,564
171,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,171,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",2,defensive rebound,,hendrix,sara dyslin,,
172,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,172,09:10,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",2,foul,,Centre,day vance,,550
173,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,173,09:10,"SUB IN by FEE,MIKAYLA",,,,,,,"SUB IN by FEE,MIKAYLA",2,subbing in,,Centre,mikayla fee,,550
174,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,174,09:10,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,550
175,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,175,09:10,,,,,"SUB IN by BOEHL,LEAH",,,"SUB IN by BOEHL,LEAH",2,subbing in,,hendrix,leah boehl,,550
176,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,176,09:10,,,,,"SUB OUT by BODE,HAILEY",,,"SUB OUT by BODE,HAILEY",2,subbing out,,hendrix,hailey bode,,550
177,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,177,08:50,,,,,"MISS LAYUP by PROWSE,HEATHER",,,"MISS LAYUP by PROWSE,HEATHER",2,layup,missed,hendrix,heather prowse,,530
178,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,178,08:50,"BLOCK  by FEE,MIKAYLA",,,,,,,"BLOCK  by FEE,MIKAYLA",2,block,,Centre,mikayla fee,,530
179,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,179,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
180,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,180,08:49,,,,,"SUB IN by TIBBITS,JORDAN",,,"SUB IN by TIBBITS,JORDAN",2,subbing in,,hendrix,jordan tibbits,,529
181,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,181,08:49,,,,,"SUB OUT by TURNER,AMBER",,,"SUB OUT by TURNER,AMBER",2,subbing out,,hendrix,amber turner,,529
182,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,182,08:38,,,,,"MISS 3PTR by BOEHL,LEAH",,,"MISS 3PTR by BOEHL,LEAH",2,three pointer,missed,hendrix,leah boehl,,518
183,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,183,--,,,,,"REBOUND OFF by PROWSE,HEATHER",,,"REBOUND OFF by PROWSE,HEATHER",2,offensive rebound,,hendrix,heather prowse,,
184,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,184,08:33,,4,,13 (+9),"GOOD JUMPER by MARTIN,MADISON",HC 4-13 (-9),,"GOOD JUMPER by MARTIN,MADISON",2,jumper,good,hendrix,madison martin,2,513
185,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,185,--,,,,,"ASSIST  by PROWSE,HEATHER",,,"ASSIST  by PROWSE,HEATHER",2,assist,,hendrix,heather prowse,,
186,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,186,08:13,,,,,"FOUL  by MARTIN,MADISON",,,"FOUL  by MARTIN,MADISON",2,foul,,hendrix,madison martin,,493
187,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,187,08:13,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,493
188,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,188,08:13,"SUB OUT by FEE,MIKAYLA",,,,,,,"SUB OUT by FEE,MIKAYLA",2,subbing out,,Centre,mikayla fee,,493
189,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,189,08:13,,,,,"SUB IN by ANDERSON,MADDIE",,,"SUB IN by ANDERSON,MADDIE",2,subbing in,,hendrix,maddie anderson,,493
190,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,190,08:13,,,,,"SUB OUT by MARTIN,MADISON",,,"SUB OUT by MARTIN,MADISON",2,subbing out,,hendrix,madison martin,,493
191,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,191,08:12,"MISS JUMPER by BUNNER,CHEYENNE",,,,,,,"MISS JUMPER by BUNNER,CHEYENNE",2,jumper,missed,Centre,cheyenne bunner,,492
192,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,192,08:12,,,,,"BLOCK  by ANDERSON,MADDIE",,,"BLOCK  by ANDERSON,MADDIE",2,block,,hendrix,maddie anderson,,492
193,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,193,--,,,,,"REBOUND DEF by DYSLIN,SARA",,,"REBOUND DEF by DYSLIN,SARA",2,defensive rebound,,hendrix,sara dyslin,,
194,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,194,07:54,,,,,"TURNOVER  by PROWSE,HEATHER",,,"TURNOVER  by PROWSE,HEATHER",2,turnover,,hendrix,heather prowse,,474
195,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,195,07:54,,,,,"SUB IN by TURNER,AMBER",,,"SUB IN by TURNER,AMBER",2,subbing in,,hendrix,amber turner,,474
196,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,196,07:54,,,,,"SUB OUT by DYSLIN,SARA",,,"SUB OUT by DYSLIN,SARA",2,subbing out,,hendrix,sara dyslin,,474
197,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,197,07:39,"TURNOVER  by ANDREASSEN,CAROLINE",,,,,,,"TURNOVER  by ANDREASSEN,CAROLINE",2,turnover,,Centre,caroline andreassen,,459
198,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,198,07:37,,,,,"STEAL  by ANDERSON,MADDIE",,,"STEAL  by ANDERSON,MADDIE",2,steal,,hendrix,,,457
199,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,199,07:27,,4,,15 (+11),"GOOD JUMPER by BOEHL,LEAH(in the paint)",HC 4-15 (-11),,"GOOD JUMPER by BOEHL,LEAH(in the paint)",2,jumper,good,hendrix,leah boehl,2,447
200,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,200,--,,,,,"ASSIST  by TIBBITS,JORDAN",,,"ASSIST  by TIBBITS,JORDAN",2,assist,,hendrix,jordan tibbits,,
201,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,201,07:05,"GOOD 3PTR by SCHAD,OLIVIA",7,,15 (+8),,CENTRE-W 7-15 (-8),,"GOOD 3PTR by SCHAD,OLIVIA",2,three pointer,good,Centre,olivia schad,3,425
202,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,202,--,"ASSIST  by BALLARD,AMI",,,,,,,"ASSIST  by BALLARD,AMI",2,assist,,Centre,ami ballard,,
203,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,203,06:41,,,,,"MISS JUMPER by BOEHL,LEAH",,,"MISS JUMPER by BOEHL,LEAH",2,jumper,missed,hendrix,leah boehl,,401
204,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,204,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",2,defensive rebound,,Centre,caroline andreassen,,
205,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,205,06:35,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,395
206,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,206,06:35,"SUB OUT by BALLARD,AMI",,,,,,,"SUB OUT by BALLARD,AMI",2,subbing out,,Centre,ami ballard,,395
207,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,207,06:35,,,,,"SUB IN by BODE,HAILEY",,,"SUB IN by BODE,HAILEY",2,subbing in,,hendrix,hailey bode,,395
208,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,208,06:35,,,,,"SUB IN by SMITH,LEAH",,,"SUB IN by SMITH,LEAH",2,subbing in,,hendrix,leah smith,,395
209,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,209,06:35,,,,,"SUB OUT by PROWSE,HEATHER",,,"SUB OUT by PROWSE,HEATHER",2,subbing out,,hendrix,heather prowse,,395
210,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,210,06:35,,,,,"SUB OUT by BOEHL,LEAH",,,"SUB OUT by BOEHL,LEAH",2,subbing out,,hendrix,leah boehl,,395
211,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,211,06:09,"MISS JUMPER by ANDREASSEN,CAROLINE",,,,,,,"MISS JUMPER by ANDREASSEN,CAROLINE",2,jumper,missed,Centre,caroline andreassen,,369
212,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,212,--,"REBOUND OFF by BUNNER,CHEYENNE",,,,,,,"REBOUND OFF by BUNNER,CHEYENNE",2,offensive rebound,,Centre,cheyenne bunner,,
213,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,213,05:48,"GOOD LAYUP by SCHAD,OLIVIA(in the paint)",9,,15 (+6),,CENTRE-W 9-15 (-6),,"GOOD LAYUP by SCHAD,OLIVIA(in the paint)",2,layup,good,Centre,olivia schad,2,348
214,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,214,05:41,,,,,TIMEOUT 30SEC by TEAM,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,341
215,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,215,05:25,,,,,"MISS JUMPER by SMITH,LEAH",,,"MISS JUMPER by SMITH,LEAH",2,jumper,missed,hendrix,leah smith,,325
216,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,216,--,"REBOUND DEF by ANDREASSEN,CAROLINE",,,,,,,"REBOUND DEF by ANDREASSEN,CAROLINE",2,defensive rebound,,Centre,caroline andreassen,,
217,24,hendrix,Centre,Hendrix,40-50,40,50,"4, 9, 12, 15, 40","9, 16, 11, 14, 50",4,9,12,15,40,9,16,11,14,50,"6-18, 4-9 SAA","14-10, 8-5 SAA",02/12/17,Lose,232,No Location Recorded,12 p.m.,A,217,05:10,"TURNOVER  by FEE,MIKAYLA",,,,,,,"TURNOVER  by FEE,MIKAYLA",2,turnover,,Centre,mikayla fee,,310
