,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE-W,Away Team Score,Play Team Indicator,Home Team Score,MILLSAPS,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
66,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,66,03:10,"MISS JUMPER by MILLER,LAKKEN",,,,,,,"MISS JUMPER by MILLER,LAKKEN",1,jumper,missed,Centre,lakken miller,,190
67,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,67,--,"REBOUND OFF by MOORE,LAUREN",,,,,,,"REBOUND OFF by MOORE,LAUREN",1,offensive rebound,,Centre,lauren moore,,
68,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,68,03:07,"MISS JUMPER by MOORE,LAUREN",,,,,,,"MISS JUMPER by MOORE,LAUREN",1,jumper,missed,Centre,lauren moore,,187
69,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,69,--,,,,,"REBOUND DEF by NEWELL,AMBER",,,"REBOUND DEF by NEWELL,AMBER",1,defensive rebound,,millsaps college,amber newell,,
70,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,70,02:54,,9 (+1),,8,"GOOD JUMPER by FREEMAN,KALA-JEWEL",MILLSAPS 9-8 (+1),,"GOOD JUMPER by FREEMAN,KALA-JEWEL",1,jumper,good,millsaps college,kala-jewel freeman,2,174
71,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,71,02:27,"GOOD JUMPER by MOORE,LAUREN",11 (+3),,8,,CENTRE-W 11-8 (+3),,"GOOD JUMPER by MOORE,LAUREN",1,jumper,good,Centre,lauren moore,2,147
72,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,72,--,"ASSIST  by KELLAM,PAIGE",,,,,,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
73,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,73,02:07,"FOUL  by BUNNER,CHEYENNE",,,,,,,"FOUL  by BUNNER,CHEYENNE",1,foul,,Centre,cheyenne bunner,,127
74,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,74,02:06,,11 (+2),,9,"GOOD FT by CONNOR,KATIE",MILLSAPS 11-9 (+2),,"GOOD FT by CONNOR,KATIE",1,free throw,good,millsaps college,katie connor,1,126
75,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,75,02:06,,11 (+1),,10,"GOOD FT by CONNOR,KATIE",MILLSAPS 11-10 (+1),,"GOOD FT by CONNOR,KATIE",1,free throw,good,millsaps college,katie connor,1,126
76,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,76,02:06,"SUB IN by BALLARD,AMI",,,,,,,"SUB IN by BALLARD,AMI",1,subbing in,,Centre,ami ballard,,126
77,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,77,02:06,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,126
78,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,78,02:06,,,,,"SUB IN by BUTLER,MILLICENT",,,"SUB IN by BUTLER,MILLICENT",1,subbing in,,millsaps college,millicent butler,,126
79,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,79,02:06,,,,,"SUB IN by KLUNK,KIM",,,"SUB IN by KLUNK,KIM",1,subbing in,,millsaps college,kim klunk,,126
80,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,80,02:06,,,,,"SUB IN by THOMAS,BRAXTON",,,"SUB IN by THOMAS,BRAXTON",1,subbing in,,millsaps college,braxton thomas,,126
81,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,81,02:06,,,,,"SUB OUT by CONNOR,KATIE",,,"SUB OUT by CONNOR,KATIE",1,subbing out,,millsaps college,katie connor,,126
82,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,82,02:06,,,,,"SUB OUT by NEWELL,AMBER",,,"SUB OUT by NEWELL,AMBER",1,subbing out,,millsaps college,amber newell,,126
83,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,83,02:06,,,,,"SUB OUT by GUILBEAU,CAROLINE",,,"SUB OUT by GUILBEAU,CAROLINE",1,subbing out,,millsaps college,caroline guilbeau,,126
84,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,84,02:04,"TURNOVER  by SCHAD,OLIVIA",,,,,,,"TURNOVER  by SCHAD,OLIVIA",1,turnover,,Centre,olivia schad,,124
85,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,85,01:49,,,,,"STEAL  by FREEMAN,KALA-JEWEL",,,"STEAL  by FREEMAN,KALA-JEWEL",1,steal,,millsaps college,,,109
86,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,86,01:48,,11,,12 (+1),"GOOD JUMPER by FREEMAN,KALA-JEWEL",MILLSAPS 11-12 (-1),,"GOOD JUMPER by FREEMAN,KALA-JEWEL",1,jumper,good,millsaps college,kala-jewel freeman,2,108
87,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,87,01:19,,,,,"FOUL  by DONALDSON,MEGAN",,,"FOUL  by DONALDSON,MEGAN",1,foul,,millsaps college,megan donaldson,,79
88,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,88,01:16,"GOOD JUMPER by MOORE,LAUREN(in the paint)",13 (+1),,12,,CENTRE-W 13-12 (+1),,"GOOD JUMPER by MOORE,LAUREN(in the paint)",1,jumper,good,Centre,lauren moore,2,76
89,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,89,00:59,"FOUL  by MOORE,LAUREN",,,,,,,"FOUL  by MOORE,LAUREN",1,foul,,Centre,lauren moore,,59
90,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,90,00:56,,13,,13,"GOOD FT by FREEMAN,KALA-JEWEL",MILLSAPS 13-13 (0),,"GOOD FT by FREEMAN,KALA-JEWEL",1,free throw,good,millsaps college,kala-jewel freeman,1,56
91,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,91,00:56,,13,,14 (+1),"GOOD FT by FREEMAN,KALA-JEWEL",MILLSAPS 13-14 (-1),,"GOOD FT by FREEMAN,KALA-JEWEL",1,free throw,good,millsaps college,kala-jewel freeman,1,56
92,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,92,00:39,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",15 (+1),,14,,CENTRE-W 15-14 (+1),,"GOOD LAYUP by BUNNER,CHEYENNE(in the paint)",1,layup,good,Centre,cheyenne bunner,2,39
93,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,93,00:22,,,,,"MISS JUMPER by FREEMAN,KALA-JEWEL",,,"MISS JUMPER by FREEMAN,KALA-JEWEL",1,jumper,missed,millsaps college,kala-jewel freeman,,22
94,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,94,--,"REBOUND DEF by MILLER,LAKKEN",,,,,,,"REBOUND DEF by MILLER,LAKKEN",1,defensive rebound,,Centre,lakken miller,,
95,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,95,00:22,,,,,"FOUL  by FREEMAN,KALA-JEWEL",,,"FOUL  by FREEMAN,KALA-JEWEL",1,foul,,millsaps college,kala-jewel freeman,,22
96,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,96,00:00,"MISS LAYUP by SCHAD,OLIVIA",,,,,,,"MISS LAYUP by SCHAD,OLIVIA",1,layup,missed,Centre,olivia schad,,0
97,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,97,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
98,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,98,Start Period 2,,,,,,,,,2,,,,,,
99,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,99,10:00,"SUB IN by KELLAM,PAIGE",,,,,,,"SUB IN by KELLAM,PAIGE",2,subbing in,,Centre,paige kellam,,600
100,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,100,10:00,"SUB OUT by MILLER,LAKKEN",,,,,,,"SUB OUT by MILLER,LAKKEN",2,subbing out,,Centre,lakken miller,,600
101,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,101,10:00,,,,,"SUB IN by FREEMAN,KALA-JEWEL",,,"SUB IN by FREEMAN,KALA-JEWEL",2,subbing in,,millsaps college,kala-jewel freeman,,600
102,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,102,10:00,,,,,"SUB OUT by NEWELL,AMBER",,,"SUB OUT by NEWELL,AMBER",2,subbing out,,millsaps college,amber newell,,600
103,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,103,09:51,,,,,"MISS 3PTR by BUTLER,MILLICENT",,,"MISS 3PTR by BUTLER,MILLICENT",2,three pointer,missed,millsaps college,millicent butler,,591
104,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,104,--,,,,,"REBOUND OFF by KLUNK,KIM",,,"REBOUND OFF by KLUNK,KIM",2,offensive rebound,,millsaps college,kim klunk,,
105,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,105,09:34,,,,,"MISS JUMPER by THOMAS,BRAXTON",,,"MISS JUMPER by THOMAS,BRAXTON",2,jumper,missed,millsaps college,braxton thomas,,574
106,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,106,--,,,,,"REBOUND OFF by THOMAS,BRAXTON",,,"REBOUND OFF by THOMAS,BRAXTON",2,offensive rebound,,millsaps college,braxton thomas,,
107,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,107,09:32,,,,,"TURNOVER  by THOMAS,BRAXTON",,,"TURNOVER  by THOMAS,BRAXTON",2,turnover,,millsaps college,braxton thomas,,572
108,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,108,09:30,"STEAL  by ANDREASSEN,CAROLINE",,,,,,,"STEAL  by ANDREASSEN,CAROLINE",2,steal,,Centre,,,570
109,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,109,09:16,"MISS 3PTR by ANDREASSEN,CAROLINE",,,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",2,three pointer,missed,Centre,caroline andreassen,,556
110,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,110,--,,,,,"REBOUND DEF by BUTLER,MILLICENT",,,"REBOUND DEF by BUTLER,MILLICENT",2,defensive rebound,,millsaps college,millicent butler,,
111,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,111,09:00,,,,,"TURNOVER  by FREEMAN,KALA-JEWEL",,,"TURNOVER  by FREEMAN,KALA-JEWEL",2,turnover,,millsaps college,kala-jewel freeman,,540
112,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,112,08:42,"MISS JUMPER by KELLAM,PAIGE",,,,,,,"MISS JUMPER by KELLAM,PAIGE",2,jumper,missed,Centre,paige kellam,,522
113,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,113,--,,,,,"REBOUND DEF by CONNOR,KATIE",,,"REBOUND DEF by CONNOR,KATIE",2,defensive rebound,,millsaps college,katie connor,,
114,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,114,08:23,,,,,"MISS LAYUP by KLUNK,KIM",,,"MISS LAYUP by KLUNK,KIM",2,layup,missed,millsaps college,kim klunk,,503
115,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,115,--,"REBOUND DEF by STEWART,ABIGAIL",,,,,,,"REBOUND DEF by STEWART,ABIGAIL",2,defensive rebound,,Centre,abigail stewart,,
116,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,116,08:12,"MISS LAYUP by ANDREASSEN,CAROLINE",,,,,,,"MISS LAYUP by ANDREASSEN,CAROLINE",2,layup,missed,Centre,caroline andreassen,,492
117,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,117,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
118,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,118,08:12,"MISS LAYUP by STEWART,ABIGAIL",,,,,,,"MISS LAYUP by STEWART,ABIGAIL",2,layup,missed,Centre,abigail stewart,,492
119,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,119,--,"REBOUND OFF by STEWART,ABIGAIL",,,,,,,"REBOUND OFF by STEWART,ABIGAIL",2,offensive rebound,,Centre,abigail stewart,,
120,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,120,08:12,"FOUL  by VANCE,DAY",,,,,,,"FOUL  by VANCE,DAY",2,foul,,Centre,day vance,,492
121,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,121,08:12,"TURNOVER  by VANCE,DAY",,,,,,,"TURNOVER  by VANCE,DAY",2,turnover,,Centre,day vance,,492
122,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,122,08:12,,,,,"SUB IN by DONALDSON,MEGAN",,,"SUB IN by DONALDSON,MEGAN",2,subbing in,,millsaps college,megan donaldson,,492
123,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,123,08:12,,,,,"SUB OUT by FREEMAN,KALA-JEWEL",,,"SUB OUT by FREEMAN,KALA-JEWEL",2,subbing out,,millsaps college,kala-jewel freeman,,492
124,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,124,07:58,"FOUL  by STEWART,ABIGAIL",,,,,,,"FOUL  by STEWART,ABIGAIL",2,foul,,Centre,abigail stewart,,478
125,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,125,07:58,,15,,15,"GOOD FT by KLUNK,KIM",MILLSAPS 15-15 (0),,"GOOD FT by KLUNK,KIM",2,free throw,good,millsaps college,kim klunk,1,478
126,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,126,07:58,"SUB IN by MILLER,LAKKEN",,,,,,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,478
127,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,127,07:58,"SUB IN by BUNNER,CHEYENNE",,,,,,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,478
128,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,128,07:58,"SUB OUT by VANCE,DAY",,,,,,,"SUB OUT by VANCE,DAY",2,subbing out,,Centre,day vance,,478
129,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,129,07:58,"SUB OUT by KELLAM,PAIGE",,,,,,,"SUB OUT by KELLAM,PAIGE",2,subbing out,,Centre,paige kellam,,478
130,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,130,07:58,,,,,"SUB IN by NEWELL,AMBER",,,"SUB IN by NEWELL,AMBER",2,subbing in,,millsaps college,amber newell,,478
131,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,131,07:58,,,,,"SUB OUT by BUTLER,MILLICENT",,,"SUB OUT by BUTLER,MILLICENT",2,subbing out,,millsaps college,millicent butler,,478
132,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,132,07:57,,15,,16 (+1),"GOOD FT by KLUNK,KIM",MILLSAPS 15-16 (-1),,"GOOD FT by KLUNK,KIM",2,free throw,good,millsaps college,kim klunk,1,477
133,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,133,07:53,"GOOD JUMPER by MILLER,LAKKEN",17 (+1),,16,,CENTRE-W 17-16 (+1),,"GOOD JUMPER by MILLER,LAKKEN",2,jumper,good,Centre,lakken miller,2,473
134,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,134,07:38,,17,,19 (+2),"GOOD 3PTR by THOMAS,BRAXTON",MILLSAPS 17-19 (-2),,"GOOD 3PTR by THOMAS,BRAXTON",2,three pointer,good,millsaps college,braxton thomas,3,458
135,26,millsaps,Centre College,Millsaps College,51-63,51,63,"15, 15, 7, 14, 51","14, 13, 16, 20, 63",15,15,7,14,51,14,13,16,20,63,7-19,17-9,02/24/17,Lose,208,No Location Recorded,6 p.m.,A,135,--,,,,,"ASSIST  by KLUNK,KIM",,,"ASSIST  by KLUNK,KIM",2,assist,,millsaps college,kim klunk,,
