,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
75,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,75,12:41,,,,,"SUB OUT by ROSE,SAVANNAH",,,"SUB OUT by ROSE,SAVANNAH",1,subbing out,,sewanee,savannah rose,,761
76,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,76,12:41,,,,,"SUB OUT by LOWE,PAIGE",,,"SUB OUT by LOWE,PAIGE",1,subbing out,,sewanee,paige lowe,,761
77,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,77,12:18,,,,,"FOUL  by MCDONOUGH,HALEY",,,"FOUL  by MCDONOUGH,HALEY",1,foul,,sewanee,haley mcdonough,,738
78,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,78,12:18,"SUB IN by STOUGH,MARY GORDON",,,,,,,"SUB IN by STOUGH,MARY GORDON",1,subbing in,,Centre,mary gordon stough,,738
79,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,79,12:18,"SUB OUT by JUDY,MICHELE",,,,,,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,738
80,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,80,12:15,"TURNOVER  by STOUGH,MARY GORDON",,,,,,,"TURNOVER  by STOUGH,MARY GORDON",1,turnover,,Centre,mary gordon stough,,735
81,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,81,11:52,,7,,15 (+8),"GOOD 3PTR by LYERLY,HALEY",SEWANEE 7-15 (-8),,"GOOD 3PTR by LYERLY,HALEY",1,three pointer,good,sewanee,haley lyerly,3,712
82,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,82,--,,,,,"ASSIST  by CHAUVIN,JAMIE",,,"ASSIST  by CHAUVIN,JAMIE",1,assist,,sewanee,jamie chauvin,,
83,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,83,11:40,"TURNOVER  by STOUGH,MARY GORDON",,,,,,,"TURNOVER  by STOUGH,MARY GORDON",1,turnover,,Centre,mary gordon stough,,700
84,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,84,11:38,,,,,"STEAL  by MCDONOUGH,HALEY",,,"STEAL  by MCDONOUGH,HALEY",1,steal,,sewanee,,,698
85,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,85,11:24,,,,,"TURNOVER  by MCDONOUGH,HALEY",,,"TURNOVER  by MCDONOUGH,HALEY",1,turnover,,sewanee,haley mcdonough,,684
86,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,86,11:21,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",1,steal,,Centre,,,681
87,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,87,11:12,"GOOD JUMPER by GUY,ALANNA",9,,15 (+6),,CENTRE 9-15 (-6),,"GOOD JUMPER by GUY,ALANNA",1,jumper,good,Centre,alanna guy,2,672
88,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,88,10:42,,,,,"TURNOVER  by JONES,MCKENZIE",,,"TURNOVER  by JONES,MCKENZIE",1,turnover,,sewanee,mckenzie jones,,642
89,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,89,10:41,"STEAL  by RHULE,BONNIE",,,,,,,"STEAL  by RHULE,BONNIE",1,steal,,Centre,,,641
90,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,90,10:38,"GOOD JUMPER by HARTLAGE,MAGGIE",11,,15 (+4),,CENTRE 11-15 (-4),,"GOOD JUMPER by HARTLAGE,MAGGIE",1,jumper,good,Centre,maggie hartlage,2,638
91,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,91,--,"ASSIST  by RHULE,BONNIE",,,,,,,"ASSIST  by RHULE,BONNIE",1,assist,,Centre,bonnie rhule,,
92,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,92,10:12,,11,,17 (+6),"GOOD LAYUP by CHAUVIN,JAMIE(in the paint)",SEWANEE 11-17 (-6),,"GOOD LAYUP by CHAUVIN,JAMIE(in the paint)",1,layup,good,sewanee,jamie chauvin,2,612
93,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,93,--,,,,,"ASSIST  by MCDONOUGH,HALEY",,,"ASSIST  by MCDONOUGH,HALEY",1,assist,,sewanee,haley mcdonough,,
94,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,94,10:06,TIMEOUT FULL by TEAM,,,,,,,TIMEOUT FULL by TEAM,1,timeout,,Centre,,,606
95,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,95,09:44,"GOOD 3PTR by RHULE,BONNIE",14,,17 (+3),,CENTRE 14-17 (-3),,"GOOD 3PTR by RHULE,BONNIE",1,three pointer,good,Centre,bonnie rhule,3,584
96,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,96,--,"ASSIST  by COLLIVER,OLIVIA",,,,,,,"ASSIST  by COLLIVER,OLIVIA",1,assist,,Centre,olivia colliver,,
97,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,97,09:17,,,,,"MISS 3PTR by JONES,MCKENZIE",,,"MISS 3PTR by JONES,MCKENZIE",1,three pointer,missed,sewanee,mckenzie jones,,557
98,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,98,--,"REBOUND DEF by GUY,ALANNA",,,,,,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
99,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,99,08:50,"MISS JUMPER by STOUGH,MARY GORDON",,,,,,,"MISS JUMPER by STOUGH,MARY GORDON",1,jumper,missed,Centre,mary gordon stough,,530
100,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,100,--,,,,,"REBOUND DEF by SEWELL,KAYLA",,,"REBOUND DEF by SEWELL,KAYLA",1,defensive rebound,,sewanee,kayla sewell,,
101,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,101,08:36,,14,,20 (+6),"GOOD 3PTR by SEWELL,KAYLA",SEWANEE 14-20 (-6),,"GOOD 3PTR by SEWELL,KAYLA",1,three pointer,good,sewanee,kayla sewell,3,516
102,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,102,--,,,,,"ASSIST  by MCDONOUGH,HALEY",,,"ASSIST  by MCDONOUGH,HALEY",1,assist,,sewanee,haley mcdonough,,
103,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,103,08:10,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,490
104,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,104,--,,,,,"REBOUND DEF by MCDONOUGH,HALEY",,,"REBOUND DEF by MCDONOUGH,HALEY",1,defensive rebound,,sewanee,haley mcdonough,,
105,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,105,07:47,,,,,"TURNOVER  by JONES,MCKENZIE",,,"TURNOVER  by JONES,MCKENZIE",1,turnover,,sewanee,mckenzie jones,,467
106,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,106,07:47,"MISS LAYUP by GUY,ALEXIS",,,,,,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,467
107,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,107,--,,,,,"REBOUND DEF by SEWELL,KAYLA",,,"REBOUND DEF by SEWELL,KAYLA",1,defensive rebound,,sewanee,kayla sewell,,
108,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,108,07:47,"SUB IN by BAECHLE,PAIGE",,,,,,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,467
109,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,109,07:47,"SUB IN by ANDREASSEN,CAROLINE",,,,,,,"SUB IN by ANDREASSEN,CAROLINE",1,subbing in,,Centre,caroline andreassen,,467
110,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,110,07:47,"SUB IN by GUY,ALEXIS",,,,,,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,467
111,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,111,07:47,"SUB OUT by RHULE,BONNIE",,,,,,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,467
112,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,112,07:47,"SUB OUT by HARTLAGE,MAGGIE",,,,,,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,467
113,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,113,07:47,"SUB OUT by COLLIVER,OLIVIA",,,,,,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,467
114,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,114,07:47,,,,,"SUB IN by CULBERTSON,EMILY",,,"SUB IN by CULBERTSON,EMILY",1,subbing in,,sewanee,emily culbertson,,467
115,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,115,07:47,,,,,"SUB IN by HASSETT,CASEY",,,"SUB IN by HASSETT,CASEY",1,subbing in,,sewanee,casey hassett,,467
116,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,116,07:47,,,,,"SUB OUT by JONES,MCKENZIE",,,"SUB OUT by JONES,MCKENZIE",1,subbing out,,sewanee,mckenzie jones,,467
117,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,117,07:47,,,,,"SUB OUT by MCDONOUGH,HALEY",,,"SUB OUT by MCDONOUGH,HALEY",1,subbing out,,sewanee,haley mcdonough,,467
118,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,118,07:38,,,,,"MISS LAYUP by HASSETT,CASEY",,,"MISS LAYUP by HASSETT,CASEY",1,layup,missed,sewanee,casey hassett,,458
119,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,119,--,"REBOUND DEF by BAECHLE,PAIGE",,,,,,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
120,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,120,07:29,"TURNOVER  by GUY,ALANNA",,,,,,,"TURNOVER  by GUY,ALANNA",1,turnover,,Centre,alanna guy,,449
121,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,121,07:18,,,,,"MISS 3PTR by LOWE,PAIGE",,,"MISS 3PTR by LOWE,PAIGE",1,three pointer,missed,sewanee,paige lowe,,438
122,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,122,--,"REBOUND DEF by STOUGH,MARY GORDON",,,,,,,"REBOUND DEF by STOUGH,MARY GORDON",1,defensive rebound,,Centre,mary gordon stough,,
123,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,123,07:06,"GOOD 3PTR by ANDREASSEN,CAROLINE",17,,20 (+3),,CENTRE 17-20 (-3),,"GOOD 3PTR by ANDREASSEN,CAROLINE",1,three pointer,good,Centre,caroline andreassen,3,426
124,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,124,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",1,assist,,Centre,alanna guy,,
125,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,125,06:31,,17,,22 (+5),"GOOD JUMPER by LOWE,PAIGE(in the paint)",SEWANEE 17-22 (-5),,"GOOD JUMPER by LOWE,PAIGE(in the paint)",1,jumper,good,sewanee,paige lowe,2,391
126,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,126,06:06,,,,,"FOUL  by SEWELL,KAYLA",,,"FOUL  by SEWELL,KAYLA",1,foul,,sewanee,kayla sewell,,366
127,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,127,06:06,"GOOD FT by ANDREASSEN,CAROLINE",18,,22 (+4),,CENTRE 18-22 (-4),,"GOOD FT by ANDREASSEN,CAROLINE",1,free throw,good,Centre,caroline andreassen,1,366
128,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,128,06:06,"GOOD FT by ANDREASSEN,CAROLINE",19,,22 (+3),,CENTRE 19-22 (-3),,"GOOD FT by ANDREASSEN,CAROLINE",1,free throw,good,Centre,caroline andreassen,1,366
129,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,129,06:06,"SUB IN by MCKNIGHT,KAITLYN",,,,,,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,366
130,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,130,06:06,"SUB OUT by STOUGH,MARY GORDON",,,,,,,"SUB OUT by STOUGH,MARY GORDON",1,subbing out,,Centre,mary gordon stough,,366
131,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,131,06:06,,,,,"SUB IN by MCDONOUGH,HALEY",,,"SUB IN by MCDONOUGH,HALEY",1,subbing in,,sewanee,haley mcdonough,,366
132,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,132,06:06,,,,,"SUB IN by ROSE,SAVANNAH",,,"SUB IN by ROSE,SAVANNAH",1,subbing in,,sewanee,savannah rose,,366
133,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,133,06:06,,,,,"SUB IN by LOWE,PAIGE",,,"SUB IN by LOWE,PAIGE",1,subbing in,,sewanee,paige lowe,,366
134,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,134,06:06,,,,,"SUB OUT by SEWELL,KAYLA",,,"SUB OUT by SEWELL,KAYLA",1,subbing out,,sewanee,kayla sewell,,366
135,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,135,06:06,,,,,"SUB OUT by CHAUVIN,JAMIE",,,"SUB OUT by CHAUVIN,JAMIE",1,subbing out,,sewanee,jamie chauvin,,366
136,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,136,06:06,,,,,"SUB OUT by CULBERTSON,EMILY",,,"SUB OUT by CULBERTSON,EMILY",1,subbing out,,sewanee,emily culbertson,,366
137,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,137,05:46,,19,,25 (+6),"GOOD 3PTR by ROSE,SAVANNAH",SEWANEE 19-25 (-6),,"GOOD 3PTR by ROSE,SAVANNAH",1,three pointer,good,sewanee,savannah rose,3,346
138,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,138,--,,,,,"ASSIST  by LYERLY,HALEY",,,"ASSIST  by LYERLY,HALEY",1,assist,,sewanee,haley lyerly,,
139,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,139,05:36,,,,,"FOUL  by ROSE,SAVANNAH",,,"FOUL  by ROSE,SAVANNAH",1,foul,,sewanee,savannah rose,,336
140,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,140,05:36,"MISS FT by GUY,ALEXIS",,,,,,,"MISS FT by GUY,ALEXIS",1,free throw,missed,Centre,alexis guy,,336
141,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,141,--,,,,,"REBOUND DEF by MCDONOUGH,HALEY",,,"REBOUND DEF by MCDONOUGH,HALEY",1,defensive rebound,,sewanee,haley mcdonough,,
142,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,142,05:28,"SUB IN by HARTLAGE,MAGGIE",,,,,,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,328
143,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,143,05:28,"SUB OUT by GUY,ALANNA",,,,,,,"SUB OUT by GUY,ALANNA",1,subbing out,,Centre,alanna guy,,328
144,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,144,05:06,,19,,27 (+8),"GOOD JUMPER by LOWE,PAIGE(in the paint)",SEWANEE 19-27 (-8),,"GOOD JUMPER by LOWE,PAIGE(in the paint)",1,jumper,good,sewanee,paige lowe,2,306
145,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,145,04:44,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",21,,27 (+6),,CENTRE 21-27 (-6),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",1,layup,good,Centre,paige baechle,2,284
146,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,146,04:41,,,,,"FOUL  by HASSETT,CASEY",,,"FOUL  by HASSETT,CASEY",1,foul,,sewanee,casey hassett,,281
147,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,147,04:41,"GOOD FT by BAECHLE,PAIGE",22,,27 (+5),,CENTRE 22-27 (-5),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,281
148,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,148,04:18,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,258
149,15,sewanee,Centre,Sewanee,63-52,63,52,"29, 34, 63","31, 21, 52",29,34,63,31,21,52,"10-5,4-0","7-8,0-4",01/18/14,Win,323,No Location Recorded,1:00 PM,A,149,04:18,,22,,28 (+6),"GOOD FT by LOWE,PAIGE",SEWANEE 22-28 (-6),,"GOOD FT by LOWE,PAIGE",1,free throw,good,sewanee,paige lowe,1,258
