,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,OUW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
57,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,57,14:21,,,,,"SUB IN by COLLIVER,OLIVIA",,,"SUB IN by COLLIVER,OLIVIA",1,subbing in,,Centre,olivia colliver,,861
58,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,58,14:21,,,,,"SUB OUT by STOUGH,MARY GORDON",,,"SUB OUT by STOUGH,MARY GORDON",1,subbing out,,Centre,mary gordon stough,,861
59,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,59,14:21,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",1,subbing out,,Centre,bonnie rhule,,861
60,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,60,14:12,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",1,three pointer,missed,Centre,alexis guy,,852
61,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,61,--,"REBOUND DEF by BLECKLEY,ALI",,,,,,,"REBOUND DEF by BLECKLEY,ALI",1,defensive rebound,,oglethorpe university,ali bleckley,,
62,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,62,13:32,"GOOD LAYUP by HUGHES,CIARA(in the paint)",9,,11 (+2),,OUW 9-11 (+2),,"GOOD LAYUP by HUGHES,CIARA(in the paint)",1,layup,good,oglethorpe university,ciara hughes,2,812
63,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,63,13:14,,,,,"MISS LAYUP by BAECHLE,PAIGE",,,"MISS LAYUP by BAECHLE,PAIGE",1,layup,missed,Centre,paige baechle,,794
64,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,64,--,"REBOUND DEF by BLECKLEY,ALI",,,,,,,"REBOUND DEF by BLECKLEY,ALI",1,defensive rebound,,oglethorpe university,ali bleckley,,
65,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,65,12:59,"TURNOVER  by BLECKLEY,ALI",,,,,,,"TURNOVER  by BLECKLEY,ALI",1,turnover,,oglethorpe university,ali bleckley,,779
66,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,66,12:57,,,,,"STEAL  by GUY,ALANNA",,,"STEAL  by GUY,ALANNA",1,steal,,Centre,,,777
67,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,67,12:54,,,,,"MISS LAYUP by GUY,ALANNA",,,"MISS LAYUP by GUY,ALANNA",1,layup,missed,Centre,alanna guy,,774
68,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,68,--,,,,,"REBOUND OFF by GUY,ALEXIS",,,"REBOUND OFF by GUY,ALEXIS",1,offensive rebound,,Centre,alexis guy,,
69,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,69,12:45,"FOUL  by BLECKLEY,ALI",,,,,,,"FOUL  by BLECKLEY,ALI",1,foul,,oglethorpe university,ali bleckley,,765
70,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,70,12:45,,9,,12 (+3),"GOOD FT by GUY,ALANNA",CENTRE_W 9-12 (+3),,"GOOD FT by GUY,ALANNA",1,free throw,good,Centre,alanna guy,1,765
71,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,71,12:45,,,,,"MISS FT by GUY,ALANNA",,,"MISS FT by GUY,ALANNA",1,free throw,missed,Centre,alanna guy,,765
72,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,72,--,"REBOUND DEF by HUGHES,CIARA",,,,,,,"REBOUND DEF by HUGHES,CIARA",1,defensive rebound,,oglethorpe university,ciara hughes,,
73,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,73,12:45,"SUB IN by JENKINS,KYANA",,,,,,,"SUB IN by JENKINS,KYANA",1,subbing in,,oglethorpe university,kyana jenkins,,765
74,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,74,12:45,"SUB OUT by BLECKLEY,ALI",,,,,,,"SUB OUT by BLECKLEY,ALI",1,subbing out,,oglethorpe university,ali bleckley,,765
75,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,75,12:26,"TURNOVER  by FORTSON,MCKENZIE",,,,,,,"TURNOVER  by FORTSON,MCKENZIE",1,turnover,,oglethorpe university,mckenzie fortson,,746
76,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,76,12:22,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",1,steal,,Centre,,,742
77,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,77,12:17,,,,,"TURNOVER  by GUY,ALEXIS",,,"TURNOVER  by GUY,ALEXIS",1,turnover,,Centre,alexis guy,,737
78,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,78,12:15,"STEAL  by CARROLL,DANNELLE",,,,,,,"STEAL  by CARROLL,DANNELLE",1,steal,,oglethorpe university,,,735
79,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,79,11:53,"MISS JUMPER by JENKINS,KYANA",,,,,,,"MISS JUMPER by JENKINS,KYANA",1,jumper,missed,oglethorpe university,kyana jenkins,,713
80,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,80,--,,,,,"REBOUND DEF by GUY,ALANNA",,,"REBOUND DEF by GUY,ALANNA",1,defensive rebound,,Centre,alanna guy,,
81,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,81,11:45,"FOUL  by MERRYMAN,RAEGAN",,,,,,,"FOUL  by MERRYMAN,RAEGAN",1,foul,,oglethorpe university,raegan merryman,,705
82,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,82,11:45,"SUB IN by BUCK,EMILY",,,,,,,"SUB IN by BUCK,EMILY",1,subbing in,,oglethorpe university,emily buck,,705
83,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,83,11:45,"SUB OUT by CARROLL,DANNELLE",,,,,,,"SUB OUT by CARROLL,DANNELLE",1,subbing out,,oglethorpe university,dannelle carroll,,705
84,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,84,11:45,,,,,"SUB IN by HARTLAGE,MAGGIE",,,"SUB IN by HARTLAGE,MAGGIE",1,subbing in,,Centre,maggie hartlage,,705
85,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,85,11:45,,,,,"SUB OUT by GUY,ALANNA",,,"SUB OUT by GUY,ALANNA",1,subbing out,,Centre,alanna guy,,705
86,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,86,11:34,,,,,"MISS 3PTR by COLLIVER,OLIVIA",,,"MISS 3PTR by COLLIVER,OLIVIA",1,three pointer,missed,Centre,olivia colliver,,694
87,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,87,--,"REBOUND DEF by MERRYMAN,RAEGAN",,,,,,,"REBOUND DEF by MERRYMAN,RAEGAN",1,defensive rebound,,oglethorpe university,raegan merryman,,
88,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,88,11:23,"TURNOVER  by MERRYMAN,RAEGAN",,,,,,,"TURNOVER  by MERRYMAN,RAEGAN",1,turnover,,oglethorpe university,raegan merryman,,683
89,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,89,11:21,,,,,"STEAL  by GUY,ALEXIS",,,"STEAL  by GUY,ALEXIS",1,steal,,Centre,,,681
90,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,90,11:18,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,678
91,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,91,--,"REBOUND DEF by JENKINS,KYANA",,,,,,,"REBOUND DEF by JENKINS,KYANA",1,defensive rebound,,oglethorpe university,kyana jenkins,,
92,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,92,11:06,"MISS JUMPER by BUCK,EMILY",,,,,,,"MISS JUMPER by BUCK,EMILY",1,jumper,missed,oglethorpe university,emily buck,,666
93,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,93,--,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
94,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,94,10:53,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,653
95,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,95,--,"REBOUND DEF by JENKINS,KYANA",,,,,,,"REBOUND DEF by JENKINS,KYANA",1,defensive rebound,,oglethorpe university,kyana jenkins,,
96,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,96,10:39,"GOOD LAYUP by BUCK,EMILY(in the paint)",11,,12 (+1),,OUW 11-12 (+1),,"GOOD LAYUP by BUCK,EMILY(in the paint)",1,layup,good,oglethorpe university,emily buck,2,639
97,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,97,10:35,,,,,TIMEOUT TEAM by TEAM,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,635
98,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,98,10:35,"SUB IN by TIDMORE,BRITTNEY",,,,,,,"SUB IN by TIDMORE,BRITTNEY",1,subbing in,,oglethorpe university,brittney tidmore,,635
99,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,99,10:35,"SUB OUT by JENKINS,KYANA",,,,,,,"SUB OUT by JENKINS,KYANA",1,subbing out,,oglethorpe university,kyana jenkins,,635
100,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,100,10:35,"SUB OUT by HUGHES,CIARA",,,,,,,"SUB OUT by HUGHES,CIARA",1,subbing out,,oglethorpe university,ciara hughes,,635
101,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,101,10:35,"SUB OUT by BUCK,EMILY",,,,,,,"SUB OUT by BUCK,EMILY",1,subbing out,,oglethorpe university,emily buck,,635
102,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,102,10:35,"SUB OUT by MERRYMAN,RAEGAN",,,,,,,"SUB OUT by MERRYMAN,RAEGAN",1,subbing out,,oglethorpe university,raegan merryman,,635
103,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,103,10:35,,,,,"SUB IN by JUDY,MICHELE",,,"SUB IN by JUDY,MICHELE",1,subbing in,,Centre,michele judy,,635
104,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,104,10:35,,,,,"SUB IN by STOUGH,MARY GORDON",,,"SUB IN by STOUGH,MARY GORDON",1,subbing in,,Centre,mary gordon stough,,635
105,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,105,10:35,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,635
106,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,106,10:35,,,,,"SUB OUT by COLLIVER,OLIVIA",,,"SUB OUT by COLLIVER,OLIVIA",1,subbing out,,Centre,olivia colliver,,635
107,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,107,10:33,"SUB IN by JENKINS,KYANA",,,,,,,"SUB IN by JENKINS,KYANA",1,subbing in,,oglethorpe university,kyana jenkins,,633
108,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,108,10:33,"SUB IN by HUGHES,CIARA",,,,,,,"SUB IN by HUGHES,CIARA",1,subbing in,,oglethorpe university,ciara hughes,,633
109,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,109,10:33,"SUB IN by BUCK,EMILY",,,,,,,"SUB IN by BUCK,EMILY",1,subbing in,,oglethorpe university,emily buck,,633
110,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,110,10:33,"SUB IN by MERRYMAN,RAEGAN",,,,,,,"SUB IN by MERRYMAN,RAEGAN",1,subbing in,,oglethorpe university,raegan merryman,,633
111,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,111,10:33,"SUB OUT by FORTSON,MCKENZIE",,,,,,,"SUB OUT by FORTSON,MCKENZIE",1,subbing out,,oglethorpe university,mckenzie fortson,,633
112,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,112,10:27,"SUB IN by BENTLEY,ALANA",,,,,,,"SUB IN by BENTLEY,ALANA",1,subbing in,,oglethorpe university,alana bentley,,627
113,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,113,10:27,"SUB OUT by HUGHES,CIARA",,,,,,,"SUB OUT by HUGHES,CIARA",1,subbing out,,oglethorpe university,ciara hughes,,627
114,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,114,10:22,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,622
115,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,115,--,"REBOUND DEF by TIDMORE,BRITTNEY",,,,,,,"REBOUND DEF by TIDMORE,BRITTNEY",1,defensive rebound,,oglethorpe university,brittney tidmore,,
116,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,116,10:05,"TURNOVER  by BUCK,EMILY",,,,,,,"TURNOVER  by BUCK,EMILY",1,turnover,,oglethorpe university,emily buck,,605
117,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,117,10:03,,,,,"STEAL  by STOUGH,MARY GORDON",,,"STEAL  by STOUGH,MARY GORDON",1,steal,,Centre,,,603
118,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,118,09:53,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",1,three pointer,missed,Centre,alexis guy,,593
119,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,119,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
120,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,120,09:50,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,590
121,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,121,09:50,,,,,"SUB IN by GUY,ALANNA",,,"SUB IN by GUY,ALANNA",1,subbing in,,Centre,alanna guy,,590
122,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,122,09:50,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,590
123,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,123,09:50,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,590
124,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,124,09:50,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,590
125,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,125,09:25,"MISS 3PTR by BUCK,EMILY",,,,,,,"MISS 3PTR by BUCK,EMILY",1,three pointer,missed,oglethorpe university,emily buck,,565
126,20,oglethorpe,Oglethorpe University,Centre College,50-46,50,46,"25, 25, 50","22, 24, 46",25,25,50,22,24,46,"13-7, 7-2 SAA","4-16, 2-7 SAA",02/07/14,Win,350,No Location Recorded,6:00 p.m.,H,126,--,,,,,"REBOUND DEF by JUDY,MICHELE",,,"REBOUND DEF by JUDY,MICHELE",1,defensive rebound,,Centre,michele judy,,
