,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
56,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,56,04:47,,,,,"SUB OUT by MORRIS,TAYLOR",,,"SUB OUT by MORRIS,TAYLOR",1,subbing out,,Centre,taylor morris,,287
57,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,57,04:37,"GOOD LAYUP by WALLER,RAQUEL(in the paint)",4,,7 (+3),,SEWANEE 4-7 (+3),,"GOOD LAYUP by WALLER,RAQUEL(in the paint)",1,layup,good,sewanee,raquel waller,2,277
58,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,58,04:33,"SUB IN by WALLER,RAQUEL",,,,,,,"SUB IN by WALLER,RAQUEL",1,subbing in,,sewanee,raquel waller,,273
59,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,59,04:33,"SUB OUT by TREANTON,ELLIE",,,,,,,"SUB OUT by TREANTON,ELLIE",1,subbing out,,sewanee,ellie treanton,,273
60,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,60,04:28,,4,,9 (+5),"GOOD JUMPER by MILLER,LAKKEN",CENTRE-W 4-9 (+5),,"GOOD JUMPER by MILLER,LAKKEN",1,jumper,good,Centre,lakken miller,2,268
61,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,61,--,,,,,"ASSIST  by MURRAY,KYLEE",,,"ASSIST  by MURRAY,KYLEE",1,assist,,Centre,kylee murray,,
62,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,62,04:12,"TURNOVER  by BOMBASSI,BELLA",,,,,,,"TURNOVER  by BOMBASSI,BELLA",1,turnover,,sewanee,bella bombassi,,252
63,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,63,04:00,,,,,"TURNOVER  by MURRAY,KYLEE",,,"TURNOVER  by MURRAY,KYLEE",1,turnover,,Centre,kylee murray,,240
64,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,64,03:55,"STEAL  by ROTH,KATIE",,,,,,,"STEAL  by ROTH,KATIE",1,steal,,sewanee,,,235
65,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,65,03:41,"MISS JUMPER by LOGAN,KINSLEY",,,,,,,"MISS JUMPER by LOGAN,KINSLEY",1,jumper,missed,sewanee,kinsley logan,,221
66,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,66,--,,,,,"REBOUND DEF by CHIRICO,PRESLEY",,,"REBOUND DEF by CHIRICO,PRESLEY",1,defensive rebound,,Centre,presley chirico,,
67,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,67,03:31,,4,,11 (+7),"GOOD LAYUP by HICKS,ELLEN(in the paint)",CENTRE-W 4-11 (+7),,"GOOD LAYUP by HICKS,ELLEN(in the paint)",1,layup,good,Centre,ellen hicks,2,211
68,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,68,--,,,,,"ASSIST  by CHIRICO,PRESLEY",,,"ASSIST  by CHIRICO,PRESLEY",1,assist,,Centre,presley chirico,,
69,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,69,03:12,"MISS JUMPER by WALLER,RAQUEL",,,,,,,"MISS JUMPER by WALLER,RAQUEL",1,jumper,missed,sewanee,raquel waller,,192
70,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,70,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
71,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,71,03:10,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",1,subbing in,,Centre,abigail stewart,,190
72,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,72,03:10,,,,,"SUB IN by WILSON,KATHLEEN",,,"SUB IN by WILSON,KATHLEEN",1,subbing in,,Centre,kathleen wilson,,190
73,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,73,03:10,,,,,"SUB IN by RICE,MADISON",,,"SUB IN by RICE,MADISON",1,subbing in,,Centre,madison rice,,190
74,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,74,03:10,,,,,"SUB IN by WEHBY,ABIGAIL",,,"SUB IN by WEHBY,ABIGAIL",1,subbing in,,Centre,abigail wehby,,190
75,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,75,03:10,,,,,"SUB OUT by MILLER,LAKKEN",,,"SUB OUT by MILLER,LAKKEN",1,subbing out,,Centre,lakken miller,,190
76,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,76,03:10,,,,,"SUB OUT by HICKS,ELLEN",,,"SUB OUT by HICKS,ELLEN",1,subbing out,,Centre,ellen hicks,,190
77,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,77,03:10,,,,,"SUB OUT by CHIRICO,PRESLEY",,,"SUB OUT by CHIRICO,PRESLEY",1,subbing out,,Centre,presley chirico,,190
78,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,78,03:10,,,,,"SUB OUT by BUNNER,CHEYENNE",,,"SUB OUT by BUNNER,CHEYENNE",1,subbing out,,Centre,cheyenne bunner,,190
79,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,79,02:50,"FOUL  by KIM,SUE",,,,,,,"FOUL  by KIM,SUE",1,foul,,sewanee,sue kim,,170
80,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,80,02:50,"SUB IN by YOUNG,ABBY",,,,,,,"SUB IN by YOUNG,ABBY",1,subbing in,,sewanee,abby young,,170
81,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,81,02:50,"SUB IN by TREANTON,ELLIE",,,,,,,"SUB IN by TREANTON,ELLIE",1,subbing in,,sewanee,ellie treanton,,170
82,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,82,02:50,"SUB IN by CARLETELLO,EMILY",,,,,,,"SUB IN by CARLETELLO,EMILY",1,subbing in,,sewanee,emily carletello,,170
83,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,83,02:50,"SUB OUT by LOGAN,KINSLEY",,,,,,,"SUB OUT by LOGAN,KINSLEY",1,subbing out,,sewanee,kinsley logan,,170
84,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,84,02:50,"SUB OUT by KIM,SUE",,,,,,,"SUB OUT by KIM,SUE",1,subbing out,,sewanee,sue kim,,170
85,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,85,02:50,"SUB OUT by BOMBASSI,BELLA",,,,,,,"SUB OUT by BOMBASSI,BELLA",1,subbing out,,sewanee,bella bombassi,,170
86,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,86,02:09,,4,,13 (+9),"GOOD JUMPER by RICE,MADISON",CENTRE-W 4-13 (+9),,"GOOD JUMPER by RICE,MADISON",1,jumper,good,Centre,madison rice,2,129
87,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,87,--,,,,,"ASSIST  by WEHBY,ABIGAIL",,,"ASSIST  by WEHBY,ABIGAIL",1,assist,,Centre,abigail wehby,,
88,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,88,01:42,"MISS LAYUP by YOUNG,ABBY",,,,,,,"MISS LAYUP by YOUNG,ABBY",1,layup,missed,sewanee,abby young,,102
89,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,89,--,,,,,"REBOUND DEF by RICE,MADISON",,,"REBOUND DEF by RICE,MADISON",1,defensive rebound,,Centre,madison rice,,
90,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,90,01:39,"FOUL  by ROTH,KATIE",,,,,,,"FOUL  by ROTH,KATIE",1,foul,,sewanee,katie roth,,99
91,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,91,01:39,"SUB IN by LOGAN,KINSLEY",,,,,,,"SUB IN by LOGAN,KINSLEY",1,subbing in,,sewanee,kinsley logan,,99
92,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,92,01:39,"SUB OUT by WALLER,RAQUEL",,,,,,,"SUB OUT by WALLER,RAQUEL",1,subbing out,,sewanee,raquel waller,,99
93,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,93,01:18,,,,,"MISS 3PTR by RICE,MADISON",,,"MISS 3PTR by RICE,MADISON",1,three pointer,missed,Centre,madison rice,,78
94,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,94,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
95,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,95,00:58,,,,,"MISS JUMPER by WILSON,KATHLEEN",,,"MISS JUMPER by WILSON,KATHLEEN",1,jumper,missed,Centre,kathleen wilson,,58
96,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,96,--,"REBOUND DEF by TREANTON,ELLIE",,,,,,,"REBOUND DEF by TREANTON,ELLIE",1,defensive rebound,,sewanee,ellie treanton,,
97,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,97,00:37,"GOOD LAYUP by TREANTON,ELLIE(in the paint)",6,,13 (+7),,SEWANEE 6-13 (+7),,"GOOD LAYUP by TREANTON,ELLIE(in the paint)",1,layup,good,sewanee,ellie treanton,2,37
98,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,98,00:06,,6,,15 (+9),"GOOD JUMPER by WILSON,KATHLEEN",CENTRE-W 6-15 (+9),,"GOOD JUMPER by WILSON,KATHLEEN",1,jumper,good,Centre,kathleen wilson,2,6
99,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,99,00:00,"MISS 3PTR by LOGAN,KINSLEY",,,,,,,"MISS 3PTR by LOGAN,KINSLEY",1,three pointer,missed,sewanee,kinsley logan,,0
100,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,100,--,,,,,"REBOUND DEF by RICE,MADISON",,,"REBOUND DEF by RICE,MADISON",1,defensive rebound,,Centre,madison rice,,
101,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,101,Start Period 2,,,,,,,,,2,,,,,,
102,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,102,09:55,"SUB IN by YOUNG,ABBY",,,,,,,"SUB IN by YOUNG,ABBY",2,subbing in,,sewanee,abby young,,595
103,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,103,09:55,"SUB IN by CARLETELLO,EMILY",,,,,,,"SUB IN by CARLETELLO,EMILY",2,subbing in,,sewanee,emily carletello,,595
104,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,104,09:55,"SUB OUT by KIM,SUE",,,,,,,"SUB OUT by KIM,SUE",2,subbing out,,sewanee,sue kim,,595
105,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,105,09:55,"SUB OUT by ROTH,KATIE",,,,,,,"SUB OUT by ROTH,KATIE",2,subbing out,,sewanee,katie roth,,595
106,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,106,09:55,,,,,"SUB IN by MILLER,LAKKEN",,,"SUB IN by MILLER,LAKKEN",2,subbing in,,Centre,lakken miller,,595
107,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,107,09:55,,,,,"SUB IN by CHIRICO,PRESLEY",,,"SUB IN by CHIRICO,PRESLEY",2,subbing in,,Centre,presley chirico,,595
108,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,108,09:55,,,,,"SUB IN by BUNNER,CHEYENNE",,,"SUB IN by BUNNER,CHEYENNE",2,subbing in,,Centre,cheyenne bunner,,595
109,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,109,09:55,,,,,"SUB IN by MORRIS,TAYLOR",,,"SUB IN by MORRIS,TAYLOR",2,subbing in,,Centre,taylor morris,,595
110,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,110,09:55,,,,,"SUB IN by HICKS,ELLEN",,,"SUB IN by HICKS,ELLEN",2,subbing in,,Centre,ellen hicks,,595
111,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,111,09:55,,,,,"SUB OUT by WILSON,KATHLEEN",,,"SUB OUT by WILSON,KATHLEEN",2,subbing out,,Centre,kathleen wilson,,595
112,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,112,09:55,,,,,"SUB OUT by STEWART,ABIGAIL",,,"SUB OUT by STEWART,ABIGAIL",2,subbing out,,Centre,abigail stewart,,595
113,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,113,09:55,,,,,"SUB OUT by MARCUM,MADISON",,,"SUB OUT by MARCUM,MADISON",2,subbing out,,Centre,madison marcum,,595
114,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,114,09:55,,,,,"SUB OUT by RICE,MADISON",,,"SUB OUT by RICE,MADISON",2,subbing out,,Centre,madison rice,,595
115,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,115,09:55,,,,,"SUB OUT by WEHBY,ABIGAIL",,,"SUB OUT by WEHBY,ABIGAIL",2,subbing out,,Centre,abigail wehby,,595
116,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,116,09:50,"MISS JUMPER by PHILLIPS,LAKEISHA",,,,,,,"MISS JUMPER by PHILLIPS,LAKEISHA",2,jumper,missed,sewanee,lakeisha phillips,,590
117,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,117,--,,,,,"REBOUND DEF by HICKS,ELLEN",,,"REBOUND DEF by HICKS,ELLEN",2,defensive rebound,,Centre,ellen hicks,,
118,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,118,09:40,,,,,"FOUL  by MORRIS,TAYLOR",,,"FOUL  by MORRIS,TAYLOR",2,foul,,Centre,taylor morris,,580
119,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,119,09:40,"GOOD FT by CARLETELLO,EMILY",7,,15 (+8),,SEWANEE 7-15 (+8),,"GOOD FT by CARLETELLO,EMILY",2,free throw,good,sewanee,emily carletello,1,580
120,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,120,09:40,"MISS FT by CARLETELLO,EMILY",,,,,,,"MISS FT by CARLETELLO,EMILY",2,free throw,missed,sewanee,emily carletello,,580
121,6,sewanee,Sewanee,Centre,53-49,53,49,"15, 12, 10, 16, 53","6, 14, 6, 23, 49",15,12,10,16,53,6,14,6,23,49,5-1 (1-0 SAA),5-5 (0-1 SAA),12/01/18,Win,784,No Location Recorded,1:00 PM,H,121,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,2,offensive rebound,,Centre,,,
