,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
79,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,79,13:03,"TURNOVER  by HAMMAKER,ALESA",,,,,,,"TURNOVER  by HAMMAKER,ALESA",1,turnover,,berry,alesa hammaker,,783
80,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,80,13:02,,,,,"STEAL  by WEST,CAILYNN",,,"STEAL  by WEST,CAILYNN",1,steal,,Centre,,,782
81,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,81,12:57,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,777
82,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,82,--,,,,,"REBOUND OFF by WEST,CAILYNN",,,"REBOUND OFF by WEST,CAILYNN",1,offensive rebound,,Centre,cailynn west,,
83,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,83,12:49,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",1,turnover,,Centre,maggie prewitt,,769
84,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,84,12:47,"STEAL  by HAMMAKER,ALESA",,,,,,,"STEAL  by HAMMAKER,ALESA",1,steal,,berry,,,767
85,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,85,12:42,"GOOD LAYUP by MCLEAN,MEL(in the paint)",15,,15,,BCW 15-15 (0),,"GOOD LAYUP by MCLEAN,MEL(in the paint)",1,layup,good,berry,mel mclean,2,762
86,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,86,--,"ASSIST  by THOMAS,BROOKE",,,,,,,"ASSIST  by THOMAS,BROOKE",1,assist,,berry,brooke thomas,,
87,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,87,12:24,,,,,"TURNOVER  by HARTLAGE,MAGGIE",,,"TURNOVER  by HARTLAGE,MAGGIE",1,turnover,,Centre,maggie hartlage,,744
88,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,88,12:23,"STEAL  by MCLEAN,MEL",,,,,,,"STEAL  by MCLEAN,MEL",1,steal,,berry,,,743
89,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,89,12:16,"MISS LAYUP by THOMAS,BROOKE",,,,,,,"MISS LAYUP by THOMAS,BROOKE",1,layup,missed,berry,brooke thomas,,736
90,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,90,12:16,,,,,"BLOCK  by HARTLAGE,MAGGIE",,,"BLOCK  by HARTLAGE,MAGGIE",1,block,,Centre,maggie hartlage,,736
91,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,91,--,"REBOUND OFF by SMITH,PILAR",,,,,,,"REBOUND OFF by SMITH,PILAR",1,offensive rebound,,berry,pilar smith,,
92,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,92,12:08,"MISS JUMPER by SMITH,PILAR",,,,,,,"MISS JUMPER by SMITH,PILAR",1,jumper,missed,berry,pilar smith,,728
93,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,93,--,,,,,"REBOUND DEF by WEST,CAILYNN",,,"REBOUND DEF by WEST,CAILYNN",1,defensive rebound,,Centre,cailynn west,,
94,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,94,11:57,"FOUL  by THOMAS,BROOKE",,,,,,,"FOUL  by THOMAS,BROOKE",1,foul,,berry,brooke thomas,,717
95,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,95,11:57,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",1,subbing in,,Centre,chelsea benham,,717
96,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,96,11:57,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,717
97,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,97,11:44,,,,,"MISS LAYUP by BENHAM,CHELSEA",,,"MISS LAYUP by BENHAM,CHELSEA",1,layup,missed,Centre,chelsea benham,,704
98,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,98,--,,,,,"REBOUND OFF by WEST,CAILYNN",,,"REBOUND OFF by WEST,CAILYNN",1,offensive rebound,,Centre,cailynn west,,
99,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,99,11:39,"FOUL  by MCLEAN,MEL",,,,,,,"FOUL  by MCLEAN,MEL",1,foul,,berry,mel mclean,,699
100,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,100,11:39,,15,,16 (+1),"GOOD FT by WEST,CAILYNN",CENTRE_W 15-16 (+1),,"GOOD FT by WEST,CAILYNN",1,free throw,good,Centre,cailynn west,1,699
101,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,101,11:39,,15,,17 (+2),"GOOD FT by WEST,CAILYNN",CENTRE_W 15-17 (+2),,"GOOD FT by WEST,CAILYNN",1,free throw,good,Centre,cailynn west,1,699
102,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,102,11:39,"SUB IN by WALSH,MEGAN",,,,,,,"SUB IN by WALSH,MEGAN",1,subbing in,,berry,megan walsh,,699
103,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,103,11:39,"SUB IN by COUGHLAN,BRITTANY",,,,,,,"SUB IN by COUGHLAN,BRITTANY",1,subbing in,,berry,brittany coughlan,,699
104,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,104,11:39,"SUB OUT by SMITH,PILAR",,,,,,,"SUB OUT by SMITH,PILAR",1,subbing out,,berry,pilar smith,,699
105,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,105,11:39,"SUB OUT by MCLEAN,MEL",,,,,,,"SUB OUT by MCLEAN,MEL",1,subbing out,,berry,mel mclean,,699
106,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,106,11:39,,,,,"SUB IN by GOATLEY,JANE",,,"SUB IN by GOATLEY,JANE",1,subbing in,,Centre,jane goatley,,699
107,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,107,11:39,,,,,"SUB OUT by WINSTEAD,BRIDGET",,,"SUB OUT by WINSTEAD,BRIDGET",1,subbing out,,Centre,bridget winstead,,699
108,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,108,11:26,"TURNOVER  by THOMAS,BROOKE",,,,,,,"TURNOVER  by THOMAS,BROOKE",1,turnover,,berry,brooke thomas,,686
109,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,109,11:26,,,,,"SUB IN by HUTER,LAUREN",,,"SUB IN by HUTER,LAUREN",1,subbing in,,Centre,lauren huter,,686
110,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,110,11:26,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",1,subbing in,,Centre,jenna mire,,686
111,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,111,11:26,,,,,"SUB OUT by PREWITT,MAGGIE",,,"SUB OUT by PREWITT,MAGGIE",1,subbing out,,Centre,maggie prewitt,,686
112,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,112,11:26,,,,,"SUB OUT by WEST,CAILYNN",,,"SUB OUT by WEST,CAILYNN",1,subbing out,,Centre,cailynn west,,686
113,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,113,11:12,,,,,"MISS LAYUP by MIRE,JENNA",,,"MISS LAYUP by MIRE,JENNA",1,layup,missed,Centre,jenna mire,,672
114,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,114,--,"REBOUND DEF by LAWRENCE,ALLISON",,,,,,,"REBOUND DEF by LAWRENCE,ALLISON",1,defensive rebound,,berry,allison lawrence,,
115,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,115,10:58,"TURNOVER  by WALSH,MEGAN",,,,,,,"TURNOVER  by WALSH,MEGAN",1,turnover,,berry,megan walsh,,658
116,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,116,10:57,,,,,"STEAL  by GOATLEY,JANE",,,"STEAL  by GOATLEY,JANE",1,steal,,Centre,,,657
117,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,117,10:53,,15,,19 (+4),"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",CENTRE_W 15-19 (+4),,"GOOD LAYUP by HARTLAGE,MAGGIE(in the paint)",1,layup,good,Centre,maggie hartlage,2,653
118,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,118,--,,,,,"ASSIST  by GOATLEY,JANE",,,"ASSIST  by GOATLEY,JANE",1,assist,,Centre,jane goatley,,
119,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,119,10:35,"MISS JUMPER by LAWRENCE,ALLISON",,,,,,,"MISS JUMPER by LAWRENCE,ALLISON",1,jumper,missed,berry,allison lawrence,,635
120,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,120,--,REBOUND OFF by TEAM,,,,,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
121,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,121,10:31,"GOOD LAYUP by LAWRENCE,ALLISON(in the paint)",17,,19 (+2),,BCW 17-19 (+2),,"GOOD LAYUP by LAWRENCE,ALLISON(in the paint)",1,layup,good,berry,allison lawrence,2,631
122,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,122,10:31,,,,,"FOUL  by HARTLAGE,MAGGIE",,,"FOUL  by HARTLAGE,MAGGIE",1,foul,,Centre,maggie hartlage,,631
123,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,123,10:31,"GOOD FT by LAWRENCE,ALLISON",18,,19 (+1),,BCW 18-19 (+1),,"GOOD FT by LAWRENCE,ALLISON",1,free throw,good,berry,allison lawrence,1,631
124,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,124,10:11,,,,,"MISS JUMPER by GOATLEY,JANE",,,"MISS JUMPER by GOATLEY,JANE",1,jumper,missed,Centre,jane goatley,,611
125,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,125,--,,,,,"REBOUND OFF by HARTLAGE,MAGGIE",,,"REBOUND OFF by HARTLAGE,MAGGIE",1,offensive rebound,,Centre,maggie hartlage,,
126,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,126,10:06,,18,,21 (+3),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 18-21 (+3),,"GOOD JUMPER by BENHAM,CHELSEA",1,jumper,good,Centre,chelsea benham,2,606
127,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,127,--,,,,,"ASSIST  by GOATLEY,JANE",,,"ASSIST  by GOATLEY,JANE",1,assist,,Centre,jane goatley,,
128,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,128,09:43,"MISS 3PTR by EVANS,ALEXA",,,,,,,"MISS 3PTR by EVANS,ALEXA",1,three pointer,missed,berry,alexa evans,,583
129,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,129,--,,,,,"REBOUND DEF by GOATLEY,JANE",,,"REBOUND DEF by GOATLEY,JANE",1,defensive rebound,,Centre,jane goatley,,
130,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,130,09:34,,,,,"MISS 3PTR by MIRE,JENNA",,,"MISS 3PTR by MIRE,JENNA",1,three pointer,missed,Centre,jenna mire,,574
131,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,131,--,"REBOUND DEF by HASTINGS,KELLY",,,,,,,"REBOUND DEF by HASTINGS,KELLY",1,defensive rebound,,berry,kelly hastings,,
132,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,132,09:11,"GOOD JUMPER by LAWRENCE,ALLISON",20,,21 (+1),,BCW 20-21 (+1),,"GOOD JUMPER by LAWRENCE,ALLISON",1,jumper,good,berry,allison lawrence,2,551
133,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,133,--,"ASSIST  by COUGHLAN,BRITTANY",,,,,,,"ASSIST  by COUGHLAN,BRITTANY",1,assist,,berry,brittany coughlan,,
134,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,134,09:04,,,,,"MISS LAYUP by HUTER,LAUREN",,,"MISS LAYUP by HUTER,LAUREN",1,layup,missed,Centre,lauren huter,,544
135,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,135,--,"REBOUND DEF by HASTINGS,KELLY",,,,,,,"REBOUND DEF by HASTINGS,KELLY",1,defensive rebound,,berry,kelly hastings,,
136,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,136,08:44,"SUB IN by SEGARRA,CHANLIR",,,,,,,"SUB IN by SEGARRA,CHANLIR",1,subbing in,,berry,chanlir segarra,,524
137,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,137,08:44,"SUB IN by SMITH,PILAR",,,,,,,"SUB IN by SMITH,PILAR",1,subbing in,,berry,pilar smith,,524
138,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,138,08:44,"SUB IN by SISK,DANIELLE",,,,,,,"SUB IN by SISK,DANIELLE",1,subbing in,,berry,danielle sisk,,524
139,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,139,08:44,"SUB OUT by WALSH,MEGAN",,,,,,,"SUB OUT by WALSH,MEGAN",1,subbing out,,berry,megan walsh,,524
140,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,140,08:44,"SUB OUT by HAMMAKER,ALESA",,,,,,,"SUB OUT by HAMMAKER,ALESA",1,subbing out,,berry,alesa hammaker,,524
141,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,141,08:44,"SUB OUT by LAWRENCE,ALLISON",,,,,,,"SUB OUT by LAWRENCE,ALLISON",1,subbing out,,berry,allison lawrence,,524
142,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,142,08:44,,,,,"SUB IN by BURKE,ALYSON",,,"SUB IN by BURKE,ALYSON",1,subbing in,,Centre,alyson burke,,524
143,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,143,08:44,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",1,subbing in,,Centre,hillary moore,,524
144,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,144,08:44,,,,,"SUB IN by PREWITT,MAGGIE",,,"SUB IN by PREWITT,MAGGIE",1,subbing in,,Centre,maggie prewitt,,524
145,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,145,08:44,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,524
146,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,146,08:44,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,524
147,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,147,08:44,,,,,"SUB OUT by GOATLEY,JANE",,,"SUB OUT by GOATLEY,JANE",1,subbing out,,Centre,jane goatley,,524
148,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,148,08:44,,,,,"SUB OUT by HUTER,LAUREN",,,"SUB OUT by HUTER,LAUREN",1,subbing out,,Centre,lauren huter,,524
149,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,149,08:44,,,,,"SUB OUT by MIRE,JENNA",,,"SUB OUT by MIRE,JENNA",1,subbing out,,Centre,jenna mire,,524
150,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,150,08:41,"GOOD LAYUP by THOMAS,BROOKE(in the paint)",22 (+1),,21,,BCW 22-21 (-1),,"GOOD LAYUP by THOMAS,BROOKE(in the paint)",1,layup,good,berry,brooke thomas,2,521
151,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,151,--,"ASSIST  by COUGHLAN,BRITTANY",,,,,,,"ASSIST  by COUGHLAN,BRITTANY",1,assist,,berry,brittany coughlan,,
152,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,152,08:25,,,,,"TURNOVER  by PREWITT,MAGGIE",,,"TURNOVER  by PREWITT,MAGGIE",1,turnover,,Centre,maggie prewitt,,505
153,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,153,08:24,"STEAL  by THOMAS,BROOKE",,,,,,,"STEAL  by THOMAS,BROOKE",1,steal,,berry,,,504
154,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,154,08:06,"MISS 3PTR by COUGHLAN,BRITTANY",,,,,,,"MISS 3PTR by COUGHLAN,BRITTANY",1,three pointer,missed,berry,brittany coughlan,,486
155,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,155,--,,,,,"REBOUND DEF by PREWITT,MAGGIE",,,"REBOUND DEF by PREWITT,MAGGIE",1,defensive rebound,,Centre,maggie prewitt,,
156,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,156,07:58,"FOUL  by SEGARRA,CHANLIR",,,,,,,"FOUL  by SEGARRA,CHANLIR",1,foul,,berry,chanlir segarra,,478
157,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,157,07:58,,22,,22,"GOOD FT by PREWITT,MAGGIE",CENTRE_W 22-22 (0),,"GOOD FT by PREWITT,MAGGIE",1,free throw,good,Centre,maggie prewitt,1,478
158,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,158,07:58,,22,,23 (+1),"GOOD FT by PREWITT,MAGGIE",CENTRE_W 22-23 (+1),,"GOOD FT by PREWITT,MAGGIE",1,free throw,good,Centre,maggie prewitt,1,478
159,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,159,07:58,"SUB IN by LOWE,HANNAH",,,,,,,"SUB IN by LOWE,HANNAH",1,subbing in,,berry,hannah lowe,,478
160,2,berry,Berry,Centre College,87-74,87,74,"44, 43, 87","40, 34, 74",44,43,87,40,34,74,2-0,1-1,11/18/11,Win,323,No Location Recorded,7:00 AM,H,160,07:58,"SUB OUT by SEGARRA,CHANLIR",,,,,,,"SUB OUT by SEGARRA,CHANLIR",1,subbing out,,berry,chanlir segarra,,478
