,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,RHO,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
64,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,64,03:20,,3,,6 (+3),"GOOD 3PTR by ANDREASSEN,CAROLINE",CENTRE-W 3-6 (+3),,"GOOD 3PTR by ANDREASSEN,CAROLINE",1,three pointer,good,Centre,caroline andreassen,3,200
65,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,65,--,,,,,"ASSIST  by JUDY,MICHELE",,,"ASSIST  by JUDY,MICHELE",1,assist,,Centre,michele judy,,
66,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,66,02:59,"GOOD LAYUP by DANIELS,SYMONE(in the paint)",5,,6 (+1),,RHO 5-6 (+1),,"GOOD LAYUP by DANIELS,SYMONE(in the paint)",1,layup,good,rhodes,symone daniels,2,179
67,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,67,--,"ASSIST  by DEERY,ERIN",,,,,,,"ASSIST  by DEERY,ERIN",1,assist,,rhodes,erin deery,,
68,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,68,02:34,,,,,"MISS JUMPER by JUDY,MICHELE",,,"MISS JUMPER by JUDY,MICHELE",1,jumper,missed,Centre,michele judy,,154
69,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,69,--,,,,,"REBOUND OFF by VANCE,DAY",,,"REBOUND OFF by VANCE,DAY",1,offensive rebound,,Centre,day vance,,
70,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,70,02:16,,5,,8 (+3),"GOOD LAYUP by KELLAM,PAIGE(in the paint)",CENTRE-W 5-8 (+3),,"GOOD LAYUP by KELLAM,PAIGE(in the paint)",1,layup,good,Centre,paige kellam,2,136
71,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,71,02:16,"FOUL  by SUMMERS,DANIELLE",,,,,,,"FOUL  by SUMMERS,DANIELLE",1,foul,,rhodes,danielle summers,,136
72,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,72,02:16,,,,,"MISS FT by KELLAM,PAIGE",,,"MISS FT by KELLAM,PAIGE",1,free throw,missed,Centre,paige kellam,,136
73,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,73,--,"REBOUND DEF by DANIELS,SYMONE",,,,,,,"REBOUND DEF by DANIELS,SYMONE",1,defensive rebound,,rhodes,symone daniels,,
74,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,74,02:16,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,136
75,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,75,02:16,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,136
76,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,76,02:12,"GOOD 3PTR by ORTH,HANNAH",8,,8,,RHO 8-8 (0),,"GOOD 3PTR by ORTH,HANNAH",1,three pointer,good,rhodes,hannah orth,3,132
77,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,77,--,"ASSIST  by SUMMERS,DANIELLE",,,,,,,"ASSIST  by SUMMERS,DANIELLE",1,assist,,rhodes,danielle summers,,
78,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,78,01:48,,8,,10 (+2),"GOOD JUMPER by KELLAM,PAIGE(in the paint)",CENTRE-W 8-10 (+2),,"GOOD JUMPER by KELLAM,PAIGE(in the paint)",1,jumper,good,Centre,paige kellam,2,108
79,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,79,01:38,"GOOD JUMPER by USTICK,JESSIE",10,,10,,RHO 10-10 (0),,"GOOD JUMPER by USTICK,JESSIE",1,jumper,good,rhodes,jessie ustick,2,98
80,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,80,--,"ASSIST  by DEERY,ERIN",,,,,,,"ASSIST  by DEERY,ERIN",1,assist,,rhodes,erin deery,,
81,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,81,01:18,,,,,"TURNOVER  by JUDY,MICHELE",,,"TURNOVER  by JUDY,MICHELE",1,turnover,,Centre,michele judy,,78
82,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,82,01:17,"STEAL  by DANIELS,SYMONE",,,,,,,"STEAL  by DANIELS,SYMONE",1,steal,,rhodes,,,77
83,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,83,01:15,"GOOD LAYUP by DANIELS,SYMONE(fastbreak)(in the paint)",12 (+2),,10,,RHO 12-10 (-2),,"GOOD LAYUP by DANIELS,SYMONE(fastbreak)(in the paint)",1,layup,good,rhodes,symone(fastbreak) daniels,2,75
84,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,84,00:53,,,,,"MISS LAYUP by JUDY,MICHELE",,,"MISS LAYUP by JUDY,MICHELE",1,layup,missed,Centre,michele judy,,53
85,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,85,--,,,,,"REBOUND OFF by JUDY,MICHELE",,,"REBOUND OFF by JUDY,MICHELE",1,offensive rebound,,Centre,michele judy,,
86,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,86,00:50,,12,,12,"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE-W 12-12 (0),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",1,layup,good,Centre,michele judy,2,50
87,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,87,00:29,"GOOD JUMPER by USTICK,JESSIE",14 (+2),,12,,RHO 14-12 (-2),,"GOOD JUMPER by USTICK,JESSIE",1,jumper,good,rhodes,jessie ustick,2,29
88,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,88,--,"ASSIST  by ORTH,HANNAH",,,,,,,"ASSIST  by ORTH,HANNAH",1,assist,,rhodes,hannah orth,,
89,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,89,00:03,,14,,14,"GOOD JUMPER by JUDY,MICHELE",CENTRE-W 14-14 (0),,"GOOD JUMPER by JUDY,MICHELE",1,jumper,good,Centre,michele judy,2,3
90,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,90,--,,,,,"ASSIST  by KELLAM,PAIGE",,,"ASSIST  by KELLAM,PAIGE",1,assist,,Centre,paige kellam,,
91,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,91,Start Period 2,,,,,,,,,2,,,,,,
92,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,92,10:00,"SUB IN by USTICK,JESSIE",,,,,,,"SUB IN by USTICK,JESSIE",2,subbing in,,rhodes,jessie ustick,,600
93,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,93,10:00,"SUB IN by DEERY,ERIN",,,,,,,"SUB IN by DEERY,ERIN",2,subbing in,,rhodes,erin deery,,600
94,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,94,10:00,"SUB OUT by GIESEN,SARA",,,,,,,"SUB OUT by GIESEN,SARA",2,subbing out,,rhodes,sara giesen,,600
95,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,95,10:00,"SUB OUT by DANIELS,SYMONE",,,,,,,"SUB OUT by DANIELS,SYMONE",2,subbing out,,rhodes,symone daniels,,600
96,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,96,10:00,,,,,"SUB IN by ANDREASSEN,CAROLINE",,,"SUB IN by ANDREASSEN,CAROLINE",2,subbing in,,Centre,caroline andreassen,,600
97,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,97,10:00,,,,,"SUB OUT by RHULE,BONNIE",,,"SUB OUT by RHULE,BONNIE",2,subbing out,,Centre,bonnie rhule,,600
98,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,98,09:29,,14,,16 (+2),"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",CENTRE-W 14-16 (+2),,"GOOD LAYUP by MCKNIGHT,KAITLYN(in the paint)",2,layup,good,Centre,kaitlyn mcknight,2,569
99,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,99,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",2,assist,,Centre,alexis guy,,
100,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,100,09:17,"MISS JUMPER by DEERY,ERIN",,,,,,,"MISS JUMPER by DEERY,ERIN",2,jumper,missed,rhodes,erin deery,,557
101,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,101,09:17,,,,,"BLOCK  by SCHAD,OLIVIA",,,"BLOCK  by SCHAD,OLIVIA",2,block,,Centre,olivia schad,,557
102,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,102,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,2,defensive rebound,,Centre,,,
103,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,103,08:54,,14,,18 (+4),"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",CENTRE-W 14-18 (+4),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",2,layup,good,Centre,abigail stewart,2,534
104,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,104,--,,,,,"ASSIST  by MCKNIGHT,KAITLYN",,,"ASSIST  by MCKNIGHT,KAITLYN",2,assist,,Centre,kaitlyn mcknight,,
105,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,105,08:39,"GOOD JUMPER by KRAMER,BAILEY",16,,18 (+2),,RHO 16-18 (+2),,"GOOD JUMPER by KRAMER,BAILEY",2,jumper,good,rhodes,bailey kramer,2,519
106,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,106,08:23,"SUB IN by DANIELS,SYMONE",,,,,,,"SUB IN by DANIELS,SYMONE",2,subbing in,,rhodes,symone daniels,,503
107,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,107,08:23,"SUB IN by GIESEN,SARA",,,,,,,"SUB IN by GIESEN,SARA",2,subbing in,,rhodes,sara giesen,,503
108,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,108,08:23,"SUB OUT by USTICK,JESSIE",,,,,,,"SUB OUT by USTICK,JESSIE",2,subbing out,,rhodes,jessie ustick,,503
109,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,109,08:23,"SUB OUT by DEERY,ERIN",,,,,,,"SUB OUT by DEERY,ERIN",2,subbing out,,rhodes,erin deery,,503
110,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,110,08:11,,,,,"MISS 3PTR by GUY,ALEXIS",,,"MISS 3PTR by GUY,ALEXIS",2,three pointer,missed,Centre,alexis guy,,491
111,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,111,--,"REBOUND DEF by GIESEN,SARA",,,,,,,"REBOUND DEF by GIESEN,SARA",2,defensive rebound,,rhodes,sara giesen,,
112,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,112,07:52,"MISS JUMPER by SMITH,BLAIRE",,,,,,,"MISS JUMPER by SMITH,BLAIRE",2,jumper,missed,rhodes,blaire smith,,472
113,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,113,--,,,,,"REBOUND DEF by SCHAD,OLIVIA",,,"REBOUND DEF by SCHAD,OLIVIA",2,defensive rebound,,Centre,olivia schad,,
114,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,114,07:35,,16,,20 (+4),"GOOD LAYUP by GUY,ALEXIS(in the paint)",CENTRE-W 16-20 (+4),,"GOOD LAYUP by GUY,ALEXIS(in the paint)",2,layup,good,Centre,alexis guy,2,455
115,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,115,07:35,"FOUL  by GIESEN,SARA",,,,,,,"FOUL  by GIESEN,SARA",2,foul,,rhodes,sara giesen,,455
116,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,116,07:35,,16,,21 (+5),"GOOD FT by GUY,ALEXIS",CENTRE-W 16-21 (+5),,"GOOD FT by GUY,ALEXIS",2,free throw,good,Centre,alexis guy,1,455
117,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,117,07:35,"SUB IN by ORTH,HANNAH",,,,,,,"SUB IN by ORTH,HANNAH",2,subbing in,,rhodes,hannah orth,,455
118,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,118,07:35,"SUB OUT by GIESEN,SARA",,,,,,,"SUB OUT by GIESEN,SARA",2,subbing out,,rhodes,sara giesen,,455
119,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,119,07:35,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",2,subbing in,,Centre,bonnie rhule,,455
120,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,120,07:35,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",2,subbing out,,Centre,caroline andreassen,,455
121,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,121,07:17,"MISS JUMPER by ORTH,HANNAH",,,,,,,"MISS JUMPER by ORTH,HANNAH",2,jumper,missed,rhodes,hannah orth,,437
122,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,122,--,"REBOUND OFF by DANIELS,SYMONE",,,,,,,"REBOUND OFF by DANIELS,SYMONE",2,offensive rebound,,rhodes,symone daniels,,
123,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,123,07:12,"GOOD LAYUP by DANIELS,SYMONE(in the paint)",18,,21 (+3),,RHO 18-21 (+3),,"GOOD LAYUP by DANIELS,SYMONE(in the paint)",2,layup,good,rhodes,symone daniels,2,432
124,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,124,07:01,,,,,"TURNOVER  by SCHAD,OLIVIA",,,"TURNOVER  by SCHAD,OLIVIA",2,turnover,,Centre,olivia schad,,421
125,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,125,07:01,"STEAL  by KRAMER,BAILEY",,,,,,,"STEAL  by KRAMER,BAILEY",2,steal,,rhodes,,,421
126,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,126,07:01,TIMEOUT 30SEC by TEAM,,,,,,,TIMEOUT 30SEC by TEAM,2,timeout,,Centre,,,421
127,13,rhodes,Rhodes,Centre,62-68,62,68,"14, 14, 9, 25, 62","14, 19, 11, 24, 68",14,14,9,25,62,14,19,11,24,68,"3-9, 1-0 SAA","6-6, 0-1 SAA",01/08/16,Lose,475,No Location Recorded,6:00 PM,H,127,06:37,"GOOD 3PTR by ECKERT,CATHERINE",21,,21,,RHO 21-21 (0),,"GOOD 3PTR by ECKERT,CATHERINE",2,three pointer,good,rhodes,catherine eckert,3,397
