,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,centreScorePeriod4,centreScorePeriod5,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,opponentScorePeriod4,opponentScorePeriod5,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,SEWANEE,Away Team Score,Play Team Indicator,Home Team Score,CENTRE-W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
56,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,56,04:53,,,,,"MISS JUMPER by VANCE,DAY",,,"MISS JUMPER by VANCE,DAY",1,jumper,missed,Centre,day vance,,293
57,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,57,--,"REBOUND DEF by ROSE,SAVANNAH",,,,,,,"REBOUND DEF by ROSE,SAVANNAH",1,defensive rebound,,sewanee,savannah rose,,
58,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,58,04:35,,,,,"FOUL  by JUDY,MICHELE",,,"FOUL  by JUDY,MICHELE",1,foul,,Centre,michele judy,,275
59,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,59,04:34,"GOOD 3PTR by WAYNE,KATIE",8,,8,,SEWANEE 8-8 (0),,"GOOD 3PTR by WAYNE,KATIE",1,three pointer,good,sewanee,katie wayne,3,274
60,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,60,--,"ASSIST  by KIM,SUE",,,,,,,"ASSIST  by KIM,SUE",1,assist,,sewanee,sue kim,,
61,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,61,04:13,,8,,10 (+2),"GOOD LAYUP by JUDY,MICHELE(in the paint)",CENTRE-W 8-10 (+2),,"GOOD LAYUP by JUDY,MICHELE(in the paint)",1,layup,good,Centre,michele judy,2,253
62,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,62,--,,,,,"ASSIST  by VANCE,DAY",,,"ASSIST  by VANCE,DAY",1,assist,,Centre,day vance,,
63,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,63,03:57,"MISS 3PTR by ROSE,SAVANNAH",,,,,,,"MISS 3PTR by ROSE,SAVANNAH",1,three pointer,missed,sewanee,savannah rose,,237
64,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,64,--,,,,,"REBOUND DEF by VANCE,DAY",,,"REBOUND DEF by VANCE,DAY",1,defensive rebound,,Centre,day vance,,
65,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,65,03:38,"FOUL  by CHAUVIN,JAMIE",,,,,,,"FOUL  by CHAUVIN,JAMIE",1,foul,,sewanee,jamie chauvin,,218
66,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,66,03:37,"SUB IN by MCDONOUGH,HALEY",,,,,,,"SUB IN by MCDONOUGH,HALEY",1,subbing in,,sewanee,haley mcdonough,,217
67,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,67,03:37,"SUB IN by LOBACH,REBECCA",,,,,,,"SUB IN by LOBACH,REBECCA",1,subbing in,,sewanee,rebecca lobach,,217
68,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,68,03:37,"SUB OUT by ROSE,SAVANNAH",,,,,,,"SUB OUT by ROSE,SAVANNAH",1,subbing out,,sewanee,savannah rose,,217
69,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,69,03:37,"SUB OUT by O'CONNELL,OLIVIA",,,,,,,"SUB OUT by O'CONNELL,OLIVIA",1,subbing out,,sewanee,olivia o'connell,,217
70,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,70,03:37,,,,,"SUB IN by SCHAD,OLIVIA",,,"SUB IN by SCHAD,OLIVIA",1,subbing in,,Centre,olivia schad,,217
71,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,71,03:37,,,,,"SUB OUT by KELLAM,PAIGE",,,"SUB OUT by KELLAM,PAIGE",1,subbing out,,Centre,paige kellam,,217
72,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,72,03:26,,8,,13 (+5),"GOOD 3PTR by GUY,ALEXIS",CENTRE-W 8-13 (+5),,"GOOD 3PTR by GUY,ALEXIS",1,three pointer,good,Centre,alexis guy,3,206
73,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,73,--,,,,,"ASSIST  by SCHAD,OLIVIA",,,"ASSIST  by SCHAD,OLIVIA",1,assist,,Centre,olivia schad,,
74,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,74,03:10,"TURNOVER  by CHAUVIN,JAMIE",,,,,,,"TURNOVER  by CHAUVIN,JAMIE",1,turnover,,sewanee,jamie chauvin,,190
75,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,75,03:09,,,,,"STEAL  by SCHAD,OLIVIA",,,"STEAL  by SCHAD,OLIVIA",1,steal,,Centre,,,189
76,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,76,03:07,,,,,"MISS LAYUP by GUY,ALEXIS",,,"MISS LAYUP by GUY,ALEXIS",1,layup,missed,Centre,alexis guy,,187
77,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,77,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
78,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,78,03:03,"SUB IN by CAULDER,COREY",,,,,,,"SUB IN by CAULDER,COREY",1,subbing in,,sewanee,corey caulder,,183
79,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,79,03:03,"SUB OUT by WAYNE,KATIE",,,,,,,"SUB OUT by WAYNE,KATIE",1,subbing out,,sewanee,katie wayne,,183
80,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,80,02:50,"MISS 3PTR by LOBACH,REBECCA",,,,,,,"MISS 3PTR by LOBACH,REBECCA",1,three pointer,missed,sewanee,rebecca lobach,,170
81,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,81,--,,,,,REBOUND DEF by TEAM,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
82,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,82,02:36,"FOUL  by CAULDER,COREY",,,,,,,"FOUL  by CAULDER,COREY",1,foul,,sewanee,corey caulder,,156
83,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,83,02:36,"SUB IN by TAYLOR,BELLA",,,,,,,"SUB IN by TAYLOR,BELLA",1,subbing in,,sewanee,bella taylor,,156
84,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,84,02:36,"SUB OUT by KIM,SUE",,,,,,,"SUB OUT by KIM,SUE",1,subbing out,,sewanee,sue kim,,156
85,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,85,02:36,,,,,"SUB IN by RHULE,BONNIE",,,"SUB IN by RHULE,BONNIE",1,subbing in,,Centre,bonnie rhule,,156
86,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,86,02:36,,,,,"SUB OUT by GUY,ALEXIS",,,"SUB OUT by GUY,ALEXIS",1,subbing out,,Centre,alexis guy,,156
87,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,87,02:28,,,,,"MISS 3PTR by RHULE,BONNIE",,,"MISS 3PTR by RHULE,BONNIE",1,three pointer,missed,Centre,bonnie rhule,,148
88,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,88,--,"REBOUND DEF by LOBACH,REBECCA",,,,,,,"REBOUND DEF by LOBACH,REBECCA",1,defensive rebound,,sewanee,rebecca lobach,,
89,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,89,02:15,,,,,"FOUL  by VANCE,DAY",,,"FOUL  by VANCE,DAY",1,foul,,Centre,day vance,,135
90,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,90,02:12,"TURNOVER  by MCDONOUGH,HALEY",,,,,,,"TURNOVER  by MCDONOUGH,HALEY",1,turnover,,sewanee,haley mcdonough,,132
91,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,91,02:11,,,,,"STEAL  by SCHAD,OLIVIA",,,"STEAL  by SCHAD,OLIVIA",1,steal,,Centre,,,131
92,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,92,01:45,"SUB IN by WAYNE,KATIE",,,,,,,"SUB IN by WAYNE,KATIE",1,subbing in,,sewanee,katie wayne,,105
93,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,93,01:45,"SUB OUT by CHAUVIN,JAMIE",,,,,,,"SUB OUT by CHAUVIN,JAMIE",1,subbing out,,sewanee,jamie chauvin,,105
94,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,94,01:45,,,,,"SUB IN by STEWART,ABIGAIL",,,"SUB IN by STEWART,ABIGAIL",1,subbing in,,Centre,abigail stewart,,105
95,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,95,01:45,,,,,"SUB IN by MCKNIGHT,KAITLYN",,,"SUB IN by MCKNIGHT,KAITLYN",1,subbing in,,Centre,kaitlyn mcknight,,105
96,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,96,01:45,,,,,"SUB OUT by JUDY,MICHELE",,,"SUB OUT by JUDY,MICHELE",1,subbing out,,Centre,michele judy,,105
97,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,97,01:45,,,,,"SUB OUT by VANCE,DAY",,,"SUB OUT by VANCE,DAY",1,subbing out,,Centre,day vance,,105
98,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,98,01:43,,,,,"MISS JUMPER by STEWART,ABIGAIL",,,"MISS JUMPER by STEWART,ABIGAIL",1,jumper,missed,Centre,abigail stewart,,103
99,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,99,01:43,"BLOCK  by MCDONOUGH,HALEY",,,,,,,"BLOCK  by MCDONOUGH,HALEY",1,block,,sewanee,haley mcdonough,,103
100,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,100,--,REBOUND DEF by TEAM,,,,,,,REBOUND DEF by TEAM,1,defensive rebound,,Centre,,,
101,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,101,01:29,"MISS 3PTR by CAULDER,COREY",,,,,,,"MISS 3PTR by CAULDER,COREY",1,three pointer,missed,sewanee,corey caulder,,89
102,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,102,--,,,,,"REBOUND DEF by RHULE,BONNIE",,,"REBOUND DEF by RHULE,BONNIE",1,defensive rebound,,Centre,bonnie rhule,,
103,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,103,01:13,,,,,"MISS 3PTR by ANDREASSEN,CAROLINE",,,"MISS 3PTR by ANDREASSEN,CAROLINE",1,three pointer,missed,Centre,caroline andreassen,,73
104,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,104,--,,,,,REBOUND OFF by TEAM,,,REBOUND OFF by TEAM,1,offensive rebound,,Centre,,,
105,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,105,01:08,,,,,"SUB IN by GUY,ALEXIS",,,"SUB IN by GUY,ALEXIS",1,subbing in,,Centre,alexis guy,,68
106,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,106,01:08,,,,,"SUB OUT by ANDREASSEN,CAROLINE",,,"SUB OUT by ANDREASSEN,CAROLINE",1,subbing out,,Centre,caroline andreassen,,68
107,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,107,01:01,"FOUL  by TAYLOR,BELLA",,,,,,,"FOUL  by TAYLOR,BELLA",1,foul,,sewanee,bella taylor,,61
108,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,108,00:50,"FOUL  by MCDONOUGH,HALEY",,,,,,,"FOUL  by MCDONOUGH,HALEY",1,foul,,sewanee,haley mcdonough,,50
109,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,109,00:50,,8,,14 (+6),"GOOD FT by MCKNIGHT,KAITLYN",CENTRE-W 8-14 (+6),,"GOOD FT by MCKNIGHT,KAITLYN",1,free throw,good,Centre,kaitlyn mcknight,1,50
110,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,110,00:50,,8,,15 (+7),"GOOD FT by MCKNIGHT,KAITLYN",CENTRE-W 8-15 (+7),,"GOOD FT by MCKNIGHT,KAITLYN",1,free throw,good,Centre,kaitlyn mcknight,1,50
111,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,111,00:50,"SUB IN by ROSE,SAVANNAH",,,,,,,"SUB IN by ROSE,SAVANNAH",1,subbing in,,sewanee,savannah rose,,50
112,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,112,00:50,"SUB IN by CHAUVIN,JAMIE",,,,,,,"SUB IN by CHAUVIN,JAMIE",1,subbing in,,sewanee,jamie chauvin,,50
113,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,113,00:50,"SUB OUT by LOBACH,REBECCA",,,,,,,"SUB OUT by LOBACH,REBECCA",1,subbing out,,sewanee,rebecca lobach,,50
114,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,114,00:50,"SUB OUT by MCDONOUGH,HALEY",,,,,,,"SUB OUT by MCDONOUGH,HALEY",1,subbing out,,sewanee,haley mcdonough,,50
115,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,115,00:50,,,,,"SUB IN by KELLAM,PAIGE",,,"SUB IN by KELLAM,PAIGE",1,subbing in,,Centre,paige kellam,,50
116,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,116,00:50,,,,,"SUB OUT by SCHAD,OLIVIA",,,"SUB OUT by SCHAD,OLIVIA",1,subbing out,,Centre,olivia schad,,50
117,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,117,00:34,"MISS 3PTR by CAULDER,COREY",,,,,,,"MISS 3PTR by CAULDER,COREY",1,three pointer,missed,sewanee,corey caulder,,34
118,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,118,--,,,,,"REBOUND DEF by MCKNIGHT,KAITLYN",,,"REBOUND DEF by MCKNIGHT,KAITLYN",1,defensive rebound,,Centre,kaitlyn mcknight,,
119,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,119,00:23,,8,,17 (+9),"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",CENTRE-W 8-17 (+9),,"GOOD LAYUP by STEWART,ABIGAIL(in the paint)",1,layup,good,Centre,abigail stewart,2,23
120,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,120,--,,,,,"ASSIST  by GUY,ALEXIS",,,"ASSIST  by GUY,ALEXIS",1,assist,,Centre,alexis guy,,
121,12,sewanee,Sewanee,Centre,64-59,64,59,"17, 18, 12, 17, 64","8, 13, 18, 20, 59",17,18,12,17,64,8,13,18,20,59,"3-9, 1-0 SAA","8-4, 0-1 SAA",01/03/16,Win,215,No Location Recorded,1:00 PM,H,121,00:05,"TURNOVER  by TAYLOR,BELLA",,,,,,,"TURNOVER  by TAYLOR,BELLA",1,turnover,,sewanee,bella taylor,,5
