,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,BCW,Away Team Score,Play Team Indicator,Home Team Score,CENTRE_W,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
71,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,71,13:25,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,805
72,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,72,--,,,,,"REBOUND OFF by STOUGH,MARY",,,"REBOUND OFF by STOUGH,MARY",1,offensive rebound,,Centre,mary stough,,
73,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,73,13:16,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,796
74,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,74,--,,,,,"REBOUND OFF by STOUGH,MARY",,,"REBOUND OFF by STOUGH,MARY",1,offensive rebound,,Centre,mary stough,,
75,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,75,13:11,,11,,22 (+11),"GOOD 3PTR by WINSTEAD,MARY",CENTRE_W 11-22 (+11),,"GOOD 3PTR by WINSTEAD,MARY",1,three pointer,good,Centre,mary winstead,3,791
76,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,76,--,,,,,"ASSIST  by STOUGH,MARY",,,"ASSIST  by STOUGH,MARY",1,assist,,Centre,mary stough,,
77,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,77,13:06,TIMEOUT TEAM by TEAM,,,,,,,TIMEOUT TEAM by TEAM,1,timeout,,Centre,,,786
78,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,78,12:57,"MISS 3PTR by MCLEAN,MEL",,,,,,,"MISS 3PTR by MCLEAN,MEL",1,three pointer,missed,berry college,mel mclean,,777
79,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,79,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
80,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,80,12:31,,,,,"MISS LAYUP by STOUGH,MARY",,,"MISS LAYUP by STOUGH,MARY",1,layup,missed,Centre,mary stough,,751
81,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,81,--,"REBOUND DEF by WALSH,MEGAN",,,,,,,"REBOUND DEF by WALSH,MEGAN",1,defensive rebound,,berry college,megan walsh,,
82,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,82,12:02,,,,,"SUB IN by BENHAM,CHELSEA",,,"SUB IN by BENHAM,CHELSEA",1,subbing in,,Centre,chelsea benham,,722
83,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,83,12:02,,,,,"SUB OUT by BAECHLE,PAIGE",,,"SUB OUT by BAECHLE,PAIGE",1,subbing out,,Centre,paige baechle,,722
84,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,84,11:58,"MISS JUMPER by WALSH,MEGAN",,,,,,,"MISS JUMPER by WALSH,MEGAN",1,jumper,missed,berry college,megan walsh,,718
85,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,85,--,,,,,"REBOUND DEF by STOUGH,MARY",,,"REBOUND DEF by STOUGH,MARY",1,defensive rebound,,Centre,mary stough,,
86,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,86,11:55,,,,,"TURNOVER  by STOUGH,MARY",,,"TURNOVER  by STOUGH,MARY",1,turnover,,Centre,mary stough,,715
87,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,87,11:50,"GOOD JUMPER by WALSH,MEGAN",13,,22 (+9),,BCW 13-22 (+9),,"GOOD JUMPER by WALSH,MEGAN",1,jumper,good,berry college,megan walsh,2,710
88,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,88,--,"ASSIST  by SEGARRA,CHANLIR",,,,,,,"ASSIST  by SEGARRA,CHANLIR",1,assist,,berry college,chanlir segarra,,
89,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,89,11:31,,,,,"MISS JUMPER by BENHAM,CHELSEA",,,"MISS JUMPER by BENHAM,CHELSEA",1,jumper,missed,Centre,chelsea benham,,691
90,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,90,--,"REBOUND DEF by MCLEAN,MEL",,,,,,,"REBOUND DEF by MCLEAN,MEL",1,defensive rebound,,berry college,mel mclean,,
91,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,91,11:21,,,,,"FOUL  by BENHAM,CHELSEA",,,"FOUL  by BENHAM,CHELSEA",1,foul,,Centre,chelsea benham,,681
92,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,92,11:21,"GOOD FT by MCLEAN,MEL",14,,22 (+8),,BCW 14-22 (+8),,"GOOD FT by MCLEAN,MEL",1,free throw,good,berry college,mel mclean,1,681
93,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,93,11:21,"MISS FT by MCLEAN,MEL",,,,,,,"MISS FT by MCLEAN,MEL",1,free throw,missed,berry college,mel mclean,,681
94,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,94,--,,,,,"REBOUND DEF by WINSTEAD,MARY",,,"REBOUND DEF by WINSTEAD,MARY",1,defensive rebound,,Centre,mary winstead,,
95,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,95,11:21,"SUB IN by MULLINAX,TARA",,,,,,,"SUB IN by MULLINAX,TARA",1,subbing in,,berry college,tara mullinax,,681
96,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,96,11:21,"SUB IN by LAWRENCE,ALLISON",,,,,,,"SUB IN by LAWRENCE,ALLISON",1,subbing in,,berry college,allison lawrence,,681
97,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,97,11:21,"SUB OUT by GIBBS,HOLLI",,,,,,,"SUB OUT by GIBBS,HOLLI",1,subbing out,,berry college,holli gibbs,,681
98,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,98,11:21,"SUB OUT by WALSH,MEGAN",,,,,,,"SUB OUT by WALSH,MEGAN",1,subbing out,,berry college,megan walsh,,681
99,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,99,11:21,,,,,"SUB IN by BAECHLE,PAIGE",,,"SUB IN by BAECHLE,PAIGE",1,subbing in,,Centre,paige baechle,,681
100,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,100,11:21,,,,,"SUB OUT by STOUGH,MARY",,,"SUB OUT by STOUGH,MARY",1,subbing out,,Centre,mary stough,,681
101,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,101,11:07,,,,,"MISS JUMPER by BAECHLE,PAIGE",,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,667
102,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,102,--,"REBOUND DEF by MCLEAN,MEL",,,,,,,"REBOUND DEF by MCLEAN,MEL",1,defensive rebound,,berry college,mel mclean,,
103,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,103,10:45,"MISS JUMPER by MCLEAN,MEL",,,,,,,"MISS JUMPER by MCLEAN,MEL",1,jumper,missed,berry college,mel mclean,,645
104,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,104,--,,,,,"REBOUND DEF by BAECHLE,PAIGE",,,"REBOUND DEF by BAECHLE,PAIGE",1,defensive rebound,,Centre,paige baechle,,
105,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,105,10:27,"FOUL  by LAWRENCE,ALLISON",,,,,,,"FOUL  by LAWRENCE,ALLISON",1,foul,,berry college,allison lawrence,,627
106,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,106,10:27,,14,,23 (+9),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 14-23 (+9),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,627
107,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,107,10:27,,14,,24 (+10),"GOOD FT by BAECHLE,PAIGE",CENTRE_W 14-24 (+10),,"GOOD FT by BAECHLE,PAIGE",1,free throw,good,Centre,paige baechle,1,627
108,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,108,10:27,"SUB IN by SMITH,PILAR",,,,,,,"SUB IN by SMITH,PILAR",1,subbing in,,berry college,pilar smith,,627
109,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,109,10:27,"SUB OUT by LAWRENCE,ALLISON",,,,,,,"SUB OUT by LAWRENCE,ALLISON",1,subbing out,,berry college,allison lawrence,,627
110,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,110,10:27,,,,,"SUB IN by WINSTEAD,BRIDGET",,,"SUB IN by WINSTEAD,BRIDGET",1,subbing in,,Centre,bridget winstead,,627
111,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,111,10:27,,,,,"SUB OUT by MOORE,HILLARY",,,"SUB OUT by MOORE,HILLARY",1,subbing out,,Centre,hillary moore,,627
112,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,112,10:21,"MISS LAYUP by MULLINAX,TARA",,,,,,,"MISS LAYUP by MULLINAX,TARA",1,layup,missed,berry college,tara mullinax,,621
113,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,113,--,,,,,"REBOUND DEF by BENHAM,CHELSEA",,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
114,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,114,10:10,,14,,26 (+12),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 14-26 (+12),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",1,layup,good,Centre,paige baechle,2,610
115,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,115,--,,,,,"ASSIST  by BENHAM,CHELSEA",,,"ASSIST  by BENHAM,CHELSEA",1,assist,,Centre,chelsea benham,,
116,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,116,09:53,"TURNOVER  by MCLEAN,MEL",,,,,,,"TURNOVER  by MCLEAN,MEL",1,turnover,,berry college,mel mclean,,593
117,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,117,09:31,,,,,"TURNOVER  by BENHAM,CHELSEA",,,"TURNOVER  by BENHAM,CHELSEA",1,turnover,,Centre,chelsea benham,,571
118,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,118,09:02,"GOOD JUMPER by MULLINAX,TARA",16,,26 (+10),,BCW 16-26 (+10),,"GOOD JUMPER by MULLINAX,TARA",1,jumper,good,berry college,tara mullinax,2,542
119,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,119,--,"ASSIST  by SMITH,PILAR",,,,,,,"ASSIST  by SMITH,PILAR",1,assist,,berry college,pilar smith,,
120,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,120,08:47,,16,,28 (+12),"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",CENTRE_W 16-28 (+12),,"GOOD LAYUP by BAECHLE,PAIGE(in the paint)",1,layup,good,Centre,paige baechle,2,527
121,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,121,08:24,"TURNOVER  by SMITH,PILAR",,,,,,,"TURNOVER  by SMITH,PILAR",1,turnover,,berry college,pilar smith,,504
122,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,122,08:22,,,,,"STEAL  by WINSTEAD,BRIDGET",,,"STEAL  by WINSTEAD,BRIDGET",1,steal,,Centre,,,502
123,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,123,08:09,,16,,30 (+14),"GOOD JUMPER by BAECHLE,PAIGE",CENTRE_W 16-30 (+14),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,489
124,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,124,07:49,"GOOD JUMPER by MULLINAX,TARA",18,,30 (+12),,BCW 18-30 (+12),,"GOOD JUMPER by MULLINAX,TARA",1,jumper,good,berry college,tara mullinax,2,469
125,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,125,--,"ASSIST  by SEGARRA,CHANLIR",,,,,,,"ASSIST  by SEGARRA,CHANLIR",1,assist,,berry college,chanlir segarra,,
126,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,126,07:35,,,,,"MISS 3PTR by WINSTEAD,MARY",,,"MISS 3PTR by WINSTEAD,MARY",1,three pointer,missed,Centre,mary winstead,,455
127,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,127,--,"REBOUND DEF by SEGARRA,CHANLIR",,,,,,,"REBOUND DEF by SEGARRA,CHANLIR",1,defensive rebound,,berry college,chanlir segarra,,
128,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,128,07:23,"MISS 3PTR by SMITH,PILAR",,,,,,,"MISS 3PTR by SMITH,PILAR",1,three pointer,missed,berry college,pilar smith,,443
129,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,129,--,,,,,"REBOUND DEF by WINSTEAD,MARY",,,"REBOUND DEF by WINSTEAD,MARY",1,defensive rebound,,Centre,mary winstead,,
130,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,130,07:11,"FOUL  by SMITH,PILAR",,,,,,,"FOUL  by SMITH,PILAR",1,foul,,berry college,pilar smith,,431
131,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,131,07:11,"SUB IN by WALSH,MEGAN",,,,,,,"SUB IN by WALSH,MEGAN",1,subbing in,,berry college,megan walsh,,431
132,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,132,07:11,"SUB IN by LAWRENCE,ALLISON",,,,,,,"SUB IN by LAWRENCE,ALLISON",1,subbing in,,berry college,allison lawrence,,431
133,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,133,07:11,"SUB OUT by MULLINAX,TARA",,,,,,,"SUB OUT by MULLINAX,TARA",1,subbing out,,berry college,tara mullinax,,431
134,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,134,07:11,"SUB OUT by SMITH,PILAR",,,,,,,"SUB OUT by SMITH,PILAR",1,subbing out,,berry college,pilar smith,,431
135,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,135,07:11,,,,,"SUB IN by MOORE,HILLARY",,,"SUB IN by MOORE,HILLARY",1,subbing in,,Centre,hillary moore,,431
136,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,136,07:11,,,,,"SUB IN by MIRE,JENNA",,,"SUB IN by MIRE,JENNA",1,subbing in,,Centre,jenna mire,,431
137,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,137,07:11,,,,,"SUB OUT by HARTLAGE,MAGGIE",,,"SUB OUT by HARTLAGE,MAGGIE",1,subbing out,,Centre,maggie hartlage,,431
138,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,138,07:11,,,,,"SUB OUT by WINSTEAD,MARY",,,"SUB OUT by WINSTEAD,MARY",1,subbing out,,Centre,mary winstead,,431
139,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,139,06:58,,18,,32 (+14),"GOOD JUMPER by BENHAM,CHELSEA",CENTRE_W 18-32 (+14),,"GOOD JUMPER by BENHAM,CHELSEA",1,jumper,good,Centre,chelsea benham,2,418
140,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,140,06:48,"TURNOVER  by SEGARRA,CHANLIR",,,,,,,"TURNOVER  by SEGARRA,CHANLIR",1,turnover,,berry college,chanlir segarra,,408
141,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,141,06:46,,,,,"STEAL  by BAECHLE,PAIGE",,,"STEAL  by BAECHLE,PAIGE",1,steal,,Centre,,,406
142,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,142,06:28,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,388
143,16,berry,Berry College,Centre College,78-54,78,54,"47, 31, 78","28, 26, 54",47,31,78,28,26,54,"7-9, 5-1 SAA","9-7, 4-2 SAA",01/20/13,Win,238,No Location Recorded,1:00 PM,H,143,--,"REBOUND DEF by WALSH,MEGAN",,,,,,,"REBOUND DEF by WALSH,MEGAN",1,defensive rebound,,berry college,megan walsh,,
