,game,opponent name,boxscore_visitor_name,boxscore_home_name,final score,centreFinalScore,opponentFinalScore,centreScoreByPeriod,opponentScoreByPeriod,centreScorePeriod1,centreScorePeriod2,centreScorePeriod3,opponentScorePeriod1,opponentScorePeriod2,opponentScorePeriod3,centreRecord,opponentRecord,gameDate,outcome,attendance,gameLocation,gameTime,homeGame,,Time Remaining,CENTRE,Away Team Score,Play Team Indicator,Home Team Score,SEWANEE,Game Score,Team Indicator,Play,period number,Play Type,Shot Outcome,Team,Player,Points Earned,Time(seconds)
69,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,69,9:46,"GOOD JUMPER by BAECHLE,PAIGE",12 (+6),,6,,CENTRE 12-6 (+6),,"GOOD JUMPER by BAECHLE,PAIGE",1,jumper,good,Centre,paige baechle,2,586
70,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,70,--,"ASSIST  by WINSTEAD,BRIDGET",,,,,,,"ASSIST  by WINSTEAD,BRIDGET",1,assist,,Centre,bridget winstead,,
71,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,71,9:42,,,,,"TURNOVER  by SEWELL,KAYLA",,,"TURNOVER  by SEWELL,KAYLA",1,turnover,,sewanee,kayla sewell,,582
72,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,72,9:36,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",14 (+8),,6,,CENTRE 14-6 (+8),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",1,jumper,good,Centre,paige baechle,2,576
73,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,73,--,"ASSIST  by MIRE,JENNA",,,,,,,"ASSIST  by MIRE,JENNA",1,assist,,Centre,jenna mire,,
74,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,74,9:27,"FOUL  by WINSTEAD,BRIDGET",,,,,,,"FOUL  by WINSTEAD,BRIDGET",1,foul,,Centre,bridget winstead,,567
75,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,75,9:11,,,,,"MISS JUMPER by JONES,MCKENZIE",,,"MISS JUMPER by JONES,MCKENZIE",1,jumper,missed,sewanee,mckenzie jones,,551
76,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,76,--,"REBOUND DEF by MIRE,JENNA",,,,,,,"REBOUND DEF by MIRE,JENNA",1,defensive rebound,,Centre,jenna mire,,
77,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,77,8:47,"TURNOVER  by BAECHLE,PAIGE",,,,,,,"TURNOVER  by BAECHLE,PAIGE",1,turnover,,Centre,paige baechle,,527
78,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,78,8:47,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,527
79,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,79,8:29,,,,,"MISS 3PTR by LOWE,PAIGE",,,"MISS 3PTR by LOWE,PAIGE",1,three pointer,missed,sewanee,paige lowe,,509
80,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,80,--,"REBOUND DEF by MOORE,HILLARY",,,,,,,"REBOUND DEF by MOORE,HILLARY",1,defensive rebound,,Centre,hillary moore,,
81,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,81,8:22,"TURNOVER  by MOORE,HILLARY",,,,,,,"TURNOVER  by MOORE,HILLARY",1,turnover,,Centre,hillary moore,,502
82,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,82,8:20,,,,,"STEAL  by CHAUVIN,JAMIE",,,"STEAL  by CHAUVIN,JAMIE",1,steal,,sewanee,,,500
83,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,83,8:18,,14 (+6),,8,"GOOD LAYUP by CHAUVIN,JAMIE(fastbreak)(in the paint)",SEWANEE 14-8 (+6),,"GOOD LAYUP by CHAUVIN,JAMIE(fastbreak)(in the paint)",1,layup,good,sewanee,jamie(fastbreak) chauvin,2,498
84,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,84,8:09,,,,,"FOUL  by CHAUVIN,JAMIE",,,"FOUL  by CHAUVIN,JAMIE",1,foul,,sewanee,jamie chauvin,,489
85,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,85,7:50,,,,,"FOUL  by SEWELL,KAYLA",,,"FOUL  by SEWELL,KAYLA",1,foul,,sewanee,kayla sewell,,470
86,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,86,7:47,"GOOD FT by BENHAM,CHELSEA",15 (+7),,8,,CENTRE 15-8 (+7),,"GOOD FT by BENHAM,CHELSEA",1,free throw,good,Centre,chelsea benham,1,467
87,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,87,7:47,MISS FT by TEAM,,,,,,,MISS FT by TEAM,1,free throw,missed,Centre,,,467
88,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,88,--,,,,,REBOUND DEADB by TEAM,,,REBOUND DEADB by TEAM,1,deadball rebound,,Centre,,,
89,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,89,7:39,,15 (+4),,11,"GOOD 3PTR by LOWE,PAIGE",SEWANEE 15-11 (+4),,"GOOD 3PTR by LOWE,PAIGE",1,three pointer,good,sewanee,paige lowe,3,459
90,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,90,7:26,"MISS LAYUP by STOUGH,MARY",,,,,,,"MISS LAYUP by STOUGH,MARY",1,layup,missed,Centre,mary stough,,446
91,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,91,--,,,,,"REBOUND DEF by LOWE,PAIGE",,,"REBOUND DEF by LOWE,PAIGE",1,defensive rebound,,sewanee,paige lowe,,
92,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,92,7:03,,,,,"MISS 3PTR by CHAUVIN,JAMIE",,,"MISS 3PTR by CHAUVIN,JAMIE",1,three pointer,missed,sewanee,jamie chauvin,,423
93,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,93,--,"REBOUND DEF by BENHAM,CHELSEA",,,,,,,"REBOUND DEF by BENHAM,CHELSEA",1,defensive rebound,,Centre,chelsea benham,,
94,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,94,6:41,"TURNOVER  by BENHAM,CHELSEA",,,,,,,"TURNOVER  by BENHAM,CHELSEA",1,turnover,,Centre,chelsea benham,,401
95,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,95,6:38,,,,,"STEAL  by MCDONOUGH,HALEY",,,"STEAL  by MCDONOUGH,HALEY",1,steal,,sewanee,,,398
96,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,96,6:28,,,,,"TURNOVER  by CHAUVIN,JAMIE",,,"TURNOVER  by CHAUVIN,JAMIE",1,turnover,,sewanee,jamie chauvin,,388
97,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,97,6:18,"MISS 3PTR by HARTLAGE,MAGGIE",,,,,,,"MISS 3PTR by HARTLAGE,MAGGIE",1,three pointer,missed,Centre,maggie hartlage,,378
98,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,98,--,"REBOUND OFF by MOORE,HILLARY",,,,,,,"REBOUND OFF by MOORE,HILLARY",1,offensive rebound,,Centre,hillary moore,,
99,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,99,6:06,"GOOD 3PTR by WINSTEAD,MARY",18 (+7),,11,,CENTRE 18-11 (+7),,"GOOD 3PTR by WINSTEAD,MARY",1,three pointer,good,Centre,mary winstead,3,366
100,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,100,--,"ASSIST  by GUY,ALANNA",,,,,,,"ASSIST  by GUY,ALANNA",1,assist,,Centre,alanna guy,,
101,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,101,5:52,"FOUL  by BENHAM,CHELSEA",,,,,,,"FOUL  by BENHAM,CHELSEA",1,foul,,Centre,chelsea benham,,352
102,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,102,5:50,,,,,"TURNOVER  by BRADFORD,DEE",,,"TURNOVER  by BRADFORD,DEE",1,turnover,,sewanee,dee bradford,,350
103,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,103,5:37,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",20 (+9),,11,,CENTRE 20-11 (+9),,"GOOD JUMPER by BAECHLE,PAIGE(in the paint)",1,jumper,good,Centre,paige baechle,2,337
104,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,104,5:22,,,,,"MISS 3PTR by SAMOCIUK,JAMIE",,,"MISS 3PTR by SAMOCIUK,JAMIE",1,three pointer,missed,sewanee,jamie samociuk,,322
105,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,105,--,,,,,"REBOUND OFF by BRADFORD,DEE",,,"REBOUND OFF by BRADFORD,DEE",1,offensive rebound,,sewanee,dee bradford,,
106,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,106,5:07,,,,,"TURNOVER  by BRADFORD,DEE",,,"TURNOVER  by BRADFORD,DEE",1,turnover,,sewanee,dee bradford,,307
107,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,107,5:05,"STEAL  by HARTLAGE,MAGGIE",,,,,,,"STEAL  by HARTLAGE,MAGGIE",1,steal,,Centre,,,305
108,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,108,4:45,"MISS JUMPER by BAECHLE,PAIGE",,,,,,,"MISS JUMPER by BAECHLE,PAIGE",1,jumper,missed,Centre,paige baechle,,285
109,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,109,--,,,,,"REBOUND DEF by SAMOCIUK,JAMIE",,,"REBOUND DEF by SAMOCIUK,JAMIE",1,defensive rebound,,sewanee,jamie samociuk,,
110,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,110,4:18,"FOUL  by BAECHLE,PAIGE",,,,,,,"FOUL  by BAECHLE,PAIGE",1,foul,,Centre,paige baechle,,258
111,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,111,4:18,,20 (+8),,12,"GOOD FT by SEWELL,KAYLA",SEWANEE 20-12 (+8),,"GOOD FT by SEWELL,KAYLA",1,free throw,good,sewanee,kayla sewell,1,258
112,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,112,4:18,,20 (+7),,13,"GOOD FT by SEWELL,KAYLA",SEWANEE 20-13 (+7),,"GOOD FT by SEWELL,KAYLA",1,free throw,good,sewanee,kayla sewell,1,258
113,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,113,3:53,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",1,turnover,,Centre,maggie hartlage,,233
114,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,114,3:51,,,,,"STEAL  by SEWELL,KAYLA",,,"STEAL  by SEWELL,KAYLA",1,steal,,sewanee,,,231
115,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,115,3:25,,,,,"MISS 3PTR by MEDLEY,CLARISSA",,,"MISS 3PTR by MEDLEY,CLARISSA",1,three pointer,missed,sewanee,clarissa medley,,205
116,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,116,3:25,"BLOCK  by HARTLAGE,MAGGIE",,,,,,,"BLOCK  by HARTLAGE,MAGGIE",1,block,,Centre,maggie hartlage,,205
117,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,117,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
118,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,118,3:18,"TURNOVER  by HARTLAGE,MAGGIE",,,,,,,"TURNOVER  by HARTLAGE,MAGGIE",1,turnover,,Centre,maggie hartlage,,198
119,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,119,2:56,,20 (+5),,15,"GOOD JUMPER by SEWELL,KAYLA",SEWANEE 20-15 (+5),,"GOOD JUMPER by SEWELL,KAYLA",1,jumper,good,sewanee,kayla sewell,2,176
120,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,120,2:39,,,,,"FOUL  by BRADFORD,DEE",,,"FOUL  by BRADFORD,DEE",1,foul,,sewanee,dee bradford,,159
121,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,121,2:16,"MISS JUMPER by STOUGH,MARY",,,,,,,"MISS JUMPER by STOUGH,MARY",1,jumper,missed,Centre,mary stough,,136
122,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,122,2:16,,,,,"BLOCK  by SEWELL,KAYLA",,,"BLOCK  by SEWELL,KAYLA",1,block,,sewanee,kayla sewell,,136
123,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,123,--,,,,,"REBOUND DEF by MEDLEY,CLARISSA",,,"REBOUND DEF by MEDLEY,CLARISSA",1,defensive rebound,,sewanee,clarissa medley,,
124,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,124,2:02,"FOUL  by GUY,ALANNA",,,,,,,"FOUL  by GUY,ALANNA",1,foul,,Centre,alanna guy,,122
125,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,125,1:56,"FOUL  by GUY,ALEXIS",,,,,,,"FOUL  by GUY,ALEXIS",1,foul,,Centre,alexis guy,,116
126,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,126,1:56,,20 (+4),,16,"GOOD FT by JONES,MCKENZIE",SEWANEE 20-16 (+4),,"GOOD FT by JONES,MCKENZIE",1,free throw,good,sewanee,mckenzie jones,1,116
127,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,127,1:56,,20 (+3),,17,"GOOD FT by JONES,MCKENZIE",SEWANEE 20-17 (+3),,"GOOD FT by JONES,MCKENZIE",1,free throw,good,sewanee,mckenzie jones,1,116
128,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,128,1:28,"TURNOVER  by GUY,ALEXIS",,,,,,,"TURNOVER  by GUY,ALEXIS",1,turnover,,Centre,alexis guy,,88
129,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,129,1:14,,20 (+1),,19,"GOOD LAYUP by MCDONOUGH,HALEY(in the paint)",SEWANEE 20-19 (+1),,"GOOD LAYUP by MCDONOUGH,HALEY(in the paint)",1,layup,good,sewanee,haley mcdonough,2,74
130,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,130,1:06,"TURNOVER  by STOUGH,MARY",,,,,,,"TURNOVER  by STOUGH,MARY",1,turnover,,Centre,mary stough,,66
131,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,131,1:01,,,,,"TURNOVER  by SAMOCIUK,JAMIE",,,"TURNOVER  by SAMOCIUK,JAMIE",1,turnover,,sewanee,jamie samociuk,,61
132,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,132,1:01,,,,,"FOUL  by SAMOCIUK,JAMIE",,,"FOUL  by SAMOCIUK,JAMIE",1,foul,,sewanee,jamie samociuk,,61
133,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,133,0:51,"MISS JUMPER by HARTLAGE,MAGGIE",,,,,,,"MISS JUMPER by HARTLAGE,MAGGIE",1,jumper,missed,Centre,maggie hartlage,,51
134,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,134,--,,,,,"REBOUND DEF by SAMOCIUK,JAMIE",,,"REBOUND DEF by SAMOCIUK,JAMIE",1,defensive rebound,,sewanee,jamie samociuk,,
135,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,135,0:34,,,,,"MISS 3PTR by MCDONOUGH,HALEY",,,"MISS 3PTR by MCDONOUGH,HALEY",1,three pointer,missed,sewanee,haley mcdonough,,34
136,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,136,--,"REBOUND DEF by HARTLAGE,MAGGIE",,,,,,,"REBOUND DEF by HARTLAGE,MAGGIE",1,defensive rebound,,Centre,maggie hartlage,,
137,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,137,0:12,"MISS 3PTR by WINSTEAD,BRIDGET",,,,,,,"MISS 3PTR by WINSTEAD,BRIDGET",1,three pointer,missed,Centre,bridget winstead,,12
138,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,138,--,"REBOUND OFF by STOUGH,MARY",,,,,,,"REBOUND OFF by STOUGH,MARY",1,offensive rebound,,Centre,mary stough,,
139,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,139,0:10,,,,,"FOUL  by SEWELL,KAYLA",,,"FOUL  by SEWELL,KAYLA",1,foul,,sewanee,kayla sewell,,10
140,7,sewanee,Centre,Sewanee,42-41,42,41,"20, 22, 42","19, 22, 41",20,22,42,19,22,41,"2-5,1-0","2-2,0-1",12/01/12,Win,No Attendence Recorded,No Location Recorded,1:00 PM,A,140,0:10,MISS FT by TEAM,,,,,,,MISS FT by TEAM,1,free throw,missed,Centre,,,10
