Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,good,spalding,1179.0,609.0
assist,,Centre,,
three pointer,good,Centre,1164.0,15.0
assist,,Centre,,
jumper,missed,spalding,1154.0,20.0
defensive rebound,,Centre,,
turnover,,Centre,1143.0,19.0
layup,missed,spalding,1122.0,9.0
offensive rebound,,spalding,,
turnover,,spalding,1101.0,9.0
steal,,Centre,1099.0,28.0
foul,,spalding,1080.0,11.0
foul,,spalding,1063.0,13.0
free throw,good,Centre,1063.0,30.0
free throw,good,Centre,1063.0,30.0
layup,missed,spalding,1059.0,26.0
block,,Centre,1059.0,26.0
offensive rebound,,Centre,,
three pointer,missed,spalding,1052.0,19.0
offensive rebound,,Centre,,
layup,good,spalding,1028.0,6.0
layup,good,Centre,1015.0,17.0
layup,missed,spalding,1007.0,22.0
block,,Centre,1007.0,22.0
offensive rebound,,Centre,,
subbing in,,spalding,1007.0,22.0
subbing out,,spalding,1007.0,22.0
layup,good,spalding,990.0,5.0
assist,,spalding,,
subbing in,,Centre,976.0,16.0
subbing in,,Centre,976.0,16.0
subbing out,,Centre,976.0,16.0
subbing out,,Centre,976.0,16.0
subbing in,,spalding,976.0,16.0
subbing out,,spalding,976.0,16.0
three pointer,missed,Centre,970.0,10.0
block,,spalding,970.0,30.0
defensive rebound,,spalding,,
three pointer,missed,spalding,951.0,11.0
defensive rebound,,Centre,,
subbing in,,spalding,945.0,24.0
subbing in,,spalding,945.0,24.0
subbing in,,spalding,945.0,24.0
subbing out,,spalding,945.0,24.0
layup,good,Centre,944.0,23.0
assist,,Centre,,
jumper,missed,spalding,933.0,19.0
offensive rebound,,spalding,,
foul,,Centre,930.0,27.0
free throw,good,spalding,930.0,30.0
free throw,missed,spalding,930.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,930.0,30.0
subbing out,,Centre,930.0,30.0
subbing out,,spalding,930.0,30.0
subbing out,,spalding,930.0,30.0
turnover,,Centre,904.0,4.0
steal,,spalding,902.0,28.0
turnover,,spalding,892.0,20.0
subbing in,,spalding,892.0,30.0
subbing out,,spalding,892.0,30.0
foul,,spalding,877.0,15.0
jumper,good,Centre,864.0,17.0
assist,,Centre,,
jumper,missed,spalding,844.0,10.0
offensive rebound,,spalding,,
jumper,missed,spalding,840.0,26.0
offensive rebound,,spalding,,
subbing in,,Centre,837.0,27.0
