Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,good,millsaps college,1179.0,609.0
assist,,millsaps college,,
turnover,,Centre,1153.0,4.0
jumper,missed,millsaps college,1143.0,20.0
offensive rebound,,millsaps college,,
jumper,missed,millsaps college,1127.0,14.0
offensive rebound,,millsaps college,,
layup,missed,millsaps college,1123.0,26.0
defensive rebound,,Centre,,
foul,,millsaps college,1104.0,11.0
free throw,missed,Centre,1104.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,1104.0,30.0
subbing in,,Centre,1104.0,30.0
subbing out,,Centre,1104.0,30.0
jumper,missed,millsaps college,1080.0,6.0
offensive rebound,,millsaps college,,
turnover,,millsaps college,1069.0,19.0
layup,missed,Centre,1048.0,9.0
block,,millsaps college,1048.0,9.0
offensive rebound,,Centre,,
three pointer,good,Centre,1042.0,3.0
assist,,Centre,,
foul,,Centre,1025.0,13.0
free throw,good,millsaps college,1025.0,30.0
free throw,good,millsaps college,1025.0,30.0
subbing in,,Centre,1025.0,30.0
subbing in,,Centre,1025.0,30.0
subbing out,,Centre,1025.0,30.0
subbing out,,Centre,1025.0,30.0
three pointer,missed,Centre,1012.0,17.0
defensive rebound,,millsaps college,,
layup,missed,millsaps college,991.0,9.0
offensive rebound,,Centre,,
turnover,,millsaps college,975.0,14.0
steal,,Centre,973.0,28.0
layup,good,Centre,947.0,4.0
assist,,Centre,,
foul,,Centre,917.0,0.0
free throw,good,millsaps college,917.0,30.0
free throw,good,millsaps college,917.0,30.0
subbing in,,millsaps college,917.0,30.0
subbing in,,millsaps college,917.0,30.0
subbing out,,millsaps college,917.0,30.0
subbing out,,millsaps college,917.0,30.0
subbing in,,Centre,917.0,30.0
subbing in,,Centre,917.0,30.0
subbing in,,Centre,917.0,30.0
subbing in,,Centre,917.0,30.0
subbing out,,Centre,917.0,30.0
subbing out,,Centre,917.0,30.0
subbing out,,Centre,917.0,30.0
subbing out,,Centre,917.0,30.0
layup,good,Centre,890.0,3.0
layup,good,millsaps college,873.0,13.0
three pointer,good,Centre,852.0,9.0
assist,,Centre,,
jumper,missed,millsaps college,836.0,14.0
