Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,Centre,577.0,7.0
offensive rebound,,Centre,,
three pointer,missed,Centre,552.0,5.0
defensive rebound,,berry,,
layup,missed,berry,524.0,2.0
defensive rebound,,Centre,,
jumper,missed,Centre,514.0,20.0
defensive rebound,,berry,,
jumper,missed,berry,495.0,11.0
offensive rebound,,Centre,,
layup,missed,berry,483.0,18.0
defensive rebound,,Centre,,
foul,,berry,474.0,21.0
three pointer,missed,Centre,471.0,27.0
defensive rebound,,berry,,
foul,,Centre,455.0,14.0
free throw,good,berry,455.0,30.0
free throw,good,berry,455.0,30.0
subbing in,,Centre,455.0,30.0
subbing in,,Centre,455.0,30.0
subbing out,,Centre,455.0,30.0
subbing out,,Centre,455.0,30.0
three pointer,missed,Centre,437.0,12.0
defensive rebound,,berry,,
layup,missed,berry,425.0,18.0
defensive rebound,,Centre,,
foul,,berry,415.0,20.0
free throw,good,Centre,415.0,30.0
free throw,good,Centre,415.0,30.0
three pointer,missed,berry,405.0,20.0
defensive rebound,,Centre,,
jumper,missed,Centre,380.0,5.0
defensive rebound,,berry,,
jumper,good,berry,353.0,3.0
jumper,missed,Centre,335.0,12.0
defensive rebound,,berry,,
layup,good,berry,324.0,19.0
jumper,missed,Centre,308.0,14.0
defensive rebound,,berry,,
layup,missed,berry,285.0,7.0
defensive rebound,,Centre,,
timeout,,Centre,278.0,23.0
subbing in,,Centre,268.0,13.0
subbing in,,Centre,268.0,13.0
subbing in,,Centre,268.0,13.0
subbing in,,Centre,268.0,13.0
subbing out,,Centre,268.0,13.0
subbing out,,Centre,268.0,13.0
subbing out,,Centre,268.0,13.0
subbing out,,Centre,268.0,13.0
turnover,,Centre,258.0,3.0
steal,,berry,258.0,30.0
layup,missed,berry,235.0,7.0
defensive rebound,,Centre,,
layup,good,Centre,223.0,18.0
jumper,missed,berry,195.0,2.0
defensive rebound,,Centre,,
subbing in,,berry,195.0,30.0
subbing in,,berry,195.0,30.0
subbing out,,berry,195.0,30.0
subbing out,,berry,195.0,30.0
foul,,berry,190.0,25.0
free throw,good,Centre,190.0,30.0
free throw,good,Centre,190.0,30.0
jumper,good,berry,175.0,15.0
turnover,,Centre,161.0,16.0
steal,,berry,161.0,30.0
jumper,missed,berry,146.0,15.0
offensive rebound,,berry,,
foul,,Centre,140.0,24.0
free throw,missed,berry,140.0,30.0
deadball rebound,,Centre,,
free throw,missed,berry,140.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,140.0,30.0
subbing out,,Centre,140.0,30.0
jumper,missed,Centre,120.0,10.0
offensive rebound,,Centre,,
foul,,berry,105.0,15.0
subbing in,,Centre,105.0,30.0
subbing out,,Centre,105.0,30.0
subbing in,,berry,104.0,29.0
subbing out,,berry,104.0,29.0
three pointer,good,Centre,97.0,22.0
assist,,Centre,,
jumper,good,berry,70.0,3.0
layup,missed,Centre,55.0,15.0
block,,berry,55.0,30.0
defensive rebound,,berry,,
jumper,missed,berry,43.0,18.0
defensive rebound,,Centre,,
layup,missed,Centre,28.0,28.0
offensive rebound,,Centre,,
jumper,missed,Centre,22.0,22.0
deadball rebound,,Centre,,
subbing in,,Centre,12.0,12.0
subbing in,,Centre,12.0,12.0
subbing in,,Centre,12.0,12.0
subbing in,,Centre,12.0,12.0
subbing in,,Centre,12.0,12.0
subbing out,,Centre,12.0,12.0
subbing out,,Centre,12.0,12.0
subbing out,,Centre,12.0,12.0
subbing out,,Centre,12.0,12.0
subbing out,,Centre,12.0,12.0
layup,missed,berry,1.0,1.0
defensive rebound,,Centre,,
subbing in,,berry,1.0,1.0
subbing out,,berry,1.0,1.0
,,,,
three pointer,missed,Centre,576.0,563.0
defensive rebound,,berry,,
turnover,,berry,562.0,16.0
steal,,Centre,562.0,30.0
three pointer,good,Centre,538.0,6.0
assist,,Centre,,
