Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,millsaps,580.0,10.0
foul,,millsaps,555.0,5.0
layup,good,Centre,544.0,19.0
turnover,,millsaps,526.0,12.0
jumper,missed,Centre,510.0,14.0
defensive rebound,,millsaps,,
foul,,Centre,496.0,16.0
subbing in,,Centre,496.0,30.0
subbing out,,Centre,496.0,30.0
three pointer,missed,millsaps,482.0,16.0
defensive rebound,,Centre,,
three pointer,good,Centre,475.0,23.0
assist,,Centre,,
three pointer,missed,millsaps,456.0,11.0
defensive rebound,,Centre,,
jumper,good,Centre,448.0,22.0
layup,missed,millsaps,429.0,11.0
defensive rebound,,Centre,,
three pointer,missed,Centre,418.0,19.0
defensive rebound,,millsaps,,
foul,,Centre,407.0,19.0
subbing in,,Centre,407.0,30.0
subbing in,,Centre,407.0,30.0
subbing in,,Centre,407.0,30.0
subbing out,,Centre,407.0,30.0
subbing out,,Centre,407.0,30.0
subbing out,,Centre,407.0,30.0
subbing in,,millsaps,407.0,30.0
subbing in,,millsaps,407.0,30.0
subbing out,,millsaps,407.0,30.0
subbing out,,millsaps,407.0,30.0
layup,good,millsaps,405.0,28.0
jumper,missed,Centre,390.0,15.0
defensive rebound,,millsaps,,
jumper,missed,millsaps,374.0,14.0
defensive rebound,,Centre,,
foul,,millsaps,363.0,19.0
foul,,millsaps,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
subbing in,,millsaps,363.0,30.0
subbing out,,millsaps,363.0,30.0
layup,missed,Centre,357.0,24.0
block,,millsaps,357.0,30.0
defensive rebound,,millsaps,,
foul,,Centre,345.0,18.0
layup,missed,millsaps,334.0,19.0
defensive rebound,,Centre,,
three pointer,missed,Centre,328.0,24.0
defensive rebound,,millsaps,,
foul,,Centre,318.0,20.0
free throw,good,millsaps,318.0,30.0
free throw,good,millsaps,318.0,30.0
subbing in,,Centre,318.0,30.0
subbing out,,Centre,318.0,30.0
subbing in,,millsaps,318.0,30.0
subbing in,,millsaps,318.0,30.0
subbing out,,millsaps,318.0,30.0
subbing out,,millsaps,318.0,30.0
turnover,,Centre,310.0,22.0
layup,missed,millsaps,299.0,19.0
offensive rebound,,millsaps,,
foul,,Centre,293.0,24.0
free throw,good,millsaps,293.0,30.0
timeout,,Centre,293.0,30.0
free throw,good,millsaps,293.0,30.0
subbing in,,Centre,293.0,30.0
subbing out,,Centre,293.0,30.0
turnover,,Centre,280.0,17.0
layup,missed,millsaps,259.0,9.0
offensive rebound,,millsaps,,
layup,missed,millsaps,255.0,26.0
defensive rebound,,Centre,,
foul,,millsaps,244.0,19.0
subbing in,,Centre,244.0,30.0
subbing in,,Centre,244.0,30.0
subbing out,,Centre,244.0,30.0
subbing out,,Centre,244.0,30.0
layup,missed,Centre,238.0,24.0
block,,millsaps,238.0,30.0
defensive rebound,,millsaps,,
foul,,Centre,225.0,17.0
free throw,missed,millsaps,225.0,30.0
deadball rebound,,Centre,,
free throw,good,millsaps,225.0,30.0
subbing in,,millsaps,225.0,30.0
subbing out,,millsaps,225.0,30.0
foul,,millsaps,213.0,18.0
free throw,good,Centre,213.0,30.0
free throw,good,Centre,213.0,30.0
subbing in,,Centre,213.0,30.0
subbing in,,Centre,213.0,30.0
subbing out,,Centre,213.0,30.0
subbing out,,Centre,213.0,30.0
turnover,,millsaps,209.0,26.0
jumper,missed,Centre,185.0,6.0
defensive rebound,,millsaps,,
foul,,Centre,181.0,26.0
free throw,missed,millsaps,181.0,30.0
deadball rebound,,Centre,,
free throw,good,millsaps,181.0,30.0
subbing in,,Centre,181.0,30.0
subbing out,,Centre,181.0,30.0
subbing in,,millsaps,181.0,30.0
subbing in,,millsaps,181.0,30.0
subbing out,,millsaps,181.0,30.0
subbing out,,millsaps,181.0,30.0
jumper,missed,Centre,176.0,25.0
defensive rebound,,millsaps,,
layup,missed,millsaps,150.0,4.0
defensive rebound,,Centre,,
subbing in,,millsaps,143.0,23.0
subbing out,,millsaps,143.0,23.0
three pointer,good,Centre,132.0,12.0
assist,,Centre,,
turnover,,millsaps,117.0,15.0
foul,,millsaps,117.0,30.0
subbing in,,Centre,117.0,30.0
subbing in,,Centre,117.0,30.0
subbing out,,Centre,117.0,30.0
subbing out,,Centre,117.0,30.0
jumper,missed,Centre,98.0,11.0
defensive rebound,,millsaps,,
jumper,missed,millsaps,81.0,13.0
block,,Centre,81.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,77.0,26.0
subbing in,,Centre,77.0,26.0
subbing out,,Centre,77.0,26.0
subbing out,,Centre,77.0,26.0
three pointer,good,Centre,63.0,12.0
assist,,Centre,,
turnover,,millsaps,37.0,4.0
subbing in,,millsaps,37.0,30.0
subbing out,,millsaps,37.0,30.0
turnover,,Centre,32.0,25.0
jumper,missed,millsaps,16.0,16.0
defensive rebound,,Centre,,
subbing in,,millsaps,13.0,13.0
subbing out,,millsaps,13.0,13.0
turnover,,Centre,7.0,7.0
foul,,Centre,7.0,7.0
subbing in,,millsaps,7.0,7.0
subbing in,,millsaps,7.0,7.0
subbing out,,millsaps,7.0,7.0
subbing out,,millsaps,7.0,7.0
jumper,good,millsaps,0.0,0.0
assist,,millsaps,,
,,,,
subbing in,,millsaps,600.0,30.0
subbing in,,millsaps,600.0,30.0
subbing out,,millsaps,600.0,30.0
subbing out,,millsaps,600.0,30.0
turnover,,Centre,588.0,18.0
steal,,millsaps,586.0,28.0
subbing in,,Centre,576.0,20.0
subbing out,,Centre,576.0,20.0
three pointer,missed,millsaps,568.0,12.0
offensive rebound,,millsaps,,
layup,missed,millsaps,551.0,13.0
offensive rebound,,millsaps,,
