Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,Centre,591.0,21.0
offensive rebound,,Centre,,
turnover,,Centre,582.0,21.0
layup,missed,birmingham-so.,566.0,14.0
defensive rebound,,Centre,,
jumper,good,Centre,551.0,15.0
assist,,Centre,,
three pointer,missed,birmingham-so.,541.0,20.0
defensive rebound,,Centre,,
jumper,good,Centre,528.0,17.0
three pointer,missed,birmingham-so.,512.0,14.0
defensive rebound,,Centre,,
jumper,missed,Centre,503.0,21.0
defensive rebound,,Centre,,
foul,,Centre,501.0,28.0
subbing out,,Centre,500.0,29.0
subbing in,,Centre,500.0,29.0
subbing out,,birmingham-so.,500.0,29.0
subbing out,,birmingham-so.,500.0,29.0
subbing out,,birmingham-so.,500.0,29.0
subbing out,,birmingham-so.,500.0,29.0
subbing out,,birmingham-so.,500.0,29.0
subbing in,,birmingham-so.,500.0,29.0
subbing in,,birmingham-so.,500.0,29.0
subbing in,,birmingham-so.,500.0,29.0
subbing in,,birmingham-so.,500.0,29.0
subbing in,,birmingham-so.,500.0,29.0
three pointer,missed,birmingham-so.,492.0,21.0
defensive rebound,,Centre,,
foul,,birmingham-so.,490.0,28.0
turnover,,Centre,478.0,18.0
jumper,good,birmingham-so.,472.0,24.0
three pointer,good,Centre,458.0,16.0
assist,,Centre,,
jumper,good,birmingham-so.,443.0,15.0
subbing out,,Centre,434.0,21.0
subbing out,,Centre,434.0,21.0
subbing out,,Centre,434.0,21.0
subbing out,,Centre,434.0,21.0
subbing in,,Centre,434.0,21.0
subbing in,,Centre,434.0,21.0
subbing in,,Centre,434.0,21.0
subbing in,,Centre,434.0,21.0
subbing out,,birmingham-so.,434.0,21.0
subbing out,,birmingham-so.,434.0,21.0
subbing out,,birmingham-so.,434.0,21.0
subbing out,,birmingham-so.,434.0,21.0
subbing out,,birmingham-so.,434.0,21.0
subbing in,,birmingham-so.,434.0,21.0
subbing in,,birmingham-so.,434.0,21.0
subbing in,,birmingham-so.,434.0,21.0
subbing in,,birmingham-so.,434.0,21.0
subbing in,,birmingham-so.,434.0,21.0
foul,,birmingham-so.,434.0,21.0
free throw,good,Centre,434.0,21.0
free throw,good,Centre,434.0,21.0
subbing out,,Centre,434.0,21.0
subbing in,,Centre,434.0,21.0
layup,missed,birmingham-so.,425.0,12.0
defensive rebound,,Centre,,
layup,good,Centre,403.0,8.0
turnover,,birmingham-so.,394.0,21.0
subbing out,,Centre,394.0,30.0
subbing in,,Centre,394.0,30.0
subbing out,,birmingham-so.,394.0,30.0
subbing out,,birmingham-so.,394.0,30.0
subbing out,,birmingham-so.,394.0,30.0
subbing out,,birmingham-so.,394.0,30.0
subbing out,,birmingham-so.,394.0,30.0
subbing in,,birmingham-so.,394.0,30.0
subbing in,,birmingham-so.,394.0,30.0
subbing in,,birmingham-so.,394.0,30.0
subbing in,,birmingham-so.,394.0,30.0
subbing in,,birmingham-so.,394.0,30.0
turnover,,Centre,380.0,16.0
steal,,birmingham-so.,380.0,30.0
jumper,missed,birmingham-so.,375.0,25.0
offensive rebound,,birmingham-so.,,
turnover,,birmingham-so.,373.0,28.0
jumper,good,Centre,359.0,16.0
three pointer,missed,birmingham-so.,349.0,20.0
defensive rebound,,Centre,,
turnover,,Centre,340.0,21.0
steal,,birmingham-so.,340.0,30.0
subbing out,,birmingham-so.,338.0,28.0
subbing out,,birmingham-so.,338.0,28.0
subbing out,,birmingham-so.,338.0,28.0
subbing out,,birmingham-so.,338.0,28.0
subbing out,,birmingham-so.,338.0,28.0
subbing in,,birmingham-so.,338.0,28.0
subbing in,,birmingham-so.,338.0,28.0
subbing in,,birmingham-so.,338.0,28.0
subbing in,,birmingham-so.,338.0,28.0
subbing in,,birmingham-so.,338.0,28.0
foul,,Centre,336.0,26.0
subbing out,,Centre,336.0,30.0
subbing out,,Centre,336.0,30.0
subbing out,,Centre,336.0,30.0
subbing out,,Centre,336.0,30.0
subbing out,,Centre,336.0,30.0
subbing in,,Centre,336.0,30.0
subbing in,,Centre,336.0,30.0
subbing in,,Centre,336.0,30.0
subbing in,,Centre,336.0,30.0
subbing in,,Centre,336.0,30.0
free throw,good,birmingham-so.,336.0,30.0
free throw,good,birmingham-so.,336.0,30.0
turnover,,Centre,329.0,23.0
steal,,birmingham-so.,329.0,30.0
layup,missed,birmingham-so.,303.0,4.0
defensive rebound,,Centre,,
foul,,birmingham-so.,296.0,23.0
timeout,,birmingham-so.,296.0,30.0
subbing out,,birmingham-so.,296.0,30.0
subbing out,,birmingham-so.,296.0,30.0
subbing out,,birmingham-so.,296.0,30.0
subbing out,,birmingham-so.,296.0,30.0
subbing in,,birmingham-so.,296.0,30.0
subbing in,,birmingham-so.,296.0,30.0
subbing in,,birmingham-so.,296.0,30.0
subbing in,,birmingham-so.,296.0,30.0
free throw,missed,Centre,296.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
subbing in,,Centre,296.0,30.0
jumper,good,birmingham-so.,285.0,19.0
three pointer,missed,Centre,275.0,20.0
defensive rebound,,birmingham-so.,,
subbing out,,birmingham-so.,270.0,25.0
subbing in,,birmingham-so.,270.0,25.0
three pointer,missed,birmingham-so.,269.0,24.0
defensive rebound,,Centre,,
layup,missed,Centre,255.0,16.0
defensive rebound,,Centre,,
layup,missed,birmingham-so.,235.0,10.0
offensive rebound,,birmingham-so.,,
subbing out,,birmingham-so.,232.0,27.0
subbing out,,birmingham-so.,232.0,27.0
subbing out,,birmingham-so.,232.0,27.0
subbing out,,birmingham-so.,232.0,27.0
subbing out,,birmingham-so.,232.0,27.0
subbing in,,birmingham-so.,232.0,27.0
subbing in,,birmingham-so.,232.0,27.0
subbing in,,birmingham-so.,232.0,27.0
subbing in,,birmingham-so.,232.0,27.0
subbing in,,birmingham-so.,232.0,27.0
subbing out,,Centre,231.0,26.0
subbing out,,Centre,231.0,26.0
subbing in,,Centre,231.0,26.0
subbing in,,Centre,231.0,26.0
turnover,,birmingham-so.,229.0,24.0
subbing out,,Centre,229.0,30.0
subbing in,,Centre,229.0,30.0
layup,missed,Centre,219.0,20.0
defensive rebound,,birmingham-so.,,
jumper,missed,birmingham-so.,210.0,21.0
defensive rebound,,Centre,,
three pointer,missed,Centre,197.0,17.0
defensive rebound,,birmingham-so.,,
three pointer,missed,birmingham-so.,188.0,21.0
defensive rebound,,Centre,,
subbing out,,birmingham-so.,184.0,26.0
subbing out,,birmingham-so.,184.0,26.0
subbing out,,birmingham-so.,184.0,26.0
subbing out,,birmingham-so.,184.0,26.0
subbing out,,birmingham-so.,184.0,26.0
subbing in,,birmingham-so.,184.0,26.0
subbing in,,birmingham-so.,184.0,26.0
subbing in,,birmingham-so.,184.0,26.0
subbing in,,birmingham-so.,184.0,26.0
subbing in,,birmingham-so.,184.0,26.0
layup,missed,Centre,177.0,19.0
defensive rebound,,birmingham-so.,,
layup,missed,birmingham-so.,168.0,21.0
defensive rebound,,Centre,,
jumper,good,Centre,152.0,14.0
three pointer,missed,birmingham-so.,143.0,21.0
defensive rebound,,Centre,,
jumper,missed,Centre,132.0,19.0
defensive rebound,,birmingham-so.,,
layup,missed,birmingham-so.,119.0,17.0
defensive rebound,,Centre,,
turnover,,Centre,112.0,23.0
steal,,birmingham-so.,112.0,30.0
foul,,Centre,110.0,28.0
subbing out,,Centre,110.0,30.0
subbing out,,Centre,110.0,30.0
subbing out,,Centre,110.0,30.0
subbing out,,Centre,110.0,30.0
subbing in,,Centre,110.0,30.0
subbing in,,Centre,110.0,30.0
subbing in,,Centre,110.0,30.0
subbing in,,Centre,110.0,30.0
subbing out,,birmingham-so.,110.0,30.0
subbing out,,birmingham-so.,110.0,30.0
subbing out,,birmingham-so.,110.0,30.0
subbing out,,birmingham-so.,110.0,30.0
