Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,Centre,572.0,2.0
defensive rebound,,millsaps,,
foul,,Centre,556.0,14.0
free throw,missed,millsaps,556.0,30.0
deadball rebound,,Centre,,
free throw,good,millsaps,556.0,30.0
foul,,millsaps,553.0,27.0
turnover,,Centre,543.0,20.0
foul,,Centre,533.0,20.0
subbing out,,Centre,532.0,29.0
subbing out,,Centre,532.0,29.0
subbing in,,Centre,532.0,29.0
subbing in,,Centre,532.0,29.0
turnover,,millsaps,529.0,26.0
jumper,missed,Centre,524.0,25.0
defensive rebound,,millsaps,,
foul,,Centre,507.0,13.0
free throw,missed,millsaps,507.0,30.0
deadball rebound,,Centre,,
free throw,missed,millsaps,507.0,30.0
offensive rebound,,millsaps,,
jumper,missed,millsaps,507.0,30.0
defensive rebound,,Centre,,
jumper,good,Centre,484.0,7.0
turnover,,millsaps,466.0,12.0
jumper,missed,Centre,445.0,9.0
offensive rebound,,Centre,,
jumper,missed,Centre,434.0,19.0
defensive rebound,,millsaps,,
jumper,missed,millsaps,425.0,21.0
deadball rebound,,Centre,,
subbing out,,millsaps,422.0,27.0
subbing in,,millsaps,422.0,27.0
subbing out,,Centre,422.0,27.0
subbing out,,Centre,422.0,27.0
subbing out,,Centre,422.0,27.0
subbing in,,Centre,422.0,27.0
subbing in,,Centre,422.0,27.0
subbing in,,Centre,422.0,27.0
jumper,missed,Centre,398.0,3.0
defensive rebound,,millsaps,,
jumper,missed,millsaps,389.0,21.0
deadball rebound,,Centre,,
layup,missed,millsaps,384.0,25.0
offensive rebound,,millsaps,,
jumper,missed,millsaps,376.0,22.0
defensive rebound,,Centre,,
layup,good,Centre,351.0,5.0
assist,,Centre,,
three pointer,good,millsaps,332.0,11.0
assist,,millsaps,,
jumper,missed,Centre,308.0,6.0
defensive rebound,,millsaps,,
jumper,missed,millsaps,283.0,5.0
offensive rebound,,millsaps,,
foul,,Centre,280.0,27.0
subbing out,,millsaps,280.0,30.0
subbing out,,millsaps,280.0,30.0
subbing in,,millsaps,280.0,30.0
