Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,piedmont college,1172.0,602.0
offensive rebound,,piedmont college,,
turnover,,piedmont college,1172.0,30.0
jumper,missed,Centre,1157.0,15.0
offensive rebound,,Centre,,
three pointer,missed,Centre,1153.0,26.0
defensive rebound,,piedmont college,,
three pointer,missed,piedmont college,1134.0,11.0
defensive rebound,,Centre,,
jumper,missed,Centre,1127.0,23.0
offensive rebound,,Centre,,
turnover,,Centre,1123.0,26.0
steal,,piedmont college,1122.0,29.0
turnover,,piedmont college,1100.0,8.0
subbing in,,piedmont college,1100.0,30.0
subbing in,,piedmont college,1100.0,30.0
subbing out,,piedmont college,1100.0,30.0
subbing out,,piedmont college,1100.0,30.0
jumper,missed,Centre,1095.0,25.0
defensive rebound,,piedmont college,,
jumper,missed,piedmont college,1084.0,19.0
defensive rebound,,Centre,,
three pointer,good,Centre,1075.0,21.0
assist,,Centre,,
jumper,missed,piedmont college,1061.0,16.0
deadball rebound,,Centre,,
jumper,missed,Centre,1043.0,12.0
offensive rebound,,Centre,,
foul,,piedmont college,1038.0,25.0
layup,good,Centre,1034.0,26.0
assist,,Centre,,
jumper,missed,piedmont college,1021.0,17.0
defensive rebound,,Centre,,
subbing in,,piedmont college,1006.0,15.0
subbing out,,piedmont college,1006.0,15.0
jumper,good,Centre,992.0,1.0
assist,,Centre,,
jumper,missed,piedmont college,978.0,16.0
defensive rebound,,Centre,,
jumper,missed,Centre,960.0,12.0
deadball rebound,,Centre,,
foul,,Centre,957.0,27.0
subbing in,,Centre,957.0,30.0
subbing out,,Centre,957.0,30.0
subbing in,,piedmont college,957.0,30.0
subbing in,,piedmont college,957.0,30.0
subbing out,,piedmont college,957.0,30.0
subbing out,,piedmont college,957.0,30.0
three pointer,missed,piedmont college,953.0,26.0
offensive rebound,,piedmont college,,
jumper,good,piedmont college,941.0,18.0
assist,,piedmont college,,
three pointer,missed,Centre,922.0,11.0
defensive rebound,,piedmont college,,
layup,good,piedmont college,914.0,22.0
jumper,missed,Centre,897.0,13.0
block,,piedmont college,897.0,30.0
defensive rebound,,piedmont college,,
foul,,Centre,890.0,23.0
free throw,good,piedmont college,890.0,30.0
free throw,good,piedmont college,890.0,30.0
subbing in,,Centre,890.0,30.0
subbing in,,Centre,890.0,30.0
subbing out,,Centre,890.0,30.0
subbing out,,Centre,890.0,30.0
jumper,missed,Centre,885.0,25.0
defensive rebound,,piedmont college,,
three pointer,good,piedmont college,877.0,22.0
assist,,piedmont college,,
turnover,,Centre,866.0,19.0
foul,,piedmont college,858.0,22.0
turnover,,Centre,845.0,17.0
subbing in,,Centre,845.0,30.0
subbing out,,Centre,845.0,30.0
three pointer,missed,piedmont college,834.0,19.0
offensive rebound,,piedmont college,,
turnover,,piedmont college,828.0,24.0
steal,,Centre,825.0,27.0
jumper,missed,Centre,820.0,25.0
block,,piedmont college,820.0,30.0
defensive rebound,,piedmont college,,
jumper,good,piedmont college,813.0,23.0
assist,,piedmont college,,
subbing in,,Centre,808.0,25.0
subbing out,,Centre,808.0,25.0
jumper,good,Centre,800.0,17.0
assist,,Centre,,
jumper,missed,piedmont college,793.0,23.0
defensive rebound,,Centre,,
three pointer,missed,Centre,774.0,11.0
deadball rebound,,Centre,,
subbing in,,Centre,770.0,26.0
subbing out,,Centre,770.0,26.0
subbing in,,piedmont college,770.0,26.0
subbing in,,piedmont college,770.0,26.0
subbing out,,piedmont college,770.0,26.0
subbing out,,piedmont college,770.0,26.0
three pointer,missed,piedmont college,763.0,19.0
deadball rebound,,Centre,,
