Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,missed,Centre,1197.0,27.0
block,,birmingham-southern,1197.0,27.0
offensive rebound,,Centre,,
layup,good,Centre,1189.0,19.0
foul,,birmingham-southern,1186.0,27.0
free throw,missed,Centre,1183.0,30.0
defensive rebound,,birmingham-southern,,
jumper,missed,birmingham-southern,1172.0,16.0
block,,Centre,1172.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,1146.0,4.0
defensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,1124.0,8.0
offensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,1112.0,18.0
defensive rebound,,Centre,,
layup,good,Centre,1103.0,21.0
layup,good,birmingham-southern,1081.0,8.0
jumper,missed,Centre,1063.0,12.0
defensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,1049.0,16.0
defensive rebound,,Centre,,
layup,good,Centre,1033.0,14.0
assist,,Centre,,
foul,,Centre,1019.0,16.0
subbing in,,birmingham-southern,1019.0,30.0
subbing out,,birmingham-southern,1019.0,30.0
subbing in,,Centre,1019.0,30.0
subbing out,,Centre,1019.0,30.0
layup,missed,birmingham-southern,1013.0,24.0
defensive rebound,,Centre,,
foul,,birmingham-southern,1007.0,24.0
subbing in,,birmingham-southern,1007.0,30.0
subbing out,,birmingham-southern,1007.0,30.0
layup,good,Centre,1003.0,26.0
assist,,Centre,,
jumper,missed,birmingham-southern,983.0,10.0
block,,Centre,983.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,974.0,21.0
steal,,birmingham-southern,972.0,28.0
three pointer,good,birmingham-southern,953.0,11.0
subbing in,,Centre,948.0,25.0
subbing in,,Centre,948.0,25.0
subbing in,,Centre,948.0,25.0
subbing out,,Centre,948.0,25.0
subbing out,,Centre,948.0,25.0
subbing out,,Centre,948.0,25.0
layup,good,Centre,935.0,12.0
assist,,Centre,,
jumper,missed,birmingham-southern,922.0,17.0
offensive rebound,,birmingham-southern,,
layup,good,birmingham-southern,918.0,26.0
foul,,birmingham-southern,903.0,15.0
subbing in,,birmingham-southern,903.0,30.0
subbing out,,birmingham-southern,903.0,30.0
jumper,missed,Centre,894.0,21.0
defensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,882.0,18.0
defensive rebound,,Centre,,
three pointer,missed,Centre,866.0,14.0
defensive rebound,,birmingham-southern,,
foul,,Centre,860.0,24.0
free throw,missed,birmingham-southern,860.0,30.0
deadball rebound,,Centre,,
free throw,good,birmingham-southern,860.0,30.0
subbing in,,birmingham-southern,860.0,30.0
subbing out,,birmingham-southern,860.0,30.0
subbing in,,Centre,860.0,30.0
subbing in,,Centre,860.0,30.0
subbing out,,Centre,860.0,30.0
subbing out,,Centre,860.0,30.0
foul,,birmingham-southern,855.0,25.0
subbing in,,birmingham-southern,853.0,28.0
subbing out,,birmingham-southern,853.0,28.0
turnover,,Centre,848.0,23.0
turnover,,birmingham-southern,837.0,19.0
turnover,,Centre,815.0,8.0
turnover,,birmingham-southern,813.0,28.0
subbing in,,Centre,813.0,30.0
subbing in,,Centre,813.0,30.0
subbing out,,Centre,813.0,30.0
subbing out,,Centre,813.0,30.0
three pointer,good,Centre,793.0,10.0
assist,,Centre,,
three pointer,missed,birmingham-southern,778.0,15.0
defensive rebound,,Centre,,
layup,good,Centre,763.0,15.0
