Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,earlham college,576.0,6.0
defensive rebound,,Centre,,
three pointer,good,Centre,551.0,5.0
assist,,Centre,,
turnover,,earlham college,525.0,4.0
steal,,Centre,521.0,26.0
foul,,earlham college,505.0,14.0
jumper,good,Centre,493.0,18.0
assist,,Centre,,
jumper,missed,earlham college,478.0,15.0
defensive rebound,,Centre,,
subbing in,,Centre,465.0,17.0
subbing in,,Centre,465.0,17.0
subbing in,,Centre,465.0,17.0
subbing out,,Centre,465.0,17.0
subbing out,,Centre,465.0,17.0
subbing out,,Centre,465.0,17.0
subbing in,,earlham college,465.0,17.0
subbing in,,earlham college,465.0,17.0
subbing out,,earlham college,465.0,17.0
subbing out,,earlham college,465.0,17.0
turnover,,Centre,464.0,16.0
steal,,earlham college,462.0,28.0
layup,missed,earlham college,460.0,28.0
block,,Centre,460.0,30.0
foul,,Centre,457.0,27.0
defensive rebound,,Centre,,
jumper,missed,Centre,441.0,14.0
offensive rebound,,Centre,,
layup,missed,Centre,437.0,26.0
defensive rebound,,Centre,,
subbing in,,Centre,435.0,28.0
subbing in,,Centre,435.0,28.0
subbing out,,Centre,435.0,28.0
subbing out,,Centre,435.0,28.0
jumper,missed,earlham college,424.0,17.0
defensive rebound,,Centre,,
jumper,good,Centre,409.0,15.0
three pointer,missed,earlham college,394.0,15.0
defensive rebound,,Centre,,
three pointer,missed,Centre,383.0,19.0
defensive rebound,,earlham college,,
subbing in,,earlham college,366.0,13.0
subbing in,,earlham college,366.0,13.0
subbing in,,earlham college,366.0,13.0
subbing out,,earlham college,366.0,13.0
subbing out,,earlham college,366.0,13.0
subbing out,,earlham college,366.0,13.0
turnover,,earlham college,365.0,12.0
steal,,Centre,363.0,28.0
turnover,,Centre,351.0,18.0
subbing in,,Centre,351.0,30.0
subbing in,,Centre,351.0,30.0
subbing in,,Centre,351.0,30.0
subbing in,,Centre,351.0,30.0
subbing in,,Centre,351.0,30.0
subbing out,,Centre,351.0,30.0
subbing out,,Centre,351.0,30.0
subbing out,,Centre,351.0,30.0
subbing out,,Centre,351.0,30.0
subbing out,,Centre,351.0,30.0
subbing in,,earlham college,351.0,30.0
subbing out,,earlham college,351.0,30.0
jumper,missed,earlham college,342.0,21.0
defensive rebound,,Centre,,
three pointer,missed,Centre,333.0,21.0
defensive rebound,,earlham college,,
layup,good,earlham college,315.0,12.0
assist,,earlham college,,
three pointer,missed,Centre,301.0,16.0
offensive rebound,,Centre,,
layup,missed,Centre,294.0,23.0
defensive rebound,,earlham college,,
turnover,,earlham college,288.0,24.0
steal,,Centre,286.0,28.0
layup,good,Centre,284.0,28.0
assist,,Centre,,
timeout,,Centre,277.0,23.0
subbing in,,earlham college,277.0,23.0
subbing out,,earlham college,277.0,23.0
turnover,,Centre,260.0,6.0
layup,missed,earlham college,254.0,24.0
defensive rebound,,Centre,,
layup,good,Centre,245.0,21.0
assist,,Centre,,
foul,,earlham college,241.0,26.0
free throw,good,Centre,241.0,30.0
subbing in,,Centre,241.0,30.0
subbing out,,Centre,241.0,30.0
subbing in,,earlham college,241.0,30.0
subbing in,,earlham college,241.0,30.0
subbing out,,earlham college,241.0,30.0
subbing out,,earlham college,241.0,30.0
turnover,,earlham college,227.0,16.0
steal,,Centre,225.0,28.0
jumper,good,Centre,209.0,14.0
assist,,Centre,,
turnover,,earlham college,203.0,24.0
subbing in,,Centre,201.0,28.0
subbing out,,Centre,201.0,28.0
turnover,,Centre,178.0,5.0
steal,,earlham college,176.0,28.0
turnover,,earlham college,171.0,25.0
subbing in,,Centre,171.0,30.0
subbing in,,Centre,171.0,30.0
subbing out,,Centre,171.0,30.0
subbing out,,Centre,171.0,30.0
subbing in,,earlham college,171.0,30.0
subbing in,,earlham college,171.0,30.0
subbing out,,earlham college,171.0,30.0
subbing out,,earlham college,171.0,30.0
three pointer,missed,Centre,155.0,14.0
offensive rebound,,Centre,,
foul,,earlham college,150.0,25.0
subbing in,,Centre,150.0,30.0
subbing out,,Centre,150.0,30.0
subbing in,,earlham college,150.0,30.0
subbing out,,earlham college,150.0,30.0
turnover,,Centre,144.0,24.0
steal,,earlham college,142.0,28.0
foul,,Centre,138.0,26.0
jumper,good,earlham college,137.0,29.0
assist,,earlham college,,
turnover,,Centre,105.0,28.0
steal,,earlham college,103.0,28.0
turnover,,earlham college,85.0,12.0
steal,,Centre,84.0,29.0
layup,missed,Centre,76.0,22.0
offensive rebound,,Centre,,
foul,,earlham college,73.0,27.0
free throw,good,Centre,73.0,30.0
free throw,good,Centre,73.0,30.0
subbing in,,Centre,73.0,30.0
