Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,good,Centre,580.0,10.0
assist,,Centre,,
jumper,good,ferrum,561.0,11.0
assist,,ferrum,,
jumper,missed,Centre,545.0,14.0
offensive rebound,,Centre,,
jumper,good,Centre,542.0,27.0
foul,,Centre,525.0,13.0
free throw,good,ferrum,525.0,30.0
free throw,good,ferrum,525.0,30.0
three pointer,missed,Centre,525.0,30.0
defensive rebound,,ferrum,,
subbing in,,Centre,525.0,30.0
subbing out,,Centre,525.0,30.0
foul,,ferrum,505.0,10.0
turnover,,ferrum,504.0,29.0
three pointer,good,Centre,481.0,7.0
assist,,Centre,,
turnover,,ferrum,463.0,12.0
three pointer,missed,Centre,449.0,16.0
defensive rebound,,ferrum,,
jumper,missed,ferrum,423.0,4.0
offensive rebound,,ferrum,,
foul,,Centre,421.0,28.0
subbing in,,Centre,421.0,30.0
subbing in,,Centre,421.0,30.0
subbing out,,Centre,421.0,30.0
subbing out,,Centre,421.0,30.0
turnover,,ferrum,405.0,14.0
subbing in,,Centre,405.0,30.0
subbing out,,Centre,405.0,30.0
three pointer,good,Centre,404.0,29.0
assist,,Centre,,
subbing in,,Centre,394.0,20.0
subbing out,,Centre,394.0,20.0
three pointer,missed,ferrum,391.0,17.0
defensive rebound,,Centre,,
three pointer,missed,Centre,364.0,3.0
defensive rebound,,Centre,,
subbing in,,Centre,361.0,27.0
subbing out,,Centre,361.0,27.0
foul,,Centre,333.0,29.0
free throw,good,ferrum,333.0,30.0
free throw,good,ferrum,333.0,30.0
subbing in,,ferrum,333.0,30.0
subbing in,,ferrum,333.0,30.0
subbing out,,ferrum,333.0,30.0
subbing out,,ferrum,333.0,30.0
foul,,ferrum,305.0,2.0
free throw,good,Centre,305.0,30.0
free throw,good,Centre,305.0,30.0
subbing in,,Centre,305.0,30.0
subbing out,,Centre,305.0,30.0
three pointer,missed,ferrum,289.0,14.0
defensive rebound,,Centre,,
timeout,,Centre,265.0,6.0
jumper,missed,ferrum,247.0,18.0
defensive rebound,,Centre,,
turnover,,Centre,237.0,20.0
subbing in,,Centre,237.0,30.0
subbing in,,Centre,237.0,30.0
subbing out,,Centre,237.0,30.0
subbing out,,Centre,237.0,30.0
subbing in,,ferrum,237.0,30.0
subbing in,,ferrum,237.0,30.0
subbing out,,ferrum,237.0,30.0
subbing out,,ferrum,237.0,30.0
foul,,Centre,233.0,26.0
turnover,,ferrum,205.0,2.0
subbing in,,Centre,205.0,30.0
subbing in,,Centre,205.0,30.0
subbing in,,Centre,205.0,30.0
subbing in,,Centre,205.0,30.0
subbing out,,Centre,205.0,30.0
subbing out,,Centre,205.0,30.0
subbing out,,Centre,205.0,30.0
subbing out,,Centre,205.0,30.0
three pointer,missed,Centre,197.0,22.0
offensive rebound,,Centre,,
jumper,missed,Centre,190.0,23.0
defensive rebound,,ferrum,,
layup,good,ferrum,166.0,6.0
turnover,,Centre,146.0,10.0
subbing in,,Centre,146.0,30.0
subbing out,,Centre,146.0,30.0
subbing in,,ferrum,146.0,30.0
subbing out,,ferrum,146.0,30.0
jumper,missed,ferrum,136.0,20.0
defensive rebound,,Centre,,
jumper,good,Centre,106.0,0.0
assist,,Centre,,
three pointer,good,ferrum,79.0,3.0
assist,,ferrum,,
foul,,ferrum,58.0,9.0
subbing in,,ferrum,58.0,30.0
subbing out,,ferrum,58.0,30.0
three pointer,good,Centre,53.0,25.0
turnover,,ferrum,46.0,23.0
subbing in,,ferrum,46.0,30.0
