Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,hendrix college,1170.0,600.0
offensive rebound,,hendrix college,,
turnover,,Centre,1163.0,23.0
three pointer,good,Centre,1150.0,17.0
assist,,Centre,,
layup,good,hendrix college,1121.0,1.0
jumper,good,Centre,1100.0,9.0
jumper,missed,hendrix college,1077.0,7.0
offensive rebound,,hendrix college,,
layup,missed,hendrix college,1058.0,11.0
defensive rebound,,Centre,,
three pointer,missed,Centre,1039.0,11.0
defensive rebound,,hendrix college,,
jumper,missed,hendrix college,1019.0,10.0
block,,Centre,1019.0,30.0
defensive rebound,,Centre,,
layup,missed,Centre,1009.0,20.0
offensive rebound,,Centre,,
subbing in,,hendrix college,1007.0,28.0
subbing out,,hendrix college,1007.0,28.0
jumper,good,Centre,1005.0,26.0
turnover,,hendrix college,981.0,6.0
steal,,Centre,979.0,28.0
timeout,,Centre,979.0,30.0
three pointer,missed,Centre,971.0,22.0
defensive rebound,,hendrix college,,
layup,missed,hendrix college,948.0,7.0
defensive rebound,,Centre,,
foul,,hendrix college,941.0,23.0
free throw,missed,Centre,941.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,941.0,30.0
subbing in,,Centre,941.0,30.0
subbing in,,Centre,941.0,30.0
subbing in,,Centre,941.0,30.0
subbing in,,Centre,941.0,30.0
subbing out,,Centre,941.0,30.0
subbing out,,Centre,941.0,30.0
subbing out,,Centre,941.0,30.0
subbing out,,Centre,941.0,30.0
turnover,,Centre,939.0,28.0
steal,,Centre,938.0,29.0
layup,good,Centre,935.0,27.0
assist,,Centre,,
jumper,missed,hendrix college,917.0,12.0
offensive rebound,,hendrix college,,
foul,,Centre,903.0,16.0
free throw,missed,hendrix college,903.0,30.0
deadball rebound,,Centre,,
free throw,good,hendrix college,903.0,30.0
jumper,good,Centre,903.0,30.0
assist,,Centre,,
subbing in,,Centre,901.0,28.0
three pointer,missed,hendrix college,894.0,21.0
offensive rebound,,hendrix college,,
turnover,,hendrix college,884.0,20.0
steal,,Centre,883.0,29.0
three pointer,missed,Centre,880.0,27.0
defensive rebound,,hendrix college,,
subbing in,,hendrix college,874.0,24.0
subbing out,,hendrix college,874.0,24.0
subbing in,,Centre,874.0,24.0
subbing in,,Centre,874.0,24.0
subbing out,,Centre,874.0,24.0
subbing out,,Centre,874.0,24.0
subbing out,,Centre,874.0,24.0
jumper,missed,hendrix college,864.0,14.0
offensive rebound,,hendrix college,,
layup,missed,hendrix college,860.0,26.0
defensive rebound,,Centre,,
jumper,missed,Centre,852.0,22.0
block,,hendrix college,852.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,849.0,27.0
subbing in,,Centre,849.0,27.0
subbing out,,Centre,849.0,27.0
subbing out,,Centre,849.0,27.0
turnover,,hendrix college,830.0,8.0
steal,,Centre,829.0,29.0
layup,missed,Centre,825.0,26.0
defensive rebound,,hendrix college,,
turnover,,hendrix college,816.0,21.0
steal,,Centre,815.0,29.0
jumper,missed,Centre,810.0,25.0
defensive rebound,,hendrix college,,
subbing in,,hendrix college,810.0,30.0
subbing out,,hendrix college,810.0,30.0
three pointer,good,hendrix college,788.0,8.0
assist,,hendrix college,,
layup,good,Centre,763.0,5.0
layup,missed,hendrix college,745.0,12.0
defensive rebound,,Centre,,
three pointer,missed,Centre,721.0,6.0
defensive rebound,,hendrix college,,
foul,,Centre,706.0,15.0
free throw,missed,hendrix college,706.0,30.0
deadball rebound,,Centre,,
free throw,good,hendrix college,706.0,30.0
subbing in,,hendrix college,706.0,30.0
subbing in,,hendrix college,706.0,30.0
subbing out,,hendrix college,706.0,30.0
subbing out,,hendrix college,706.0,30.0
subbing in,,Centre,706.0,30.0
subbing in,,Centre,706.0,30.0
subbing in,,Centre,706.0,30.0
subbing in,,Centre,706.0,30.0
subbing out,,Centre,706.0,30.0
subbing out,,Centre,706.0,30.0
subbing out,,Centre,706.0,30.0
subbing out,,Centre,706.0,30.0
three pointer,missed,hendrix college,693.0,17.0
defensive rebound,,Centre,,
three pointer,good,hendrix college,684.0,21.0
assist,,hendrix college,,
timeout,,Centre,681.0,27.0
turnover,,Centre,656.0,2.0
steal,,hendrix college,655.0,29.0
layup,missed,hendrix college,651.0,26.0
defensive rebound,,Centre,,
jumper,missed,Centre,635.0,14.0
defensive rebound,,hendrix college,,
three pointer,missed,hendrix college,625.0,20.0
defensive rebound,,Centre,,
jumper,missed,Centre,614.0,19.0
offensive rebound,,Centre,,
turnover,,Centre,606.0,22.0
steal,,hendrix college,602.0,26.0
foul,,Centre,587.0,15.0
free throw,good,hendrix college,587.0,30.0
free throw,good,hendrix college,587.0,30.0
foul,,hendrix college,581.0,24.0
subbing in,,hendrix college,522.0,-29.0
subbing out,,hendrix college,522.0,-29.0
subbing in,,Centre,522.0,-29.0
subbing in,,Centre,522.0,-29.0
subbing in,,Centre,522.0,-29.0
subbing out,,Centre,522.0,-29.0
subbing out,,Centre,522.0,-29.0
subbing out,,Centre,522.0,-29.0
jumper,missed,Centre,512.0,-9.0
offensive rebound,,Centre,,
layup,good,Centre,508.0,26.0
foul,,Centre,494.0,16.0
free throw,good,hendrix college,494.0,30.0
free throw,good,hendrix college,494.0,30.0
free throw,good,hendrix college,494.0,30.0
layup,missed,Centre,479.0,15.0
offensive rebound,,Centre,,
layup,missed,Centre,476.0,27.0
offensive rebound,,Centre,,
foul,,hendrix college,474.0,28.0
free throw,missed,Centre,474.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,474.0,30.0
subbing in,,hendrix college,474.0,30.0
subbing in,,hendrix college,474.0,30.0
subbing in,,hendrix college,474.0,30.0
subbing out,,hendrix college,474.0,30.0
subbing out,,hendrix college,474.0,30.0
subbing out,,hendrix college,474.0,30.0
subbing in,,Centre,474.0,30.0
subbing out,,Centre,474.0,30.0
turnover,,hendrix college,457.0,13.0
steal,,Centre,455.0,28.0
three pointer,missed,Centre,451.0,26.0
offensive rebound,,Centre,,
three pointer,good,hendrix college,435.0,14.0
assist,,hendrix college,,
jumper,missed,Centre,402.0,27.0
offensive rebound,,Centre,,
layup,good,Centre,400.0,28.0
jumper,missed,hendrix college,375.0,5.0
defensive rebound,,Centre,,
foul,,hendrix college,363.0,18.0
subbing in,,Centre,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing in,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
subbing out,,Centre,363.0,30.0
three pointer,good,Centre,360.0,27.0
assist,,Centre,,
turnover,,hendrix college,332.0,2.0
steal,,Centre,332.0,30.0
layup,good,Centre,330.0,28.0
timeout,,Centre,320.0,20.0
layup,good,hendrix college,298.0,28.0
assist,,hendrix college,,
free throw,good,hendrix college,298.0,30.0
foul,,Centre,298.0,30.0
three pointer,good,Centre,284.0,16.0
assist,,Centre,,
three pointer,good,hendrix college,265.0,11.0
assist,,hendrix college,,
jumper,missed,Centre,236.0,1.0
block,,hendrix college,236.0,30.0
defensive rebound,,hendrix college,,
jumper,missed,hendrix college,222.0,16.0
defensive rebound,,Centre,,
three pointer,missed,Centre,213.0,21.0
defensive rebound,,hendrix college,,
layup,missed,hendrix college,196.0,13.0
defensive rebound,,Centre,,
layup,good,Centre,189.0,23.0
foul,,Centre,172.0,13.0
foul,,Centre,172.0,30.0
free throw,missed,hendrix college,172.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,172.0,30.0
subbing in,,Centre,172.0,30.0
subbing in,,Centre,172.0,30.0
subbing in,,Centre,172.0,30.0
subbing out,,Centre,172.0,30.0
subbing out,,Centre,172.0,30.0
subbing out,,Centre,172.0,30.0
subbing out,,Centre,172.0,30.0
layup,good,hendrix college,155.0,13.0
foul,,hendrix college,155.0,30.0
free throw,good,Centre,155.0,30.0
free throw,good,Centre,155.0,30.0
turnover,,hendrix college,128.0,3.0
steal,,Centre,128.0,30.0
subbing in,,hendrix college,128.0,30.0
subbing out,,hendrix college,128.0,30.0
three pointer,good,Centre,109.0,11.0
assist,,Centre,,
three pointer,missed,hendrix college,84.0,5.0
offensive rebound,,hendrix college,,
jumper,missed,hendrix college,76.0,22.0
defensive rebound,,Centre,,
