Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,Centre,577.0,7.0
offensive rebound,,Centre,,
jumper,missed,Centre,573.0,26.0
defensive rebound,,rust,,
turnover,,rust,541.0,28.0
turnover,,Centre,522.0,11.0
layup,good,rust,513.0,21.0
assist,,rust,,
turnover,,Centre,505.0,22.0
steal,,rust,504.0,29.0
jumper,missed,rust,488.0,14.0
offensive rebound,,rust,,
layup,missed,rust,485.0,27.0
defensive rebound,,Centre,,
jumper,good,Centre,474.0,19.0
assist,,Centre,,
layup,missed,rust,465.0,21.0
block,,Centre,465.0,21.0
offensive rebound,,rust,,
subbing in,,Centre,464.0,20.0
subbing out,,Centre,464.0,20.0
jumper,missed,rust,460.0,16.0
defensive rebound,,Centre,,
layup,good,Centre,434.0,4.0
timeout,,Centre,423.0,19.0
layup,missed,rust,403.0,29.0
defensive rebound,,Centre,,
turnover,,Centre,374.0,1.0
subbing in,,Centre,374.0,30.0
subbing out,,Centre,374.0,30.0
turnover,,rust,370.0,26.0
foul,,rust,355.0,15.0
three pointer,good,Centre,354.0,29.0
assist,,Centre,,
layup,missed,rust,341.0,17.0
block,,Centre,341.0,17.0
offensive rebound,,rust,,
turnover,,rust,337.0,13.0
three pointer,missed,Centre,327.0,20.0
defensive rebound,,rust,,
foul,,Centre,324.0,27.0
subbing in,,rust,324.0,30.0
subbing out,,rust,324.0,30.0
subbing in,,Centre,324.0,30.0
subbing out,,Centre,324.0,30.0
layup,missed,rust,311.0,17.0
defensive rebound,,Centre,,
three pointer,missed,Centre,286.0,5.0
defensive rebound,,Centre,,
subbing in,,rust,265.0,9.0
subbing in,,rust,265.0,9.0
subbing in,,rust,265.0,9.0
subbing in,,rust,265.0,9.0
subbing out,,rust,265.0,9.0
subbing out,,rust,265.0,9.0
subbing out,,rust,265.0,9.0
subbing out,,rust,265.0,9.0
subbing in,,Centre,265.0,9.0
subbing in,,Centre,265.0,9.0
subbing out,,Centre,265.0,9.0
subbing out,,Centre,265.0,9.0
turnover,,rust,263.0,7.0
steal,,Centre,262.0,29.0
jumper,missed,Centre,240.0,8.0
defensive rebound,,rust,,
jumper,missed,rust,215.0,5.0
offensive rebound,,rust,,
subbing in,,Centre,212.0,27.0
subbing in,,Centre,212.0,27.0
subbing out,,Centre,212.0,27.0
subbing out,,Centre,212.0,27.0
layup,missed,rust,209.0,24.0
defensive rebound,,Centre,,
layup,good,Centre,196.0,17.0
assist,,Centre,,
jumper,missed,rust,180.0,14.0
offensive rebound,,rust,,
three pointer,missed,rust,176.0,26.0
offensive rebound,,rust,,
jumper,missed,rust,172.0,26.0
defensive rebound,,Centre,,
three pointer,missed,Centre,163.0,21.0
offensive rebound,,Centre,,
foul,,rust,152.0,19.0
three pointer,good,Centre,142.0,20.0
assist,,Centre,,
turnover,,rust,123.0,11.0
subbing in,,rust,123.0,30.0
subbing in,,rust,123.0,30.0
subbing in,,rust,123.0,30.0
subbing in,,rust,123.0,30.0
subbing in,,rust,123.0,30.0
subbing out,,rust,123.0,30.0
subbing out,,rust,123.0,30.0
subbing out,,rust,123.0,30.0
subbing out,,rust,123.0,30.0
subbing out,,rust,123.0,30.0
jumper,missed,Centre,107.0,14.0
defensive rebound,,rust,,
three pointer,good,rust,95.0,18.0
foul,,rust,63.0,28.0
free throw,good,Centre,63.0,30.0
free throw,good,Centre,63.0,30.0
subbing in,,rust,63.0,30.0
subbing out,,rust,63.0,30.0
subbing in,,Centre,63.0,30.0
subbing out,,Centre,63.0,30.0
foul,,Centre,50.0,17.0
free throw,missed,rust,50.0,30.0
deadball rebound,,Centre,,
free throw,good,rust,50.0,30.0
layup,missed,Centre,42.0,22.0
offensive rebound,,Centre,,
foul,,rust,36.0,24.0
three pointer,missed,Centre,36.0,30.0
defensive rebound,,rust,,
three pointer,good,rust,18.0,18.0
three pointer,good,Centre,4.0,4.0
assist,,Centre,,
,,,,
three pointer,good,Centre,577.0,571.0
assist,,Centre,,
three pointer,good,rust,562.0,15.0
three pointer,missed,Centre,529.0,27.0
defensive rebound,,rust,,
three pointer,missed,rust,518.0,19.0
defensive rebound,,Centre,,
layup,missed,Centre,503.0,15.0
defensive rebound,,rust,,
turnover,,rust,491.0,18.0
subbing in,,rust,491.0,30.0
subbing in,,rust,491.0,30.0
subbing in,,rust,491.0,30.0
subbing out,,rust,491.0,30.0
subbing out,,rust,491.0,30.0
subbing out,,rust,491.0,30.0
layup,good,Centre,485.0,24.0
foul,,Centre,461.0,6.0
free throw,missed,rust,461.0,30.0
deadball rebound,,Centre,,
free throw,good,rust,461.0,30.0
subbing in,,Centre,461.0,30.0
subbing out,,Centre,461.0,30.0
three pointer,missed,Centre,446.0,15.0
offensive rebound,,Centre,,
layup,missed,Centre,442.0,26.0
offensive rebound,,Centre,,
jumper,missed,Centre,437.0,25.0
defensive rebound,,rust,,
jumper,good,rust,412.0,5.0
assist,,rust,,
jumper,missed,Centre,389.0,7.0
defensive rebound,,Centre,,
subbing in,,Centre,385.0,26.0
subbing out,,Centre,385.0,26.0
jumper,missed,rust,368.0,9.0
block,,Centre,368.0,30.0
defensive rebound,,Centre,,
jumper,missed,Centre,349.0,11.0
defensive rebound,,rust,,
layup,missed,rust,331.0,12.0
offensive rebound,,rust,,
jumper,missed,rust,318.0,17.0
defensive rebound,,Centre,,
timeout,,Centre,315.0,27.0
subbing in,,Centre,315.0,27.0
subbing out,,Centre,315.0,27.0
layup,missed,Centre,297.0,9.0
