Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,good,oglethorpe,583.0,13.0
assist,,oglethorpe,,
three pointer,missed,Centre,564.0,11.0
defensive rebound,,oglethorpe,,
jumper,good,oglethorpe,544.0,10.0
assist,,oglethorpe,,
foul,,oglethorpe,517.0,3.0
turnover,,Centre,509.0,22.0
steal,,oglethorpe,508.0,29.0
layup,good,oglethorpe,505.0,27.0
timeout,,Centre,499.0,24.0
subbing in,,Centre,499.0,24.0
subbing out,,Centre,499.0,24.0
jumper,missed,Centre,488.0,13.0
offensive rebound,,Centre,,
foul,,oglethorpe,484.0,26.0
turnover,,Centre,483.0,29.0
jumper,missed,oglethorpe,461.0,8.0
defensive rebound,,Centre,,
jumper,good,Centre,447.0,16.0
layup,good,oglethorpe,428.0,11.0
assist,,oglethorpe,,
foul,,Centre,428.0,30.0
free throw,missed,oglethorpe,428.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,428.0,30.0
subbing in,,Centre,428.0,30.0
subbing out,,Centre,428.0,30.0
subbing out,,Centre,428.0,30.0
jumper,missed,Centre,410.0,12.0
defensive rebound,,oglethorpe,,
three pointer,missed,oglethorpe,398.0,18.0
defensive rebound,,Centre,,
jumper,missed,Centre,389.0,21.0
defensive rebound,,oglethorpe,,
jumper,missed,oglethorpe,362.0,3.0
defensive rebound,,Centre,,
foul,,oglethorpe,348.0,16.0
subbing in,,oglethorpe,348.0,30.0
subbing in,,oglethorpe,348.0,30.0
subbing in,,oglethorpe,348.0,30.0
subbing out,,oglethorpe,348.0,30.0
subbing out,,oglethorpe,348.0,30.0
subbing out,,oglethorpe,348.0,30.0
subbing in,,Centre,348.0,30.0
subbing in,,Centre,348.0,30.0
subbing in,,Centre,348.0,30.0
subbing out,,Centre,348.0,30.0
subbing out,,Centre,348.0,30.0
subbing out,,Centre,348.0,30.0
subbing in,,Centre,331.0,13.0
subbing out,,Centre,331.0,13.0
foul,,oglethorpe,327.0,9.0
free throw,missed,Centre,327.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,327.0,30.0
subbing in,,oglethorpe,327.0,30.0
subbing out,,oglethorpe,327.0,30.0
jumper,missed,oglethorpe,305.0,8.0
block,,Centre,305.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,293.0,18.0
turnover,,oglethorpe,293.0,30.0
subbing in,,oglethorpe,285.0,22.0
subbing out,,oglethorpe,285.0,22.0
layup,good,Centre,265.0,2.0
jumper,missed,oglethorpe,249.0,14.0
offensive rebound,,Centre,,
turnover,,oglethorpe,242.0,23.0
three pointer,good,oglethorpe,238.0,26.0
assist,,oglethorpe,,
turnover,,Centre,213.0,5.0
steal,,oglethorpe,210.0,27.0
subbing in,,oglethorpe,206.0,26.0
subbing in,,oglethorpe,206.0,26.0
subbing in,,oglethorpe,206.0,26.0
subbing out,,oglethorpe,206.0,26.0
subbing out,,oglethorpe,206.0,26.0
subbing out,,oglethorpe,206.0,26.0
subbing in,,Centre,206.0,26.0
subbing in,,Centre,206.0,26.0
subbing in,,Centre,206.0,26.0
subbing in,,Centre,206.0,26.0
subbing out,,Centre,206.0,26.0
subbing out,,Centre,206.0,26.0
subbing out,,Centre,206.0,26.0
subbing out,,Centre,206.0,26.0
jumper,missed,oglethorpe,198.0,18.0
block,,Centre,198.0,18.0
offensive rebound,,Centre,,
turnover,,oglethorpe,191.0,11.0
steal,,Centre,188.0,27.0
turnover,,Centre,186.0,28.0
subbing in,,Centre,186.0,30.0
subbing out,,Centre,186.0,30.0
turnover,,oglethorpe,173.0,17.0
steal,,Centre,172.0,29.0
subbing in,,Centre,172.0,30.0
subbing out,,Centre,172.0,30.0
foul,,oglethorpe,155.0,13.0
free throw,good,Centre,155.0,30.0
free throw,good,Centre,155.0,30.0
turnover,,oglethorpe,149.0,24.0
steal,,Centre,146.0,27.0
three pointer,missed,Centre,143.0,27.0
defensive rebound,,oglethorpe,,
turnover,,oglethorpe,122.0,9.0
steal,,Centre,119.0,27.0
turnover,,Centre,114.0,25.0
steal,,oglethorpe,114.0,30.0
