Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,Centre,1179.0,609.0
defensive rebound,,oglethorpe,,
layup,good,oglethorpe,1149.0,0.0
foul,,oglethorpe,1127.0,8.0
free throw,good,Centre,1127.0,30.0
free throw,good,Centre,1127.0,30.0
layup,missed,oglethorpe,1109.0,12.0
offensive rebound,,oglethorpe,,
jumper,missed,oglethorpe,1107.0,28.0
defensive rebound,,Centre,,
layup,missed,Centre,1103.0,26.0
defensive rebound,,oglethorpe,,
turnover,,oglethorpe,1096.0,23.0
steal,,Centre,1094.0,28.0
layup,missed,Centre,1089.0,25.0
block,,oglethorpe,1089.0,25.0
offensive rebound,,Centre,,
jumper,missed,Centre,1080.0,16.0
defensive rebound,,oglethorpe,,
jumper,missed,oglethorpe,1049.0,29.0
defensive rebound,,Centre,,
turnover,,Centre,1037.0,18.0
steal,,oglethorpe,1036.0,29.0
jumper,good,oglethorpe,1017.0,11.0
assist,,oglethorpe,,
layup,missed,Centre,988.0,1.0
block,,oglethorpe,988.0,1.0
offensive rebound,,Centre,,
turnover,,Centre,981.0,24.0
timeout,,Centre,981.0,30.0
subbing in,,Centre,981.0,30.0
subbing out,,Centre,981.0,30.0
subbing in,,oglethorpe,981.0,30.0
subbing in,,oglethorpe,981.0,30.0
subbing out,,oglethorpe,981.0,30.0
subbing out,,oglethorpe,981.0,30.0
jumper,good,oglethorpe,954.0,3.0
assist,,oglethorpe,,
turnover,,Centre,937.0,13.0
jumper,missed,oglethorpe,929.0,22.0
offensive rebound,,oglethorpe,,
jumper,missed,oglethorpe,904.0,5.0
defensive rebound,,Centre,,
layup,missed,Centre,898.0,24.0
defensive rebound,,oglethorpe,,
turnover,,oglethorpe,893.0,25.0
turnover,,Centre,892.0,29.0
subbing in,,Centre,892.0,30.0
subbing in,,Centre,892.0,30.0
subbing out,,Centre,892.0,30.0
subbing out,,Centre,892.0,30.0
subbing in,,oglethorpe,892.0,30.0
subbing in,,oglethorpe,892.0,30.0
subbing in,,oglethorpe,892.0,30.0
subbing out,,oglethorpe,892.0,30.0
subbing out,,oglethorpe,892.0,30.0
subbing out,,oglethorpe,892.0,30.0
layup,good,oglethorpe,876.0,14.0
three pointer,missed,Centre,849.0,3.0
offensive rebound,,Centre,,
jumper,good,Centre,832.0,13.0
layup,missed,oglethorpe,808.0,6.0
offensive rebound,,oglethorpe,,
three pointer,missed,oglethorpe,800.0,22.0
deadball rebound,,Centre,,
subbing in,,Centre,800.0,30.0
subbing in,,Centre,800.0,30.0
subbing in,,Centre,800.0,30.0
subbing in,,Centre,800.0,30.0
subbing out,,Centre,800.0,30.0
subbing out,,Centre,800.0,30.0
subbing out,,Centre,800.0,30.0
subbing out,,Centre,800.0,30.0
subbing in,,oglethorpe,800.0,30.0
subbing in,,oglethorpe,800.0,30.0
subbing out,,oglethorpe,800.0,30.0
subbing out,,oglethorpe,800.0,30.0
three pointer,missed,oglethorpe,795.0,25.0
offensive rebound,,Centre,,
layup,missed,oglethorpe,791.0,26.0
block,,Centre,791.0,30.0
defensive rebound,,Centre,,
three pointer,good,Centre,784.0,23.0
assist,,Centre,,
turnover,,oglethorpe,752.0,28.0
foul,,oglethorpe,735.0,13.0
free throw,good,Centre,735.0,30.0
subbing in,,oglethorpe,735.0,30.0
subbing in,,oglethorpe,735.0,30.0
subbing in,,oglethorpe,735.0,30.0
subbing out,,oglethorpe,735.0,30.0
subbing out,,oglethorpe,735.0,30.0
subbing out,,oglethorpe,735.0,30.0
free throw,good,Centre,734.0,30.0
foul,,Centre,727.0,22.0
three pointer,missed,oglethorpe,710.0,13.0
offensive rebound,,oglethorpe,,
jumper,missed,oglethorpe,694.0,14.0
defensive rebound,,Centre,,
three pointer,good,Centre,677.0,13.0
assist,,Centre,,
jumper,good,oglethorpe,659.0,12.0
three pointer,missed,Centre,636.0,7.0
defensive rebound,,oglethorpe,,
foul,,Centre,632.0,26.0
subbing in,,Centre,632.0,30.0
subbing in,,Centre,632.0,30.0
subbing in,,Centre,632.0,30.0
subbing in,,Centre,632.0,30.0
subbing out,,Centre,632.0,30.0
subbing out,,Centre,632.0,30.0
subbing out,,Centre,632.0,30.0
subbing out,,Centre,632.0,30.0
subbing in,,oglethorpe,632.0,30.0
subbing in,,oglethorpe,632.0,30.0
subbing out,,oglethorpe,632.0,30.0
subbing out,,oglethorpe,632.0,30.0
jumper,good,oglethorpe,624.0,22.0
assist,,oglethorpe,,
layup,missed,Centre,609.0,15.0
offensive rebound,,Centre,,
