Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,rust,1184.0,614.0
defensive rebound,,Centre,,
three pointer,good,Centre,1170.0,16.0
assist,,Centre,,
turnover,,rust,1142.0,2.0
steal,,Centre,1140.0,28.0
turnover,,Centre,1137.0,27.0
three pointer,missed,rust,1120.0,13.0
defensive rebound,,Centre,,
foul,,rust,1112.0,22.0
free throw,good,Centre,1112.0,30.0
free throw,good,Centre,1112.0,30.0
foul,,Centre,1086.0,4.0
free throw,missed,rust,1086.0,30.0
deadball rebound,,rust,,
free throw,missed,rust,1086.0,30.0
offensive rebound,,rust,,
subbing in,,Centre,1086.0,30.0
subbing out,,Centre,1086.0,30.0
layup,missed,rust,1083.0,27.0
defensive rebound,,Centre,,
layup,good,Centre,1064.0,11.0
assist,,Centre,,
jumper,missed,rust,1034.0,0.0
offensive rebound,,Centre,,
timeout,,Centre,1030.0,26.0
turnover,,rust,1023.0,19.0
jumper,missed,Centre,1017.0,24.0
defensive rebound,,rust,,
layup,missed,rust,1005.0,18.0
offensive rebound,,rust,,
jumper,good,rust,1000.0,25.0
turnover,,Centre,992.0,22.0
steal,,rust,990.0,28.0
turnover,,rust,987.0,27.0
subbing in,,rust,987.0,30.0
subbing in,,rust,987.0,30.0
subbing out,,rust,987.0,30.0
subbing out,,rust,987.0,30.0
subbing in,,Centre,987.0,30.0
subbing out,,Centre,987.0,30.0
turnover,,Centre,967.0,10.0
steal,,rust,965.0,28.0
layup,good,rust,954.0,19.0
foul,,Centre,954.0,30.0
free throw,missed,rust,954.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,954.0,30.0
subbing in,,Centre,954.0,30.0
subbing out,,Centre,954.0,30.0
subbing out,,Centre,954.0,30.0
layup,good,Centre,935.0,11.0
layup,good,rust,920.0,15.0
jumper,missed,Centre,890.0,0.0
defensive rebound,,rust,,
layup,good,rust,876.0,16.0
assist,,rust,,
timeout,,Centre,874.0,28.0
three pointer,good,Centre,858.0,12.0
assist,,Centre,,
turnover,,rust,831.0,3.0
subbing in,,rust,831.0,30.0
subbing out,,rust,831.0,30.0
