Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,Centre,582.0,12.0
defensive rebound,,thomas more,,
three pointer,good,thomas more,567.0,15.0
assist,,thomas more,,
jumper,missed,Centre,539.0,2.0
defensive rebound,,thomas more,,
foul,,Centre,537.0,28.0
three pointer,missed,thomas more,519.0,12.0
offensive rebound,,thomas more,,
three pointer,missed,thomas more,511.0,22.0
defensive rebound,,Centre,,
jumper,missed,Centre,494.0,13.0
defensive rebound,,thomas more,,
layup,good,thomas more,488.0,24.0
assist,,thomas more,,
jumper,missed,Centre,474.0,16.0
defensive rebound,,thomas more,,
three pointer,good,thomas more,464.0,20.0
assist,,thomas more,,
timeout,,Centre,460.0,26.0
subbing in,,Centre,460.0,26.0
subbing in,,Centre,460.0,26.0
subbing out,,Centre,460.0,26.0
subbing out,,Centre,460.0,26.0
turnover,,Centre,448.0,14.0
steal,,thomas more,446.0,28.0
turnover,,thomas more,441.0,25.0
steal,,Centre,441.0,30.0
jumper,missed,Centre,419.0,8.0
offensive rebound,,Centre,,
jumper,missed,Centre,411.0,22.0
block,,thomas more,411.0,30.0
defensive rebound,,thomas more,,
layup,good,thomas more,403.0,22.0
assist,,thomas more,,
three pointer,missed,Centre,391.0,18.0
block,,thomas more,391.0,30.0
defensive rebound,,thomas more,,
three pointer,missed,thomas more,381.0,20.0
defensive rebound,,Centre,,
jumper,missed,Centre,367.0,16.0
defensive rebound,,thomas more,,
foul,,Centre,361.0,24.0
free throw,missed,thomas more,361.0,30.0
deadball rebound,,Centre,,
free throw,good,thomas more,361.0,30.0
subbing in,,Centre,361.0,30.0
subbing in,,Centre,361.0,30.0
subbing in,,Centre,361.0,30.0
subbing out,,Centre,361.0,30.0
subbing out,,Centre,361.0,30.0
subbing out,,Centre,361.0,30.0
three pointer,good,Centre,350.0,19.0
assist,,Centre,,
three pointer,missed,thomas more,332.0,12.0
offensive rebound,,thomas more,,
layup,good,thomas more,327.0,25.0
layup,good,Centre,298.0,1.0
assist,,Centre,,
three pointer,good,thomas more,278.0,10.0
assist,,thomas more,,
turnover,,Centre,257.0,9.0
steal,,thomas more,255.0,28.0
turnover,,thomas more,253.0,28.0
subbing in,,Centre,253.0,30.0
subbing out,,Centre,253.0,30.0
subbing in,,thomas more,253.0,30.0
subbing in,,thomas more,253.0,30.0
subbing in,,thomas more,253.0,30.0
subbing in,,thomas more,253.0,30.0
subbing out,,thomas more,253.0,30.0
subbing out,,thomas more,253.0,30.0
subbing out,,thomas more,253.0,30.0
subbing out,,thomas more,253.0,30.0
turnover,,Centre,248.0,25.0
steal,,thomas more,246.0,28.0
three pointer,good,thomas more,240.0,24.0
three pointer,missed,Centre,224.0,14.0
offensive rebound,,Centre,,
layup,missed,Centre,214.0,20.0
defensive rebound,,thomas more,,
three pointer,missed,thomas more,205.0,21.0
defensive rebound,,Centre,,
jumper,missed,Centre,185.0,10.0
defensive rebound,,thomas more,,
layup,missed,thomas more,178.0,23.0
offensive rebound,,thomas more,,
jumper,missed,thomas more,172.0,24.0
defensive rebound,,Centre,,
subbing in,,Centre,151.0,9.0
subbing in,,Centre,151.0,9.0
subbing in,,Centre,151.0,9.0
subbing out,,Centre,151.0,9.0
subbing out,,Centre,151.0,9.0
subbing out,,Centre,151.0,9.0
subbing in,,thomas more,151.0,9.0
subbing out,,thomas more,151.0,9.0
turnover,,Centre,148.0,6.0
jumper,missed,thomas more,134.0,16.0
deadball rebound,,Centre,,
foul,,thomas more,131.0,27.0
foul,,thomas more,113.0,12.0
three pointer,missed,Centre,110.0,27.0
defensive rebound,,thomas more,,
foul,,Centre,95.0,15.0
turnover,,thomas more,82.0,17.0
