Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,good,Centre,1186.0,16.0
layup,good,hendrix college,1167.0,11.0
assist,,hendrix college,,
layup,good,Centre,1152.0,15.0
assist,,Centre,,
jumper,good,hendrix college,1138.0,16.0
jumper,missed,Centre,1115.0,7.0
offensive rebound,,Centre,,
jumper,missed,Centre,1109.0,24.0
offensive rebound,,Centre,,
jumper,missed,Centre,1104.0,25.0
offensive rebound,,Centre,,
turnover,,Centre,1102.0,28.0
jumper,missed,hendrix college,1076.0,4.0
defensive rebound,,Centre,,
turnover,,Centre,1064.0,18.0
jumper,missed,hendrix college,1051.0,17.0
offensive rebound,,hendrix college,,
jumper,good,hendrix college,1038.0,17.0
three pointer,missed,Centre,1022.0,14.0
defensive rebound,,hendrix college,,
jumper,good,hendrix college,1010.0,18.0
three pointer,good,Centre,993.0,13.0
assist,,Centre,,
subbing in,,Centre,988.0,25.0
subbing out,,Centre,988.0,25.0
jumper,missed,hendrix college,976.0,13.0
defensive rebound,,Centre,,
three pointer,missed,Centre,961.0,15.0
defensive rebound,,hendrix college,,
turnover,,hendrix college,955.0,24.0
steal,,Centre,953.0,28.0
layup,good,Centre,938.0,15.0
foul,,hendrix college,920.0,12.0
turnover,,hendrix college,920.0,30.0
subbing in,,hendrix college,920.0,30.0
subbing out,,hendrix college,920.0,30.0
layup,good,Centre,906.0,16.0
jumper,good,hendrix college,893.0,17.0
jumper,missed,Centre,880.0,17.0
defensive rebound,,hendrix college,,
three pointer,missed,hendrix college,869.0,19.0
defensive rebound,,Centre,,
jumper,missed,Centre,858.0,19.0
defensive rebound,,hendrix college,,
jumper,missed,hendrix college,836.0,8.0
defensive rebound,,Centre,,
jumper,good,Centre,815.0,9.0
assist,,Centre,,
turnover,,hendrix college,798.0,13.0
subbing in,,hendrix college,798.0,30.0
subbing in,,hendrix college,798.0,30.0
subbing out,,hendrix college,798.0,30.0
subbing out,,hendrix college,798.0,30.0
subbing in,,Centre,798.0,30.0
subbing in,,Centre,798.0,30.0
subbing out,,Centre,798.0,30.0
subbing out,,Centre,798.0,30.0
foul,,hendrix college,785.0,17.0
free throw,missed,Centre,785.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,785.0,30.0
turnover,,hendrix college,774.0,19.0
steal,,Centre,774.0,30.0
layup,missed,Centre,774.0,30.0
block,,hendrix college,774.0,30.0
defensive rebound,,hendrix college,,
turnover,,hendrix college,773.0,29.0
layup,good,Centre,738.0,25.0
layup,missed,hendrix college,716.0,8.0
defensive rebound,,Centre,,
three pointer,missed,Centre,710.0,24.0
defensive rebound,,Centre,,
subbing in,,hendrix college,705.0,25.0
subbing in,,hendrix college,705.0,25.0
subbing out,,hendrix college,705.0,25.0
subbing out,,hendrix college,705.0,25.0
foul,,Centre,686.0,6.0
subbing in,,Centre,686.0,30.0
subbing out,,Centre,686.0,30.0
turnover,,hendrix college,676.0,20.0
steal,,Centre,673.0,27.0
foul,,hendrix college,657.0,14.0
subbing in,,Centre,657.0,30.0
subbing in,,Centre,657.0,30.0
subbing out,,Centre,657.0,30.0
subbing out,,Centre,657.0,30.0
turnover,,Centre,656.0,29.0
steal,,hendrix college,655.0,29.0
three pointer,missed,hendrix college,651.0,26.0
offensive rebound,,hendrix college,,
foul,,Centre,648.0,27.0
jumper,missed,hendrix college,644.0,26.0
defensive rebound,,Centre,,
foul,,hendrix college,628.0,14.0
free throw,good,Centre,628.0,30.0
free throw,good,Centre,628.0,30.0
subbing in,,hendrix college,628.0,30.0
subbing out,,hendrix college,628.0,30.0
foul,,Centre,613.0,15.0
timeout,,Centre,613.0,30.0
subbing in,,Centre,613.0,30.0
subbing out,,Centre,613.0,30.0
jumper,good,hendrix college,600.0,17.0
jumper,missed,Centre,565.0,25.0
defensive rebound,,hendrix college,,
three pointer,missed,hendrix college,556.0,21.0
defensive rebound,,Centre,,
turnover,,Centre,545.0,19.0
subbing in,,hendrix college,545.0,30.0
subbing out,,hendrix college,545.0,30.0
subbing in,,Centre,545.0,30.0
subbing in,,Centre,545.0,30.0
subbing out,,Centre,545.0,30.0
subbing out,,Centre,545.0,30.0
turnover,,hendrix college,528.0,13.0
foul,,hendrix college,517.0,19.0
subbing in,,hendrix college,517.0,30.0
subbing out,,hendrix college,517.0,30.0
layup,missed,Centre,515.0,28.0
offensive rebound,,Centre,,
layup,missed,Centre,512.0,27.0
offensive rebound,,Centre,,
layup,good,Centre,507.0,25.0
jumper,good,hendrix college,494.0,17.0
jumper,good,Centre,483.0,19.0
three pointer,good,hendrix college,465.0,12.0
layup,missed,Centre,452.0,17.0
block,,hendrix college,452.0,17.0
offensive rebound,,Centre,,
three pointer,missed,Centre,450.0,15.0
offensive rebound,,Centre,,
layup,missed,Centre,442.0,22.0
defensive rebound,,hendrix college,,
foul,,hendrix college,430.0,18.0
turnover,,hendrix college,430.0,30.0
timeout,,Centre,430.0,30.0
three pointer,good,Centre,415.0,15.0
assist,,Centre,,
turnover,,hendrix college,395.0,10.0
foul,,hendrix college,389.0,24.0
free throw,good,Centre,389.0,30.0
free throw,missed,Centre,389.0,30.0
defensive rebound,,hendrix college,,
subbing in,,hendrix college,389.0,30.0
subbing out,,hendrix college,389.0,30.0
three pointer,missed,hendrix college,373.0,14.0
defensive rebound,,Centre,,
jumper,good,Centre,350.0,7.0
jumper,missed,hendrix college,332.0,12.0
defensive rebound,,Centre,,
jumper,missed,Centre,322.0,20.0
offensive rebound,,Centre,,
layup,good,Centre,317.0,25.0
timeout,,Centre,316.0,29.0
subbing in,,Centre,316.0,29.0
subbing out,,Centre,316.0,29.0
jumper,missed,hendrix college,296.0,9.0
defensive rebound,,Centre,,
layup,missed,Centre,282.0,16.0
block,,hendrix college,282.0,16.0
offensive rebound,,Centre,,
jumper,missed,Centre,267.0,1.0
defensive rebound,,hendrix college,,
jumper,good,hendrix college,252.0,15.0
assist,,hendrix college,,
three pointer,good,Centre,237.0,15.0
three pointer,missed,hendrix college,225.0,18.0
defensive rebound,,Centre,,
turnover,,Centre,203.0,8.0
steal,,hendrix college,200.0,27.0
layup,missed,hendrix college,197.0,27.0
defensive rebound,,Centre,,
