Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,Centre,579.0,9.0
block,,hendrix,579.0,30.0
defensive rebound,,Centre,,
jumper,good,hendrix,547.0,28.0
assist,,hendrix,,
jumper,good,Centre,531.0,14.0
assist,,Centre,,
foul,,Centre,522.0,21.0
free throw,missed,hendrix,522.0,30.0
deadball rebound,,Centre,,
free throw,good,hendrix,522.0,30.0
free throw,missed,hendrix,522.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,522.0,30.0
subbing out,,Centre,522.0,30.0
jumper,missed,Centre,512.0,20.0
defensive rebound,,hendrix,,
jumper,missed,hendrix,505.0,23.0
defensive rebound,,Centre,,
jumper,missed,Centre,493.0,18.0
defensive rebound,,hendrix,,
three pointer,missed,hendrix,480.0,17.0
defensive rebound,,Centre,,
three pointer,missed,Centre,456.0,6.0
defensive rebound,,hendrix,,
three pointer,missed,hendrix,447.0,21.0
offensive rebound,,hendrix,,
foul,,Centre,443.0,26.0
subbing in,,Centre,443.0,30.0
subbing in,,Centre,443.0,30.0
subbing out,,Centre,443.0,30.0
subbing out,,Centre,443.0,30.0
jumper,good,hendrix,439.0,26.0
assist,,hendrix,,
jumper,missed,Centre,411.0,2.0
defensive rebound,,hendrix,,
jumper,missed,hendrix,403.0,22.0
defensive rebound,,Centre,,
turnover,,Centre,394.0,21.0
steal,,hendrix,391.0,27.0
jumper,missed,hendrix,384.0,23.0
defensive rebound,,Centre,,
timeout,,Centre,377.0,23.0
subbing in,,hendrix,377.0,23.0
subbing in,,hendrix,377.0,23.0
subbing out,,hendrix,377.0,23.0
subbing out,,hendrix,377.0,23.0
jumper,good,Centre,353.0,29.0
jumper,missed,hendrix,328.0,5.0
offensive rebound,,Centre,,
jumper,missed,hendrix,306.0,8.0
defensive rebound,,Centre,,
layup,good,Centre,276.0,0.0
assist,,Centre,,
layup,good,hendrix,257.0,11.0
assist,,hendrix,,
three pointer,missed,Centre,241.0,14.0
defensive rebound,,hendrix,,
foul,,Centre,232.0,21.0
free throw,missed,hendrix,232.0,30.0
deadball rebound,,Centre,,
free throw,good,hendrix,232.0,30.0
subbing in,,Centre,232.0,30.0
subbing in,,Centre,232.0,30.0
subbing out,,Centre,232.0,30.0
subbing out,,Centre,232.0,30.0
subbing in,,hendrix,232.0,30.0
subbing in,,hendrix,232.0,30.0
subbing in,,hendrix,232.0,30.0
subbing out,,hendrix,232.0,30.0
subbing out,,hendrix,232.0,30.0
subbing out,,hendrix,232.0,30.0
foul,,hendrix,218.0,16.0
layup,good,Centre,217.0,29.0
assist,,Centre,,
foul,,hendrix,217.0,30.0
free throw,good,Centre,217.0,30.0
turnover,,hendrix,197.0,10.0
subbing in,,hendrix,197.0,30.0
subbing out,,hendrix,197.0,30.0
three pointer,missed,Centre,180.0,13.0
defensive rebound,,hendrix,,
turnover,,hendrix,163.0,13.0
subbing in,,hendrix,163.0,30.0
subbing in,,hendrix,163.0,30.0
subbing out,,hendrix,163.0,30.0
subbing out,,hendrix,163.0,30.0
foul,,hendrix,139.0,6.0
free throw,missed,Centre,139.0,30.0
deadball rebound,,Centre,,
free throw,missed,Centre,139.0,30.0
defensive rebound,,hendrix,,
subbing in,,hendrix,139.0,30.0
subbing out,,hendrix,139.0,30.0
three pointer,good,hendrix,117.0,8.0
assist,,hendrix,,
jumper,good,Centre,105.0,18.0
three pointer,missed,hendrix,96.0,21.0
defensive rebound,,Centre,,
subbing in,,Centre,93.0,27.0
subbing in,,Centre,93.0,27.0
subbing out,,Centre,93.0,27.0
subbing out,,Centre,93.0,27.0
layup,good,Centre,71.0,5.0
assist,,Centre,,
jumper,missed,hendrix,53.0,12.0
defensive rebound,,Centre,,
jumper,missed,Centre,45.0,22.0
defensive rebound,,hendrix,,
jumper,missed,hendrix,29.0,29.0
defensive rebound,,Centre,,
foul,,hendrix,28.0,28.0
subbing in,,Centre,28.0,28.0
subbing out,,Centre,28.0,28.0
jumper,missed,Centre,19.0,19.0
defensive rebound,,hendrix,,
three pointer,missed,hendrix,8.0,8.0
defensive rebound,,Centre,,
,,,,
jumper,missed,hendrix,587.0,572.0
defensive rebound,,Centre,,
subbing in,,Centre,585.0,28.0
subbing in,,Centre,585.0,28.0
subbing out,,Centre,585.0,28.0
subbing out,,Centre,585.0,28.0
subbing in,,hendrix,585.0,28.0
subbing out,,hendrix,585.0,28.0
three pointer,good,Centre,581.0,24.0
jumper,missed,hendrix,557.0,6.0
defensive rebound,,Centre,,
jumper,missed,Centre,542.0,15.0
defensive rebound,,hendrix,,
foul,,Centre,522.0,10.0
free throw,good,hendrix,522.0,30.0
free throw,good,hendrix,522.0,30.0
subbing in,,Centre,522.0,30.0
subbing in,,Centre,522.0,30.0
subbing out,,Centre,522.0,30.0
subbing out,,Centre,522.0,30.0
subbing in,,hendrix,522.0,30.0
subbing in,,hendrix,522.0,30.0
subbing in,,hendrix,522.0,30.0
subbing out,,hendrix,522.0,30.0
subbing out,,hendrix,522.0,30.0
subbing out,,hendrix,522.0,30.0
jumper,missed,Centre,501.0,9.0
defensive rebound,,hendrix,,
jumper,good,hendrix,475.0,4.0
turnover,,Centre,460.0,15.0
foul,,Centre,460.0,30.0
subbing in,,Centre,460.0,30.0
subbing out,,Centre,460.0,30.0
three pointer,missed,hendrix,451.0,21.0
defensive rebound,,Centre,,
jumper,missed,Centre,431.0,10.0
offensive rebound,,Centre,,
jumper,missed,Centre,428.0,27.0
defensive rebound,,hendrix,,
timeout,,Centre,426.0,28.0
timeout,,Centre,426.0,28.0
subbing in,,hendrix,426.0,28.0
subbing in,,hendrix,426.0,28.0
subbing out,,hendrix,426.0,28.0
subbing out,,hendrix,426.0,28.0
jumper,missed,hendrix,397.0,29.0
defensive rebound,,Centre,,
foul,,hendrix,380.0,13.0
turnover,,Centre,380.0,30.0
subbing in,,Centre,380.0,30.0
subbing out,,Centre,380.0,30.0
subbing in,,hendrix,380.0,30.0
subbing out,,hendrix,380.0,30.0
layup,good,hendrix,351.0,1.0
jumper,missed,Centre,332.0,11.0
defensive rebound,,hendrix,,
jumper,missed,hendrix,308.0,6.0
defensive rebound,,Centre,,
foul,,hendrix,296.0,18.0
subbing in,,Centre,296.0,30.0
subbing in,,Centre,296.0,30.0
subbing in,,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
subbing out,,Centre,296.0,30.0
subbing in,,hendrix,296.0,30.0
subbing out,,hendrix,296.0,30.0
jumper,missed,Centre,292.0,26.0
defensive rebound,,hendrix,,
three pointer,good,hendrix,274.0,12.0
assist,,hendrix,,
jumper,missed,Centre,245.0,1.0
defensive rebound,,hendrix,,
three pointer,missed,hendrix,229.0,14.0
defensive rebound,,Centre,,
timeout,,Centre,226.0,27.0
subbing in,,hendrix,226.0,27.0
subbing in,,hendrix,226.0,27.0
subbing in,,hendrix,226.0,27.0
subbing out,,hendrix,226.0,27.0
subbing out,,hendrix,226.0,27.0
subbing out,,hendrix,226.0,27.0
jumper,missed,Centre,208.0,9.0
block,,hendrix,208.0,30.0
defensive rebound,,hendrix,,
jumper,missed,hendrix,200.0,22.0
offensive rebound,,hendrix,,
layup,good,hendrix,180.0,10.0
jumper,good,Centre,160.0,10.0
jumper,missed,hendrix,138.0,8.0
defensive rebound,,Centre,,
foul,,hendrix,135.0,27.0
subbing in,,Centre,135.0,30.0
subbing in,,Centre,135.0,30.0
subbing out,,Centre,135.0,30.0
subbing out,,Centre,135.0,30.0
foul,,hendrix,115.0,10.0
free throw,missed,Centre,115.0,30.0
deadball rebound,,Centre,,
free throw,missed,Centre,115.0,30.0
offensive rebound,,Centre,,
subbing in,,hendrix,115.0,30.0
subbing in,,hendrix,115.0,30.0
subbing out,,hendrix,115.0,30.0
subbing out,,hendrix,115.0,30.0
three pointer,good,Centre,109.0,24.0
assist,,Centre,,
turnover,,hendrix,101.0,22.0
steal,,Centre,101.0,30.0
foul,,hendrix,101.0,30.0
free throw,good,Centre,101.0,30.0
free throw,missed,Centre,101.0,30.0
defensive rebound,,hendrix,,
jumper,missed,hendrix,75.0,4.0
offensive rebound,,hendrix,,
jumper,missed,hendrix,71.0,26.0
defensive rebound,,Centre,,
three pointer,missed,Centre,55.0,14.0
defensive rebound,,hendrix,,
jumper,missed,hendrix,28.0,28.0
block,,Centre,28.0,28.0
defensive rebound,,Centre,,
jumper,good,Centre,9.0,9.0
,,,,
subbing in,,Centre,600.0,575.0
subbing out,,Centre,600.0,575.0
jumper,good,Centre,577.0,552.0
layup,good,hendrix,555.0,8.0
assist,,hendrix,,
three pointer,good,Centre,526.0,1.0
assist,,Centre,,
turnover,,hendrix,495.0,29.0
steal,,Centre,493.0,28.0
jumper,missed,Centre,484.0,21.0
defensive rebound,,hendrix,,
layup,missed,hendrix,459.0,5.0
defensive rebound,,Centre,,
layup,good,Centre,449.0,20.0
assist,,Centre,,
timeout,,Centre,442.0,23.0
timeout,,Centre,442.0,23.0
subbing in,,Centre,442.0,23.0
subbing out,,Centre,442.0,23.0
subbing in,,hendrix,442.0,23.0
subbing in,,hendrix,442.0,23.0
subbing out,,hendrix,442.0,23.0
subbing out,,hendrix,442.0,23.0
three pointer,good,hendrix,427.0,8.0
assist,,hendrix,,
jumper,missed,Centre,409.0,12.0
defensive rebound,,hendrix,,
layup,good,hendrix,387.0,8.0
subbing in,,Centre,384.0,27.0
subbing out,,Centre,384.0,27.0
three pointer,good,Centre,368.0,11.0
assist,,Centre,,
three pointer,missed,hendrix,350.0,12.0
defensive rebound,,Centre,,
foul,,hendrix,339.0,19.0
free throw,missed,Centre,339.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,339.0,30.0
subbing in,,Centre,339.0,30.0
subbing out,,Centre,339.0,30.0
three pointer,missed,hendrix,322.0,13.0
defensive rebound,,Centre,,
jumper,missed,Centre,306.0,14.0
defensive rebound,,hendrix,,
turnover,,hendrix,291.0,15.0
steal,,Centre,289.0,28.0
jumper,good,Centre,262.0,3.0
assist,,Centre,,
jumper,missed,hendrix,248.0,16.0
block,,Centre,248.0,30.0
defensive rebound,,Centre,,
layup,missed,Centre,237.0,19.0
offensive rebound,,Centre,,
foul,,hendrix,232.0,25.0
timeout,,Centre,232.0,30.0
subbing in,,Centre,232.0,30.0
subbing out,,Centre,232.0,30.0
subbing in,,hendrix,232.0,30.0
subbing in,,hendrix,232.0,30.0
subbing in,,hendrix,232.0,30.0
subbing out,,hendrix,232.0,30.0
subbing out,,hendrix,232.0,30.0
subbing out,,hendrix,232.0,30.0
turnover,,Centre,231.0,29.0
steal,,hendrix,230.0,29.0
layup,missed,hendrix,224.0,24.0
block,,Centre,224.0,30.0
defensive rebound,,Centre,,
layup,good,Centre,216.0,22.0
assist,,Centre,,
foul,,hendrix,216.0,30.0
free throw,good,Centre,216.0,30.0
layup,missed,hendrix,194.0,8.0
defensive rebound,,Centre,,
foul,,hendrix,192.0,28.0
subbing in,,Centre,192.0,30.0
subbing out,,Centre,192.0,30.0
turnover,,Centre,170.0,8.0
subbing in,,hendrix,170.0,30.0
subbing out,,hendrix,170.0,30.0
foul,,Centre,147.0,7.0
foul,,Centre,147.0,30.0
subbing in,,Centre,147.0,30.0
subbing out,,Centre,147.0,30.0
jumper,missed,hendrix,134.0,17.0
defensive rebound,,Centre,,
three pointer,missed,Centre,116.0,12.0
offensive rebound,,Centre,,
subbing in,,hendrix,114.0,28.0
subbing out,,hendrix,114.0,28.0
turnover,,Centre,112.0,26.0
layup,good,hendrix,90.0,8.0
turnover,,Centre,71.0,11.0
jumper,good,hendrix,46.0,5.0
jumper,good,Centre,31.0,15.0
foul,,Centre,1.0,1.0
free throw,missed,hendrix,1.0,1.0
deadball rebound,,Centre,,
free throw,good,hendrix,1.0,1.0
subbing in,,Centre,1.0,1.0
subbing in,,Centre,1.0,1.0
subbing out,,Centre,1.0,1.0
subbing out,,Centre,1.0,1.0
,,,,
subbing in,,Centre,600.0,599.0
subbing in,,Centre,600.0,599.0
subbing out,,Centre,600.0,599.0
subbing out,,Centre,600.0,599.0
subbing in,,hendrix,600.0,599.0
subbing out,,hendrix,600.0,599.0
three pointer,missed,hendrix,586.0,585.0
defensive rebound,,Centre,,
jumper,missed,Centre,565.0,9.0
defensive rebound,,hendrix,,
three pointer,good,hendrix,552.0,17.0
assist,,hendrix,,
jumper,missed,Centre,532.0,10.0
defensive rebound,,hendrix,,
layup,good,hendrix,519.0,17.0
timeout,,Centre,512.0,23.0
timeout,,Centre,512.0,23.0
subbing in,,Centre,512.0,23.0
subbing in,,Centre,512.0,23.0
subbing out,,Centre,512.0,23.0
subbing in,,hendrix,512.0,23.0
subbing out,,hendrix,512.0,23.0
foul,,hendrix,507.0,18.0
free throw,good,Centre,507.0,30.0
free throw,missed,Centre,507.0,30.0
defensive rebound,,hendrix,,
subbing in,,hendrix,507.0,30.0
subbing out,,hendrix,507.0,30.0
turnover,,hendrix,496.0,19.0
steal,,Centre,494.0,28.0
turnover,,Centre,486.0,22.0
steal,,hendrix,486.0,30.0
turnover,,hendrix,469.0,13.0
subbing in,,hendrix,469.0,30.0
subbing out,,hendrix,469.0,30.0
foul,,hendrix,442.0,3.0
free throw,missed,Centre,442.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,442.0,30.0
three pointer,missed,hendrix,427.0,15.0
offensive rebound,,Centre,,
jumper,good,hendrix,419.0,22.0
assist,,hendrix,,
jumper,good,Centre,402.0,13.0
three pointer,good,hendrix,393.0,21.0
assist,,hendrix,,
three pointer,missed,Centre,372.0,9.0
defensive rebound,,hendrix,,
jumper,missed,hendrix,346.0,4.0
block,,Centre,346.0,4.0
offensive rebound,,hendrix,,
jumper,missed,hendrix,337.0,25.0
defensive rebound,,Centre,,
three pointer,missed,Centre,329.0,22.0
defensive rebound,,hendrix,,
foul,,Centre,323.0,24.0
free throw,missed,hendrix,323.0,30.0
deadball rebound,,Centre,,
free throw,missed,hendrix,323.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,323.0,30.0
subbing in,,Centre,323.0,30.0
subbing in,,Centre,323.0,30.0
subbing out,,Centre,323.0,30.0
subbing out,,Centre,323.0,30.0
subbing out,,Centre,323.0,30.0
subbing in,,hendrix,323.0,30.0
subbing in,,hendrix,323.0,30.0
subbing out,,hendrix,323.0,30.0
subbing out,,hendrix,323.0,30.0
turnover,,Centre,315.0,22.0
subbing in,,hendrix,315.0,30.0
subbing out,,hendrix,315.0,30.0
foul,,Centre,301.0,16.0
free throw,missed,hendrix,301.0,30.0
deadball rebound,,Centre,,
free throw,good,hendrix,301.0,30.0
jumper,good,Centre,289.0,18.0
foul,,hendrix,289.0,30.0
free throw,missed,Centre,289.0,30.0
defensive rebound,,hendrix,,
three pointer,good,hendrix,282.0,23.0
assist,,hendrix,,
jumper,missed,Centre,263.0,11.0
offensive rebound,,Centre,,
subbing in,,Centre,259.0,26.0
subbing in,,Centre,259.0,26.0
subbing in,,Centre,259.0,26.0
subbing out,,Centre,259.0,26.0
subbing out,,Centre,259.0,26.0
subbing out,,Centre,259.0,26.0
subbing in,,hendrix,259.0,26.0
subbing out,,hendrix,259.0,26.0
foul,,hendrix,253.0,20.0
free throw,good,Centre,253.0,30.0
free throw,missed,Centre,253.0,30.0
defensive rebound,,hendrix,,
subbing in,,hendrix,253.0,30.0
subbing out,,hendrix,253.0,30.0
three pointer,missed,hendrix,241.0,18.0
offensive rebound,,hendrix,,
subbing in,,Centre,237.0,26.0
subbing out,,Centre,237.0,26.0
subbing in,,hendrix,237.0,26.0
subbing out,,hendrix,237.0,26.0
turnover,,hendrix,234.0,23.0
jumper,missed,Centre,211.0,7.0
defensive rebound,,hendrix,,
turnover,,hendrix,193.0,12.0
foul,,hendrix,193.0,30.0
jumper,missed,Centre,178.0,15.0
defensive rebound,,hendrix,,
foul,,Centre,176.0,28.0
subbing in,,hendrix,176.0,30.0
