Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,good,rhodes college,1186.0,616.0
assist,,rhodes college,,
layup,good,Centre,1165.0,9.0
three pointer,missed,rhodes college,1152.0,17.0
defensive rebound,,Centre,,
foul,,rhodes college,1134.0,12.0
jumper,missed,Centre,1134.0,30.0
defensive rebound,,rhodes college,,
three pointer,missed,rhodes college,1119.0,15.0
defensive rebound,,Centre,,
foul,,rhodes college,1095.0,6.0
free throw,good,Centre,1095.0,30.0
free throw,good,Centre,1095.0,30.0
three pointer,missed,rhodes college,1083.0,18.0
offensive rebound,,rhodes college,,
layup,good,Centre,1072.0,19.0
assist,,Centre,,
three pointer,good,rhodes college,1051.0,9.0
assist,,rhodes college,,
turnover,,Centre,1030.0,9.0
steal,,rhodes college,1030.0,30.0
layup,missed,rhodes college,1022.0,22.0
defensive rebound,,Centre,,
layup,good,Centre,1011.0,19.0
assist,,Centre,,
three pointer,missed,rhodes college,983.0,2.0
defensive rebound,,Centre,,
layup,good,Centre,972.0,19.0
assist,,Centre,,
layup,missed,rhodes college,950.0,8.0
offensive rebound,,rhodes college,,
three pointer,good,rhodes college,942.0,22.0
assist,,rhodes college,,
subbing in,,rhodes college,914.0,2.0
subbing in,,rhodes college,914.0,2.0
subbing out,,rhodes college,914.0,2.0
subbing out,,rhodes college,914.0,2.0
subbing in,,Centre,914.0,2.0
subbing in,,Centre,914.0,2.0
subbing out,,Centre,914.0,2.0
subbing out,,Centre,914.0,2.0
layup,missed,Centre,902.0,20.0
defensive rebound,,rhodes college,,
foul,,rhodes college,887.0,15.0
turnover,,rhodes college,887.0,30.0
turnover,,Centre,869.0,12.0
steal,,rhodes college,867.0,28.0
layup,good,rhodes college,863.0,26.0
layup,good,Centre,854.0,21.0
assist,,Centre,,
turnover,,rhodes college,838.0,14.0
steal,,Centre,834.0,26.0
jumper,missed,Centre,831.0,27.0
defensive rebound,,rhodes college,,
jumper,good,rhodes college,825.0,24.0
layup,missed,Centre,812.0,17.0
block,,rhodes college,812.0,17.0
offensive rebound,,Centre,,
subbing in,,rhodes college,810.0,15.0
subbing out,,rhodes college,810.0,15.0
subbing in,,Centre,810.0,15.0
subbing in,,Centre,810.0,15.0
subbing out,,Centre,810.0,15.0
subbing out,,Centre,810.0,15.0
jumper,good,Centre,809.0,14.0
assist,,Centre,,
three pointer,missed,rhodes college,789.0,10.0
defensive rebound,,Centre,,
jumper,missed,Centre,774.0,15.0
defensive rebound,,rhodes college,,
layup,missed,rhodes college,763.0,19.0
defensive rebound,,Centre,,
turnover,,Centre,745.0,12.0
subbing in,,rhodes college,745.0,30.0
subbing out,,rhodes college,745.0,30.0
subbing in,,Centre,745.0,30.0
subbing out,,Centre,745.0,30.0
jumper,missed,rhodes college,720.0,5.0
defensive rebound,,Centre,,
foul,,rhodes college,715.0,25.0
subbing in,,Centre,715.0,30.0
subbing out,,Centre,715.0,30.0
three pointer,missed,Centre,697.0,12.0
offensive rebound,,Centre,,
turnover,,Centre,693.0,26.0
three pointer,missed,rhodes college,692.0,29.0
defensive rebound,,Centre,,
three pointer,missed,Centre,680.0,18.0
offensive rebound,,Centre,,
jumper,missed,Centre,665.0,15.0
offensive rebound,,Centre,,
layup,good,rhodes college,658.0,23.0
assist,,rhodes college,,
foul,,rhodes college,639.0,11.0
free throw,good,Centre,633.0,30.0
free throw,missed,Centre,633.0,30.0
defensive rebound,,rhodes college,,
subbing in,,rhodes college,633.0,24.0
subbing in,,rhodes college,633.0,24.0
subbing out,,rhodes college,633.0,24.0
subbing out,,rhodes college,633.0,24.0
subbing in,,Centre,633.0,24.0
subbing in,,Centre,633.0,24.0
subbing in,,Centre,633.0,24.0
subbing out,,Centre,633.0,24.0
subbing out,,Centre,633.0,24.0
subbing out,,Centre,633.0,24.0
three pointer,missed,rhodes college,618.0,9.0
defensive rebound,,Centre,,
subbing in,,rhodes college,593.0,5.0
subbing out,,rhodes college,593.0,5.0
foul,,rhodes college,589.0,1.0
free throw,good,Centre,589.0,30.0
free throw,good,Centre,589.0,30.0
subbing in,,rhodes college,589.0,30.0
subbing out,,rhodes college,589.0,30.0
layup,missed,rhodes college,578.0,19.0
block,,Centre,578.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,565.0,17.0
defensive rebound,,rhodes college,,
foul,,Centre,562.0,27.0
subbing in,,Centre,562.0,30.0
subbing out,,Centre,562.0,30.0
jumper,missed,rhodes college,547.0,15.0
defensive rebound,,Centre,,
foul,,rhodes college,543.0,26.0
free throw,missed,Centre,543.0,30.0
defensive rebound,,rhodes college,,
jumper,missed,rhodes college,532.0,19.0
defensive rebound,,Centre,,
three pointer,missed,Centre,519.0,17.0
defensive rebound,,rhodes college,,
jumper,missed,rhodes college,512.0,23.0
defensive rebound,,Centre,,
jumper,missed,Centre,490.0,8.0
defensive rebound,,rhodes college,,
subbing in,,Centre,486.0,26.0
subbing out,,Centre,486.0,26.0
layup,missed,rhodes college,483.0,23.0
offensive rebound,,rhodes college,,
three pointer,missed,rhodes college,478.0,25.0
defensive rebound,,Centre,,
subbing in,,rhodes college,472.0,24.0
subbing out,,rhodes college,472.0,24.0
three pointer,good,Centre,453.0,5.0
assist,,Centre,,
jumper,missed,rhodes college,438.0,15.0
defensive rebound,,Centre,,
layup,good,Centre,427.0,19.0
assist,,Centre,,
jumper,good,rhodes college,407.0,10.0
turnover,,Centre,391.0,14.0
steal,,rhodes college,389.0,28.0
three pointer,missed,rhodes college,374.0,15.0
offensive rebound,,rhodes college,,
layup,missed,rhodes college,368.0,24.0
offensive rebound,,rhodes college,,
three pointer,missed,rhodes college,362.0,24.0
defensive rebound,,Centre,,
foul,,rhodes college,343.0,11.0
free throw,good,Centre,343.0,30.0
free throw,good,Centre,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
three pointer,missed,rhodes college,319.0,6.0
offensive rebound,,rhodes college,,
turnover,,rhodes college,313.0,24.0
subbing in,,rhodes college,313.0,30.0
subbing in,,rhodes college,313.0,30.0
subbing out,,rhodes college,313.0,30.0
subbing out,,rhodes college,313.0,30.0
turnover,,Centre,302.0,19.0
steal,,rhodes college,300.0,28.0
layup,good,rhodes college,290.0,20.0
assist,,rhodes college,,
foul,,rhodes college,276.0,16.0
free throw,good,Centre,276.0,30.0
free throw,good,Centre,276.0,30.0
subbing in,,Centre,276.0,30.0
subbing in,,Centre,276.0,30.0
subbing out,,Centre,276.0,30.0
subbing out,,Centre,276.0,30.0
jumper,missed,rhodes college,263.0,17.0
defensive rebound,,Centre,,
subbing in,,Centre,244.0,11.0
subbing out,,Centre,244.0,11.0
turnover,,Centre,241.0,8.0
steal,,rhodes college,239.0,28.0
jumper,missed,rhodes college,236.0,27.0
offensive rebound,,rhodes college,,
layup,missed,rhodes college,226.0,20.0
defensive rebound,,Centre,,
timeout,,Centre,224.0,28.0
foul,,Centre,210.0,14.0
turnover,,Centre,210.0,30.0
subbing in,,Centre,210.0,30.0
subbing out,,Centre,210.0,30.0
jumper,missed,rhodes college,200.0,20.0
defensive rebound,,Centre,,
three pointer,missed,Centre,189.0,19.0
offensive rebound,,Centre,,
foul,,rhodes college,178.0,19.0
free throw,missed,Centre,178.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,178.0,30.0
subbing in,,rhodes college,178.0,30.0
subbing in,,rhodes college,178.0,30.0
subbing in,,rhodes college,178.0,30.0
subbing out,,rhodes college,178.0,30.0
subbing out,,rhodes college,178.0,30.0
subbing out,,rhodes college,178.0,30.0
subbing in,,Centre,175.0,27.0
subbing out,,Centre,175.0,27.0
three pointer,missed,rhodes college,162.0,14.0
offensive rebound,,rhodes college,,
layup,good,rhodes college,148.0,16.0
jumper,good,Centre,142.0,24.0
turnover,,rhodes college,129.0,17.0
jumper,good,Centre,112.0,13.0
layup,missed,rhodes college,90.0,8.0
offensive rebound,,rhodes college,,
foul,,Centre,88.0,28.0
subbing in,,rhodes college,88.0,30.0
subbing out,,rhodes college,88.0,30.0
subbing in,,Centre,88.0,30.0
subbing out,,Centre,88.0,30.0
three pointer,good,rhodes college,85.0,27.0
assist,,rhodes college,,
turnover,,Centre,70.0,15.0
steal,,rhodes college,67.0,27.0
layup,good,rhodes college,65.0,28.0
turnover,,Centre,47.0,12.0
foul,,Centre,47.0,30.0
layup,good,rhodes college,40.0,23.0
assist,,rhodes college,,
subbing in,,Centre,40.0,30.0
subbing out,,Centre,40.0,30.0
layup,missed,Centre,13.0,13.0
defensive rebound,,rhodes college,,
layup,missed,rhodes college,3.0,3.0
offensive rebound,,rhodes college,,
,,,,
three pointer,good,rhodes college,1177.0,1167.0
assist,,rhodes college,,
jumper,good,Centre,1162.0,15.0
three pointer,missed,rhodes college,1143.0,11.0
defensive rebound,,Centre,,
jumper,missed,Centre,1127.0,14.0
defensive rebound,,rhodes college,,
jumper,missed,rhodes college,1118.0,21.0
defensive rebound,,Centre,,
jumper,good,Centre,1107.0,19.0
three pointer,missed,rhodes college,1094.0,17.0
offensive rebound,,rhodes college,,
jumper,missed,rhodes college,1083.0,19.0
defensive rebound,,Centre,,
foul,,rhodes college,1071.0,18.0
jumper,missed,Centre,1071.0,30.0
defensive rebound,,rhodes college,,
foul,,Centre,1069.0,28.0
subbing in,,Centre,1062.0,23.0
subbing out,,Centre,1062.0,23.0
jumper,missed,rhodes college,1054.0,15.0
defensive rebound,,Centre,,
three pointer,good,Centre,1034.0,10.0
assist,,Centre,,
three pointer,missed,rhodes college,1020.0,16.0
offensive rebound,,rhodes college,,
foul,,rhodes college,1015.0,25.0
turnover,,rhodes college,1015.0,30.0
turnover,,Centre,990.0,5.0
steal,,rhodes college,989.0,29.0
three pointer,missed,rhodes college,984.0,25.0
defensive rebound,,Centre,,
jumper,missed,Centre,964.0,10.0
block,,rhodes college,964.0,30.0
defensive rebound,,rhodes college,,
subbing in,,rhodes college,956.0,22.0
subbing in,,rhodes college,956.0,22.0
subbing out,,rhodes college,956.0,22.0
subbing out,,rhodes college,956.0,22.0
subbing in,,Centre,956.0,22.0
subbing out,,Centre,956.0,22.0
jumper,missed,rhodes college,951.0,17.0
offensive rebound,,rhodes college,,
layup,good,rhodes college,947.0,26.0
foul,,Centre,947.0,30.0
free throw,good,rhodes college,927.0,30.0
timeout,,Centre,927.0,30.0
subbing in,,rhodes college,927.0,30.0
subbing out,,rhodes college,927.0,30.0
subbing in,,Centre,927.0,30.0
subbing in,,Centre,927.0,30.0
subbing out,,Centre,927.0,30.0
subbing out,,Centre,927.0,30.0
three pointer,missed,Centre,919.0,2.0
defensive rebound,,rhodes college,,
layup,good,rhodes college,902.0,13.0
assist,,rhodes college,,
jumper,missed,Centre,891.0,19.0
offensive rebound,,Centre,,
foul,,Centre,880.0,19.0
free throw,missed,rhodes college,880.0,30.0
deadball rebound,,Centre,,
free throw,good,rhodes college,880.0,30.0
subbing in,,Centre,880.0,30.0
subbing out,,Centre,880.0,30.0
three pointer,good,Centre,871.0,21.0
assist,,Centre,,
foul,,Centre,856.0,15.0
free throw,good,rhodes college,856.0,30.0
free throw,good,rhodes college,856.0,30.0
subbing in,,rhodes college,856.0,30.0
subbing out,,rhodes college,856.0,30.0
layup,good,Centre,838.0,12.0
foul,,rhodes college,836.0,28.0
free throw,good,Centre,836.0,30.0
subbing in,,rhodes college,836.0,30.0
subbing in,,rhodes college,836.0,30.0
subbing out,,rhodes college,836.0,30.0
subbing out,,rhodes college,836.0,30.0
layup,missed,rhodes college,822.0,16.0
offensive rebound,,rhodes college,,
layup,missed,rhodes college,813.0,21.0
block,,Centre,813.0,30.0
defensive rebound,,Centre,,
three pointer,good,Centre,796.0,13.0
layup,good,rhodes college,773.0,7.0
subbing in,,Centre,771.0,28.0
subbing out,,Centre,771.0,28.0
three pointer,missed,Centre,760.0,17.0
defensive rebound,,rhodes college,,
layup,missed,rhodes college,753.0,23.0
offensive rebound,,rhodes college,,
turnover,,rhodes college,744.0,21.0
steal,,Centre,742.0,28.0
layup,good,Centre,731.0,19.0
layup,missed,rhodes college,715.0,14.0
defensive rebound,,Centre,,
subbing in,,Centre,711.0,26.0
subbing in,,Centre,711.0,26.0
subbing out,,Centre,711.0,26.0
subbing out,,Centre,711.0,26.0
layup,good,Centre,691.0,6.0
three pointer,missed,rhodes college,677.0,16.0
defensive rebound,,Centre,,
turnover,,Centre,654.0,7.0
steal,,rhodes college,652.0,28.0
foul,,Centre,648.0,26.0
subbing in,,rhodes college,648.0,30.0
subbing out,,rhodes college,648.0,30.0
subbing in,,Centre,648.0,30.0
subbing out,,Centre,648.0,30.0
layup,good,rhodes college,645.0,27.0
assist,,rhodes college,,
foul,,rhodes college,625.0,10.0
subbing in,,rhodes college,625.0,30.0
subbing out,,rhodes college,625.0,30.0
subbing in,,Centre,625.0,30.0
subbing out,,Centre,625.0,30.0
three pointer,missed,Centre,611.0,16.0
defensive rebound,,rhodes college,,
layup,missed,rhodes college,600.0,19.0
offensive rebound,,rhodes college,,
turnover,,rhodes college,584.0,14.0
steal,,Centre,581.0,27.0
three pointer,missed,Centre,575.0,24.0
offensive rebound,,Centre,,
turnover,,Centre,575.0,30.0
three pointer,good,rhodes college,575.0,30.0
assist,,rhodes college,,
foul,,rhodes college,545.0,0.0
subbing in,,rhodes college,545.0,30.0
subbing out,,rhodes college,545.0,30.0
subbing out,,rhodes college,545.0,30.0
subbing out,,rhodes college,545.0,30.0
subbing out,,rhodes college,545.0,30.0
subbing out,,rhodes college,545.0,30.0
jumper,missed,Centre,542.0,27.0
block,,rhodes college,542.0,27.0
offensive rebound,,Centre,,
foul,,rhodes college,539.0,24.0
turnover,,Centre,521.0,12.0
steal,,rhodes college,518.0,27.0
