Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,missed,oglethorpe,1185.0,615.0
defensive rebound,,Centre,,
layup,good,Centre,1158.0,3.0
layup,good,oglethorpe,1135.0,7.0
layup,good,Centre,1116.0,11.0
jumper,missed,oglethorpe,1096.0,10.0
deadball rebound,,Centre,,
jumper,good,Centre,1079.0,13.0
layup,missed,oglethorpe,1064.0,15.0
defensive rebound,,Centre,,
jumper,good,Centre,1049.0,15.0
assist,,Centre,,
timeout,,Centre,1047.0,28.0
three pointer,missed,oglethorpe,1028.0,9.0
defensive rebound,,Centre,,
turnover,,Centre,1021.0,23.0
jumper,good,oglethorpe,991.0,0.0
assist,,oglethorpe,,
three pointer,missed,Centre,962.0,1.0
defensive rebound,,Centre,,
subbing in,,oglethorpe,959.0,27.0
subbing in,,oglethorpe,959.0,27.0
subbing out,,oglethorpe,959.0,27.0
subbing out,,oglethorpe,959.0,27.0
three pointer,good,oglethorpe,940.0,8.0
assist,,oglethorpe,,
jumper,missed,Centre,920.0,10.0
defensive rebound,,oglethorpe,,
jumper,good,oglethorpe,890.0,0.0
jumper,missed,Centre,865.0,5.0
defensive rebound,,oglethorpe,,
jumper,good,oglethorpe,846.0,11.0
timeout,,Centre,843.0,27.0
subbing in,,Centre,843.0,27.0
subbing in,,Centre,843.0,27.0
subbing in,,Centre,843.0,27.0
subbing out,,Centre,843.0,27.0
subbing out,,Centre,843.0,27.0
subbing out,,Centre,843.0,27.0
turnover,,Centre,822.0,6.0
jumper,missed,oglethorpe,797.0,5.0
defensive rebound,,Centre,,
subbing in,,oglethorpe,784.0,17.0
subbing out,,oglethorpe,784.0,17.0
three pointer,good,Centre,777.0,10.0
assist,,Centre,,
three pointer,good,oglethorpe,751.0,4.0
assist,,oglethorpe,,
foul,,oglethorpe,737.0,16.0
free throw,good,Centre,737.0,30.0
free throw,good,Centre,737.0,30.0
subbing in,,oglethorpe,737.0,30.0
subbing out,,oglethorpe,737.0,30.0
jumper,missed,oglethorpe,728.0,21.0
defensive rebound,,Centre,,
three pointer,good,Centre,717.0,19.0
layup,good,oglethorpe,699.0,12.0
three pointer,missed,Centre,685.0,16.0
defensive rebound,,oglethorpe,,
turnover,,oglethorpe,666.0,11.0
steal,,Centre,665.0,29.0
turnover,,Centre,656.0,21.0
steal,,oglethorpe,656.0,30.0
turnover,,oglethorpe,656.0,30.0
steal,,Centre,656.0,30.0
turnover,,Centre,656.0,30.0
subbing in,,oglethorpe,656.0,30.0
subbing in,,oglethorpe,656.0,30.0
subbing out,,oglethorpe,656.0,30.0
subbing out,,oglethorpe,656.0,30.0
layup,missed,oglethorpe,630.0,4.0
offensive rebound,,oglethorpe,,
layup,missed,oglethorpe,628.0,28.0
offensive rebound,,oglethorpe,,
jumper,good,oglethorpe,625.0,27.0
assist,,oglethorpe,,
three pointer,missed,Centre,613.0,18.0
defensive rebound,,Centre,,
jumper,missed,oglethorpe,594.0,11.0
block,,Centre,594.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,592.0,28.0
subbing in,,Centre,592.0,28.0
subbing in,,Centre,592.0,28.0
subbing out,,Centre,592.0,28.0
subbing out,,Centre,592.0,28.0
subbing out,,Centre,592.0,28.0
subbing in,,oglethorpe,592.0,28.0
subbing out,,oglethorpe,592.0,28.0
foul,,oglethorpe,579.0,15.0
jumper,missed,Centre,578.0,29.0
defensive rebound,,Centre,,
turnover,,oglethorpe,564.0,16.0
steal,,Centre,563.0,29.0
layup,good,Centre,562.0,29.0
jumper,missed,oglethorpe,534.0,2.0
defensive rebound,,Centre,,
jumper,missed,Centre,526.0,22.0
defensive rebound,,oglethorpe,,
foul,,Centre,522.0,26.0
subbing in,,oglethorpe,522.0,30.0
subbing out,,oglethorpe,522.0,30.0
three pointer,missed,oglethorpe,504.0,12.0
defensive rebound,,Centre,,
foul,,oglethorpe,498.0,24.0
subbing in,,Centre,498.0,30.0
subbing out,,Centre,498.0,30.0
layup,missed,Centre,490.0,22.0
defensive rebound,,oglethorpe,,
foul,,Centre,487.0,27.0
subbing in,,Centre,487.0,30.0
subbing out,,Centre,487.0,30.0
turnover,,oglethorpe,479.0,22.0
steal,,Centre,477.0,28.0
layup,missed,Centre,476.0,29.0
defensive rebound,,oglethorpe,,
jumper,missed,oglethorpe,452.0,6.0
defensive rebound,,Centre,,
turnover,,Centre,434.0,12.0
steal,,oglethorpe,433.0,29.0
jumper,missed,oglethorpe,426.0,23.0
defensive rebound,,Centre,,
jumper,missed,Centre,410.0,14.0
offensive rebound,,Centre,,
three pointer,missed,Centre,400.0,20.0
offensive rebound,,Centre,,
foul,,oglethorpe,379.0,9.0
free throw,missed,Centre,379.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,379.0,30.0
subbing in,,Centre,379.0,30.0
subbing in,,Centre,379.0,30.0
subbing out,,Centre,379.0,30.0
