Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
starter,,berea college,1200.0,30.0
starter,,berea college,1200.0,30.0
starter,,berea college,1200.0,30.0
starter,,berea college,1200.0,30.0
starter,,berea college,1200.0,30.0
starter,,Centre,1200.0,30.0
starter,,Centre,1200.0,30.0
starter,,Centre,1200.0,30.0
starter,,Centre,1200.0,30.0
starter,,Centre,1200.0,30.0
two pointer,good,berea college,1182.0,30.0
assist,,berea college,,
two pointer,miss,Centre,1162.0,30.0
defensive rebound,,berea college,,
two pointer,miss,berea college,1152.0,30.0
offensive rebound,,berea college,,
two pointer,miss,berea college,1148.0,30.0
offensive rebound,,berea college,,
turnover,,berea college,1136.0,-4.0
turnover,,Centre,1114.0,8.0
two pointer,good,berea college,1108.0,30.0
two pointer,miss,Centre,1087.0,30.0
offensive rebound,,Centre,,
three pointer,missed,Centre,1077.0,23.0
defensive rebound,,berea college,,
turnover,,berea college,1072.0,25.0
subbing in,,berea college,1072.0,30.0
subbing out,,berea college,1072.0,30.0
subbing in,,berea college,1072.0,30.0
subbing out,,berea college,1072.0,30.0
subbing in,,berea college,1072.0,30.0
subbing out,,berea college,1072.0,30.0
turnover,,Centre,1055.0,13.0
steal,,berea college,1055.0,30.0
two pointer,good,berea college,1052.0,30.0
timeout,,Centre,1052.0,30.0
three pointer,missed,Centre,1033.0,8.0
defensive rebound,,berea college,,
two pointer,miss,berea college,1025.0,30.0
defensive rebound,,Centre,,
two pointer,good,Centre,1018.0,30.0
two pointer,miss,berea college,1001.0,30.0
defensive rebound,,Centre,,
two pointer,good,Centre,991.0,30.0
assist,,Centre,,
two pointer,miss,berea college,966.0,30.0
offensive rebound,,berea college,,
two pointer,good,berea college,965.0,30.0
foul,,Centre,965.0,30.0
subbing in,,berea college,965.0,30.0
subbing out,,berea college,965.0,30.0
subbing in,,Centre,965.0,30.0
subbing out,,Centre,965.0,30.0
subbing in,,Centre,965.0,30.0
subbing out,,Centre,965.0,30.0
free throw,missed,berea college,965.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,953.0,-20.0
defensive rebound,,berea college,,
two pointer,miss,berea college,943.0,30.0
offensive rebound,,berea college,,
two pointer,good,berea college,936.0,30.0
assist,,berea college,,
turnover,,Centre,918.0,25.0
steal,,berea college,918.0,30.0
two pointer,good,berea college,911.0,30.0
assist,,berea college,,
timeout,,Centre,911.0,23.0
subbing in,,Centre,911.0,23.0
subbing out,,Centre,911.0,23.0
turnover,,Centre,888.0,0.0
three pointer,missed,berea college,871.0,13.0
defensive rebound,,Centre,,
three pointer,good,Centre,846.0,5.0
assist,,Centre,,
turnover,,berea college,830.0,14.0
foul,,berea college,829.0,29.0
subbing in,,berea college,829.0,30.0
subbing out,,berea college,829.0,30.0
subbing in,,Centre,829.0,30.0
subbing out,,Centre,829.0,30.0
subbing in,,Centre,829.0,30.0
subbing out,,Centre,829.0,30.0
three pointer,missed,Centre,820.0,21.0
deadball rebound,,Centre,,
foul,,berea college,802.0,12.0
turnover,,berea college,802.0,30.0
turnover,,Centre,785.0,13.0
steal,,berea college,785.0,30.0
subbing in,,Centre,784.0,29.0
subbing out,,Centre,784.0,29.0
two pointer,miss,berea college,778.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,777.0,22.0
subbing in,,Centre,777.0,30.0
subbing out,,Centre,777.0,30.0
two pointer,miss,berea college,756.0,30.0
offensive rebound,,berea college,,
two pointer,good,berea college,753.0,30.0
two pointer,miss,Centre,720.0,30.0
defensive rebound,,berea college,,
foul,,Centre,720.0,3.0
subbing in,,Centre,720.0,30.0
subbing out,,Centre,720.0,30.0
two pointer,good,berea college,698.0,30.0
assist,,berea college,,
two pointer,miss,Centre,682.0,30.0
defensive rebound,,berea college,,
turnover,,berea college,673.0,13.0
three pointer,good,Centre,660.0,17.0
assist,,Centre,,
two pointer,miss,berea college,649.0,30.0
deadball rebound,,Centre,,
subbing in,,berea college,649.0,19.0
subbing out,,berea college,649.0,19.0
subbing in,,berea college,649.0,19.0
subbing out,,berea college,649.0,19.0
subbing in,,berea college,649.0,19.0
subbing out,,berea college,649.0,19.0
subbing in,,Centre,649.0,19.0
subbing out,,Centre,649.0,19.0
three pointer,missed,Centre,639.0,9.0
defensive rebound,,berea college,,
two pointer,miss,berea college,633.0,30.0
offensive rebound,,berea college,,
three pointer,good,berea college,625.0,16.0
assist,,berea college,,
timeout,,Centre,624.0,29.0
turnover,,Centre,617.0,22.0
two pointer,miss,berea college,605.0,30.0
offensive rebound,,berea college,,
turnover,,berea college,597.0,10.0
steal,,Centre,597.0,30.0
turnover,,Centre,581.0,14.0
two pointer,good,berea college,576.0,30.0
three pointer,missed,Centre,554.0,3.0
defensive rebound,,berea college,,
two pointer,miss,berea college,538.0,30.0
block,,Centre,538.0,30.0
defensive rebound,,Centre,,
two pointer,miss,Centre,526.0,30.0
defensive rebound,,berea college,,
two pointer,miss,berea college,517.0,30.0
offensive rebound,,berea college,,
subbing in,,berea college,515.0,-9.0
subbing out,,berea college,515.0,-9.0
subbing in,,berea college,515.0,-9.0
subbing out,,berea college,515.0,-9.0
subbing in,,Centre,515.0,-9.0
subbing out,,Centre,515.0,-9.0
subbing in,,Centre,515.0,-9.0
subbing out,,Centre,515.0,-9.0
two pointer,miss,berea college,503.0,30.0
block,,Centre,503.0,-9.0
offensive rebound,,berea college,,
foul,,Centre,503.0,9.0
free throw,good,berea college,503.0,30.0
subbing in,,Centre,503.0,30.0
subbing out,,Centre,503.0,30.0
free throw,good,berea college,503.0,30.0
two pointer,good,Centre,475.0,30.0
assist,,Centre,,
turnover,,berea college,459.0,16.0
subbing in,,berea college,459.0,30.0
subbing out,,berea college,459.0,30.0
subbing in,,berea college,459.0,30.0
subbing out,,berea college,459.0,30.0
subbing in,,berea college,459.0,30.0
subbing out,,berea college,459.0,30.0
two pointer,miss,Centre,424.0,30.0
block,,berea college,424.0,30.0
defensive rebound,,berea college,,
turnover,,berea college,417.0,18.0
three pointer,missed,Centre,394.0,7.0
defensive rebound,,berea college,,
two pointer,miss,berea college,383.0,30.0
offensive rebound,,berea college,,
two pointer,miss,berea college,380.0,30.0
defensive rebound,,Centre,,
two pointer,miss,Centre,364.0,30.0
offensive rebound,,Centre,,
subbing in,,Centre,364.0,0.0
subbing out,,Centre,364.0,0.0
subbing in,,Centre,364.0,0.0
subbing out,,Centre,364.0,0.0
subbing in,,Centre,364.0,0.0
subbing out,,Centre,364.0,0.0
turnover,,Centre,356.0,22.0
turnover,,berea college,342.0,16.0
steal,,Centre,342.0,30.0
two pointer,miss,Centre,315.0,30.0
defensive rebound,,berea college,,
three pointer,missed,berea college,302.0,20.0
deadball rebound,,Centre,,
foul,,berea college,302.0,30.0
subbing in,,berea college,302.0,30.0
subbing out,,berea college,302.0,30.0
foul,,berea college,296.0,24.0
turnover,,Centre,293.0,27.0
two pointer,good,berea college,290.0,30.0
foul,,berea college,276.0,13.0
free throw,good,Centre,276.0,30.0
subbing in,,Centre,276.0,30.0
subbing out,,Centre,276.0,30.0
free throw,good,Centre,276.0,30.0
two pointer,good,berea college,263.0,30.0
assist,,berea college,,
turnover,,Centre,239.0,23.0
steal,,berea college,239.0,30.0
two pointer,miss,berea college,234.0,30.0
defensive rebound,,Centre,,
two pointer,miss,Centre,220.0,30.0
defensive rebound,,berea college,,
two pointer,miss,berea college,211.0,30.0
offensive rebound,,berea college,,
two pointer,good,berea college,208.0,30.0
two pointer,miss,Centre,180.0,30.0
defensive rebound,,berea college,,
two pointer,miss,berea college,167.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,137.0,-42.0
defensive rebound,,berea college,,
foul,,Centre,135.0,28.0
subbing in,,berea college,135.0,30.0
subbing out,,berea college,135.0,30.0
subbing in,,berea college,135.0,30.0
subbing out,,berea college,135.0,30.0
subbing in,,berea college,135.0,30.0
subbing out,,berea college,135.0,30.0
subbing in,,Centre,135.0,30.0
subbing out,,Centre,135.0,30.0
two pointer,good,berea college,135.0,30.0
assist,,berea college,,
two pointer,miss,Centre,131.0,30.0
defensive rebound,,berea college,,
two pointer,good,berea college,125.0,30.0
turnover,,Centre,115.0,10.0
steal,,berea college,115.0,30.0
two pointer,miss,berea college,111.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,102.0,17.0
steal,,berea college,102.0,30.0
two pointer,good,berea college,99.0,30.0
two pointer,good,Centre,70.0,30.0
assist,,Centre,,
three pointer,good,berea college,47.0,5.0
assist,,berea college,,
,,,,
