Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,good,millsaps,1180.0,10.0
three pointer,missed,Centre,1165.0,15.0
defensive rebound,,Centre,,
jumper,missed,millsaps,1146.0,11.0
offensive rebound,,Centre,,
jumper,missed,millsaps,1140.0,24.0
jumper,missed,Centre,1133.0,23.0
offensive rebound,,Centre,,
jumper,missed,millsaps,1131.0,28.0
offensive rebound,,millsaps,,
turnover,,millsaps,1123.0,22.0
turnover,,Centre,1121.0,28.0
jumper,missed,millsaps,1121.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,1110.0,19.0
defensive rebound,,millsaps,,
turnover,,millsaps,1101.0,21.0
steal,,Centre,1099.0,28.0
foul,,millsaps,1095.0,26.0
subbing in,,Centre,1095.0,30.0
subbing out,,Centre,1095.0,30.0
subbing in,,millsaps,1095.0,30.0
subbing in,,millsaps,1095.0,30.0
subbing out,,millsaps,1095.0,30.0
subbing out,,millsaps,1095.0,30.0
layup,good,Centre,1076.0,11.0
assist,,Centre,,
three pointer,good,millsaps,1063.0,17.0
assist,,millsaps,,
jumper,missed,Centre,1052.0,19.0
offensive rebound,,Centre,,
layup,good,Centre,1049.0,27.0
foul,,millsaps,1047.0,28.0
free throw,good,Centre,1047.0,30.0
layup,missed,millsaps,1040.0,23.0
defensive rebound,,Centre,,
turnover,,Centre,1027.0,17.0
three pointer,good,millsaps,1008.0,11.0
assist,,millsaps,,
turnover,,Centre,991.0,13.0
subbing in,,millsaps,991.0,30.0
subbing in,,millsaps,991.0,30.0
subbing in,,millsaps,991.0,30.0
subbing out,,millsaps,991.0,30.0
subbing out,,millsaps,991.0,30.0
subbing out,,millsaps,991.0,30.0
foul,,millsaps,977.0,16.0
subbing in,,millsaps,977.0,30.0
subbing out,,millsaps,977.0,30.0
turnover,,Centre,967.0,20.0
jumper,missed,millsaps,945.0,8.0
defensive rebound,,Centre,,
subbing in,,millsaps,940.0,25.0
subbing in,,millsaps,940.0,25.0
subbing in,,millsaps,940.0,25.0
subbing out,,millsaps,940.0,25.0
subbing out,,millsaps,940.0,25.0
subbing out,,millsaps,940.0,25.0
layup,good,Centre,912.0,27.0
assist,,Centre,,
foul,,Centre,893.0,11.0
subbing in,,Centre,893.0,30.0
subbing in,,Centre,893.0,30.0
subbing out,,Centre,893.0,30.0
subbing out,,Centre,893.0,30.0
jumper,good,millsaps,887.0,24.0
three pointer,good,Centre,861.0,4.0
jumper,missed,millsaps,839.0,8.0
defensive rebound,,Centre,,
jumper,good,Centre,817.0,8.0
timeout,,Centre,812.0,25.0
subbing in,,millsaps,812.0,25.0
subbing in,,millsaps,812.0,25.0
subbing in,,millsaps,812.0,25.0
subbing out,,millsaps,812.0,25.0
