Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,Centre,580.0,10.0
defensive rebound,,millsaps,,
turnover,,millsaps,573.0,23.0
steal,,Centre,573.0,30.0
turnover,,Centre,572.0,29.0
steal,,millsaps,572.0,30.0
jumper,good,millsaps,569.0,27.0
three pointer,good,Centre,538.0,29.0
assist,,Centre,,
layup,good,millsaps,510.0,2.0
three pointer,missed,Centre,486.0,6.0
offensive rebound,,Centre,,
jumper,missed,Centre,482.0,26.0
defensive rebound,,millsaps,,
turnover,,millsaps,472.0,20.0
jumper,missed,Centre,448.0,6.0
defensive rebound,,millsaps,,
foul,,Centre,446.0,28.0
subbing out,,Centre,446.0,30.0
subbing in,,Centre,446.0,30.0
three pointer,missed,millsaps,424.0,8.0
offensive rebound,,millsaps,,
turnover,,millsaps,420.0,26.0
subbing out,,millsaps,420.0,30.0
subbing in,,millsaps,420.0,30.0
jumper,missed,Centre,402.0,12.0
defensive rebound,,millsaps,,
jumper,good,millsaps,370.0,28.0
assist,,millsaps,,
jumper,missed,Centre,336.0,26.0
defensive rebound,,millsaps,,
subbing out,,Centre,333.0,27.0
subbing in,,Centre,333.0,27.0
foul,,Centre,315.0,9.0
subbing out,,Centre,315.0,30.0
subbing out,,Centre,315.0,30.0
subbing in,,Centre,315.0,30.0
subbing in,,Centre,315.0,30.0
free throw,good,millsaps,315.0,30.0
free throw,good,millsaps,315.0,30.0
subbing out,,millsaps,315.0,30.0
subbing in,,millsaps,315.0,30.0
timeout,,millsaps,291.0,6.0
subbing out,,millsaps,291.0,6.0
subbing in,,millsaps,291.0,6.0
subbing out,,Centre,291.0,6.0
subbing in,,Centre,291.0,6.0
three pointer,good,Centre,287.0,2.0
assist,,Centre,,
turnover,,millsaps,261.0,4.0
subbing out,,Centre,261.0,30.0
subbing out,,Centre,261.0,30.0
subbing in,,Centre,261.0,30.0
subbing in,,Centre,261.0,30.0
foul,,millsaps,246.0,15.0
three pointer,missed,Centre,240.0,24.0
defensive rebound,,millsaps,,
turnover,,millsaps,230.0,20.0
steal,,Centre,230.0,30.0
layup,good,Centre,224.0,24.0
assist,,Centre,,
jumper,missed,millsaps,195.0,1.0
foul,,millsaps,193.0,28.0
defensive rebound,,Centre,,
subbing out,,millsaps,192.0,29.0
subbing in,,millsaps,192.0,29.0
layup,missed,Centre,188.0,25.0
defensive rebound,,millsaps,,
foul,,Centre,183.0,25.0
subbing out,,Centre,183.0,30.0
subbing in,,Centre,183.0,30.0
three pointer,missed,millsaps,168.0,15.0
block,,Centre,168.0,15.0
offensive rebound,,millsaps,,
jumper,missed,millsaps,162.0,9.0
defensive rebound,,Centre,,
layup,good,Centre,157.0,25.0
assist,,Centre,,
turnover,,millsaps,143.0,16.0
subbing out,,Centre,143.0,30.0
subbing in,,Centre,143.0,30.0
subbing out,,millsaps,143.0,30.0
subbing out,,millsaps,143.0,30.0
subbing in,,millsaps,143.0,30.0
subbing in,,millsaps,143.0,30.0
jumper,missed,Centre,120.0,7.0
defensive rebound,,millsaps,,
three pointer,missed,millsaps,111.0,21.0
