Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,Centre,1182.0,612.0
defensive rebound,,oglethorpe universit,,
turnover,,oglethorpe universit,1165.0,13.0
steal,,Centre,1162.0,27.0
turnover,,Centre,1149.0,17.0
jumper,missed,oglethorpe universit,1125.0,6.0
defensive rebound,,Centre,,
three pointer,good,Centre,1116.0,21.0
assist,,Centre,,
layup,missed,oglethorpe universit,1089.0,3.0
defensive rebound,,Centre,,
turnover,,Centre,1069.0,10.0
steal,,oglethorpe universit,1066.0,27.0
three pointer,missed,oglethorpe universit,1061.0,25.0
offensive rebound,,oglethorpe universit,,
turnover,,oglethorpe universit,1056.0,25.0
steal,,Centre,1055.0,29.0
foul,,oglethorpe universit,1031.0,6.0
free throw,good,Centre,1031.0,30.0
free throw,missed,Centre,1031.0,30.0
defensive rebound,,oglethorpe universit,,
layup,missed,oglethorpe universit,1018.0,17.0
offensive rebound,,Centre,,
turnover,,oglethorpe universit,1008.0,20.0
steal,,Centre,1005.0,27.0
jumper,missed,Centre,1001.0,26.0
defensive rebound,,oglethorpe universit,,
layup,good,oglethorpe universit,985.0,14.0
layup,good,Centre,964.0,9.0
layup,missed,oglethorpe universit,950.0,16.0
offensive rebound,,oglethorpe universit,,
layup,good,oglethorpe universit,947.0,27.0
jumper,missed,Centre,941.0,24.0
defensive rebound,,Centre,,
subbing in,,oglethorpe universit,938.0,27.0
subbing in,,oglethorpe universit,938.0,27.0
subbing in,,oglethorpe universit,938.0,27.0
subbing out,,oglethorpe universit,938.0,27.0
subbing out,,oglethorpe universit,938.0,27.0
subbing out,,oglethorpe universit,938.0,27.0
subbing in,,Centre,938.0,27.0
subbing in,,Centre,938.0,27.0
subbing out,,Centre,938.0,27.0
subbing out,,Centre,938.0,27.0
jumper,good,oglethorpe universit,917.0,6.0
jumper,missed,Centre,902.0,15.0
offensive rebound,,Centre,,
subbing in,,Centre,890.0,18.0
subbing out,,Centre,890.0,18.0
jumper,good,Centre,885.0,13.0
three pointer,good,oglethorpe universit,872.0,17.0
assist,,oglethorpe universit,,
jumper,good,Centre,843.0,1.0
layup,missed,oglethorpe universit,827.0,14.0
offensive rebound,,oglethorpe universit,,
layup,good,oglethorpe universit,823.0,26.0
three pointer,missed,Centre,816.0,23.0
defensive rebound,,Centre,,
subbing in,,oglethorpe universit,813.0,27.0
subbing in,,oglethorpe universit,813.0,27.0
subbing out,,oglethorpe universit,813.0,27.0
subbing out,,oglethorpe universit,813.0,27.0
subbing in,,Centre,813.0,27.0
subbing out,,Centre,813.0,27.0
three pointer,good,oglethorpe universit,806.0,20.0
assist,,oglethorpe universit,,
layup,missed,Centre,795.0,19.0
offensive rebound,,Centre,,
jumper,missed,Centre,788.0,23.0
offensive rebound,,Centre,,
turnover,,Centre,783.0,25.0
steal,,oglethorpe universit,780.0,27.0
subbing in,,oglethorpe universit,772.0,22.0
subbing out,,oglethorpe universit,772.0,22.0
subbing in,,Centre,772.0,22.0
subbing out,,Centre,772.0,22.0
three pointer,good,oglethorpe universit,758.0,8.0
assist,,oglethorpe universit,,
three pointer,good,Centre,738.0,10.0
assist,,Centre,,
layup,good,oglethorpe universit,718.0,10.0
assist,,oglethorpe universit,,
jumper,missed,Centre,708.0,20.0
defensive rebound,,Centre,,
subbing in,,Centre,707.0,29.0
subbing in,,Centre,707.0,29.0
subbing out,,Centre,707.0,29.0
subbing out,,Centre,707.0,29.0
three pointer,missed,oglethorpe universit,691.0,13.0
offensive rebound,,oglethorpe universit,,
subbing in,,Centre,688.0,27.0
subbing out,,Centre,688.0,27.0
turnover,,oglethorpe universit,682.0,21.0
steal,,Centre,680.0,28.0
