Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
subbing in,,Centre,1186.0,16.0
subbing out,,Centre,1186.0,16.0
jumper,missed,Centre,1169.0,29.0
offensive rebound,,Centre,,
turnover,,Centre,1163.0,24.0
turnover,,maryville college,1157.0,24.0
three pointer,missed,Centre,1142.0,15.0
offensive rebound,,Centre,,
three pointer,missed,Centre,1134.0,22.0
defensive rebound,,maryville college,,
layup,missed,maryville college,1109.0,5.0
offensive rebound,,maryville college,,
jumper,missed,maryville college,1095.0,16.0
defensive rebound,,Centre,,
foul,,maryville college,1093.0,28.0
three pointer,missed,Centre,1069.0,6.0
defensive rebound,,maryville college,,
layup,good,maryville college,1039.0,0.0
jumper,missed,maryville college,1039.0,30.0
offensive rebound,,maryville college,,
three pointer,good,Centre,1036.0,27.0
layup,good,maryville college,1013.0,7.0
assist,,maryville college,,
jumper,good,Centre,999.0,16.0
jumper,missed,maryville college,978.0,9.0
offensive rebound,,maryville college,,
foul,,Centre,974.0,26.0
free throw,missed,maryville college,974.0,30.0
deadball rebound,,Centre,,
free throw,missed,maryville college,974.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,974.0,30.0
subbing out,,Centre,974.0,30.0
layup,missed,Centre,958.0,14.0
offensive rebound,,Centre,,
free throw,good,Centre,954.0,30.0
foul,,maryville college,954.0,30.0
free throw,good,Centre,954.0,30.0
turnover,,maryville college,954.0,30.0
subbing in,,maryville college,954.0,30.0
subbing in,,maryville college,954.0,30.0
subbing in,,maryville college,954.0,30.0
subbing in,,maryville college,954.0,30.0
subbing out,,maryville college,954.0,30.0
subbing out,,maryville college,954.0,30.0
subbing out,,maryville college,954.0,30.0
subbing out,,maryville college,954.0,30.0
subbing in,,Centre,954.0,30.0
subbing out,,Centre,954.0,30.0
layup,missed,Centre,925.0,-3.0
block,,maryville college,925.0,-3.0
offensive rebound,,Centre,,
jumper,good,Centre,925.0,27.0
assist,,Centre,,
turnover,,maryville college,925.0,30.0
steal,,Centre,925.0,30.0
three pointer,good,Centre,925.0,30.0
assist,,Centre,,
three pointer,missed,maryville college,863.0,-2.0
defensive rebound,,Centre,,
layup,missed,Centre,855.0,22.0
offensive rebound,,Centre,,
subbing in,,maryville college,848.0,23.0
subbing out,,maryville college,848.0,23.0
subbing in,,Centre,848.0,23.0
subbing out,,Centre,848.0,23.0
foul,,Centre,836.0,11.0
subbing in,,Centre,836.0,30.0
subbing out,,Centre,836.0,30.0
foul,,Centre,834.0,28.0
free throw,good,maryville college,834.0,30.0
free throw,good,maryville college,834.0,30.0
jumper,good,Centre,827.0,23.0
assist,,Centre,,
layup,good,maryville college,811.0,14.0
three pointer,missed,Centre,797.0,16.0
defensive rebound,,maryville college,,
turnover,,maryville college,774.0,7.0
steal,,Centre,773.0,29.0
layup,good,Centre,770.0,27.0
layup,missed,maryville college,750.0,10.0
defensive rebound,,Centre,,
subbing in,,maryville college,744.0,24.0
subbing out,,maryville college,744.0,24.0
jumper,good,Centre,740.0,20.0
layup,missed,maryville college,720.0,10.0
defensive rebound,,Centre,,
three pointer,missed,Centre,696.0,6.0
defensive rebound,,maryville college,,
three pointer,good,maryville college,683.0,17.0
assist,,maryville college,,
jumper,missed,Centre,667.0,14.0
defensive rebound,,maryville college,,
layup,good,maryville college,650.0,13.0
subbing in,,Centre,647.0,27.0
subbing in,,Centre,647.0,27.0
subbing in,,Centre,647.0,27.0
subbing out,,Centre,647.0,27.0
subbing out,,Centre,647.0,27.0
subbing out,,Centre,647.0,27.0
three pointer,missed,Centre,646.0,26.0
defensive rebound,,maryville college,,
layup,good,maryville college,635.0,19.0
subbing in,,Centre,632.0,27.0
subbing in,,Centre,632.0,27.0
subbing in,,Centre,632.0,27.0
subbing out,,Centre,632.0,27.0
subbing out,,Centre,632.0,27.0
subbing out,,Centre,632.0,27.0
layup,good,Centre,604.0,29.0
assist,,Centre,,
foul,,maryville college,604.0,30.0
free throw,missed,Centre,604.0,30.0
defensive rebound,,maryville college,,
subbing in,,maryville college,604.0,30.0
subbing in,,maryville college,604.0,30.0
subbing in,,maryville college,604.0,30.0
subbing out,,maryville college,604.0,30.0
subbing out,,maryville college,604.0,30.0
subbing out,,maryville college,604.0,30.0
layup,good,maryville college,583.0,9.0
foul,,maryville college,553.0,0.0
free throw,good,Centre,553.0,30.0
free throw,good,Centre,553.0,30.0
subbing in,,Centre,553.0,30.0
subbing out,,Centre,553.0,30.0
foul,,maryville college,531.0,8.0
turnover,,maryville college,531.0,30.0
turnover,,Centre,506.0,5.0
jumper,good,maryville college,489.0,13.0
layup,good,Centre,463.0,4.0
assist,,Centre,,
foul,,Centre,443.0,10.0
subbing in,,maryville college,443.0,30.0
subbing out,,maryville college,443.0,30.0
subbing in,,Centre,443.0,30.0
subbing out,,Centre,443.0,30.0
jumper,good,maryville college,439.0,26.0
assist,,maryville college,,
foul,,maryville college,419.0,10.0
free throw,good,Centre,419.0,30.0
free throw,good,Centre,419.0,30.0
subbing in,,maryville college,419.0,30.0
subbing in,,maryville college,419.0,30.0
subbing out,,maryville college,419.0,30.0
subbing out,,maryville college,419.0,30.0
turnover,,maryville college,407.0,18.0
steal,,Centre,405.0,28.0
turnover,,Centre,403.0,28.0
steal,,maryville college,401.0,28.0
foul,,Centre,392.0,21.0
free throw,missed,maryville college,392.0,30.0
deadball rebound,,Centre,,
free throw,good,maryville college,392.0,30.0
subbing in,,maryville college,392.0,30.0
subbing out,,maryville college,392.0,30.0
layup,good,Centre,376.0,14.0
assist,,Centre,,
three pointer,missed,maryville college,362.0,16.0
offensive rebound,,maryville college,,
layup,good,maryville college,349.0,17.0
layup,good,Centre,324.0,5.0
assist,,Centre,,
subbing in,,maryville college,309.0,15.0
subbing in,,maryville college,309.0,15.0
subbing in,,maryville college,309.0,15.0
subbing out,,maryville college,309.0,15.0
subbing out,,maryville college,309.0,15.0
subbing out,,maryville college,309.0,15.0
subbing in,,Centre,309.0,15.0
subbing in,,Centre,309.0,15.0
subbing in,,Centre,309.0,15.0
subbing out,,Centre,309.0,15.0
subbing out,,Centre,309.0,15.0
subbing out,,Centre,309.0,15.0
three pointer,good,maryville college,300.0,6.0
assist,,maryville college,,
jumper,missed,Centre,282.0,12.0
defensive rebound,,maryville college,,
foul,,Centre,279.0,27.0
turnover,,maryville college,253.0,4.0
steal,,Centre,252.0,29.0
layup,good,Centre,250.0,28.0
subbing in,,maryville college,218.0,-2.0
subbing out,,maryville college,218.0,-2.0
subbing in,,Centre,218.0,-2.0
subbing out,,Centre,218.0,-2.0
three pointer,missed,maryville college,214.0,24.0
defensive rebound,,Centre,,
foul,,maryville college,201.0,17.0
free throw,good,Centre,201.0,30.0
subbing in,,maryville college,201.0,30.0
subbing out,,maryville college,201.0,30.0
free throw,missed,Centre,200.0,30.0
defensive rebound,,maryville college,,
layup,good,maryville college,181.0,10.0
foul,,Centre,181.0,30.0
free throw,good,maryville college,181.0,30.0
subbing in,,maryville college,181.0,30.0
subbing out,,maryville college,181.0,30.0
subbing in,,Centre,181.0,30.0
subbing in,,Centre,181.0,30.0
subbing in,,Centre,181.0,30.0
subbing out,,Centre,181.0,30.0
subbing out,,Centre,181.0,30.0
subbing out,,Centre,181.0,30.0
three pointer,good,Centre,176.0,25.0
assist,,Centre,,
foul,,Centre,155.0,9.0
free throw,good,maryville college,155.0,30.0
free throw,good,maryville college,155.0,30.0
subbing in,,Centre,155.0,30.0
subbing out,,Centre,155.0,30.0
foul,,maryville college,132.0,7.0
free throw,good,Centre,132.0,30.0
free throw,good,Centre,132.0,30.0
subbing in,,maryville college,132.0,30.0
subbing out,,maryville college,132.0,30.0
layup,missed,maryville college,111.0,9.0
defensive rebound,,Centre,,
foul,,maryville college,109.0,28.0
free throw,good,Centre,109.0,30.0
free throw,good,Centre,109.0,30.0
turnover,,maryville college,86.0,7.0
jumper,missed,Centre,73.0,17.0
offensive rebound,,Centre,,
three pointer,missed,Centre,65.0,22.0
defensive rebound,,maryville college,,
three pointer,missed,maryville college,56.0,21.0
