Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,Centre,581.0,11.0
defensive rebound,,hanover,,
three pointer,good,hanover,550.0,29.0
assist,,hanover,,
turnover,,Centre,540.0,20.0
jumper,missed,hanover,531.0,21.0
block,,Centre,531.0,30.0
defensive rebound,,Centre,,
foul,,hanover,521.0,20.0
free throw,good,Centre,521.0,30.0
free throw,good,Centre,521.0,30.0
jumper,good,hanover,508.0,17.0
layup,missed,Centre,493.0,15.0
defensive rebound,,hanover,,
three pointer,missed,hanover,484.0,21.0
defensive rebound,,Centre,,
layup,good,Centre,471.0,17.0
assist,,Centre,,
jumper,missed,hanover,459.0,18.0
offensive rebound,,hanover,,
jumper,missed,hanover,454.0,25.0
defensive rebound,,Centre,,
foul,,hanover,453.0,29.0
subbing in,,Centre,453.0,30.0
subbing in,,Centre,453.0,30.0
subbing out,,Centre,453.0,30.0
subbing out,,Centre,453.0,30.0
subbing in,,hanover,453.0,30.0
subbing out,,hanover,453.0,30.0
subbing in,,Centre,433.0,10.0
subbing in,,Centre,433.0,10.0
subbing out,,Centre,433.0,10.0
subbing out,,Centre,433.0,10.0
jumper,good,Centre,427.0,4.0
jumper,missed,hanover,417.0,20.0
block,,Centre,417.0,20.0
offensive rebound,,Centre,,
jumper,good,hanover,415.0,18.0
assist,,hanover,,
foul,,Centre,415.0,30.0
free throw,good,hanover,415.0,30.0
subbing in,,hanover,415.0,30.0
subbing in,,hanover,415.0,30.0
subbing out,,hanover,415.0,30.0
subbing out,,hanover,415.0,30.0
turnover,,Centre,408.0,23.0
turnover,,hanover,397.0,19.0
foul,,hanover,393.0,26.0
subbing in,,hanover,393.0,30.0
subbing out,,hanover,393.0,30.0
turnover,,Centre,390.0,27.0
subbing in,,Centre,390.0,30.0
subbing in,,Centre,390.0,30.0
subbing out,,Centre,390.0,30.0
subbing out,,Centre,390.0,30.0
foul,,hanover,379.0,19.0
turnover,,hanover,379.0,30.0
turnover,,Centre,371.0,22.0
foul,,Centre,356.0,15.0
subbing in,,Centre,356.0,30.0
subbing out,,Centre,356.0,30.0
subbing in,,hanover,356.0,30.0
subbing out,,hanover,356.0,30.0
layup,missed,hanover,352.0,26.0
deadball rebound,,Centre,,
jumper,good,Centre,335.0,13.0
turnover,,hanover,330.0,25.0
steal,,Centre,329.0,29.0
jumper,missed,Centre,324.0,25.0
offensive rebound,,Centre,,
jumper,missed,Centre,315.0,21.0
deadball rebound,,Centre,,
foul,,Centre,314.0,29.0
subbing in,,Centre,314.0,30.0
subbing out,,Centre,314.0,30.0
foul,,Centre,300.0,16.0
subbing in,,Centre,300.0,30.0
subbing out,,Centre,300.0,30.0
foul,,Centre,296.0,26.0
free throw,good,hanover,296.0,30.0
free throw,good,hanover,296.0,30.0
subbing in,,hanover,296.0,30.0
subbing out,,hanover,296.0,30.0
subbing in,,hanover,285.0,19.0
subbing out,,hanover,285.0,19.0
jumper,missed,Centre,270.0,4.0
offensive rebound,,Centre,,
three pointer,missed,Centre,265.0,25.0
defensive rebound,,hanover,,
turnover,,hanover,255.0,20.0
steal,,Centre,254.0,29.0
jumper,missed,Centre,241.0,17.0
offensive rebound,,Centre,,
