Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,hendrix college,1193.0,23.0
free throw,good,Centre,1173.0,30.0
foul,,hendrix college,1173.0,30.0
free throw,missed,Centre,1173.0,30.0
defensive rebound,,hendrix college,,
turnover,,hendrix college,1150.0,17.0
steal,,Centre,1148.0,28.0
turnover,,Centre,1146.0,28.0
turnover,,hendrix college,1141.0,25.0
steal,,Centre,1139.0,28.0
jumper,missed,Centre,1135.0,26.0
offensive rebound,,Centre,,
jumper,missed,Centre,1117.0,12.0
defensive rebound,,hendrix college,,
jumper,missed,hendrix college,1101.0,14.0
defensive rebound,,Centre,,
jumper,good,Centre,1084.0,13.0
layup,good,hendrix college,1068.0,14.0
foul,,hendrix college,1049.0,11.0
free throw,good,Centre,1049.0,30.0
free throw,good,Centre,1042.0,30.0
three pointer,missed,hendrix college,1033.0,14.0
defensive rebound,,Centre,,
layup,good,Centre,1019.0,16.0
assist,,Centre,,
timeout,,Centre,1013.0,24.0
turnover,,hendrix college,1004.0,15.0
jumper,missed,Centre,995.0,21.0
offensive rebound,,Centre,,
jumper,good,Centre,987.0,22.0
assist,,Centre,,
turnover,,hendrix college,974.0,17.0
layup,good,Centre,962.0,18.0
jumper,missed,hendrix college,947.0,15.0
defensive rebound,,Centre,,
foul,,hendrix college,937.0,20.0
layup,good,Centre,936.0,29.0
assist,,Centre,,
turnover,,hendrix college,922.0,16.0
steal,,Centre,921.0,29.0
layup,missed,Centre,918.0,27.0
offensive rebound,,Centre,,
jumper,missed,hendrix college,899.0,11.0
defensive rebound,,Centre,,
foul,,hendrix college,887.0,18.0
free throw,good,Centre,878.0,30.0
free throw,good,Centre,878.0,30.0
foul,,hendrix college,878.0,30.0
subbing in,,hendrix college,878.0,30.0
subbing in,,hendrix college,878.0,30.0
subbing in,,hendrix college,878.0,30.0
subbing in,,hendrix college,878.0,30.0
subbing out,,hendrix college,878.0,30.0
subbing out,,hendrix college,878.0,30.0
subbing out,,hendrix college,878.0,30.0
subbing out,,hendrix college,878.0,30.0
subbing in,,Centre,878.0,30.0
subbing in,,Centre,878.0,30.0
subbing in,,Centre,878.0,30.0
subbing out,,Centre,878.0,30.0
subbing out,,Centre,878.0,30.0
subbing out,,Centre,878.0,30.0
layup,missed,hendrix college,867.0,10.0
defensive rebound,,Centre,,
foul,,hendrix college,859.0,22.0
free throw,good,Centre,859.0,30.0
free throw,good,Centre,859.0,30.0
subbing in,,hendrix college,859.0,30.0
subbing out,,hendrix college,859.0,30.0
subbing in,,Centre,857.0,28.0
subbing out,,Centre,857.0,28.0
layup,good,hendrix college,847.0,18.0
assist,,hendrix college,,
jumper,good,Centre,832.0,15.0
assist,,Centre,,
turnover,,hendrix college,815.0,13.0
subbing in,,Centre,815.0,30.0
subbing out,,Centre,815.0,30.0
three pointer,missed,Centre,811.0,26.0
offensive rebound,,Centre,,
turnover,,Centre,806.0,25.0
subbing in,,hendrix college,806.0,30.0
subbing in,,hendrix college,806.0,30.0
subbing out,,hendrix college,806.0,30.0
subbing out,,hendrix college,806.0,30.0
jumper,missed,hendrix college,787.0,11.0
offensive rebound,,Centre,,
jumper,missed,hendrix college,781.0,24.0
offensive rebound,,hendrix college,,
jumper,missed,hendrix college,777.0,26.0
defensive rebound,,Centre,,
turnover,,Centre,766.0,19.0
layup,missed,hendrix college,762.0,26.0
offensive rebound,,hendrix college,,
layup,missed,hendrix college,748.0,16.0
defensive rebound,,Centre,,
subbing in,,hendrix college,727.0,9.0
subbing out,,hendrix college,727.0,9.0
subbing in,,Centre,727.0,9.0
subbing in,,Centre,727.0,9.0
subbing in,,Centre,727.0,9.0
subbing out,,Centre,727.0,9.0
subbing out,,Centre,727.0,9.0
subbing out,,Centre,727.0,9.0
foul,,Centre,698.0,10.0
subbing in,,hendrix college,698.0,30.0
subbing out,,hendrix college,698.0,30.0
subbing in,,Centre,698.0,30.0
subbing in,,Centre,698.0,30.0
layup,good,Centre,690.0,22.0
defensive rebound,,Centre,,
layup,missed,hendrix college,670.0,10.0
jumper,missed,hendrix college,666.0,26.0
defensive rebound,,Centre,,
three pointer,good,Centre,653.0,17.0
subbing in,,Centre,643.0,20.0
subbing out,,Centre,643.0,20.0
subbing out,,Centre,643.0,20.0
subbing out,,Centre,643.0,20.0
jumper,good,hendrix college,629.0,6.0
turnover,,Centre,603.0,4.0
turnover,,hendrix college,593.0,20.0
steal,,Centre,591.0,28.0
three pointer,good,Centre,588.0,27.0
foul,,Centre,568.0,10.0
free throw,missed,hendrix college,568.0,30.0
deadball rebound,,Centre,,
free throw,good,hendrix college,568.0,30.0
subbing in,,hendrix college,568.0,30.0
subbing out,,hendrix college,568.0,30.0
foul,,hendrix college,546.0,8.0
free throw,good,Centre,546.0,30.0
free throw,good,Centre,546.0,30.0
subbing in,,Centre,546.0,30.0
subbing in,,Centre,546.0,30.0
subbing out,,Centre,546.0,30.0
subbing out,,Centre,546.0,30.0
turnover,,hendrix college,529.0,13.0
layup,good,Centre,516.0,17.0
three pointer,missed,hendrix college,489.0,3.0
defensive rebound,,Centre,,
three pointer,good,Centre,480.0,21.0
assist,,Centre,,
timeout,,Centre,476.0,26.0
jumper,missed,hendrix college,453.0,3.0
defensive rebound,,Centre,,
jumper,good,Centre,441.0,18.0
assist,,Centre,,
three pointer,missed,hendrix college,423.0,12.0
defensive rebound,,Centre,,
foul,,hendrix college,408.0,15.0
free throw,good,Centre,408.0,30.0
subbing in,,hendrix college,408.0,30.0
subbing in,,hendrix college,408.0,30.0
subbing in,,hendrix college,408.0,30.0
subbing out,,hendrix college,408.0,30.0
subbing out,,hendrix college,408.0,30.0
subbing out,,hendrix college,408.0,30.0
subbing in,,Centre,408.0,30.0
subbing in,,Centre,408.0,30.0
subbing in,,Centre,408.0,30.0
subbing out,,Centre,408.0,30.0
subbing out,,Centre,408.0,30.0
subbing out,,Centre,408.0,30.0
free throw,good,Centre,407.0,30.0
jumper,missed,hendrix college,385.0,7.0
offensive rebound,,Centre,,
layup,missed,hendrix college,372.0,17.0
offensive rebound,,hendrix college,,
foul,,Centre,368.0,26.0
layup,good,hendrix college,367.0,29.0
assist,,hendrix college,,
three pointer,missed,Centre,346.0,9.0
offensive rebound,,Centre,,
three pointer,missed,Centre,329.0,13.0
offensive rebound,,Centre,,
foul,,Centre,320.0,21.0
free throw,good,Centre,320.0,30.0
free throw,missed,Centre,320.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,320.0,30.0
subbing in,,hendrix college,320.0,30.0
subbing out,,hendrix college,320.0,30.0
subbing in,,Centre,320.0,30.0
subbing in,,Centre,320.0,30.0
subbing in,,Centre,320.0,30.0
subbing out,,Centre,320.0,30.0
subbing out,,Centre,320.0,30.0
subbing out,,Centre,320.0,30.0
subbing in,,Centre,319.0,29.0
subbing out,,Centre,319.0,29.0
foul,,Centre,315.0,25.0
layup,missed,hendrix college,303.0,18.0
defensive rebound,,Centre,,
jumper,missed,Centre,277.0,4.0
defensive rebound,,hendrix college,,
foul,,hendrix college,271.0,24.0
turnover,,hendrix college,271.0,30.0
turnover,,Centre,258.0,17.0
turnover,,hendrix college,249.0,21.0
three pointer,good,Centre,237.0,18.0
timeout,,Centre,234.0,27.0
layup,missed,hendrix college,217.0,10.0
offensive rebound,,hendrix college,,
three pointer,missed,hendrix college,199.0,12.0
defensive rebound,,Centre,,
foul,,hendrix college,174.0,5.0
free throw,missed,Centre,174.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,174.0,30.0
subbing in,,hendrix college,174.0,30.0
subbing in,,hendrix college,174.0,30.0
subbing out,,hendrix college,174.0,30.0
subbing out,,hendrix college,174.0,30.0
turnover,,hendrix college,156.0,12.0
