Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,good,Centre,563.0,23.0
three pointer,missed,spalding,557.0,24.0
offensive rebound,,spalding,,
turnover,,spalding,552.0,25.0
three pointer,good,Centre,538.0,16.0
assist,,Centre,,
turnover,,spalding,518.0,10.0
jumper,missed,Centre,507.0,19.0
defensive rebound,,spalding,,
jumper,missed,spalding,487.0,10.0
defensive rebound,,Centre,,
subbing in,,Centre,470.0,13.0
subbing out,,Centre,470.0,13.0
three pointer,good,Centre,469.0,12.0
assist,,Centre,,
jumper,good,spalding,452.0,13.0
assist,,spalding,,
jumper,missed,Centre,431.0,9.0
defensive rebound,,spalding,,
jumper,missed,spalding,421.0,20.0
block,,Centre,421.0,30.0
defensive rebound,,Centre,,
layup,missed,Centre,409.0,18.0
offensive rebound,,Centre,,
layup,missed,Centre,404.0,25.0
defensive rebound,,spalding,,
layup,good,spalding,395.0,21.0
foul,,spalding,372.0,7.0
subbing in,,spalding,372.0,30.0
subbing in,,spalding,372.0,30.0
subbing in,,spalding,372.0,30.0
subbing in,,spalding,372.0,30.0
subbing out,,spalding,372.0,30.0
subbing out,,spalding,372.0,30.0
subbing out,,spalding,372.0,30.0
subbing out,,spalding,372.0,30.0
subbing in,,Centre,372.0,30.0
subbing in,,Centre,372.0,30.0
subbing in,,Centre,372.0,30.0
subbing out,,Centre,372.0,30.0
subbing out,,Centre,372.0,30.0
subbing out,,Centre,372.0,30.0
jumper,missed,Centre,365.0,23.0
block,,spalding,365.0,23.0
offensive rebound,,Centre,,
jumper,missed,Centre,348.0,6.0
defensive rebound,,spalding,,
three pointer,missed,spalding,340.0,22.0
offensive rebound,,spalding,,
layup,missed,spalding,334.0,24.0
block,,Centre,334.0,30.0
deadball rebound,,Centre,,
subbing in,,Centre,325.0,21.0
subbing in,,Centre,325.0,21.0
subbing out,,Centre,325.0,21.0
subbing out,,Centre,325.0,21.0
layup,good,spalding,317.0,13.0
assist,,spalding,,
turnover,,Centre,294.0,7.0
timeout,,Centre,290.0,26.0
jumper,missed,spalding,276.0,12.0
offensive rebound,,spalding,,
layup,good,spalding,271.0,25.0
layup,good,Centre,255.0,14.0
assist,,Centre,,
layup,good,spalding,233.0,8.0
turnover,,Centre,212.0,9.0
steal,,spalding,211.0,29.0
layup,missed,spalding,194.0,13.0
defensive rebound,,Centre,,
layup,good,Centre,182.0,18.0
assist,,Centre,,
foul,,Centre,156.0,4.0
subbing in,,spalding,156.0,30.0
subbing in,,spalding,156.0,30.0
subbing out,,spalding,156.0,30.0
subbing out,,spalding,156.0,30.0
three pointer,missed,spalding,151.0,25.0
offensive rebound,,spalding,,
foul,,Centre,135.0,14.0
free throw,missed,spalding,135.0,30.0
deadball rebound,,Centre,,
free throw,good,spalding,135.0,30.0
subbing in,,spalding,135.0,30.0
