Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,oglethorpe,587.0,17.0
foul,,oglethorpe,561.0,4.0
turnover,,Centre,553.0,22.0
steal,,oglethorpe,553.0,30.0
three pointer,missed,oglethorpe,546.0,23.0
offensive rebound,,Centre,,
jumper,missed,oglethorpe,528.0,12.0
offensive rebound,,oglethorpe,,
layup,missed,oglethorpe,525.0,27.0
block,,Centre,525.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,519.0,24.0
defensive rebound,,oglethorpe,,
foul,,Centre,512.0,23.0
free throw,good,oglethorpe,512.0,30.0
free throw,good,oglethorpe,512.0,30.0
foul,,Centre,497.0,15.0
turnover,,Centre,497.0,30.0
three pointer,missed,oglethorpe,481.0,14.0
offensive rebound,,oglethorpe,,
layup,good,oglethorpe,477.0,26.0
foul,,oglethorpe,457.0,10.0
subbing in,,Centre,457.0,30.0
subbing out,,Centre,457.0,30.0
layup,good,Centre,451.0,24.0
assist,,Centre,,
three pointer,missed,oglethorpe,433.0,12.0
defensive rebound,,Centre,,
jumper,missed,Centre,421.0,18.0
offensive rebound,,Centre,,
turnover,,Centre,418.0,27.0
steal,,oglethorpe,418.0,30.0
foul,,Centre,416.0,28.0
turnover,,oglethorpe,405.0,19.0
steal,,Centre,403.0,28.0
layup,missed,Centre,400.0,27.0
offensive rebound,,Centre,,
layup,good,Centre,398.0,28.0
three pointer,missed,oglethorpe,376.0,8.0
defensive rebound,,Centre,,
foul,,oglethorpe,372.0,26.0
subbing in,,oglethorpe,372.0,30.0
subbing out,,oglethorpe,372.0,30.0
subbing in,,Centre,372.0,30.0
subbing in,,Centre,372.0,30.0
subbing out,,Centre,372.0,30.0
subbing out,,Centre,372.0,30.0
jumper,missed,Centre,364.0,22.0
defensive rebound,,oglethorpe,,
foul,,Centre,347.0,13.0
free throw,good,oglethorpe,347.0,30.0
free throw,missed,oglethorpe,347.0,30.0
defensive rebound,,Centre,,
subbing in,,oglethorpe,347.0,30.0
subbing out,,oglethorpe,347.0,30.0
subbing in,,Centre,347.0,30.0
subbing out,,Centre,347.0,30.0
foul,,oglethorpe,332.0,15.0
free throw,good,Centre,332.0,30.0
free throw,missed,Centre,332.0,30.0
offensive rebound,,Centre,,
subbing in,,oglethorpe,332.0,30.0
subbing out,,oglethorpe,332.0,30.0
three pointer,missed,Centre,320.0,18.0
