Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,Centre,1174.0,604.0
offensive rebound,,Centre,,
turnover,,Centre,1168.0,24.0
steal,,sewanee-univ. of the south,1167.0,29.0
three pointer,missed,sewanee-univ. of the south,1147.0,10.0
defensive rebound,,Centre,,
three pointer,missed,Centre,1123.0,6.0
defensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,1105.0,12.0
foul,,sewanee-univ. of the south,1087.0,12.0
free throw,missed,Centre,1087.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,1087.0,30.0
turnover,,sewanee-univ. of the south,1064.0,7.0
turnover,,Centre,1049.0,15.0
steal,,sewanee-univ. of the south,1049.0,30.0
turnover,,sewanee-univ. of the south,1041.0,22.0
three pointer,good,Centre,1033.0,22.0
assist,,Centre,,
turnover,,sewanee-univ. of the south,1019.0,16.0
steal,,Centre,1017.0,28.0
layup,missed,Centre,1015.0,28.0
offensive rebound,,Centre,,
foul,,Centre,1012.0,27.0
turnover,,Centre,1012.0,30.0
subbing in,,sewanee-univ. of the south,1012.0,30.0
subbing out,,sewanee-univ. of the south,1012.0,30.0
turnover,,sewanee-univ. of the south,1005.0,23.0
steal,,Centre,1004.0,29.0
three pointer,missed,Centre,982.0,8.0
defensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,976.0,24.0
subbing in,,Centre,976.0,30.0
subbing in,,Centre,976.0,30.0
subbing in,,Centre,976.0,30.0
subbing out,,Centre,976.0,30.0
subbing out,,Centre,976.0,30.0
subbing out,,Centre,976.0,30.0
subbing in,,sewanee-univ. of the south,966.0,20.0
subbing out,,sewanee-univ. of the south,966.0,20.0
layup,missed,Centre,957.0,11.0
defensive rebound,,sewanee-univ. of the south,,
three pointer,missed,sewanee-univ. of the south,934.0,7.0
defensive rebound,,Centre,,
foul,,sewanee-univ. of the south,924.0,20.0
subbing in,,sewanee-univ. of the south,924.0,30.0
subbing out,,sewanee-univ. of the south,924.0,30.0
jumper,good,Centre,911.0,17.0
turnover,,sewanee-univ. of the south,890.0,9.0
timeout,,Centre,890.0,30.0
jumper,missed,Centre,875.0,15.0
defensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,853.0,8.0
three pointer,missed,Centre,843.0,20.0
defensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,822.0,9.0
steal,,Centre,821.0,29.0
layup,missed,Centre,815.0,24.0
defensive rebound,,sewanee-univ. of the south,,
jumper,missed,sewanee-univ. of the south,785.0,0.0
defensive rebound,,Centre,,
layup,good,Centre,774.0,19.0
assist,,Centre,,
turnover,,sewanee-univ. of the south,755.0,11.0
steal,,Centre,754.0,29.0
layup,good,Centre,752.0,28.0
assist,,Centre,,
timeout,,Centre,749.0,27.0
subbing in,,sewanee-univ. of the south,749.0,27.0
subbing in,,sewanee-univ. of the south,749.0,27.0
subbing out,,sewanee-univ. of the south,749.0,27.0
subbing out,,sewanee-univ. of the south,749.0,27.0
subbing in,,Centre,749.0,27.0
subbing in,,Centre,749.0,27.0
subbing in,,Centre,749.0,27.0
subbing out,,Centre,749.0,27.0
subbing out,,Centre,749.0,27.0
subbing out,,Centre,749.0,27.0
turnover,,sewanee-univ. of the south,738.0,16.0
subbing in,,sewanee-univ. of the south,738.0,30.0
subbing out,,sewanee-univ. of the south,738.0,30.0
foul,,sewanee-univ. of the south,724.0,16.0
free throw,good,Centre,724.0,30.0
free throw,missed,Centre,724.0,30.0
defensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,706.0,12.0
steal,,Centre,705.0,29.0
layup,good,Centre,703.0,28.0
jumper,missed,sewanee-univ. of the south,681.0,8.0
defensive rebound,,Centre,,
turnover,,Centre,674.0,23.0
steal,,sewanee-univ. of the south,673.0,29.0
layup,good,sewanee-univ. of the south,672.0,29.0
foul,,sewanee-univ. of the south,647.0,5.0
free throw,good,Centre,647.0,30.0
free throw,good,Centre,647.0,30.0
subbing in,,sewanee-univ. of the south,647.0,30.0
subbing out,,sewanee-univ. of the south,647.0,30.0
subbing in,,Centre,647.0,30.0
subbing out,,Centre,647.0,30.0
turnover,,sewanee-univ. of the south,640.0,23.0
steal,,Centre,639.0,29.0
layup,missed,Centre,637.0,28.0
defensive rebound,,sewanee-univ. of the south,,
foul,,Centre,633.0,26.0
turnover,,sewanee-univ. of the south,628.0,25.0
steal,,Centre,627.0,29.0
jumper,missed,Centre,623.0,26.0
offensive rebound,,Centre,,
jumper,missed,Centre,614.0,21.0
block,,sewanee-univ. of the south,614.0,30.0
defensive rebound,,sewanee-univ. of the south,,
three pointer,good,sewanee-univ. of the south,595.0,11.0
assist,,sewanee-univ. of the south,,
layup,good,Centre,584.0,19.0
foul,,sewanee-univ. of the south,583.0,29.0
free throw,missed,Centre,583.0,30.0
defensive rebound,,sewanee-univ. of the south,,
subbing in,,sewanee-univ. of the south,583.0,30.0
subbing in,,sewanee-univ. of the south,583.0,30.0
subbing in,,sewanee-univ. of the south,583.0,30.0
subbing out,,sewanee-univ. of the south,583.0,30.0
subbing out,,sewanee-univ. of the south,583.0,30.0
subbing out,,sewanee-univ. of the south,583.0,30.0
subbing in,,Centre,583.0,30.0
subbing in,,Centre,583.0,30.0
subbing out,,Centre,583.0,30.0
subbing out,,Centre,583.0,30.0
turnover,,sewanee-univ. of the south,575.0,22.0
steal,,Centre,575.0,30.0
subbing in,,sewanee-univ. of the south,575.0,30.0
subbing out,,sewanee-univ. of the south,575.0,30.0
three pointer,missed,Centre,571.0,26.0
defensive rebound,,sewanee-univ. of the south,,
jumper,missed,sewanee-univ. of the south,557.0,16.0
offensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,537.0,10.0
layup,good,Centre,529.0,22.0
assist,,Centre,,
jumper,good,sewanee-univ. of the south,515.0,16.0
jumper,missed,Centre,505.0,20.0
defensive rebound,,sewanee-univ. of the south,,
layup,missed,sewanee-univ. of the south,490.0,15.0
offensive rebound,,sewanee-univ. of the south,,
layup,missed,sewanee-univ. of the south,486.0,26.0
defensive rebound,,Centre,,
foul,,sewanee-univ. of the south,476.0,20.0
free throw,good,Centre,476.0,30.0
free throw,good,Centre,476.0,30.0
subbing in,,sewanee-univ. of the south,476.0,30.0
subbing in,,sewanee-univ. of the south,476.0,30.0
subbing in,,sewanee-univ. of the south,476.0,30.0
subbing out,,sewanee-univ. of the south,476.0,30.0
subbing out,,sewanee-univ. of the south,476.0,30.0
subbing out,,sewanee-univ. of the south,476.0,30.0
subbing in,,Centre,476.0,30.0
subbing in,,Centre,476.0,30.0
subbing out,,Centre,476.0,30.0
subbing out,,Centre,476.0,30.0
layup,good,sewanee-univ. of the south,461.0,15.0
assist,,sewanee-univ. of the south,,
jumper,good,Centre,453.0,22.0
three pointer,missed,sewanee-univ. of the south,433.0,10.0
defensive rebound,,Centre,,
three pointer,missed,Centre,425.0,22.0
defensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,396.0,1.0
steal,,Centre,395.0,29.0
layup,good,Centre,394.0,29.0
turnover,,sewanee-univ. of the south,370.0,6.0
steal,,Centre,369.0,29.0
foul,,sewanee-univ. of the south,367.0,28.0
free throw,good,Centre,367.0,30.0
free throw,good,Centre,367.0,30.0
subbing in,,Centre,367.0,30.0
subbing out,,Centre,367.0,30.0
three pointer,good,sewanee-univ. of the south,356.0,19.0
assist,,sewanee-univ. of the south,,
turnover,,Centre,344.0,18.0
three pointer,missed,sewanee-univ. of the south,326.0,12.0
defensive rebound,,Centre,,
foul,,sewanee-univ. of the south,304.0,8.0
free throw,good,Centre,304.0,30.0
free throw,good,Centre,304.0,30.0
subbing in,,sewanee-univ. of the south,304.0,30.0
subbing out,,sewanee-univ. of the south,304.0,30.0
subbing in,,Centre,304.0,30.0
subbing in,,Centre,304.0,30.0
subbing out,,Centre,304.0,30.0
subbing out,,Centre,304.0,30.0
layup,missed,sewanee-univ. of the south,282.0,8.0
defensive rebound,,Centre,,
turnover,,Centre,258.0,6.0
steal,,sewanee-univ. of the south,256.0,28.0
three pointer,missed,sewanee-univ. of the south,251.0,25.0
defensive rebound,,Centre,,
three pointer,missed,Centre,231.0,10.0
defensive rebound,,sewanee-univ. of the south,,
foul,,Centre,222.0,21.0
subbing in,,sewanee-univ. of the south,222.0,30.0
subbing out,,sewanee-univ. of the south,222.0,30.0
subbing in,,Centre,222.0,30.0
subbing in,,Centre,222.0,30.0
subbing in,,Centre,222.0,30.0
subbing out,,Centre,222.0,30.0
subbing out,,Centre,222.0,30.0
subbing out,,Centre,222.0,30.0
jumper,missed,sewanee-univ. of the south,211.0,19.0
offensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,204.0,23.0
steal,,Centre,203.0,29.0
layup,good,Centre,201.0,28.0
jumper,missed,sewanee-univ. of the south,177.0,6.0
defensive rebound,,Centre,,
layup,missed,Centre,163.0,16.0
block,,sewanee-univ. of the south,163.0,16.0
offensive rebound,,Centre,,
layup,missed,Centre,157.0,10.0
offensive rebound,,Centre,,
layup,missed,Centre,157.0,30.0
block,,sewanee-univ. of the south,157.0,30.0
defensive rebound,,Centre,,
subbing in,,sewanee-univ. of the south,149.0,22.0
subbing in,,sewanee-univ. of the south,149.0,22.0
subbing out,,sewanee-univ. of the south,149.0,22.0
subbing out,,sewanee-univ. of the south,149.0,22.0
jumper,missed,sewanee-univ. of the south,140.0,13.0
defensive rebound,,Centre,,
three pointer,missed,Centre,122.0,12.0
offensive rebound,,Centre,,
jumper,missed,Centre,100.0,8.0
defensive rebound,,sewanee-univ. of the south,,
three pointer,missed,sewanee-univ. of the south,91.0,21.0
defensive rebound,,Centre,,
jumper,good,Centre,80.0,19.0
jumper,missed,sewanee-univ. of the south,51.0,1.0
offensive rebound,,sewanee-univ. of the south,,
foul,,sewanee-univ. of the south,46.0,25.0
turnover,,sewanee-univ. of the south,46.0,30.0
subbing in,,Centre,46.0,30.0
subbing out,,Centre,46.0,30.0
three pointer,missed,Centre,39.0,23.0
offensive rebound,,Centre,,
jumper,missed,Centre,25.0,25.0
block,,sewanee-univ. of the south,25.0,25.0
defensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,6.0,6.0
steal,,Centre,5.0,5.0
three pointer,missed,Centre,2.0,2.0
deadball rebound,,Centre,,
,,,,
three pointer,good,Centre,1178.0,1169.0
assist,,Centre,,
layup,missed,sewanee-univ. of the south,1160.0,12.0
defensive rebound,,Centre,,
foul,,sewanee-univ. of the south,1158.0,28.0
layup,good,Centre,1147.0,19.0
turnover,,sewanee-univ. of the south,1115.0,28.0
steal,,Centre,1113.0,28.0
three pointer,good,Centre,1098.0,15.0
assist,,Centre,,
jumper,missed,sewanee-univ. of the south,1075.0,7.0
defensive rebound,,Centre,,
foul,,sewanee-univ. of the south,1069.0,24.0
layup,good,Centre,1062.0,23.0
assist,,Centre,,
layup,good,sewanee-univ. of the south,1043.0,11.0
assist,,sewanee-univ. of the south,,
three pointer,missed,Centre,1026.0,13.0
defensive rebound,,sewanee-univ. of the south,,
foul,,Centre,1009.0,13.0
subbing in,,sewanee-univ. of the south,1009.0,30.0
subbing out,,sewanee-univ. of the south,1009.0,30.0
turnover,,sewanee-univ. of the south,1005.0,26.0
steal,,Centre,1004.0,29.0
turnover,,Centre,999.0,25.0
turnover,,sewanee-univ. of the south,978.0,9.0
steal,,Centre,977.0,29.0
three pointer,missed,Centre,968.0,21.0
offensive rebound,,Centre,,
three pointer,missed,Centre,956.0,18.0
defensive rebound,,sewanee-univ. of the south,,
subbing in,,sewanee-univ. of the south,950.0,24.0
subbing in,,sewanee-univ. of the south,950.0,24.0
subbing out,,sewanee-univ. of the south,950.0,24.0
subbing out,,sewanee-univ. of the south,950.0,24.0
subbing in,,Centre,950.0,24.0
subbing in,,Centre,950.0,24.0
subbing in,,Centre,950.0,24.0
subbing out,,Centre,950.0,24.0
subbing out,,Centre,950.0,24.0
subbing out,,Centre,950.0,24.0
three pointer,good,sewanee-univ. of the south,943.0,17.0
assist,,sewanee-univ. of the south,,
jumper,good,Centre,927.0,14.0
assist,,Centre,,
three pointer,missed,sewanee-univ. of the south,910.0,13.0
defensive rebound,,Centre,,
three pointer,missed,Centre,901.0,21.0
defensive rebound,,sewanee-univ. of the south,,
three pointer,good,sewanee-univ. of the south,878.0,7.0
assist,,sewanee-univ. of the south,,
three pointer,good,Centre,860.0,12.0
assist,,Centre,,
layup,missed,sewanee-univ. of the south,832.0,2.0
defensive rebound,,Centre,,
jumper,missed,Centre,825.0,23.0
defensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,819.0,24.0
steal,,Centre,819.0,30.0
foul,,sewanee-univ. of the south,819.0,30.0
subbing in,,sewanee-univ. of the south,819.0,30.0
subbing in,,sewanee-univ. of the south,819.0,30.0
subbing out,,sewanee-univ. of the south,819.0,30.0
subbing out,,sewanee-univ. of the south,819.0,30.0
subbing in,,Centre,819.0,30.0
subbing out,,Centre,819.0,30.0
jumper,missed,Centre,814.0,25.0
defensive rebound,,sewanee-univ. of the south,,
foul,,sewanee-univ. of the south,812.0,28.0
turnover,,sewanee-univ. of the south,796.0,14.0
foul,,sewanee-univ. of the south,788.0,22.0
free throw,missed,Centre,788.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,788.0,30.0
subbing in,,Centre,788.0,30.0
subbing out,,Centre,788.0,30.0
three pointer,missed,sewanee-univ. of the south,767.0,9.0
defensive rebound,,Centre,,
foul,,sewanee-univ. of the south,763.0,26.0
subbing in,,sewanee-univ. of the south,763.0,30.0
subbing out,,sewanee-univ. of the south,763.0,30.0
subbing in,,Centre,763.0,30.0
subbing out,,Centre,763.0,30.0
three pointer,missed,Centre,744.0,11.0
defensive rebound,,sewanee-univ. of the south,,
foul,,Centre,734.0,20.0
timeout,,Centre,734.0,30.0
free throw,good,sewanee-univ. of the south,734.0,30.0
free throw,good,sewanee-univ. of the south,734.0,30.0
three pointer,missed,Centre,719.0,15.0
defensive rebound,,sewanee-univ. of the south,,
subbing in,,sewanee-univ. of the south,707.0,18.0
subbing out,,sewanee-univ. of the south,707.0,18.0
subbing in,,sewanee-univ. of the south,699.0,10.0
subbing out,,sewanee-univ. of the south,699.0,10.0
foul,,Centre,690.0,1.0
free throw,good,sewanee-univ. of the south,690.0,30.0
free throw,missed,sewanee-univ. of the south,690.0,30.0
defensive rebound,,Centre,,
jumper,missed,Centre,679.0,19.0
block,,sewanee-univ. of the south,679.0,19.0
offensive rebound,,Centre,,
layup,missed,Centre,674.0,14.0
defensive rebound,,sewanee-univ. of the south,,
jumper,missed,sewanee-univ. of the south,662.0,18.0
defensive rebound,,Centre,,
jumper,good,Centre,648.0,16.0
three pointer,good,sewanee-univ. of the south,629.0,11.0
assist,,sewanee-univ. of the south,,
layup,good,Centre,607.0,8.0
assist,,Centre,,
layup,missed,sewanee-univ. of the south,577.0,0.0
block,,Centre,577.0,30.0
defensive rebound,,Centre,,
layup,missed,Centre,557.0,10.0
offensive rebound,,Centre,,
layup,good,Centre,551.0,24.0
assist,,Centre,,
turnover,,sewanee-univ. of the south,534.0,13.0
steal,,Centre,533.0,29.0
layup,good,Centre,531.0,28.0
jumper,missed,sewanee-univ. of the south,508.0,7.0
defensive rebound,,Centre,,
subbing in,,sewanee-univ. of the south,504.0,26.0
subbing in,,sewanee-univ. of the south,504.0,26.0
subbing out,,sewanee-univ. of the south,504.0,26.0
subbing out,,sewanee-univ. of the south,504.0,26.0
subbing in,,Centre,504.0,26.0
subbing in,,Centre,504.0,26.0
subbing in,,Centre,504.0,26.0
subbing in,,Centre,504.0,26.0
subbing out,,Centre,504.0,26.0
subbing out,,Centre,504.0,26.0
subbing out,,Centre,504.0,26.0
subbing out,,Centre,504.0,26.0
foul,,sewanee-univ. of the south,477.0,29.0
free throw,missed,Centre,477.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,477.0,30.0
subbing in,,sewanee-univ. of the south,462.0,15.0
subbing in,,sewanee-univ. of the south,462.0,15.0
subbing out,,sewanee-univ. of the south,462.0,15.0
subbing out,,sewanee-univ. of the south,462.0,15.0
turnover,,sewanee-univ. of the south,456.0,9.0
steal,,Centre,454.0,28.0
layup,good,Centre,453.0,29.0
three pointer,missed,sewanee-univ. of the south,430.0,7.0
offensive rebound,,sewanee-univ. of the south,,
turnover,,sewanee-univ. of the south,426.0,26.0
steal,,Centre,426.0,30.0
subbing in,,Centre,426.0,30.0
subbing in,,Centre,426.0,30.0
subbing out,,Centre,426.0,30.0
subbing out,,Centre,426.0,30.0
three pointer,missed,Centre,413.0,17.0
defensive rebound,,sewanee-univ. of the south,,
foul,,sewanee-univ. of the south,405.0,22.0
turnover,,sewanee-univ. of the south,405.0,30.0
subbing in,,Centre,405.0,30.0
subbing out,,Centre,405.0,30.0
layup,missed,Centre,378.0,3.0
block,,sewanee-univ. of the south,378.0,30.0
defensive rebound,,sewanee-univ. of the south,,
three pointer,missed,sewanee-univ. of the south,360.0,12.0
defensive rebound,,Centre,,
subbing in,,Centre,356.0,26.0
subbing out,,Centre,356.0,26.0
layup,missed,Centre,349.0,19.0
defensive rebound,,sewanee-univ. of the south,,
foul,,Centre,334.0,15.0
jumper,good,sewanee-univ. of the south,332.0,28.0
jumper,good,Centre,301.0,29.0
jumper,missed,sewanee-univ. of the south,282.0,11.0
defensive rebound,,Centre,,
turnover,,Centre,261.0,9.0
steal,,sewanee-univ. of the south,260.0,29.0
three pointer,missed,sewanee-univ. of the south,249.0,19.0
offensive rebound,,sewanee-univ. of the south,,
foul,,Centre,244.0,25.0
free throw,missed,sewanee-univ. of the south,244.0,30.0
deadball rebound,,Centre,,
free throw,missed,sewanee-univ. of the south,244.0,30.0
offensive rebound,,sewanee-univ. of the south,,
subbing in,,sewanee-univ. of the south,244.0,30.0
subbing in,,sewanee-univ. of the south,244.0,30.0
subbing out,,sewanee-univ. of the south,244.0,30.0
subbing out,,sewanee-univ. of the south,244.0,30.0
subbing in,,Centre,244.0,30.0
subbing out,,Centre,244.0,30.0
turnover,,sewanee-univ. of the south,238.0,24.0
jumper,good,Centre,215.0,7.0
assist,,Centre,,
three pointer,missed,sewanee-univ. of the south,195.0,10.0
defensive rebound,,Centre,,
timeout,,Centre,186.0,21.0
subbing in,,Centre,186.0,21.0
subbing out,,Centre,186.0,21.0
jumper,missed,Centre,185.0,20.0
defensive rebound,,sewanee-univ. of the south,,
subbing in,,Centre,181.0,26.0
subbing out,,Centre,181.0,26.0
jumper,missed,sewanee-univ. of the south,162.0,7.0
defensive rebound,,Centre,,
foul,,sewanee-univ. of the south,153.0,21.0
free throw,good,Centre,153.0,30.0
free throw,missed,Centre,153.0,30.0
defensive rebound,,sewanee-univ. of the south,,
layup,good,sewanee-univ. of the south,126.0,3.0
assist,,sewanee-univ. of the south,,
subbing in,,sewanee-univ. of the south,119.0,23.0
subbing out,,sewanee-univ. of the south,119.0,23.0
turnover,,Centre,112.0,16.0
steal,,sewanee-univ. of the south,111.0,29.0
jumper,missed,sewanee-univ. of the south,101.0,20.0
offensive rebound,,sewanee-univ. of the south,,
subbing in,,Centre,98.0,27.0
subbing out,,Centre,98.0,27.0
three pointer,missed,sewanee-univ. of the south,95.0,24.0
offensive rebound,,sewanee-univ. of the south,,
jumper,good,sewanee-univ. of the south,92.0,27.0
three pointer,missed,Centre,62.0,0.0
offensive rebound,,Centre,,
foul,,sewanee-univ. of the south,59.0,27.0
free throw,good,Centre,59.0,30.0
free throw,good,Centre,59.0,30.0
subbing in,,sewanee-univ. of the south,59.0,30.0
subbing out,,sewanee-univ. of the south,59.0,30.0
three pointer,missed,sewanee-univ. of the south,46.0,17.0
defensive rebound,,Centre,,
turnover,,Centre,38.0,22.0
jumper,good,sewanee-univ. of the south,30.0,30.0
assist,,sewanee-univ. of the south,,
