Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,missed,birmingham-southern,572.0,2.0
offensive rebound,,birmingham-southern,,
jumper,missed,birmingham-southern,570.0,28.0
offensive rebound,,Centre,,
jumper,missed,birmingham-southern,555.0,15.0
offensive rebound,,birmingham-southern,,
turnover,,birmingham-southern,538.0,13.0
steal,,Centre,538.0,30.0
layup,good,Centre,508.0,0.0
three pointer,missed,birmingham-southern,493.0,15.0
defensive rebound,,Centre,,
three pointer,missed,Centre,462.0,29.0
defensive rebound,,birmingham-southern,,
layup,good,birmingham-southern,444.0,12.0
three pointer,missed,Centre,431.0,17.0
defensive rebound,,birmingham-southern,,
jumper,missed,birmingham-southern,412.0,11.0
defensive rebound,,Centre,,
jumper,missed,Centre,393.0,11.0
defensive rebound,,birmingham-southern,,
layup,missed,birmingham-southern,371.0,8.0
defensive rebound,,Centre,,
three pointer,missed,Centre,363.0,22.0
defensive rebound,,birmingham-southern,,
foul,,birmingham-southern,343.0,10.0
turnover,,birmingham-southern,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
turnover,,Centre,332.0,19.0
steal,,birmingham-southern,330.0,28.0
foul,,Centre,312.0,12.0
subbing in,,Centre,312.0,30.0
subbing out,,Centre,312.0,30.0
layup,good,birmingham-southern,309.0,27.0
assist,,birmingham-southern,,
foul,,Centre,309.0,30.0
free throw,good,birmingham-southern,309.0,30.0
three pointer,missed,Centre,279.0,0.0
offensive rebound,,Centre,,
three pointer,missed,Centre,260.0,11.0
offensive rebound,,Centre,,
turnover,,Centre,244.0,14.0
steal,,birmingham-southern,243.0,29.0
layup,good,birmingham-southern,240.0,27.0
timeout,,Centre,240.0,30.0
subbing in,,birmingham-southern,240.0,30.0
subbing in,,birmingham-southern,240.0,30.0
subbing in,,birmingham-southern,240.0,30.0
subbing out,,birmingham-southern,240.0,30.0
subbing out,,birmingham-southern,240.0,30.0
subbing out,,birmingham-southern,240.0,30.0
turnover,,Centre,234.0,24.0
steal,,birmingham-southern,233.0,29.0
jumper,missed,birmingham-southern,213.0,10.0
offensive rebound,,birmingham-southern,,
jumper,missed,birmingham-southern,210.0,27.0
offensive rebound,,birmingham-southern,,
layup,good,birmingham-southern,200.0,20.0
turnover,,Centre,187.0,17.0
subbing in,,Centre,187.0,30.0
subbing in,,Centre,187.0,30.0
subbing out,,Centre,187.0,30.0
subbing out,,Centre,187.0,30.0
three pointer,missed,birmingham-southern,182.0,25.0
defensive rebound,,Centre,,
turnover,,Centre,174.0,22.0
jumper,missed,birmingham-southern,149.0,5.0
defensive rebound,,Centre,,
subbing in,,Centre,147.0,28.0
subbing out,,Centre,147.0,28.0
layup,good,Centre,123.0,4.0
assist,,Centre,,
layup,good,birmingham-southern,106.0,13.0
assist,,birmingham-southern,,
subbing in,,Centre,88.0,12.0
subbing out,,Centre,88.0,12.0
layup,missed,Centre,86.0,10.0
block,,birmingham-southern,86.0,30.0
defensive rebound,,birmingham-southern,,
subbing in,,Centre,68.0,12.0
subbing out,,Centre,68.0,12.0
layup,missed,birmingham-southern,47.0,21.0
defensive rebound,,Centre,,
layup,good,Centre,39.0,22.0
assist,,Centre,,
three pointer,missed,birmingham-southern,17.0,17.0
defensive rebound,,Centre,,
foul,,birmingham-southern,3.0,3.0
free throw,missed,Centre,3.0,3.0
deadball rebound,,Centre,,
free throw,good,Centre,3.0,3.0
subbing in,,Centre,3.0,3.0
subbing in,,Centre,3.0,3.0
subbing out,,Centre,3.0,3.0
subbing out,,Centre,3.0,3.0
,,,,
subbing in,,Centre,600.0,591.0
subbing out,,Centre,600.0,591.0
subbing in,,birmingham-southern,600.0,591.0
subbing in,,birmingham-southern,600.0,591.0
subbing in,,birmingham-southern,600.0,591.0
subbing out,,birmingham-southern,600.0,591.0
subbing out,,birmingham-southern,600.0,591.0
subbing out,,birmingham-southern,600.0,591.0
three pointer,missed,birmingham-southern,584.0,575.0
offensive rebound,,birmingham-southern,,
foul,,Centre,580.0,26.0
free throw,missed,birmingham-southern,580.0,30.0
deadball rebound,,Centre,,
free throw,good,birmingham-southern,580.0,30.0
jumper,good,Centre,568.0,18.0
jumper,missed,birmingham-southern,549.0,11.0
defensive rebound,,Centre,,
jumper,good,Centre,528.0,9.0
