Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,good,maryville college,1190.0,620.0
assist,,maryville college,,
jumper,missed,Centre,1165.0,5.0
defensive rebound,,maryville college,,
jumper,good,maryville college,1152.0,17.0
assist,,maryville college,,
turnover,,Centre,1128.0,6.0
steal,,maryville college,1125.0,27.0
layup,good,maryville college,1123.0,28.0
assist,,maryville college,,
turnover,,Centre,1120.0,27.0
steal,,maryville college,1112.0,22.0
layup,missed,maryville college,1110.0,28.0
offensive rebound,,maryville college,,
layup,good,maryville college,1107.0,27.0
turnover,,Centre,1096.0,19.0
steal,,maryville college,1095.0,29.0
jumper,good,maryville college,1091.0,26.0
assist,,maryville college,,
jumper,good,Centre,1070.0,9.0
jumper,missed,maryville college,1046.0,6.0
defensive rebound,,Centre,,
jumper,good,Centre,1035.0,19.0
three pointer,missed,maryville college,1014.0,9.0
block,,Centre,1014.0,30.0
defensive rebound,,Centre,,
steal,,maryville college,999.0,15.0
turnover,,Centre,997.0,28.0
layup,good,maryville college,997.0,30.0
foul,,Centre,997.0,30.0
free throw,good,maryville college,997.0,30.0
turnover,,Centre,986.0,19.0
steal,,maryville college,984.0,28.0
jumper,missed,maryville college,968.0,14.0
defensive rebound,,Centre,,
layup,good,Centre,951.0,13.0
three pointer,missed,maryville college,927.0,6.0
offensive rebound,,maryville college,,
layup,good,maryville college,923.0,26.0
foul,,Centre,923.0,30.0
free throw,missed,maryville college,923.0,30.0
defensive rebound,,Centre,,
subbing in,,maryville college,923.0,30.0
subbing out,,maryville college,923.0,30.0
subbing in,,Centre,923.0,30.0
subbing in,,Centre,923.0,30.0
subbing out,,Centre,923.0,30.0
subbing out,,Centre,923.0,30.0
turnover,,Centre,917.0,24.0
jumper,missed,maryville college,892.0,5.0
offensive rebound,,maryville college,,
layup,missed,maryville college,888.0,26.0
offensive rebound,,Centre,,
subbing in,,maryville college,884.0,26.0
subbing out,,maryville college,884.0,26.0
jumper,good,maryville college,868.0,10.0
foul,,maryville college,850.0,12.0
free throw,good,Centre,850.0,30.0
free throw,missed,Centre,850.0,30.0
defensive rebound,,maryville college,,
subbing in,,maryville college,850.0,30.0
subbing out,,maryville college,850.0,30.0
turnover,,maryville college,844.0,24.0
steal,,Centre,842.0,28.0
layup,good,Centre,841.0,29.0
turnover,,maryville college,820.0,9.0
jumper,missed,Centre,793.0,3.0
defensive rebound,,maryville college,,
foul,,Centre,779.0,16.0
subbing in,,maryville college,779.0,30.0
subbing in,,maryville college,779.0,30.0
subbing out,,maryville college,779.0,30.0
subbing out,,maryville college,779.0,30.0
subbing in,,Centre,779.0,30.0
subbing out,,Centre,779.0,30.0
jumper,good,maryville college,777.0,28.0
jumper,good,Centre,763.0,16.0
turnover,,maryville college,743.0,10.0
steal,,Centre,741.0,28.0
layup,missed,Centre,733.0,22.0
offensive rebound,,Centre,,
foul,,maryville college,729.0,26.0
free throw,good,Centre,729.0,30.0
free throw,good,Centre,729.0,30.0
subbing in,,maryville college,729.0,30.0
subbing out,,maryville college,729.0,30.0
subbing in,,Centre,729.0,30.0
subbing in,,Centre,729.0,30.0
subbing out,,Centre,729.0,30.0
subbing out,,Centre,729.0,30.0
turnover,,maryville college,720.0,21.0
timeout,,Centre,720.0,30.0
layup,missed,Centre,706.0,16.0
defensive rebound,,maryville college,,
turnover,,maryville college,693.0,17.0
steal,,Centre,693.0,30.0
foul,,maryville college,693.0,30.0
subbing in,,maryville college,693.0,30.0
subbing out,,maryville college,693.0,30.0
three pointer,missed,Centre,682.0,19.0
offensive rebound,,Centre,,
subbing in,,maryville college,677.0,25.0
subbing out,,maryville college,677.0,25.0
foul,,maryville college,670.0,18.0
jumper,good,Centre,664.0,24.0
foul,,Centre,647.0,13.0
subbing in,,maryville college,647.0,30.0
subbing out,,maryville college,647.0,30.0
subbing in,,Centre,647.0,30.0
subbing in,,Centre,647.0,30.0
subbing out,,Centre,647.0,30.0
subbing out,,Centre,647.0,30.0
turnover,,maryville college,641.0,24.0
layup,good,Centre,618.0,7.0
assist,,Centre,,
layup,good,maryville college,607.0,19.0
jumper,good,Centre,590.0,13.0
assist,,Centre,,
jumper,good,maryville college,563.0,3.0
layup,good,Centre,546.0,13.0
foul,,maryville college,545.0,29.0
free throw,good,Centre,545.0,30.0
subbing in,,maryville college,545.0,30.0
subbing in,,maryville college,545.0,30.0
subbing out,,maryville college,545.0,30.0
subbing out,,maryville college,545.0,30.0
foul,,Centre,527.0,12.0
free throw,good,maryville college,527.0,30.0
free throw,good,maryville college,527.0,30.0
foul,,maryville college,509.0,12.0
three pointer,good,Centre,498.0,19.0
assist,,Centre,,
turnover,,maryville college,474.0,6.0
steal,,Centre,472.0,28.0
layup,missed,Centre,468.0,26.0
defensive rebound,,maryville college,,
layup,good,maryville college,452.0,14.0
turnover,,Centre,436.0,14.0
subbing in,,Centre,436.0,30.0
subbing in,,Centre,436.0,30.0
subbing in,,Centre,436.0,30.0
subbing out,,Centre,436.0,30.0
subbing out,,Centre,436.0,30.0
subbing out,,Centre,436.0,30.0
jumper,missed,maryville college,423.0,17.0
defensive rebound,,Centre,,
subbing in,,maryville college,410.0,17.0
subbing out,,maryville college,410.0,17.0
jumper,good,Centre,399.0,6.0
assist,,Centre,,
three pointer,missed,maryville college,379.0,10.0
offensive rebound,,maryville college,,
three pointer,good,maryville college,365.0,16.0
assist,,maryville college,,
turnover,,Centre,336.0,1.0
subbing in,,maryville college,336.0,30.0
subbing out,,maryville college,336.0,30.0
subbing in,,Centre,336.0,30.0
subbing out,,Centre,336.0,30.0
foul,,maryville college,319.0,13.0
turnover,,maryville college,319.0,30.0
jumper,missed,Centre,300.0,11.0
defensive rebound,,maryville college,,
subbing in,,maryville college,297.0,27.0
subbing out,,maryville college,297.0,27.0
jumper,missed,maryville college,268.0,28.0
offensive rebound,,maryville college,,
layup,good,maryville college,264.0,26.0
turnover,,Centre,241.0,7.0
subbing in,,maryville college,240.0,29.0
subbing in,,maryville college,240.0,29.0
subbing out,,maryville college,240.0,29.0
subbing out,,maryville college,240.0,29.0
subbing in,,Centre,240.0,29.0
subbing out,,Centre,240.0,29.0
three pointer,good,maryville college,217.0,6.0
assist,,maryville college,,
foul,,maryville college,190.0,3.0
free throw,missed,Centre,190.0,30.0
deadball rebound,,Centre,,
