Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,good,oglethorpe university,1175.0,605.0
assist,,oglethorpe university,,
turnover,,Centre,1157.0,12.0
steal,,oglethorpe university,1156.0,29.0
foul,,Centre,1156.0,30.0
turnover,,oglethorpe university,1144.0,18.0
three pointer,good,Centre,1131.0,17.0
assist,,Centre,,
foul,,oglethorpe university,1129.0,28.0
free throw,good,Centre,1129.0,30.0
turnover,,oglethorpe university,1113.0,14.0
jumper,missed,Centre,1104.0,21.0
block,,oglethorpe university,1104.0,21.0
offensive rebound,,Centre,,
three pointer,missed,Centre,1093.0,10.0
defensive rebound,,oglethorpe university,,
layup,good,oglethorpe university,1081.0,18.0
assist,,oglethorpe university,,
three pointer,good,Centre,1062.0,11.0
assist,,Centre,,
jumper,good,oglethorpe university,1044.0,12.0
assist,,oglethorpe university,,
three pointer,missed,Centre,1028.0,14.0
offensive rebound,,Centre,,
foul,,oglethorpe university,1024.0,26.0
subbing in,,oglethorpe university,1024.0,30.0
subbing out,,oglethorpe university,1024.0,30.0
subbing in,,Centre,1024.0,30.0
subbing out,,Centre,1024.0,30.0
turnover,,Centre,1023.0,29.0
steal,,oglethorpe university,1021.0,28.0
layup,good,oglethorpe university,1018.0,27.0
foul,,oglethorpe university,1002.0,14.0
free throw,good,Centre,1002.0,30.0
free throw,good,Centre,1002.0,30.0
three pointer,good,oglethorpe university,993.0,21.0
assist,,oglethorpe university,,
three pointer,missed,Centre,979.0,16.0
defensive rebound,,oglethorpe university,,
turnover,,oglethorpe university,969.0,20.0
steal,,Centre,967.0,28.0
three pointer,missed,Centre,957.0,20.0
defensive rebound,,oglethorpe university,,
three pointer,missed,oglethorpe university,944.0,17.0
offensive rebound,,oglethorpe university,,
layup,good,oglethorpe university,938.0,24.0
timeout,,Centre,937.0,29.0
subbing in,,oglethorpe university,937.0,29.0
subbing in,,oglethorpe university,937.0,29.0
subbing out,,oglethorpe university,937.0,29.0
subbing out,,oglethorpe university,937.0,29.0
subbing in,,Centre,937.0,29.0
subbing in,,Centre,937.0,29.0
subbing out,,Centre,937.0,29.0
subbing out,,Centre,937.0,29.0
turnover,,Centre,913.0,5.0
steal,,oglethorpe university,911.0,28.0
layup,missed,oglethorpe university,894.0,13.0
defensive rebound,,Centre,,
three pointer,good,Centre,876.0,12.0
assist,,Centre,,
turnover,,oglethorpe university,862.0,16.0
steal,,Centre,860.0,28.0
turnover,,Centre,858.0,28.0
subbing in,,oglethorpe university,858.0,30.0
subbing out,,oglethorpe university,858.0,30.0
layup,missed,oglethorpe university,846.0,18.0
defensive rebound,,Centre,,
three pointer,missed,Centre,834.0,18.0
defensive rebound,,oglethorpe university,,
layup,good,oglethorpe university,821.0,17.0
assist,,oglethorpe university,,
three pointer,missed,Centre,794.0,3.0
offensive rebound,,Centre,,
layup,missed,Centre,790.0,26.0
defensive rebound,,oglethorpe university,,
three pointer,good,oglethorpe university,781.0,21.0
assist,,oglethorpe university,,
turnover,,Centre,757.0,6.0
steal,,oglethorpe university,756.0,29.0
turnover,,oglethorpe university,747.0,21.0
steal,,Centre,745.0,28.0
layup,good,Centre,743.0,28.0
foul,,oglethorpe university,743.0,30.0
free throw,good,Centre,743.0,30.0
subbing in,,oglethorpe university,743.0,30.0
subbing out,,oglethorpe university,743.0,30.0
subbing in,,Centre,743.0,30.0
subbing in,,Centre,743.0,30.0
subbing out,,Centre,743.0,30.0
subbing out,,Centre,743.0,30.0
turnover,,oglethorpe university,708.0,25.0
subbing in,,oglethorpe university,708.0,30.0
subbing out,,oglethorpe university,708.0,30.0
jumper,missed,Centre,698.0,20.0
defensive rebound,,oglethorpe university,,
layup,missed,oglethorpe university,681.0,13.0
defensive rebound,,Centre,,
layup,missed,Centre,674.0,23.0
block,,oglethorpe university,674.0,23.0
offensive rebound,,Centre,,
subbing in,,Centre,674.0,23.0
subbing out,,Centre,674.0,23.0
jumper,good,Centre,656.0,5.0
assist,,Centre,,
jumper,missed,oglethorpe university,643.0,17.0
defensive rebound,,Centre,,
jumper,good,Centre,631.0,18.0
assist,,Centre,,
foul,,oglethorpe university,629.0,28.0
free throw,good,Centre,629.0,30.0
subbing in,,Centre,629.0,30.0
subbing out,,Centre,629.0,30.0
turnover,,oglethorpe university,624.0,25.0
steal,,Centre,623.0,29.0
three pointer,good,Centre,617.0,24.0
assist,,Centre,,
timeout,,Centre,616.0,29.0
layup,good,oglethorpe university,603.0,16.0
assist,,oglethorpe university,,
turnover,,Centre,588.0,15.0
steal,,oglethorpe university,587.0,29.0
three pointer,missed,oglethorpe university,568.0,11.0
defensive rebound,,Centre,,
three pointer,missed,Centre,550.0,12.0
offensive rebound,,Centre,,
turnover,,Centre,544.0,24.0
subbing in,,oglethorpe university,544.0,30.0
subbing in,,oglethorpe university,544.0,30.0
subbing out,,oglethorpe university,544.0,30.0
subbing out,,oglethorpe university,544.0,30.0
subbing in,,Centre,544.0,30.0
subbing out,,Centre,544.0,30.0
jumper,missed,oglethorpe university,537.0,23.0
defensive rebound,,Centre,,
turnover,,Centre,520.0,13.0
steal,,oglethorpe university,518.0,28.0
three pointer,good,oglethorpe university,513.0,25.0
assist,,oglethorpe university,,
three pointer,missed,Centre,502.0,19.0
defensive rebound,,oglethorpe university,,
foul,,Centre,491.0,19.0
subbing in,,Centre,491.0,30.0
subbing out,,Centre,491.0,30.0
layup,missed,oglethorpe university,489.0,28.0
defensive rebound,,Centre,,
layup,missed,Centre,468.0,9.0
