Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
foul,,Centre,583.0,13.0
free throw,missed,hanover,583.0,30.0
deadball rebound,,Centre,,
free throw,good,hanover,583.0,30.0
turnover,,Centre,565.0,12.0
layup,missed,hanover,549.0,14.0
defensive rebound,,Centre,,
foul,,hanover,548.0,29.0
foul,,hanover,523.0,5.0
jumper,missed,Centre,492.0,29.0
offensive rebound,,Centre,,
turnover,,Centre,482.0,20.0
foul,,Centre,482.0,30.0
subbing in,,Centre,482.0,30.0
subbing in,,Centre,482.0,30.0
subbing out,,Centre,482.0,30.0
subbing out,,Centre,482.0,30.0
three pointer,good,hanover,476.0,24.0
assist,,hanover,,
layup,missed,Centre,463.0,17.0
offensive rebound,,Centre,,
three pointer,missed,Centre,461.0,28.0
defensive rebound,,hanover,,
subbing in,,Centre,460.0,29.0
subbing out,,Centre,460.0,29.0
layup,good,hanover,454.0,23.0
assist,,hanover,,
layup,missed,Centre,441.0,17.0
defensive rebound,,hanover,,
turnover,,hanover,431.0,20.0
steal,,Centre,431.0,30.0
layup,good,Centre,422.0,21.0
assist,,Centre,,
turnover,,Centre,401.0,9.0
steal,,hanover,401.0,30.0
layup,missed,hanover,394.0,23.0
defensive rebound,,Centre,,
layup,good,hanover,387.0,23.0
assist,,hanover,,
timeout,,Centre,387.0,30.0
foul,,hanover,365.0,8.0
free throw,missed,Centre,365.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,365.0,30.0
subbing in,,hanover,365.0,30.0
subbing out,,hanover,365.0,30.0
subbing in,,Centre,365.0,30.0
subbing in,,Centre,365.0,30.0
subbing in,,Centre,365.0,30.0
subbing out,,Centre,365.0,30.0
subbing out,,Centre,365.0,30.0
subbing out,,Centre,365.0,30.0
layup,good,hanover,356.0,21.0
foul,,Centre,356.0,30.0
free throw,good,hanover,356.0,30.0
subbing in,,hanover,356.0,30.0
subbing out,,hanover,356.0,30.0
foul,,hanover,348.0,22.0
free throw,good,Centre,348.0,30.0
free throw,good,Centre,348.0,30.0
jumper,good,hanover,331.0,13.0
assist,,hanover,,
layup,good,Centre,320.0,19.0
jumper,missed,hanover,306.0,16.0
defensive rebound,,Centre,,
subbing in,,hanover,304.0,28.0
subbing in,,hanover,304.0,28.0
subbing out,,hanover,304.0,28.0
subbing out,,hanover,304.0,28.0
subbing in,,Centre,304.0,28.0
subbing out,,Centre,304.0,28.0
turnover,,Centre,286.0,10.0
jumper,missed,hanover,263.0,7.0
defensive rebound,,Centre,,
turnover,,Centre,256.0,23.0
subbing in,,hanover,256.0,30.0
subbing out,,hanover,256.0,30.0
subbing in,,Centre,256.0,30.0
subbing in,,Centre,256.0,30.0
subbing in,,Centre,256.0,30.0
subbing in,,Centre,256.0,30.0
subbing out,,Centre,256.0,30.0
subbing out,,Centre,256.0,30.0
subbing out,,Centre,256.0,30.0
subbing out,,Centre,256.0,30.0
three pointer,missed,hanover,248.0,22.0
defensive rebound,,Centre,,
subbing in,,hanover,235.0,17.0
subbing out,,hanover,235.0,17.0
jumper,good,Centre,226.0,8.0
jumper,missed,hanover,206.0,10.0
offensive rebound,,hanover,,
turnover,,hanover,204.0,28.0
jumper,good,Centre,184.0,10.0
three pointer,good,hanover,173.0,19.0
assist,,hanover,,
layup,missed,Centre,158.0,15.0
defensive rebound,,hanover,,
three pointer,good,hanover,147.0,19.0
assist,,hanover,,
turnover,,Centre,127.0,10.0
steal,,hanover,125.0,28.0
layup,missed,hanover,115.0,20.0
offensive rebound,,hanover,,
jumper,good,hanover,104.0,19.0
assist,,hanover,,
jumper,good,Centre,82.0,8.0
turnover,,hanover,73.0,21.0
foul,,hanover,73.0,30.0
subbing in,,hanover,73.0,30.0
subbing in,,hanover,73.0,30.0
subbing in,,hanover,73.0,30.0
subbing out,,hanover,73.0,30.0
subbing out,,hanover,73.0,30.0
subbing out,,hanover,73.0,30.0
subbing in,,Centre,73.0,30.0
subbing in,,Centre,73.0,30.0
subbing out,,Centre,73.0,30.0
subbing out,,Centre,73.0,30.0
jumper,good,Centre,43.0,0.0
jumper,missed,hanover,30.0,30.0
offensive rebound,,hanover,,
layup,missed,hanover,20.0,20.0
defensive rebound,,Centre,,
jumper,good,Centre,4.0,4.0
assist,,Centre,,
,,,,
subbing in,,hanover,600.0,587.0
subbing in,,hanover,600.0,587.0
subbing in,,hanover,600.0,587.0
subbing out,,hanover,600.0,587.0
subbing out,,hanover,600.0,587.0
subbing out,,hanover,600.0,587.0
subbing in,,Centre,600.0,587.0
subbing in,,Centre,600.0,587.0
subbing out,,Centre,600.0,587.0
subbing out,,Centre,600.0,587.0
layup,good,Centre,595.0,582.0
three pointer,good,hanover,585.0,20.0
assist,,hanover,,
foul,,hanover,566.0,11.0
subbing in,,hanover,566.0,30.0
subbing out,,hanover,566.0,30.0
jumper,missed,Centre,562.0,26.0
defensive rebound,,hanover,,
three pointer,missed,hanover,553.0,21.0
offensive rebound,,hanover,,
foul,,Centre,544.0,21.0
subbing in,,Centre,544.0,30.0
subbing out,,Centre,544.0,30.0
layup,missed,hanover,543.0,29.0
offensive rebound,,hanover,,
layup,missed,hanover,539.0,26.0
defensive rebound,,Centre,,
layup,missed,Centre,526.0,17.0
defensive rebound,,hanover,,
foul,,Centre,508.0,12.0
free throw,good,hanover,508.0,30.0
free throw,missed,hanover,508.0,30.0
defensive rebound,,Centre,,
subbing in,,hanover,508.0,30.0
subbing in,,hanover,508.0,30.0
subbing in,,hanover,508.0,30.0
subbing out,,hanover,508.0,30.0
subbing out,,hanover,508.0,30.0
subbing out,,hanover,508.0,30.0
layup,missed,Centre,495.0,17.0
defensive rebound,,hanover,,
three pointer,missed,hanover,473.0,8.0
offensive rebound,,hanover,,
layup,missed,hanover,470.0,27.0
block,,Centre,470.0,27.0
offensive rebound,,hanover,,
foul,,Centre,470.0,27.0
free throw,missed,hanover,470.0,30.0
deadball rebound,,Centre,,
free throw,good,hanover,470.0,30.0
timeout,,Centre,470.0,30.0
subbing in,,Centre,470.0,30.0
subbing in,,Centre,470.0,30.0
subbing out,,Centre,470.0,30.0
subbing out,,Centre,470.0,30.0
jumper,missed,Centre,445.0,5.0
defensive rebound,,hanover,,
jumper,good,hanover,434.0,19.0
assist,,hanover,,
turnover,,Centre,419.0,15.0
steal,,hanover,417.0,28.0
layup,missed,hanover,415.0,28.0
offensive rebound,,hanover,,
layup,missed,hanover,412.0,27.0
block,,Centre,412.0,30.0
defensive rebound,,Centre,,
subbing in,,hanover,407.0,25.0
subbing out,,hanover,407.0,25.0
subbing in,,Centre,407.0,25.0
subbing in,,Centre,407.0,25.0
subbing out,,Centre,407.0,25.0
subbing out,,Centre,407.0,25.0
foul,,hanover,404.0,22.0
layup,missed,Centre,402.0,28.0
defensive rebound,,hanover,,
jumper,missed,hanover,395.0,23.0
offensive rebound,,hanover,,
layup,missed,hanover,391.0,26.0
defensive rebound,,Centre,,
three pointer,missed,Centre,380.0,19.0
offensive rebound,,Centre,,
turnover,,Centre,375.0,25.0
steal,,hanover,375.0,30.0
layup,good,hanover,375.0,30.0
turnover,,Centre,375.0,30.0
steal,,hanover,375.0,30.0
foul,,Centre,343.0,28.0
free throw,missed,hanover,343.0,30.0
deadball rebound,,Centre,,
free throw,good,hanover,343.0,30.0
timeout,,Centre,343.0,30.0
subbing in,,hanover,343.0,30.0
subbing out,,hanover,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing in,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
subbing out,,Centre,343.0,30.0
turnover,,Centre,319.0,6.0
subbing in,,hanover,318.0,29.0
subbing out,,hanover,318.0,29.0
three pointer,missed,hanover,296.0,7.0
offensive rebound,,hanover,,
layup,missed,hanover,293.0,27.0
defensive rebound,,Centre,,
jumper,missed,Centre,282.0,19.0
defensive rebound,,hanover,,
jumper,missed,hanover,269.0,17.0
offensive rebound,,hanover,,
three pointer,missed,hanover,269.0,30.0
offensive rebound,,hanover,,
layup,good,hanover,269.0,30.0
subbing in,,hanover,269.0,30.0
subbing in,,hanover,269.0,30.0
subbing out,,hanover,269.0,30.0
subbing out,,hanover,269.0,30.0
subbing in,,Centre,269.0,30.0
subbing in,,Centre,269.0,30.0
subbing in,,Centre,269.0,30.0
subbing in,,Centre,269.0,30.0
subbing in,,Centre,269.0,30.0
subbing out,,Centre,269.0,30.0
subbing out,,Centre,269.0,30.0
subbing out,,Centre,269.0,30.0
subbing out,,Centre,269.0,30.0
subbing out,,Centre,269.0,30.0
jumper,missed,Centre,230.0,21.0
defensive rebound,,hanover,,
turnover,,hanover,220.0,20.0
steal,,Centre,219.0,29.0
turnover,,Centre,197.0,8.0
steal,,hanover,195.0,28.0
