Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,good,millsaps,583.0,13.0
turnover,,Centre,565.0,12.0
turnover,,millsaps,544.0,9.0
three pointer,missed,Centre,518.0,4.0
defensive rebound,,Centre,,
layup,missed,millsaps,503.0,15.0
block,,Centre,503.0,15.0
offensive rebound,,millsaps,,
turnover,,millsaps,494.0,6.0
layup,missed,Centre,480.0,16.0
offensive rebound,,Centre,,
layup,good,Centre,477.0,27.0
three pointer,good,millsaps,454.0,7.0
assist,,millsaps,,
three pointer,missed,Centre,436.0,12.0
defensive rebound,,millsaps,,
turnover,,millsaps,431.0,25.0
layup,good,Centre,408.0,7.0
assist,,Centre,,
layup,good,millsaps,387.0,9.0
turnover,,Centre,368.0,11.0
subbing in,,Centre,368.0,30.0
subbing out,,Centre,368.0,30.0
subbing in,,millsaps,368.0,30.0
subbing out,,millsaps,368.0,30.0
foul,,Centre,347.0,9.0
foul,,Centre,340.0,23.0
free throw,good,millsaps,340.0,30.0
free throw,missed,millsaps,340.0,30.0
defensive rebound,,Centre,,
layup,missed,Centre,340.0,30.0
offensive rebound,,Centre,,
three pointer,missed,Centre,340.0,30.0
defensive rebound,,millsaps,,
layup,good,millsaps,340.0,30.0
subbing in,,Centre,340.0,30.0
subbing in,,Centre,340.0,30.0
subbing in,,Centre,340.0,30.0
subbing out,,Centre,340.0,30.0
subbing out,,Centre,340.0,30.0
subbing out,,Centre,340.0,30.0
subbing in,,millsaps,340.0,30.0
subbing out,,millsaps,340.0,30.0
foul,,millsaps,316.0,6.0
free throw,good,Centre,311.0,30.0
free throw,good,Centre,229.0,30.0
free throw,good,Centre,228.0,30.0
layup,good,millsaps,228.0,30.0
turnover,,Centre,228.0,30.0
subbing in,,Centre,228.0,30.0
subbing out,,Centre,228.0,30.0
three pointer,missed,millsaps,226.0,-30.0
defensive rebound,,Centre,,
jumper,missed,Centre,208.0,12.0
defensive rebound,,Centre,,
subbing in,,Centre,204.0,26.0
subbing out,,Centre,204.0,26.0
subbing in,,millsaps,204.0,26.0
subbing out,,millsaps,204.0,26.0
layup,good,millsaps,188.0,10.0
turnover,,Centre,167.0,9.0
layup,good,millsaps,162.0,25.0
jumper,good,Centre,146.0,14.0
layup,missed,millsaps,130.0,14.0
offensive rebound,,millsaps,,
three pointer,good,millsaps,125.0,25.0
assist,,millsaps,,
foul,,millsaps,104.0,9.0
foul,,Centre,97.0,23.0
turnover,,Centre,97.0,30.0
subbing in,,Centre,97.0,30.0
subbing out,,Centre,97.0,30.0
subbing in,,millsaps,97.0,30.0
subbing out,,millsaps,97.0,30.0
layup,missed,millsaps,79.0,12.0
offensive rebound,,millsaps,,
layup,missed,millsaps,77.0,28.0
offensive rebound,,Centre,,
layup,good,Centre,70.0,23.0
assist,,Centre,,
turnover,,millsaps,52.0,12.0
layup,missed,Centre,34.0,12.0
defensive rebound,,millsaps,,
turnover,,millsaps,29.0,29.0
foul,,millsaps,29.0,29.0
jumper,missed,Centre,8.0,8.0
offensive rebound,,Centre,,
jumper,missed,Centre,0.0,0.0
deadball rebound,,Centre,,
,,,,
jumper,missed,Centre,578.0,8.0
offensive rebound,,Centre,,
