Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,good,rhodes college,1178.0,608.0
assist,,rhodes college,,
turnover,,Centre,1153.0,5.0
three pointer,good,rhodes college,1134.0,11.0
assist,,rhodes college,,
subbing in,,Centre,1113.0,9.0
subbing out,,Centre,1113.0,9.0
layup,good,Centre,1098.0,24.0
jumper,missed,rhodes college,1084.0,16.0
defensive rebound,,Centre,,
foul,,rhodes college,1075.0,21.0
free throw,missed,Centre,1075.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,1075.0,30.0
layup,good,rhodes college,1065.0,20.0
assist,,rhodes college,,
jumper,missed,Centre,1045.0,10.0
defensive rebound,,rhodes college,,
turnover,,rhodes college,1040.0,25.0
three pointer,missed,Centre,1025.0,15.0
offensive rebound,,Centre,,
foul,,rhodes college,1024.0,29.0
foul,,rhodes college,1021.0,27.0
free throw,good,Centre,1021.0,30.0
free throw,missed,Centre,1021.0,30.0
defensive rebound,,rhodes college,,
three pointer,missed,rhodes college,1006.0,15.0
defensive rebound,,Centre,,
subbing in,,rhodes college,1006.0,30.0
subbing out,,rhodes college,1006.0,30.0
jumper,missed,Centre,974.0,28.0
defensive rebound,,rhodes college,,
foul,,Centre,973.0,29.0
three pointer,missed,rhodes college,966.0,23.0
defensive rebound,,Centre,,
three pointer,missed,Centre,950.0,14.0
defensive rebound,,rhodes college,,
jumper,missed,rhodes college,928.0,8.0
offensive rebound,,rhodes college,,
layup,good,rhodes college,922.0,24.0
foul,,Centre,922.0,30.0
free throw,good,rhodes college,922.0,30.0
subbing in,,rhodes college,922.0,30.0
subbing out,,rhodes college,922.0,30.0
subbing in,,Centre,922.0,30.0
subbing out,,Centre,922.0,30.0
jumper,missed,Centre,914.0,22.0
block,,rhodes college,914.0,30.0
defensive rebound,,rhodes college,,
foul,,Centre,900.0,16.0
timeout,,rhodes college,900.0,30.0
free throw,missed,rhodes college,900.0,30.0
offensive rebound,,rhodes college,,
free throw,good,rhodes college,900.0,30.0
turnover,,Centre,889.0,19.0
steal,,rhodes college,887.0,28.0
layup,good,rhodes college,884.0,27.0
turnover,,Centre,869.0,15.0
steal,,rhodes college,867.0,28.0
foul,,Centre,865.0,28.0
timeout,,Centre,865.0,30.0
free throw,good,rhodes college,865.0,30.0
free throw,missed,rhodes college,865.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,865.0,30.0
subbing in,,Centre,865.0,30.0
subbing out,,Centre,865.0,30.0
subbing out,,Centre,865.0,30.0
jumper,good,Centre,847.0,12.0
assist,,Centre,,
three pointer,missed,rhodes college,832.0,15.0
offensive rebound,,rhodes college,,
turnover,,rhodes college,814.0,12.0
three pointer,missed,Centre,803.0,19.0
defensive rebound,,rhodes college,,
three pointer,good,rhodes college,789.0,16.0
assist,,rhodes college,,
turnover,,Centre,773.0,14.0
steal,,rhodes college,772.0,29.0
jumper,good,rhodes college,769.0,27.0
three pointer,missed,Centre,752.0,13.0
defensive rebound,,rhodes college,,
subbing in,,rhodes college,750.0,28.0
subbing out,,rhodes college,750.0,28.0
subbing in,,Centre,750.0,28.0
subbing in,,Centre,750.0,28.0
subbing out,,Centre,750.0,28.0
subbing out,,Centre,750.0,28.0
jumper,good,rhodes college,738.0,16.0
three pointer,missed,Centre,720.0,12.0
defensive rebound,,rhodes college,,
foul,,rhodes college,712.0,22.0
turnover,,rhodes college,712.0,30.0
foul,,rhodes college,696.0,14.0
free throw,good,Centre,696.0,30.0
free throw,good,Centre,696.0,30.0
timeout,,rhodes college,694.0,28.0
subbing in,,rhodes college,694.0,28.0
subbing out,,rhodes college,694.0,28.0
jumper,good,rhodes college,677.0,11.0
foul,,rhodes college,669.0,22.0
free throw,good,Centre,669.0,30.0
free throw,missed,Centre,669.0,30.0
defensive rebound,,rhodes college,,
three pointer,missed,rhodes college,652.0,13.0
offensive rebound,,rhodes college,,
jumper,missed,rhodes college,645.0,23.0
defensive rebound,,Centre,,
jumper,missed,Centre,619.0,4.0
offensive rebound,,Centre,,
jumper,good,Centre,614.0,25.0
three pointer,missed,rhodes college,595.0,11.0
defensive rebound,,Centre,,
three pointer,missed,Centre,571.0,6.0
defensive rebound,,rhodes college,,
three pointer,good,rhodes college,555.0,14.0
assist,,rhodes college,,
turnover,,Centre,537.0,12.0
steal,,rhodes college,535.0,28.0
jumper,missed,rhodes college,521.0,16.0
offensive rebound,,rhodes college,,
jumper,missed,rhodes college,515.0,24.0
defensive rebound,,Centre,,
foul,,rhodes college,513.0,28.0
free throw,good,Centre,513.0,30.0
free throw,good,Centre,513.0,30.0
subbing in,,rhodes college,513.0,30.0
subbing in,,rhodes college,513.0,30.0
subbing out,,rhodes college,513.0,30.0
subbing out,,rhodes college,513.0,30.0
subbing in,,Centre,513.0,30.0
subbing in,,Centre,513.0,30.0
subbing out,,Centre,513.0,30.0
subbing out,,Centre,513.0,30.0
three pointer,missed,rhodes college,501.0,18.0
defensive rebound,,Centre,,
foul,,rhodes college,498.0,27.0
free throw,good,Centre,498.0,30.0
free throw,missed,Centre,498.0,30.0
defensive rebound,,rhodes college,,
timeout,,rhodes college,492.0,24.0
layup,missed,rhodes college,483.0,15.0
defensive rebound,,Centre,,
jumper,missed,Centre,466.0,13.0
defensive rebound,,rhodes college,,
layup,missed,rhodes college,458.0,22.0
offensive rebound,,rhodes college,,
jumper,good,rhodes college,443.0,15.0
foul,,rhodes college,425.0,12.0
free throw,good,Centre,425.0,30.0
free throw,good,Centre,425.0,30.0
jumper,good,rhodes college,411.0,16.0
layup,good,Centre,392.0,11.0
layup,good,rhodes college,372.0,10.0
subbing in,,rhodes college,359.0,17.0
subbing out,,rhodes college,359.0,17.0
turnover,,Centre,350.0,8.0
steal,,rhodes college,350.0,30.0
foul,,Centre,350.0,30.0
subbing in,,Centre,350.0,30.0
subbing out,,Centre,350.0,30.0
foul,,rhodes college,343.0,23.0
turnover,,rhodes college,343.0,30.0
subbing in,,rhodes college,343.0,30.0
subbing out,,rhodes college,343.0,30.0
turnover,,Centre,323.0,10.0
steal,,rhodes college,321.0,28.0
foul,,Centre,314.0,23.0
three pointer,good,rhodes college,299.0,15.0
jumper,missed,Centre,280.0,11.0
offensive rebound,,Centre,,
layup,good,Centre,277.0,27.0
jumper,missed,rhodes college,261.0,14.0
defensive rebound,,Centre,,
foul,,rhodes college,249.0,18.0
free throw,good,Centre,249.0,30.0
free throw,good,Centre,249.0,30.0
subbing in,,rhodes college,249.0,30.0
subbing out,,rhodes college,249.0,30.0
layup,missed,rhodes college,233.0,14.0
defensive rebound,,Centre,,
turnover,,Centre,206.0,3.0
jumper,good,rhodes college,189.0,13.0
subbing in,,rhodes college,167.0,8.0
subbing out,,rhodes college,167.0,8.0
subbing in,,Centre,167.0,8.0
subbing out,,Centre,167.0,8.0
turnover,,Centre,164.0,5.0
three pointer,missed,rhodes college,144.0,10.0
defensive rebound,,Centre,,
three pointer,good,Centre,127.0,13.0
assist,,Centre,,
jumper,good,rhodes college,107.0,10.0
jumper,missed,Centre,92.0,15.0
defensive rebound,,rhodes college,,
three pointer,missed,rhodes college,64.0,2.0
offensive rebound,,rhodes college,,
three pointer,missed,rhodes college,36.0,2.0
defensive rebound,,Centre,,
turnover,,Centre,13.0,13.0
steal,,rhodes college,13.0,13.0
foul,,Centre,13.0,13.0
free throw,missed,rhodes college,13.0,13.0
offensive rebound,,rhodes college,,
free throw,missed,rhodes college,13.0,13.0
defensive rebound,,Centre,,
subbing in,,Centre,13.0,13.0
subbing in,,Centre,13.0,13.0
subbing in,,Centre,13.0,13.0
subbing out,,Centre,13.0,13.0
subbing out,,Centre,13.0,13.0
subbing out,,Centre,13.0,13.0
jumper,missed,Centre,1.0,1.0
block,,rhodes college,1.0,1.0
offensive rebound,,Centre,,
foul,,rhodes college,1.0,1.0
free throw,good,Centre,1.0,1.0
free throw,good,Centre,1.0,1.0
three pointer,missed,rhodes college,0.0,0.0
deadball rebound,,Centre,,
,,,,
subbing in,,rhodes college,1200.0,630.0
subbing out,,rhodes college,1200.0,630.0
three pointer,missed,Centre,1182.0,612.0
block,,rhodes college,1182.0,30.0
defensive rebound,,rhodes college,,
turnover,,rhodes college,1176.0,24.0
three pointer,missed,Centre,1159.0,13.0
defensive rebound,,rhodes college,,
layup,missed,rhodes college,1152.0,23.0
offensive rebound,,rhodes college,,
foul,,Centre,1151.0,29.0
subbing in,,Centre,1151.0,30.0
subbing in,,Centre,1151.0,30.0
subbing out,,Centre,1151.0,30.0
subbing out,,Centre,1151.0,30.0
jumper,missed,rhodes college,1145.0,24.0
defensive rebound,,Centre,,
turnover,,Centre,1125.0,10.0
three pointer,missed,rhodes college,1097.0,2.0
defensive rebound,,Centre,,
subbing in,,rhodes college,1093.0,26.0
subbing out,,rhodes college,1093.0,26.0
layup,good,Centre,1075.0,8.0
three pointer,missed,rhodes college,1058.0,13.0
defensive rebound,,Centre,,
three pointer,good,Centre,1031.0,3.0
assist,,Centre,,
subbing in,,rhodes college,1026.0,25.0
subbing out,,rhodes college,1026.0,25.0
three pointer,missed,rhodes college,1012.0,11.0
defensive rebound,,Centre,,
turnover,,Centre,992.0,10.0
subbing in,,rhodes college,992.0,30.0
subbing out,,rhodes college,992.0,30.0
jumper,good,rhodes college,976.0,14.0
layup,good,Centre,947.0,1.0
jumper,missed,rhodes college,935.0,18.0
offensive rebound,,rhodes college,,
layup,good,rhodes college,930.0,25.0
foul,,rhodes college,906.0,6.0
free throw,missed,Centre,906.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,906.0,30.0
subbing in,,rhodes college,906.0,30.0
subbing out,,rhodes college,906.0,30.0
three pointer,missed,rhodes college,893.0,17.0
offensive rebound,,rhodes college,,
three pointer,good,rhodes college,872.0,9.0
assist,,rhodes college,,
jumper,missed,Centre,849.0,7.0
offensive rebound,,Centre,,
foul,,rhodes college,847.0,28.0
free throw,good,Centre,847.0,30.0
free throw,good,Centre,847.0,30.0
subbing in,,rhodes college,847.0,30.0
subbing out,,rhodes college,847.0,30.0
subbing in,,Centre,847.0,30.0
subbing out,,Centre,847.0,30.0
foul,,rhodes college,835.0,18.0
turnover,,rhodes college,834.0,29.0
layup,good,Centre,815.0,11.0
assist,,Centre,,
three pointer,missed,rhodes college,796.0,11.0
offensive rebound,,rhodes college,,
three pointer,missed,rhodes college,783.0,17.0
defensive rebound,,Centre,,
jumper,good,Centre,769.0,16.0
assist,,Centre,,
timeout,,rhodes college,751.0,12.0
foul,,Centre,737.0,28.0
free throw,missed,rhodes college,737.0,30.0
deadball rebound,,Centre,,
free throw,good,rhodes college,737.0,30.0
turnover,,Centre,718.0,11.0
steal,,rhodes college,718.0,30.0
turnover,,rhodes college,718.0,30.0
jumper,good,Centre,717.0,29.0
assist,,Centre,,
three pointer,good,rhodes college,697.0,10.0
assist,,rhodes college,,
three pointer,good,Centre,674.0,7.0
assist,,Centre,,
jumper,good,rhodes college,639.0,25.0
jumper,good,Centre,621.0,12.0
three pointer,missed,rhodes college,599.0,8.0
defensive rebound,,Centre,,
layup,missed,Centre,569.0,0.0
defensive rebound,,rhodes college,,
jumper,good,rhodes college,562.0,23.0
timeout,,Centre,553.0,21.0
subbing in,,rhodes college,553.0,21.0
subbing in,,rhodes college,553.0,21.0
subbing in,,rhodes college,553.0,21.0
subbing out,,rhodes college,553.0,21.0
subbing out,,rhodes college,553.0,21.0
subbing out,,rhodes college,553.0,21.0
three pointer,good,Centre,541.0,9.0
assist,,Centre,,
layup,missed,rhodes college,514.0,3.0
defensive rebound,,Centre,,
three pointer,good,Centre,487.0,3.0
assist,,Centre,,
layup,missed,rhodes college,466.0,9.0
defensive rebound,,Centre,,
jumper,missed,Centre,442.0,6.0
defensive rebound,,rhodes college,,
foul,,Centre,424.0,12.0
subbing in,,Centre,424.0,30.0
subbing out,,Centre,424.0,30.0
three pointer,missed,rhodes college,414.0,20.0
offensive rebound,,rhodes college,,
turnover,,rhodes college,409.0,25.0
foul,,rhodes college,394.0,15.0
free throw,good,Centre,394.0,30.0
free throw,good,Centre,394.0,30.0
subbing in,,rhodes college,394.0,30.0
subbing out,,rhodes college,394.0,30.0
foul,,Centre,381.0,17.0
free throw,good,rhodes college,381.0,30.0
free throw,missed,rhodes college,381.0,30.0
defensive rebound,,Centre,,
foul,,rhodes college,368.0,17.0
free throw,good,Centre,368.0,30.0
free throw,good,Centre,368.0,30.0
subbing in,,rhodes college,368.0,30.0
subbing out,,rhodes college,368.0,30.0
subbing in,,Centre,368.0,30.0
subbing out,,Centre,368.0,30.0
layup,missed,rhodes college,358.0,20.0
defensive rebound,,Centre,,
foul,,rhodes college,328.0,0.0
free throw,missed,Centre,328.0,30.0
defensive rebound,,rhodes college,,
subbing in,,rhodes college,328.0,30.0
subbing out,,rhodes college,328.0,30.0
subbing in,,Centre,328.0,30.0
subbing out,,Centre,328.0,30.0
turnover,,rhodes college,315.0,17.0
turnover,,Centre,288.0,3.0
foul,,Centre,288.0,30.0
three pointer,missed,rhodes college,279.0,21.0
defensive rebound,,Centre,,
foul,,rhodes college,257.0,8.0
free throw,good,Centre,257.0,30.0
free throw,good,Centre,257.0,30.0
subbing in,,rhodes college,257.0,30.0
subbing out,,rhodes college,257.0,30.0
layup,good,rhodes college,243.0,16.0
turnover,,Centre,219.0,6.0
timeout,,Centre,210.0,21.0
foul,,Centre,201.0,12.0
free throw,good,rhodes college,201.0,30.0
free throw,missed,rhodes college,201.0,30.0
defensive rebound,,Centre,,
subbing in,,rhodes college,201.0,30.0
subbing out,,rhodes college,201.0,30.0
turnover,,Centre,179.0,8.0
foul,,rhodes college,159.0,10.0
turnover,,rhodes college,159.0,30.0
subbing in,,rhodes college,159.0,30.0
subbing out,,rhodes college,159.0,30.0
foul,,rhodes college,139.0,10.0
free throw,good,Centre,139.0,30.0
free throw,good,Centre,139.0,30.0
subbing in,,rhodes college,139.0,30.0
subbing out,,rhodes college,139.0,30.0
jumper,missed,rhodes college,123.0,14.0
defensive rebound,,Centre,,
turnover,,Centre,100.0,7.0
steal,,rhodes college,97.0,27.0
layup,missed,rhodes college,96.0,29.0
offensive rebound,,rhodes college,,
three pointer,good,rhodes college,87.0,21.0
timeout,,Centre,84.0,27.0
timeout,,Centre,43.0,-14.0
turnover,,Centre,29.0,29.0
steal,,rhodes college,27.0,27.0
foul,,rhodes college,25.0,25.0
turnover,,rhodes college,25.0,25.0
subbing in,,rhodes college,25.0,25.0
subbing out,,rhodes college,25.0,25.0
timeout,,Centre,14.0,14.0
three pointer,missed,Centre,0.0,0.0
deadball rebound,,Centre,,
,,,,
three pointer,good,rhodes college,273.0,-311.0
assist,,rhodes college,,
three pointer,missed,Centre,246.0,3.0
offensive rebound,,Centre,,
subbing in,,Centre,243.0,27.0
subbing out,,Centre,243.0,27.0
foul,,rhodes college,233.0,17.0
free throw,missed,Centre,233.0,30.0
deadball rebound,,Centre,,
free throw,missed,Centre,233.0,30.0
defensive rebound,,rhodes college,,
subbing in,,rhodes college,233.0,30.0
subbing in,,rhodes college,233.0,30.0
subbing in,,rhodes college,233.0,30.0
subbing out,,rhodes college,233.0,30.0
subbing out,,rhodes college,233.0,30.0
subbing out,,rhodes college,233.0,30.0
foul,,Centre,214.0,11.0
free throw,missed,rhodes college,214.0,30.0
deadball rebound,,Centre,,
free throw,good,rhodes college,214.0,30.0
layup,good,Centre,194.0,10.0
foul,,Centre,169.0,5.0
free throw,good,rhodes college,169.0,30.0
free throw,good,rhodes college,169.0,30.0
jumper,good,Centre,149.0,10.0
assist,,Centre,,
three pointer,missed,rhodes college,132.0,13.0
offensive rebound,,rhodes college,,
layup,good,rhodes college,124.0,22.0
three pointer,good,Centre,103.0,9.0
assist,,Centre,,
jumper,good,rhodes college,72.0,29.0
foul,,rhodes college,45.0,3.0
free throw,good,Centre,45.0,30.0
timeout,,Centre,45.0,30.0
free throw,good,Centre,45.0,30.0
jumper,good,rhodes college,19.0,19.0
assist,,rhodes college,,
timeout,,Centre,7.0,7.0
foul,,Centre,6.0,6.0
timeout,,Centre,6.0,6.0
free throw,good,rhodes college,6.0,6.0
free throw,missed,rhodes college,6.0,6.0
defensive rebound,,Centre,,
subbing in,,Centre,6.0,6.0
subbing out,,Centre,6.0,6.0
three pointer,good,Centre,1.0,1.0
assist,,Centre,,
foul,,rhodes college,1.0,1.0
free throw,missed,Centre,1.0,1.0
defensive rebound,,rhodes college,,
