Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,berry college,1165.0,595.0
defensive rebound,,Centre,,
layup,good,Centre,1162.0,27.0
assist,,Centre,,
jumper,good,berry college,1147.0,15.0
assist,,berry college,,
layup,good,Centre,1129.0,12.0
assist,,Centre,,
jumper,missed,berry college,1115.0,16.0
defensive rebound,,Centre,,
jumper,good,Centre,1105.0,20.0
three pointer,missed,berry college,1086.0,11.0
defensive rebound,,Centre,,
layup,missed,Centre,1074.0,18.0
defensive rebound,,berry college,,
three pointer,good,berry college,1062.0,18.0
assist,,berry college,,
layup,good,Centre,1044.0,12.0
assist,,Centre,,
layup,missed,berry college,1029.0,15.0
defensive rebound,,Centre,,
layup,good,Centre,1023.0,24.0
assist,,Centre,,
three pointer,missed,berry college,1003.0,10.0
defensive rebound,,Centre,,
three pointer,missed,Centre,991.0,18.0
defensive rebound,,berry college,,
three pointer,missed,berry college,980.0,19.0
defensive rebound,,Centre,,
three pointer,missed,Centre,971.0,21.0
offensive rebound,,Centre,,
three pointer,missed,berry college,965.0,24.0
defensive rebound,,Centre,,
subbing in,,Centre,965.0,30.0
subbing in,,Centre,965.0,30.0
subbing in,,Centre,965.0,30.0
subbing out,,Centre,965.0,30.0
subbing out,,Centre,965.0,30.0
subbing out,,Centre,965.0,30.0
subbing in,,berry college,965.0,30.0
subbing in,,berry college,965.0,30.0
subbing out,,berry college,965.0,30.0
subbing out,,berry college,965.0,30.0
layup,good,Centre,964.0,29.0
timeout,,Centre,962.0,28.0
layup,missed,Centre,933.0,29.0
offensive rebound,,Centre,,
layup,good,Centre,925.0,22.0
assist,,Centre,,
jumper,missed,berry college,901.0,6.0
offensive rebound,,berry college,,
layup,missed,berry college,899.0,28.0
defensive rebound,,Centre,,
subbing in,,berry college,896.0,27.0
subbing out,,berry college,896.0,27.0
layup,missed,Centre,871.0,2.0
defensive rebound,,berry college,,
free throw,good,berry college,860.0,30.0
free throw,good,berry college,860.0,30.0
subbing in,,Centre,860.0,30.0
subbing out,,Centre,860.0,30.0
turnover,,berry college,858.0,17.0
layup,missed,Centre,854.0,26.0
layup,good,Centre,826.0,2.0
assist,,Centre,,
layup,good,berry college,820.0,24.0
jumper,missed,Centre,794.0,4.0
defensive rebound,,berry college,,
layup,missed,berry college,784.0,20.0
offensive rebound,,berry college,,
layup,missed,berry college,781.0,27.0
offensive rebound,,berry college,,
subbing in,,Centre,779.0,28.0
subbing out,,Centre,779.0,28.0
layup,good,berry college,750.0,29.0
turnover,,Centre,742.0,22.0
foul,,Centre,736.0,24.0
subbing in,,Centre,736.0,30.0
subbing in,,Centre,736.0,30.0
subbing out,,Centre,736.0,30.0
subbing out,,Centre,736.0,30.0
layup,missed,berry college,727.0,21.0
defensive rebound,,Centre,,
three pointer,missed,Centre,710.0,13.0
defensive rebound,,berry college,,
three pointer,missed,berry college,703.0,23.0
defensive rebound,,Centre,,
three pointer,missed,Centre,686.0,13.0
defensive rebound,,berry college,,
three pointer,missed,berry college,676.0,20.0
defensive rebound,,Centre,,
timeout,,Centre,674.0,28.0
subbing in,,berry college,674.0,28.0
subbing out,,berry college,674.0,28.0
layup,good,Centre,652.0,6.0
layup,missed,berry college,636.0,14.0
defensive rebound,,Centre,,
jumper,good,Centre,630.0,24.0
layup,missed,berry college,623.0,23.0
defensive rebound,,Centre,,
subbing in,,Centre,623.0,30.0
jumper,good,Centre,613.0,20.0
timeout,,Centre,610.0,27.0
subbing out,,Centre,596.0,13.0
subbing in,,berry college,596.0,13.0
subbing out,,berry college,596.0,13.0
layup,good,berry college,573.0,20.0
assist,,berry college,,
turnover,,Centre,555.0,12.0
subbing in,,berry college,555.0,30.0
subbing out,,berry college,555.0,30.0
jumper,missed,berry college,539.0,14.0
block,,Centre,539.0,30.0
defensive rebound,,Centre,,
layup,good,Centre,535.0,26.0
jumper,good,berry college,514.0,9.0
subbing in,,berry college,507.0,23.0
subbing out,,berry college,507.0,23.0
three pointer,missed,Centre,505.0,21.0
defensive rebound,,berry college,,
three pointer,missed,berry college,482.0,7.0
defensive rebound,,Centre,,
three pointer,good,Centre,461.0,9.0
assist,,Centre,,
jumper,missed,berry college,447.0,16.0
defensive rebound,,Centre,,
three pointer,good,Centre,434.0,17.0
assist,,Centre,,
timeout,,Centre,433.0,29.0
subbing in,,Centre,433.0,29.0
subbing in,,Centre,433.0,29.0
subbing out,,Centre,433.0,29.0
subbing out,,Centre,433.0,29.0
subbing in,,berry college,433.0,29.0
subbing in,,berry college,433.0,29.0
subbing out,,berry college,433.0,29.0
subbing out,,berry college,433.0,29.0
jumper,missed,berry college,410.0,6.0
defensive rebound,,Centre,,
turnover,,Centre,392.0,12.0
turnover,,berry college,378.0,16.0
three pointer,missed,Centre,350.0,2.0
defensive rebound,,berry college,,
jumper,missed,berry college,340.0,20.0
defensive rebound,,Centre,,
foul,,berry college,329.0,19.0
subbing in,,Centre,329.0,30.0
subbing out,,Centre,329.0,30.0
three pointer,good,Centre,324.0,25.0
assist,,Centre,,
layup,missed,berry college,300.0,6.0
defensive rebound,,Centre,,
layup,good,Centre,288.0,18.0
subbing in,,berry college,258.0,0.0
subbing in,,berry college,258.0,0.0
subbing out,,berry college,258.0,0.0
subbing out,,berry college,258.0,0.0
three pointer,missed,berry college,255.0,27.0
defensive rebound,,Centre,,
three pointer,good,Centre,239.0,14.0
assist,,Centre,,
three pointer,missed,berry college,224.0,15.0
defensive rebound,,Centre,,
layup,missed,Centre,212.0,18.0
defensive rebound,,berry college,,
layup,good,berry college,201.0,19.0
jumper,good,Centre,181.0,10.0
jumper,good,berry college,169.0,18.0
layup,missed,Centre,146.0,7.0
offensive rebound,,Centre,,
layup,good,Centre,144.0,28.0
foul,,Centre,133.0,19.0
subbing in,,Centre,133.0,30.0
subbing in,,Centre,133.0,30.0
subbing in,,Centre,133.0,30.0
subbing out,,Centre,133.0,30.0
subbing out,,Centre,133.0,30.0
subbing out,,Centre,133.0,30.0
subbing in,,berry college,133.0,30.0
subbing out,,berry college,133.0,30.0
three pointer,missed,berry college,119.0,16.0
offensive rebound,,berry college,,
foul,,Centre,108.0,19.0
free throw,good,berry college,108.0,30.0
free throw,good,berry college,108.0,30.0
subbing in,,Centre,108.0,30.0
subbing out,,Centre,108.0,30.0
subbing in,,berry college,108.0,30.0
subbing out,,berry college,108.0,30.0
turnover,,Centre,104.0,26.0
steal,,berry college,100.0,26.0
turnover,,berry college,98.0,28.0
layup,missed,Centre,82.0,14.0
offensive rebound,,Centre,,
layup,good,Centre,62.0,10.0
foul,,Centre,38.0,6.0
free throw,missed,berry college,38.0,30.0
deadball rebound,,Centre,,
free throw,good,berry college,38.0,30.0
subbing in,,Centre,38.0,30.0
subbing out,,Centre,38.0,30.0
layup,good,Centre,16.0,16.0
three pointer,good,berry college,0.0,0.0
assist,,berry college,,
,,,,
layup,missed,Centre,1176.0,606.0
defensive rebound,,berry college,,
jumper,good,berry college,1157.0,11.0
assist,,berry college,,
layup,good,Centre,1150.0,23.0
foul,,berry college,1150.0,30.0
free throw,good,Centre,1150.0,30.0
three pointer,missed,berry college,1132.0,12.0
defensive rebound,,Centre,,
subbing in,,berry college,1125.0,23.0
