Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,good,hanover college,1177.0,607.0
assist,,hanover college,,
turnover,,Centre,1170.0,23.0
steal,,hanover college,1168.0,28.0
jumper,good,hanover college,1151.0,13.0
assist,,hanover college,,
three pointer,missed,Centre,1134.0,13.0
defensive rebound,,hanover college,,
jumper,good,hanover college,1120.0,16.0
turnover,,Centre,1111.0,21.0
steal,,hanover college,1110.0,29.0
subbing in,,Centre,1104.0,24.0
subbing out,,Centre,1104.0,24.0
foul,,Centre,1100.0,20.0
free throw,good,hanover college,1100.0,30.0
free throw,missed,hanover college,1100.0,30.0
defensive rebound,,Centre,,
layup,good,Centre,1087.0,17.0
three pointer,good,hanover college,1076.0,19.0
assist,,hanover college,,
turnover,,Centre,1066.0,20.0
steal,,hanover college,1064.0,28.0
foul,,Centre,1064.0,30.0
subbing in,,Centre,1064.0,30.0
subbing out,,Centre,1064.0,30.0
turnover,,hanover college,1063.0,29.0
turnover,,Centre,1060.0,27.0
steal,,hanover college,1058.0,28.0
layup,missed,hanover college,1055.0,27.0
offensive rebound,,hanover college,,
turnover,,hanover college,1051.0,26.0
subbing in,,Centre,1046.0,25.0
subbing out,,Centre,1046.0,25.0
layup,missed,Centre,1014.0,23.0
defensive rebound,,hanover college,,
foul,,Centre,1002.0,18.0
free throw,good,hanover college,1002.0,30.0
timeout,,Centre,1002.0,30.0
free throw,good,hanover college,1002.0,30.0
layup,missed,Centre,989.0,17.0
offensive rebound,,Centre,,
jumper,good,Centre,985.0,26.0
assist,,Centre,,
jumper,good,hanover college,966.0,11.0
assist,,hanover college,,
turnover,,Centre,946.0,10.0
steal,,hanover college,944.0,28.0
layup,missed,hanover college,938.0,24.0
block,,Centre,938.0,30.0
defensive rebound,,Centre,,
three pointer,missed,Centre,923.0,15.0
defensive rebound,,hanover college,,
three pointer,good,hanover college,906.0,13.0
assist,,hanover college,,
timeout,,Centre,901.0,25.0
subbing in,,Centre,901.0,25.0
subbing in,,Centre,901.0,25.0
subbing out,,Centre,901.0,25.0
subbing out,,Centre,901.0,25.0
layup,missed,Centre,889.0,13.0
block,,hanover college,889.0,30.0
defensive rebound,,hanover college,,
three pointer,missed,hanover college,883.0,24.0
defensive rebound,,Centre,,
turnover,,Centre,880.0,27.0
subbing in,,Centre,873.0,23.0
subbing out,,Centre,873.0,23.0
subbing in,,hanover college,872.0,22.0
subbing out,,hanover college,872.0,22.0
three pointer,good,hanover college,852.0,2.0
assist,,hanover college,,
layup,missed,Centre,838.0,16.0
offensive rebound,,Centre,,
foul,,hanover college,835.0,27.0
free throw,good,Centre,835.0,30.0
free throw,good,Centre,835.0,30.0
subbing in,,hanover college,835.0,30.0
subbing out,,hanover college,835.0,30.0
three pointer,missed,hanover college,829.0,24.0
defensive rebound,,Centre,,
turnover,,Centre,820.0,21.0
steal,,hanover college,818.0,28.0
turnover,,hanover college,812.0,24.0
steal,,Centre,812.0,30.0
foul,,hanover college,812.0,30.0
jumper,missed,Centre,803.0,21.0
defensive rebound,,hanover college,,
layup,missed,hanover college,787.0,14.0
offensive rebound,,hanover college,,
three pointer,good,hanover college,780.0,23.0
assist,,hanover college,,
foul,,hanover college,750.0,0.0
subbing in,,hanover college,750.0,30.0
subbing out,,hanover college,750.0,30.0
subbing in,,Centre,750.0,30.0
subbing out,,Centre,750.0,30.0
jumper,missed,Centre,737.0,17.0
defensive rebound,,hanover college,,
turnover,,hanover college,720.0,13.0
steal,,Centre,719.0,29.0
layup,good,Centre,717.0,28.0
jumper,missed,hanover college,707.0,20.0
defensive rebound,,Centre,,
three pointer,missed,Centre,697.0,20.0
defensive rebound,,hanover college,,
foul,,hanover college,687.0,20.0
turnover,,hanover college,687.0,30.0
subbing in,,hanover college,687.0,30.0
subbing out,,hanover college,687.0,30.0
subbing in,,Centre,687.0,30.0
subbing in,,Centre,687.0,30.0
subbing out,,Centre,687.0,30.0
subbing out,,Centre,687.0,30.0
turnover,,Centre,675.0,18.0
steal,,hanover college,673.0,28.0
foul,,Centre,669.0,26.0
free throw,good,hanover college,669.0,30.0
free throw,good,hanover college,669.0,30.0
subbing in,,hanover college,669.0,30.0
subbing out,,hanover college,669.0,30.0
turnover,,Centre,664.0,25.0
steal,,hanover college,663.0,29.0
three pointer,good,hanover college,646.0,13.0
assist,,hanover college,,
jumper,missed,Centre,630.0,14.0
defensive rebound,,hanover college,,
subbing in,,Centre,621.0,21.0
subbing out,,Centre,621.0,21.0
turnover,,hanover college,614.0,14.0
steal,,Centre,612.0,28.0
layup,good,Centre,611.0,29.0
subbing in,,hanover college,595.0,14.0
subbing out,,hanover college,595.0,14.0
subbing in,,Centre,595.0,14.0
subbing out,,Centre,595.0,14.0
turnover,,hanover college,579.0,28.0
foul,,hanover college,556.0,7.0
free throw,good,Centre,556.0,30.0
free throw,missed,Centre,556.0,30.0
defensive rebound,,hanover college,,
subbing in,,hanover college,556.0,30.0
subbing out,,hanover college,556.0,30.0
three pointer,good,hanover college,548.0,22.0
assist,,hanover college,,
