Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,Centre,584.0,14.0
defensive rebound,,rhodes,,
jumper,good,rhodes,555.0,1.0
assist,,rhodes,,
layup,good,Centre,535.0,10.0
assist,,Centre,,
layup,missed,rhodes,519.0,14.0
defensive rebound,,Centre,,
jumper,missed,Centre,502.0,13.0
offensive rebound,,Centre,,
turnover,,Centre,499.0,27.0
steal,,rhodes,499.0,30.0
turnover,,rhodes,481.0,12.0
turnover,,Centre,471.0,20.0
steal,,rhodes,470.0,29.0
three pointer,missed,rhodes,465.0,25.0
defensive rebound,,Centre,,
three pointer,missed,Centre,454.0,19.0
defensive rebound,,rhodes,,
jumper,good,rhodes,424.0,0.0
subbing in,,rhodes,406.0,12.0
subbing out,,rhodes,406.0,12.0
jumper,missed,Centre,394.0,0.0
defensive rebound,,rhodes,,
turnover,,rhodes,386.0,22.0
steal,,Centre,385.0,29.0
layup,good,Centre,379.0,24.0
assist,,Centre,,
jumper,good,rhodes,366.0,17.0
three pointer,good,Centre,348.0,12.0
assist,,Centre,,
turnover,,rhodes,321.0,3.0
subbing in,,Centre,321.0,30.0
subbing in,,Centre,321.0,30.0
subbing in,,Centre,321.0,30.0
subbing in,,Centre,321.0,30.0
subbing in,,Centre,321.0,30.0
subbing out,,Centre,321.0,30.0
subbing out,,Centre,321.0,30.0
subbing out,,Centre,321.0,30.0
subbing out,,Centre,321.0,30.0
subbing out,,Centre,321.0,30.0
subbing in,,rhodes,321.0,30.0
subbing out,,rhodes,321.0,30.0
turnover,,Centre,302.0,11.0
steal,,rhodes,301.0,29.0
layup,good,rhodes,285.0,14.0
assist,,rhodes,,
layup,missed,Centre,269.0,14.0
defensive rebound,,rhodes,,
foul,,Centre,249.0,10.0
timeout,,rhodes,249.0,30.0
subbing in,,Centre,249.0,30.0
subbing in,,Centre,249.0,30.0
subbing in,,Centre,249.0,30.0
subbing in,,Centre,249.0,30.0
subbing in,,Centre,249.0,30.0
subbing out,,Centre,249.0,30.0
subbing out,,Centre,249.0,30.0
subbing out,,Centre,249.0,30.0
subbing out,,Centre,249.0,30.0
subbing out,,Centre,249.0,30.0
subbing in,,rhodes,249.0,30.0
subbing in,,rhodes,249.0,30.0
subbing in,,rhodes,249.0,30.0
subbing in,,rhodes,249.0,30.0
subbing in,,rhodes,249.0,30.0
subbing out,,rhodes,249.0,30.0
subbing out,,rhodes,249.0,30.0
subbing out,,rhodes,249.0,30.0
subbing out,,rhodes,249.0,30.0
subbing out,,rhodes,249.0,30.0
jumper,good,rhodes,239.0,20.0
jumper,missed,Centre,224.0,15.0
offensive rebound,,Centre,,
three pointer,missed,Centre,216.0,22.0
offensive rebound,,Centre,,
three pointer,missed,Centre,197.0,11.0
defensive rebound,,rhodes,,
turnover,,rhodes,176.0,9.0
steal,,Centre,176.0,30.0
layup,good,Centre,154.0,8.0
assist,,Centre,,
jumper,missed,rhodes,137.0,13.0
defensive rebound,,Centre,,
subbing in,,Centre,134.0,27.0
subbing out,,Centre,134.0,27.0
subbing in,,rhodes,134.0,27.0
subbing out,,rhodes,134.0,27.0
jumper,good,Centre,109.0,2.0
three pointer,missed,rhodes,95.0,16.0
offensive rebound,,rhodes,,
layup,missed,rhodes,90.0,25.0
defensive rebound,,Centre,,
jumper,missed,Centre,67.0,7.0
block,,rhodes,67.0,7.0
offensive rebound,,Centre,,
layup,missed,Centre,61.0,1.0
offensive rebound,,Centre,,
foul,,rhodes,59.0,28.0
free throw,good,Centre,58.0,30.0
free throw,missed,Centre,58.0,30.0
defensive rebound,,rhodes,,
subbing in,,Centre,58.0,29.0
subbing out,,Centre,58.0,29.0
subbing in,,rhodes,58.0,29.0
subbing out,,rhodes,58.0,29.0
layup,missed,rhodes,39.0,10.0
offensive rebound,,Centre,,
subbing in,,Centre,38.0,29.0
subbing out,,Centre,38.0,29.0
subbing in,,rhodes,38.0,29.0
subbing out,,rhodes,38.0,29.0
turnover,,rhodes,37.0,28.0
steal,,Centre,36.0,29.0
layup,missed,Centre,31.0,25.0
defensive rebound,,Centre,,
foul,,Centre,31.0,30.0
three pointer,missed,rhodes,21.0,21.0
offensive rebound,,rhodes,,
subbing in,,Centre,18.0,18.0
subbing out,,Centre,18.0,18.0
jumper,missed,rhodes,11.0,11.0
offensive rebound,,rhodes,,
foul,,Centre,8.0,8.0
free throw,missed,rhodes,8.0,8.0
deadball rebound,,Centre,,
free throw,good,rhodes,8.0,8.0
subbing in,,rhodes,8.0,8.0
subbing out,,rhodes,8.0,8.0
jumper,missed,Centre,1.0,1.0
defensive rebound,,rhodes,,
,,,,
subbing in,,Centre,600.0,599.0
subbing in,,Centre,600.0,599.0
subbing in,,Centre,600.0,599.0
subbing in,,Centre,600.0,599.0
subbing in,,Centre,600.0,599.0
subbing out,,Centre,600.0,599.0
subbing out,,Centre,600.0,599.0
subbing out,,Centre,600.0,599.0
subbing out,,Centre,600.0,599.0
subbing out,,Centre,600.0,599.0
foul,,rhodes,591.0,590.0
jumper,good,Centre,576.0,15.0
foul,,Centre,556.0,10.0
free throw,missed,rhodes,556.0,30.0
deadball rebound,,Centre,,
free throw,missed,rhodes,556.0,30.0
defensive rebound,,Centre,,
foul,,rhodes,543.0,17.0
jumper,good,Centre,538.0,25.0
foul,,Centre,511.0,3.0
subbing in,,Centre,511.0,30.0
subbing in,,Centre,511.0,30.0
subbing in,,Centre,511.0,30.0
subbing in,,Centre,511.0,30.0
subbing in,,Centre,511.0,30.0
subbing out,,Centre,511.0,30.0
subbing out,,Centre,511.0,30.0
subbing out,,Centre,511.0,30.0
subbing out,,Centre,511.0,30.0
subbing out,,Centre,511.0,30.0
jumper,missed,rhodes,490.0,9.0
defensive rebound,,Centre,,
layup,missed,Centre,458.0,28.0
defensive rebound,,rhodes,,
jumper,missed,rhodes,451.0,23.0
defensive rebound,,Centre,,
layup,good,Centre,431.0,10.0
assist,,Centre,,
foul,,Centre,412.0,11.0
free throw,good,rhodes,412.0,30.0
free throw,good,rhodes,412.0,30.0
subbing in,,Centre,412.0,30.0
subbing out,,Centre,412.0,30.0
subbing in,,rhodes,412.0,30.0
subbing in,,rhodes,412.0,30.0
subbing out,,rhodes,412.0,30.0
subbing out,,rhodes,412.0,30.0
jumper,missed,Centre,398.0,16.0
defensive rebound,,rhodes,,
layup,missed,rhodes,390.0,22.0
offensive rebound,,rhodes,,
layup,good,rhodes,389.0,29.0
jumper,missed,Centre,366.0,7.0
defensive rebound,,rhodes,,
foul,,Centre,354.0,18.0
free throw,good,rhodes,354.0,30.0
free throw,good,rhodes,354.0,30.0
subbing in,,Centre,354.0,30.0
subbing in,,Centre,354.0,30.0
subbing in,,Centre,354.0,30.0
subbing in,,Centre,354.0,30.0
subbing in,,Centre,354.0,30.0
subbing out,,Centre,354.0,30.0
subbing out,,Centre,354.0,30.0
subbing out,,Centre,354.0,30.0
subbing out,,Centre,354.0,30.0
subbing out,,Centre,354.0,30.0
subbing in,,rhodes,354.0,30.0
subbing out,,rhodes,354.0,30.0
three pointer,missed,Centre,335.0,11.0
offensive rebound,,Centre,,
three pointer,good,Centre,326.0,21.0
assist,,Centre,,
jumper,missed,rhodes,307.0,11.0
defensive rebound,,Centre,,
jumper,missed,Centre,287.0,10.0
defensive rebound,,rhodes,,
layup,missed,rhodes,261.0,4.0
defensive rebound,,Centre,,
timeout,,rhodes,247.0,16.0
jumper,missed,Centre,247.0,16.0
defensive rebound,,rhodes,,
foul,,Centre,247.0,16.0
free throw,good,rhodes,247.0,30.0
free throw,good,rhodes,247.0,30.0
subbing in,,Centre,247.0,30.0
