Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
three pointer,missed,sewanee,563.0,23.0
offensive rebound,,sewanee,,
turnover,,sewanee,560.0,27.0
jumper,missed,Centre,547.0,17.0
offensive rebound,,Centre,,
jumper,missed,Centre,539.0,22.0
offensive rebound,,Centre,,
layup,good,Centre,534.0,25.0
layup,missed,sewanee,509.0,5.0
offensive rebound,,sewanee,,
turnover,,sewanee,505.0,26.0
steal,,Centre,505.0,30.0
jumper,missed,Centre,497.0,22.0
defensive rebound,,sewanee,,
foul,,Centre,473.0,6.0
subbing out,,Centre,473.0,30.0
subbing in,,Centre,473.0,30.0
free throw,missed,sewanee,473.0,30.0
deadball rebound,,Centre,,
free throw,good,sewanee,473.0,30.0
three pointer,good,Centre,466.0,23.0
assist,,Centre,,
jumper,good,sewanee,448.0,12.0
foul,,sewanee,425.0,7.0
free throw,good,Centre,425.0,30.0
free throw,good,Centre,425.0,30.0
subbing out,,Centre,425.0,30.0
subbing in,,Centre,425.0,30.0
foul,,Centre,403.0,8.0
free throw,missed,sewanee,403.0,30.0
deadball rebound,,Centre,,
free throw,good,sewanee,403.0,30.0
foul,,sewanee,375.0,2.0
subbing out,,Centre,375.0,30.0
subbing out,,Centre,375.0,30.0
subbing out,,Centre,375.0,30.0
subbing in,,Centre,375.0,30.0
subbing in,,Centre,375.0,30.0
subbing in,,Centre,375.0,30.0
subbing out,,sewanee,375.0,30.0
subbing out,,sewanee,375.0,30.0
subbing in,,sewanee,375.0,30.0
subbing in,,sewanee,375.0,30.0
free throw,good,Centre,375.0,30.0
free throw,missed,Centre,375.0,30.0
defensive rebound,,sewanee,,
jumper,good,sewanee,348.0,3.0
three pointer,missed,Centre,329.0,11.0
defensive rebound,,sewanee,,
jumper,missed,sewanee,311.0,12.0
defensive rebound,,Centre,,
three pointer,missed,Centre,301.0,20.0
defensive rebound,,sewanee,,
three pointer,missed,sewanee,282.0,11.0
defensive rebound,,Centre,,
foul,,sewanee,271.0,19.0
timeout,,sewanee,271.0,30.0
subbing out,,Centre,271.0,30.0
subbing in,,Centre,271.0,30.0
subbing out,,sewanee,271.0,30.0
subbing in,,sewanee,271.0,30.0
turnover,,Centre,268.0,27.0
jumper,good,sewanee,242.0,4.0
three pointer,missed,Centre,222.0,10.0
offensive rebound,,Centre,,
layup,missed,Centre,217.0,25.0
block,,sewanee,217.0,25.0
offensive rebound,,Centre,,
three pointer,good,Centre,208.0,16.0
assist,,Centre,,
foul,,Centre,189.0,11.0
subbing out,,Centre,179.0,20.0
subbing out,,Centre,179.0,20.0
subbing out,,Centre,179.0,20.0
subbing in,,Centre,179.0,20.0
subbing in,,Centre,179.0,20.0
subbing in,,Centre,179.0,20.0
jumper,missed,sewanee,175.0,16.0
defensive rebound,,Centre,,
three pointer,missed,Centre,158.0,13.0
defensive rebound,,sewanee,,
turnover,,sewanee,142.0,14.0
subbing out,,Centre,142.0,30.0
subbing in,,Centre,142.0,30.0
jumper,missed,Centre,123.0,11.0
defensive rebound,,sewanee,,
jumper,missed,sewanee,108.0,15.0
defensive rebound,,Centre,,
three pointer,good,Centre,99.0,21.0
assist,,Centre,,
subbing out,,sewanee,75.0,6.0
subbing in,,sewanee,75.0,6.0
turnover,,sewanee,66.0,27.0
three pointer,missed,Centre,51.0,15.0
defensive rebound,,Centre,,
layup,good,sewanee,30.0,30.0
jumper,missed,Centre,18.0,18.0
defensive rebound,,sewanee,,
three pointer,good,sewanee,1.0,1.0
assist,,sewanee,,
,,,,
subbing out,,Centre,600.0,579.0
subbing out,,Centre,600.0,579.0
subbing out,,Centre,600.0,579.0
subbing in,,Centre,600.0,579.0
subbing in,,Centre,600.0,579.0
subbing in,,Centre,600.0,579.0
subbing out,,sewanee,600.0,579.0
subbing in,,sewanee,600.0,579.0
foul,,sewanee,589.0,568.0
jumper,missed,Centre,579.0,20.0
offensive rebound,,Centre,,
layup,good,Centre,574.0,25.0
jumper,missed,sewanee,547.0,3.0
defensive rebound,,Centre,,
three pointer,good,Centre,528.0,11.0
assist,,Centre,,
subbing out,,Centre,518.0,20.0
subbing in,,Centre,518.0,20.0
subbing out,,sewanee,518.0,20.0
subbing in,,sewanee,518.0,20.0
foul,,sewanee,513.0,15.0
turnover,,sewanee,513.0,30.0
layup,good,Centre,489.0,6.0
foul,,Centre,460.0,1.0
subbing out,,Centre,460.0,30.0
subbing in,,Centre,460.0,30.0
free throw,good,sewanee,460.0,30.0
free throw,missed,sewanee,460.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,436.0,6.0
subbing out,,sewanee,436.0,30.0
subbing in,,sewanee,436.0,30.0
turnover,,sewanee,412.0,6.0
steal,,Centre,412.0,30.0
three pointer,missed,Centre,400.0,18.0
defensive rebound,,sewanee,,
timeout,,Centre,397.0,27.0
subbing out,,Centre,391.0,21.0
subbing out,,Centre,391.0,21.0
subbing out,,Centre,391.0,21.0
subbing in,,Centre,391.0,21.0
subbing in,,Centre,391.0,21.0
subbing in,,Centre,391.0,21.0
jumper,good,sewanee,380.0,10.0
jumper,missed,Centre,353.0,3.0
offensive rebound,,Centre,,
jumper,good,Centre,346.0,23.0
assist,,Centre,,
three pointer,good,sewanee,320.0,4.0
assist,,sewanee,,
three pointer,missed,Centre,302.0,12.0
defensive rebound,,sewanee,,
layup,good,sewanee,281.0,9.0
assist,,sewanee,,
foul,,sewanee,265.0,14.0
subbing out,,Centre,265.0,30.0
subbing out,,Centre,265.0,30.0
subbing in,,Centre,265.0,30.0
subbing in,,Centre,265.0,30.0
subbing out,,sewanee,265.0,30.0
subbing out,,sewanee,265.0,30.0
subbing in,,sewanee,265.0,30.0
subbing in,,sewanee,265.0,30.0
free throw,good,Centre,265.0,30.0
free throw,good,Centre,265.0,30.0
subbing out,,Centre,265.0,30.0
subbing in,,Centre,265.0,30.0
turnover,,sewanee,253.0,18.0
turnover,,Centre,237.0,14.0
jumper,good,sewanee,220.0,13.0
jumper,missed,Centre,188.0,28.0
offensive rebound,,Centre,,
three pointer,good,Centre,179.0,21.0
assist,,Centre,,
turnover,,sewanee,147.0,28.0
steal,,Centre,147.0,30.0
jumper,good,Centre,140.0,23.0
timeout,,Centre,139.0,29.0
subbing out,,Centre,139.0,29.0
subbing out,,Centre,139.0,29.0
subbing in,,Centre,139.0,29.0
subbing in,,Centre,139.0,29.0
subbing out,,Centre,139.0,29.0
subbing in,,Centre,139.0,29.0
jumper,good,sewanee,116.0,6.0
assist,,sewanee,,
jumper,good,Centre,99.0,13.0
jumper,good,sewanee,72.0,3.0
layup,missed,Centre,53.0,11.0
defensive rebound,,sewanee,,
turnover,,sewanee,45.0,22.0
subbing out,,sewanee,45.0,30.0
subbing in,,sewanee,45.0,30.0
three pointer,good,Centre,15.0,15.0
assist,,Centre,,
three pointer,missed,sewanee,1.0,1.0
defensive rebound,,Centre,,
,,,,
subbing out,,Centre,582.0,567.0
subbing in,,Centre,582.0,567.0
turnover,,sewanee,580.0,565.0
steal,,Centre,580.0,30.0
jumper,good,Centre,558.0,8.0
assist,,Centre,,
jumper,good,sewanee,539.0,11.0
three pointer,missed,Centre,513.0,4.0
offensive rebound,,Centre,,
layup,good,Centre,508.0,25.0
assist,,Centre,,
layup,good,sewanee,491.0,13.0
jumper,missed,Centre,472.0,11.0
defensive rebound,,sewanee,,
layup,missed,sewanee,459.0,17.0
defensive rebound,,Centre,,
jumper,good,Centre,440.0,11.0
layup,missed,sewanee,414.0,4.0
defensive rebound,,Centre,,
layup,missed,Centre,403.0,19.0
offensive rebound,,Centre,,
foul,,sewanee,399.0,26.0
free throw,good,Centre,399.0,30.0
free throw,missed,Centre,399.0,30.0
defensive rebound,,sewanee,,
turnover,,sewanee,374.0,5.0
steal,,Centre,374.0,30.0
timeout,,Centre,374.0,30.0
subbing out,,sewanee,374.0,30.0
subbing in,,sewanee,374.0,30.0
foul,,sewanee,354.0,10.0
three pointer,good,Centre,342.0,18.0
assist,,Centre,,
layup,missed,sewanee,326.0,14.0
defensive rebound,,Centre,,
turnover,,Centre,316.0,20.0
layup,good,sewanee,302.0,16.0
foul,,Centre,302.0,30.0
subbing out,,Centre,302.0,30.0
subbing out,,Centre,302.0,30.0
subbing out,,Centre,302.0,30.0
subbing out,,Centre,302.0,30.0
subbing out,,Centre,302.0,30.0
subbing in,,Centre,302.0,30.0
subbing in,,Centre,302.0,30.0
subbing in,,Centre,302.0,30.0
subbing in,,Centre,302.0,30.0
subbing in,,Centre,302.0,30.0
subbing out,,sewanee,302.0,30.0
subbing in,,sewanee,302.0,30.0
free throw,missed,sewanee,302.0,30.0
defensive rebound,,Centre,,
foul,,sewanee,300.0,28.0
three pointer,missed,Centre,280.0,10.0
defensive rebound,,sewanee,,
layup,missed,sewanee,258.0,8.0
defensive rebound,,Centre,,
jumper,missed,Centre,230.0,2.0
defensive rebound,,sewanee,,
jumper,good,sewanee,220.0,20.0
foul,,Centre,220.0,30.0
free throw,missed,sewanee,220.0,30.0
timeout,,sewanee,220.0,30.0
defensive rebound,,Centre,,
subbing out,,Centre,220.0,30.0
subbing out,,Centre,220.0,30.0
subbing out,,Centre,220.0,30.0
subbing out,,Centre,220.0,30.0
subbing out,,Centre,220.0,30.0
subbing in,,Centre,220.0,30.0
subbing in,,Centre,220.0,30.0
subbing in,,Centre,220.0,30.0
subbing in,,Centre,220.0,30.0
subbing in,,Centre,220.0,30.0
subbing out,,sewanee,220.0,30.0
subbing in,,sewanee,220.0,30.0
three pointer,good,Centre,210.0,20.0
three pointer,good,sewanee,185.0,5.0
three pointer,good,Centre,170.0,15.0
assist,,Centre,,
three pointer,missed,sewanee,143.0,3.0
defensive rebound,,Centre,,
turnover,,Centre,102.0,19.0
foul,,sewanee,89.0,17.0
turnover,,sewanee,89.0,30.0
foul,,sewanee,71.0,12.0
subbing out,,sewanee,71.0,30.0
subbing in,,sewanee,71.0,30.0
free throw,good,Centre,71.0,30.0
free throw,good,Centre,71.0,30.0
subbing out,,Centre,71.0,30.0
subbing out,,Centre,71.0,30.0
subbing in,,Centre,71.0,30.0
subbing in,,Centre,71.0,30.0
turnover,,sewanee,51.0,10.0
steal,,Centre,51.0,30.0
foul,,sewanee,43.0,22.0
subbing out,,Centre,43.0,30.0
subbing in,,Centre,43.0,30.0
subbing out,,sewanee,43.0,30.0
subbing in,,sewanee,43.0,30.0
free throw,missed,Centre,43.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,43.0,30.0
subbing out,,Centre,43.0,30.0
subbing in,,Centre,43.0,30.0
turnover,,sewanee,24.0,24.0
steal,,Centre,24.0,24.0
foul,,sewanee,14.0,14.0
free throw,good,Centre,14.0,14.0
free throw,good,Centre,14.0,14.0
subbing out,,Centre,14.0,14.0
subbing in,,Centre,14.0,14.0
three pointer,good,sewanee,1.0,1.0
,,,,
subbing out,,Centre,600.0,587.0
subbing out,,Centre,600.0,587.0
subbing out,,Centre,600.0,587.0
subbing out,,Centre,600.0,587.0
subbing in,,Centre,600.0,587.0
subbing in,,Centre,600.0,587.0
subbing in,,Centre,600.0,587.0
subbing in,,Centre,600.0,587.0
subbing out,,sewanee,600.0,587.0
subbing in,,sewanee,600.0,587.0
layup,missed,sewanee,585.0,572.0
defensive rebound,,Centre,,
jumper,missed,Centre,566.0,11.0
defensive rebound,,sewanee,,
foul,,Centre,551.0,15.0
three pointer,missed,sewanee,536.0,15.0
defensive rebound,,Centre,,
jumper,good,Centre,515.0,9.0
turnover,,sewanee,495.0,10.0
steal,,Centre,495.0,30.0
jumper,missed,Centre,473.0,8.0
defensive rebound,,sewanee,,
foul,,Centre,466.0,23.0
free throw,good,sewanee,466.0,30.0
free throw,good,sewanee,466.0,30.0
jumper,good,Centre,447.0,11.0
assist,,Centre,,
three pointer,missed,sewanee,426.0,9.0
offensive rebound,,sewanee,,
layup,missed,sewanee,414.0,18.0
defensive rebound,,Centre,,
timeout,,Centre,405.0,21.0
subbing out,,Centre,404.0,20.0
subbing out,,Centre,404.0,20.0
subbing out,,Centre,404.0,20.0
subbing out,,Centre,404.0,20.0
subbing out,,Centre,404.0,20.0
subbing in,,Centre,404.0,20.0
subbing in,,Centre,404.0,20.0
subbing in,,Centre,404.0,20.0
subbing in,,Centre,404.0,20.0
subbing in,,Centre,404.0,20.0
subbing out,,sewanee,404.0,20.0
subbing in,,sewanee,404.0,20.0
layup,missed,Centre,384.0,0.0
offensive rebound,,Centre,,
three pointer,missed,Centre,376.0,22.0
defensive rebound,,sewanee,,
layup,missed,sewanee,363.0,17.0
defensive rebound,,Centre,,
jumper,good,Centre,343.0,10.0
three pointer,missed,sewanee,326.0,13.0
defensive rebound,,Centre,,
jumper,missed,Centre,313.0,17.0
defensive rebound,,sewanee,,
foul,,Centre,301.0,18.0
subbing out,,sewanee,301.0,30.0
subbing in,,sewanee,301.0,30.0
three pointer,good,sewanee,299.0,28.0
jumper,missed,Centre,270.0,1.0
defensive rebound,,Centre,,
subbing out,,Centre,270.0,30.0
subbing out,,Centre,270.0,30.0
subbing in,,Centre,270.0,30.0
subbing in,,Centre,270.0,30.0
foul,,Centre,266.0,26.0
foul,,Centre,252.0,16.0
free throw,good,sewanee,252.0,30.0
free throw,missed,sewanee,252.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,233.0,11.0
subbing out,,Centre,225.0,22.0
subbing out,,Centre,225.0,22.0
subbing out,,Centre,225.0,22.0
subbing in,,Centre,225.0,22.0
subbing in,,Centre,225.0,22.0
subbing in,,Centre,225.0,22.0
subbing out,,sewanee,225.0,22.0
subbing in,,sewanee,225.0,22.0
three pointer,missed,sewanee,215.0,12.0
defensive rebound,,Centre,,
three pointer,good,Centre,197.0,12.0
assist,,Centre,,
jumper,missed,sewanee,170.0,3.0
defensive rebound,,Centre,,
jumper,missed,Centre,152.0,12.0
defensive rebound,,sewanee,,
turnover,,sewanee,139.0,17.0
subbing out,,Centre,139.0,30.0
subbing in,,Centre,139.0,30.0
foul,,sewanee,120.0,11.0
free throw,good,Centre,120.0,30.0
free throw,good,Centre,120.0,30.0
timeout,,sewanee,120.0,30.0
subbing out,,Centre,120.0,30.0
subbing out,,Centre,120.0,30.0
subbing in,,Centre,120.0,30.0
subbing in,,Centre,120.0,30.0
subbing out,,sewanee,120.0,30.0
subbing in,,sewanee,120.0,30.0
layup,missed,sewanee,112.0,22.0
defensive rebound,,Centre,,
turnover,,Centre,98.0,16.0
layup,good,sewanee,74.0,6.0
jumper,missed,Centre,55.0,11.0
defensive rebound,,sewanee,,
foul,,Centre,54.0,29.0
turnover,,Centre,54.0,30.0
layup,good,sewanee,45.0,21.0
jumper,missed,Centre,24.0,24.0
defensive rebound,,sewanee,,
foul,,Centre,21.0,21.0
free throw,good,sewanee,21.0,21.0
free throw,missed,sewanee,21.0,21.0
defensive rebound,,Centre,,
timeout,,Centre,21.0,21.0
jumper,good,Centre,15.0,15.0
foul,,sewanee,15.0,15.0
free throw,good,Centre,15.0,15.0
subbing out,,Centre,13.0,13.0
subbing out,,Centre,13.0,13.0
subbing in,,Centre,13.0,13.0
subbing in,,Centre,13.0,13.0
