Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,good,thomas more college,1185.0,15.0
turnover,,Centre,1156.0,1.0
steal,,thomas more college,1154.0,28.0
jumper,missed,thomas more college,1147.0,23.0
defensive rebound,,Centre,,
jumper,missed,Centre,1122.0,5.0
defensive rebound,,thomas more college,,
layup,good,thomas more college,1110.0,18.0
timeout,,Centre,1107.0,27.0
turnover,,Centre,1097.0,17.0
steal,,thomas more college,1095.0,28.0
layup,good,thomas more college,1090.0,25.0
assist,,thomas more college,,
jumper,good,Centre,1076.0,16.0
jumper,good,thomas more college,1065.0,19.0
turnover,,Centre,1052.0,17.0
steal,,thomas more college,1050.0,28.0
layup,missed,thomas more college,1049.0,29.0
offensive rebound,,thomas more college,,
turnover,,thomas more college,1030.0,11.0
jumper,missed,Centre,1024.0,24.0
defensive rebound,,thomas more college,,
three pointer,missed,thomas more college,1017.0,23.0
defensive rebound,,Centre,,
jumper,good,Centre,1011.0,24.0
jumper,good,thomas more college,996.0,15.0
jumper,good,Centre,974.0,8.0
assist,,Centre,,
layup,missed,thomas more college,960.0,16.0
offensive rebound,,thomas more college,,
subbing in,,Centre,955.0,25.0
subbing in,,Centre,955.0,25.0
subbing in,,Centre,955.0,25.0
subbing out,,Centre,955.0,25.0
subbing out,,Centre,955.0,25.0
subbing out,,Centre,955.0,25.0
foul,,thomas more college,942.0,12.0
turnover,,thomas more college,942.0,30.0
jumper,missed,Centre,931.0,19.0
defensive rebound,,thomas more college,,
layup,good,thomas more college,918.0,17.0
assist,,thomas more college,,
layup,good,Centre,908.0,20.0
assist,,Centre,,
jumper,good,thomas more college,899.0,21.0
layup,missed,Centre,871.0,2.0
block,,thomas more college,871.0,30.0
defensive rebound,,thomas more college,,
subbing in,,thomas more college,869.0,28.0
subbing in,,thomas more college,869.0,28.0
subbing out,,thomas more college,869.0,28.0
subbing out,,thomas more college,869.0,28.0
three pointer,missed,thomas more college,857.0,16.0
offensive rebound,,thomas more college,,
subbing in,,Centre,850.0,23.0
subbing out,,Centre,850.0,23.0
layup,missed,thomas more college,843.0,16.0
defensive rebound,,Centre,,
subbing in,,Centre,840.0,27.0
subbing out,,Centre,840.0,27.0
turnover,,Centre,807.0,24.0
jumper,missed,thomas more college,802.0,25.0
offensive rebound,,thomas more college,,
layup,good,thomas more college,793.0,21.0
turnover,,Centre,779.0,16.0
steal,,thomas more college,777.0,28.0
layup,good,thomas more college,773.0,26.0
turnover,,Centre,746.0,3.0
steal,,thomas more college,742.0,26.0
layup,good,thomas more college,740.0,28.0
assist,,thomas more college,,
timeout,,Centre,738.0,28.0
subbing in,,Centre,738.0,28.0
subbing out,,Centre,738.0,28.0
three pointer,good,Centre,728.0,18.0
assist,,Centre,,
three pointer,missed,thomas more college,713.0,15.0
defensive rebound,,Centre,,
turnover,,Centre,707.0,24.0
steal,,thomas more college,704.0,27.0
three pointer,good,thomas more college,686.0,12.0
assist,,thomas more college,,
layup,missed,Centre,666.0,10.0
offensive rebound,,Centre,,
foul,,thomas more college,662.0,26.0
subbing in,,thomas more college,662.0,30.0
subbing in,,thomas more college,662.0,30.0
subbing out,,thomas more college,662.0,30.0
subbing out,,thomas more college,662.0,30.0
turnover,,Centre,659.0,27.0
steal,,thomas more college,657.0,28.0
foul,,thomas more college,654.0,27.0
turnover,,thomas more college,654.0,30.0
subbing in,,Centre,654.0,30.0
subbing out,,Centre,654.0,30.0
turnover,,Centre,646.0,22.0
steal,,thomas more college,645.0,29.0
three pointer,missed,thomas more college,639.0,24.0
offensive rebound,,thomas more college,,
jumper,missed,thomas more college,629.0,20.0
offensive rebound,,thomas more college,,
three pointer,missed,thomas more college,615.0,16.0
defensive rebound,,Centre,,
subbing in,,thomas more college,612.0,27.0
subbing out,,thomas more college,612.0,27.0
jumper,missed,Centre,597.0,12.0
defensive rebound,,thomas more college,,
three pointer,good,thomas more college,579.0,12.0
assist,,thomas more college,,
foul,,thomas more college,559.0,10.0
subbing in,,thomas more college,559.0,30.0
subbing out,,thomas more college,559.0,30.0
subbing in,,Centre,559.0,30.0
subbing in,,Centre,559.0,30.0
subbing in,,Centre,559.0,30.0
subbing out,,Centre,559.0,30.0
subbing out,,Centre,559.0,30.0
subbing out,,Centre,559.0,30.0
three pointer,missed,Centre,551.0,22.0
defensive rebound,,thomas more college,,
three pointer,missed,thomas more college,536.0,15.0
defensive rebound,,Centre,,
layup,good,Centre,526.0,20.0
assist,,Centre,,
foul,,thomas more college,526.0,30.0
free throw,missed,Centre,526.0,30.0
defensive rebound,,thomas more college,,
subbing in,,thomas more college,526.0,30.0
subbing in,,thomas more college,526.0,30.0
subbing out,,thomas more college,526.0,30.0
subbing out,,thomas more college,526.0,30.0
three pointer,missed,thomas more college,508.0,12.0
offensive rebound,,thomas more college,,
layup,good,thomas more college,503.0,25.0
layup,missed,Centre,485.0,12.0
defensive rebound,,thomas more college,,
layup,good,thomas more college,474.0,19.0
turnover,,Centre,457.0,13.0
subbing in,,Centre,455.0,28.0
subbing in,,Centre,455.0,28.0
subbing out,,Centre,455.0,28.0
