Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,hanover,574.0,4.0
defensive rebound,,Centre,,
three pointer,missed,Centre,553.0,9.0
defensive rebound,,Centre,,
jumper,good,hanover,535.0,12.0
assist,,hanover,,
layup,good,Centre,517.0,12.0
assist,,Centre,,
layup,missed,hanover,504.0,17.0
block,,Centre,504.0,30.0
defensive rebound,,Centre,,
foul,,hanover,479.0,5.0
free throw,good,Centre,479.0,30.0
free throw,good,Centre,479.0,30.0
jumper,missed,hanover,472.0,23.0
defensive rebound,,Centre,,
jumper,missed,Centre,461.0,19.0
defensive rebound,,hanover,,
three pointer,good,hanover,443.0,12.0
assist,,hanover,,
foul,,hanover,433.0,20.0
subbing out,,hanover,433.0,30.0
subbing in,,hanover,433.0,30.0
jumper,good,Centre,421.0,18.0
assist,,Centre,,
jumper,missed,hanover,414.0,23.0
defensive rebound,,Centre,,
foul,,hanover,399.0,15.0
subbing out,,Centre,399.0,30.0
subbing out,,Centre,399.0,30.0
subbing in,,Centre,399.0,30.0
subbing in,,Centre,399.0,30.0
jumper,missed,Centre,391.0,22.0
defensive rebound,,hanover,,
turnover,,hanover,387.0,26.0
steal,,Centre,387.0,30.0
jumper,missed,Centre,373.0,16.0
offensive rebound,,Centre,,
jumper,good,Centre,356.0,13.0
assist,,Centre,,
jumper,missed,hanover,343.0,17.0
defensive rebound,,Centre,,
jumper,good,Centre,319.0,6.0
jumper,missed,hanover,307.0,18.0
defensive rebound,,Centre,,
jumper,missed,Centre,293.0,16.0
defensive rebound,,hanover,,
three pointer,good,hanover,275.0,12.0
assist,,hanover,,
three pointer,good,Centre,254.0,9.0
assist,,Centre,,
jumper,missed,hanover,235.0,11.0
defensive rebound,,Centre,,
jumper,missed,Centre,226.0,21.0
offensive rebound,,Centre,,
jumper,missed,Centre,220.0,24.0
defensive rebound,,hanover,,
turnover,,hanover,219.0,29.0
subbing out,,Centre,219.0,30.0
subbing out,,Centre,219.0,30.0
subbing out,,Centre,219.0,30.0
subbing in,,Centre,219.0,30.0
subbing in,,Centre,219.0,30.0
subbing in,,Centre,219.0,30.0
subbing out,,hanover,219.0,30.0
subbing out,,hanover,219.0,30.0
subbing out,,hanover,219.0,30.0
subbing in,,hanover,219.0,30.0
subbing in,,hanover,219.0,30.0
subbing in,,hanover,219.0,30.0
turnover,,Centre,199.0,10.0
jumper,missed,hanover,186.0,17.0
defensive rebound,,Centre,,
subbing out,,hanover,180.0,24.0
subbing in,,hanover,180.0,24.0
jumper,missed,Centre,154.0,28.0
offensive rebound,,Centre,,
foul,,hanover,152.0,28.0
subbing out,,hanover,152.0,30.0
subbing in,,hanover,152.0,30.0
free throw,missed,Centre,152.0,30.0
deadball rebound,,Centre,,
free throw,missed,Centre,152.0,30.0
defensive rebound,,hanover,,
three pointer,good,hanover,146.0,24.0
assist,,hanover,,
turnover,,Centre,128.0,12.0
steal,,hanover,128.0,30.0
foul,,Centre,128.0,30.0
subbing out,,Centre,128.0,30.0
subbing out,,Centre,128.0,30.0
subbing in,,Centre,128.0,30.0
subbing in,,Centre,128.0,30.0
foul,,Centre,115.0,17.0
free throw,missed,hanover,115.0,30.0
deadball rebound,,Centre,,
free throw,good,hanover,115.0,30.0
subbing out,,hanover,115.0,30.0
subbing in,,hanover,115.0,30.0
turnover,,Centre,111.0,26.0
steal,,hanover,111.0,30.0
foul,,Centre,109.0,28.0
subbing out,,Centre,109.0,30.0
subbing out,,Centre,109.0,30.0
subbing in,,Centre,109.0,30.0
subbing in,,Centre,109.0,30.0
jumper,good,hanover,100.0,21.0
