Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
turnover,,birmingham southern,577.0,7.0
three pointer,missed,Centre,545.0,28.0
defensive rebound,,birmingham southern,,
layup,missed,birmingham southern,526.0,11.0
offensive rebound,,birmingham southern,,
jumper,good,birmingham southern,516.0,20.0
three pointer,missed,Centre,506.0,20.0
defensive rebound,,birmingham southern,,
jumper,missed,birmingham southern,491.0,15.0
defensive rebound,,Centre,,
jumper,missed,Centre,475.0,14.0
offensive rebound,,birmingham southern,,
turnover,,birmingham southern,461.0,16.0
steal,,Centre,454.0,23.0
layup,good,Centre,452.0,28.0
layup,good,birmingham southern,432.0,10.0
assist,,birmingham southern,,
turnover,,Centre,411.0,9.0
subbing in,,Centre,411.0,30.0
subbing in,,Centre,411.0,30.0
subbing out,,Centre,411.0,30.0
subbing out,,Centre,411.0,30.0
subbing out,,Centre,411.0,30.0
layup,good,birmingham southern,406.0,25.0
jumper,missed,Centre,389.0,13.0
defensive rebound,,birmingham southern,,
three pointer,missed,birmingham southern,379.0,20.0
offensive rebound,,birmingham southern,,
turnover,,birmingham southern,377.0,28.0
subbing in,,Centre,377.0,30.0
subbing out,,Centre,377.0,30.0
turnover,,Centre,359.0,12.0
steal,,birmingham southern,356.0,27.0
turnover,,birmingham southern,345.0,19.0
steal,,Centre,340.0,25.0
jumper,missed,Centre,334.0,24.0
defensive rebound,,birmingham southern,,
turnover,,birmingham southern,320.0,16.0
steal,,Centre,315.0,25.0
turnover,,Centre,309.0,24.0
subbing in,,Centre,305.0,26.0
subbing in,,Centre,305.0,26.0
subbing in,,Centre,305.0,26.0
subbing in,,Centre,305.0,26.0
subbing in,,Centre,305.0,26.0
subbing out,,Centre,305.0,26.0
subbing out,,Centre,305.0,26.0
subbing out,,Centre,305.0,26.0
subbing out,,Centre,305.0,26.0
subbing out,,Centre,305.0,26.0
subbing out,,Centre,305.0,26.0
jumper,missed,birmingham southern,303.0,24.0
defensive rebound,,Centre,,
foul,,birmingham southern,300.0,27.0
free throw,good,Centre,300.0,30.0
free throw,good,Centre,300.0,30.0
subbing in,,birmingham southern,287.0,17.0
subbing out,,birmingham southern,287.0,17.0
turnover,,birmingham southern,286.0,16.0
turnover,,Centre,259.0,3.0
steal,,birmingham southern,256.0,27.0
three pointer,missed,birmingham southern,231.0,5.0
defensive rebound,,Centre,,
three pointer,missed,Centre,206.0,5.0
offensive rebound,,Centre,,
subbing in,,birmingham southern,202.0,26.0
subbing out,,birmingham southern,202.0,26.0
subbing in,,Centre,202.0,26.0
subbing in,,Centre,202.0,26.0
subbing in,,Centre,202.0,26.0
subbing in,,Centre,202.0,26.0
subbing in,,Centre,202.0,26.0
subbing out,,Centre,202.0,26.0
subbing out,,Centre,202.0,26.0
subbing out,,Centre,202.0,26.0
subbing out,,Centre,202.0,26.0
subbing out,,Centre,202.0,26.0
jumper,good,birmingham southern,196.0,20.0
assist,,birmingham southern,,
jumper,missed,Centre,181.0,15.0
offensive rebound,,Centre,,
layup,good,Centre,173.0,22.0
three pointer,good,birmingham southern,168.0,25.0
three pointer,good,Centre,151.0,13.0
assist,,Centre,,
jumper,missed,birmingham southern,136.0,15.0
block,,Centre,136.0,15.0
offensive rebound,,Centre,,
three pointer,missed,birmingham southern,133.0,12.0
offensive rebound,,birmingham southern,,
jumper,missed,birmingham southern,126.0,23.0
defensive rebound,,Centre,,
turnover,,Centre,113.0,17.0
subbing in,,birmingham southern,113.0,30.0
subbing out,,birmingham southern,113.0,30.0
jumper,missed,birmingham southern,101.0,18.0
defensive rebound,,Centre,,
turnover,,Centre,86.0,15.0
steal,,birmingham southern,83.0,27.0
three pointer,missed,birmingham southern,73.0,20.0
defensive rebound,,Centre,,
turnover,,Centre,51.0,8.0
jumper,missed,birmingham southern,33.0,12.0
defensive rebound,,Centre,,
,,,,
three pointer,good,Centre,600.0,597.0
subbing in,,Centre,600.0,30.0
subbing out,,Centre,600.0,30.0
subbing out,,Centre,600.0,30.0
turnover,,birmingham southern,594.0,24.0
steal,,Centre,591.0,27.0
jumper,missed,Centre,586.0,25.0
defensive rebound,,Centre,,
layup,missed,birmingham southern,557.0,1.0
defensive rebound,,Centre,,
foul,,birmingham southern,553.0,26.0
subbing in,,birmingham southern,553.0,30.0
subbing in,,birmingham southern,553.0,30.0
subbing out,,birmingham southern,553.0,30.0
subbing out,,birmingham southern,553.0,30.0
three pointer,good,Centre,547.0,24.0
assist,,Centre,,
turnover,,birmingham southern,527.0,10.0
steal,,Centre,522.0,25.0
layup,good,Centre,520.0,28.0
jumper,good,birmingham southern,502.0,12.0
assist,,birmingham southern,,
foul,,Centre,493.0,21.0
free throw,good,birmingham southern,489.0,30.0
subbing in,,Centre,489.0,30.0
subbing in,,Centre,489.0,30.0
subbing in,,Centre,489.0,30.0
subbing out,,Centre,489.0,30.0
subbing out,,Centre,489.0,30.0
subbing out,,Centre,489.0,30.0
layup,missed,Centre,482.0,19.0
defensive rebound,,birmingham southern,,
jumper,missed,birmingham southern,467.0,15.0
offensive rebound,,birmingham southern,,
foul,,Centre,458.0,21.0
subbing in,,Centre,452.0,24.0
subbing out,,Centre,452.0,24.0
foul,,Centre,451.0,23.0
free throw,missed,birmingham southern,441.0,30.0
offensive rebound,,Centre,,
free throw,good,birmingham southern,431.0,30.0
subbing in,,Centre,431.0,30.0
subbing out,,Centre,431.0,30.0
jumper,missed,Centre,423.0,2.0
offensive rebound,,Centre,,
layup,good,Centre,416.0,23.0
foul,,Centre,398.0,12.0
subbing in,,Centre,391.0,23.0
subbing out,,Centre,391.0,23.0
jumper,missed,birmingham southern,364.0,26.0
offensive rebound,,birmingham southern,,
turnover,,birmingham southern,352.0,18.0
three pointer,missed,Centre,343.0,21.0
offensive rebound,,Centre,,
foul,,birmingham southern,335.0,22.0
free throw,good,Centre,335.0,30.0
free throw,good,Centre,335.0,30.0
subbing in,,Centre,335.0,30.0
subbing in,,Centre,335.0,30.0
subbing out,,Centre,335.0,30.0
subbing out,,Centre,335.0,30.0
layup,missed,birmingham southern,322.0,17.0
defensive rebound,,Centre,,
three pointer,good,Centre,308.0,16.0
assist,,Centre,,
jumper,missed,birmingham southern,279.0,1.0
defensive rebound,,Centre,,
jumper,missed,Centre,258.0,9.0
defensive rebound,,birmingham southern,,
foul,,Centre,248.0,20.0
free throw,good,birmingham southern,248.0,30.0
