Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
layup,missed,Centre,572.0,2.0
offensive rebound,,Centre,,
layup,missed,Centre,547.0,5.0
offensive rebound,,Centre,,
layup,good,Centre,544.0,27.0
jumper,missed,spalding,525.0,11.0
offensive rebound,,spalding,,
three pointer,good,spalding,512.0,17.0
assist,,spalding,,
turnover,,Centre,502.0,20.0
steal,,spalding,501.0,29.0
layup,missed,spalding,497.0,26.0
defensive rebound,,Centre,,
subbing in,,Centre,493.0,26.0
subbing out,,Centre,493.0,26.0
jumper,good,Centre,478.0,11.0
assist,,Centre,,
three pointer,missed,spalding,466.0,18.0
defensive rebound,,Centre,,
three pointer,missed,Centre,441.0,5.0
defensive rebound,,spalding,,
three pointer,missed,spalding,430.0,19.0
defensive rebound,,Centre,,
foul,,spalding,401.0,1.0
subbing in,,Centre,401.0,30.0
subbing in,,Centre,401.0,30.0
subbing in,,Centre,401.0,30.0
subbing out,,Centre,401.0,30.0
subbing out,,Centre,401.0,30.0
subbing out,,Centre,401.0,30.0
three pointer,missed,Centre,371.0,0.0
defensive rebound,,spalding,,
jumper,missed,spalding,348.0,7.0
defensive rebound,,Centre,,
foul,,Centre,318.0,0.0
turnover,,Centre,318.0,30.0
subbing in,,Centre,318.0,30.0
subbing out,,Centre,318.0,30.0
subbing in,,spalding,318.0,30.0
subbing in,,spalding,318.0,30.0
subbing in,,spalding,318.0,30.0
subbing in,,spalding,318.0,30.0
subbing out,,spalding,318.0,30.0
subbing out,,spalding,318.0,30.0
subbing out,,spalding,318.0,30.0
subbing out,,spalding,318.0,30.0
turnover,,spalding,294.0,6.0
steal,,Centre,292.0,28.0
foul,,Centre,283.0,21.0
turnover,,Centre,283.0,30.0
subbing in,,Centre,283.0,30.0
subbing out,,Centre,283.0,30.0
subbing in,,spalding,283.0,30.0
subbing out,,spalding,283.0,30.0
layup,good,spalding,259.0,6.0
assist,,spalding,,
foul,,spalding,227.0,28.0
free throw,good,Centre,227.0,30.0
free throw,missed,Centre,227.0,30.0
defensive rebound,,spalding,,
subbing in,,Centre,227.0,30.0
subbing out,,Centre,227.0,30.0
subbing in,,spalding,227.0,30.0
subbing in,,spalding,227.0,30.0
subbing out,,spalding,227.0,30.0
subbing out,,spalding,227.0,30.0
turnover,,spalding,225.0,28.0
turnover,,Centre,223.0,28.0
steal,,spalding,221.0,28.0
turnover,,spalding,218.0,27.0
steal,,Centre,216.0,28.0
layup,good,Centre,209.0,23.0
assist,,Centre,,
turnover,,spalding,187.0,8.0
subbing in,,spalding,186.0,29.0
subbing in,,spalding,186.0,29.0
subbing out,,spalding,186.0,29.0
subbing out,,spalding,186.0,29.0
three pointer,missed,Centre,172.0,15.0
defensive rebound,,spalding,,
layup,missed,spalding,145.0,3.0
defensive rebound,,Centre,,
three pointer,missed,Centre,121.0,6.0
defensive rebound,,spalding,,
layup,missed,spalding,111.0,20.0
defensive rebound,,Centre,,
layup,missed,Centre,92.0,11.0
block,,spalding,92.0,11.0
offensive rebound,,Centre,,
subbing in,,Centre,88.0,7.0
subbing in,,Centre,88.0,7.0
subbing in,,Centre,88.0,7.0
subbing out,,Centre,88.0,7.0
subbing out,,Centre,88.0,7.0
subbing out,,Centre,88.0,7.0
subbing in,,spalding,88.0,7.0
subbing in,,spalding,88.0,7.0
subbing out,,spalding,88.0,7.0
subbing out,,spalding,88.0,7.0
jumper,missed,spalding,71.0,20.0
defensive rebound,,Centre,,
jumper,missed,Centre,62.0,21.0
defensive rebound,,spalding,,
turnover,,spalding,46.0,14.0
subbing in,,Centre,45.0,29.0
subbing out,,Centre,45.0,29.0
