Play Type,Shot Outcome,Team,Time(seconds),Shot Clock
,,,,30.0
jumper,missed,sewanee,1168.0,598.0
offensive rebound,,Centre,,
three pointer,good,sewanee,1161.0,23.0
assist,,sewanee,,
layup,good,Centre,1155.0,24.0
layup,good,sewanee,1137.0,12.0
assist,,sewanee,,
jumper,good,Centre,1120.0,13.0
assist,,Centre,,
foul,,Centre,1090.0,0.0
free throw,good,sewanee,1090.0,30.0
free throw,missed,sewanee,1090.0,30.0
defensive rebound,,Centre,,
layup,good,Centre,1076.0,16.0
layup,good,sewanee,1050.0,4.0
turnover,,Centre,1031.0,11.0
subbing in,,Centre,1031.0,30.0
subbing in,,Centre,1031.0,30.0
subbing out,,Centre,1031.0,30.0
subbing out,,Centre,1031.0,30.0
jumper,missed,sewanee,1009.0,8.0
defensive rebound,,Centre,,
three pointer,missed,Centre,995.0,16.0
offensive rebound,,Centre,,
turnover,,Centre,977.0,12.0
turnover,,sewanee,967.0,20.0
subbing in,,sewanee,967.0,30.0
subbing in,,sewanee,967.0,30.0
subbing out,,sewanee,967.0,30.0
subbing out,,sewanee,967.0,30.0
foul,,sewanee,947.0,10.0
free throw,good,Centre,947.0,30.0
free throw,good,Centre,947.0,30.0
subbing in,,sewanee,947.0,30.0
subbing in,,sewanee,947.0,30.0
subbing out,,sewanee,947.0,30.0
subbing out,,sewanee,947.0,30.0
subbing in,,Centre,947.0,30.0
subbing in,,Centre,947.0,30.0
subbing out,,Centre,947.0,30.0
subbing out,,Centre,947.0,30.0
layup,missed,sewanee,932.0,15.0
defensive rebound,,Centre,,
three pointer,good,Centre,912.0,10.0
assist,,Centre,,
turnover,,sewanee,883.0,1.0
subbing in,,Centre,883.0,30.0
subbing in,,Centre,883.0,30.0
subbing out,,Centre,883.0,30.0
subbing out,,Centre,883.0,30.0
jumper,missed,Centre,865.0,12.0
defensive rebound,,sewanee,,
jumper,missed,sewanee,850.0,15.0
block,,Centre,850.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,848.0,28.0
foul,,Centre,839.0,21.0
subbing in,,sewanee,839.0,30.0
subbing in,,sewanee,839.0,30.0
subbing out,,sewanee,839.0,30.0
subbing out,,sewanee,839.0,30.0
layup,missed,sewanee,817.0,8.0
offensive rebound,,sewanee,,
layup,good,sewanee,806.0,19.0
three pointer,missed,Centre,802.0,26.0
defensive rebound,,sewanee,,
jumper,missed,sewanee,778.0,6.0
defensive rebound,,Centre,,
layup,good,Centre,767.0,19.0
layup,missed,sewanee,743.0,6.0
offensive rebound,,sewanee,,
foul,,Centre,737.0,24.0
free throw,missed,sewanee,737.0,30.0
deadball rebound,,Centre,,
free throw,good,sewanee,737.0,30.0
subbing in,,sewanee,737.0,30.0
subbing in,,sewanee,737.0,30.0
subbing out,,sewanee,737.0,30.0
subbing out,,sewanee,737.0,30.0
subbing in,,Centre,737.0,30.0
subbing in,,Centre,737.0,30.0
subbing in,,Centre,737.0,30.0
subbing in,,Centre,737.0,30.0
subbing out,,Centre,737.0,30.0
subbing out,,Centre,737.0,30.0
subbing out,,Centre,737.0,30.0
subbing out,,Centre,737.0,30.0
layup,good,Centre,723.0,16.0
assist,,Centre,,
jumper,good,sewanee,698.0,5.0
assist,,sewanee,,
layup,good,Centre,676.0,8.0
assist,,Centre,,
jumper,good,sewanee,654.0,8.0
assist,,sewanee,,
foul,,sewanee,641.0,17.0
subbing in,,Centre,641.0,30.0
subbing out,,Centre,641.0,30.0
three pointer,missed,Centre,627.0,16.0
defensive rebound,,sewanee,,
layup,missed,sewanee,580.0,13.0
defensive rebound,,Centre,,
three pointer,good,Centre,580.0,30.0
assist,,Centre,,
timeout,,Centre,580.0,30.0
subbing in,,sewanee,580.0,30.0
subbing out,,sewanee,580.0,30.0
three pointer,good,sewanee,553.0,3.0
assist,,sewanee,,
subbing in,,Centre,547.0,24.0
subbing in,,Centre,547.0,24.0
subbing in,,Centre,547.0,24.0
subbing out,,Centre,547.0,24.0
subbing out,,Centre,547.0,24.0
subbing out,,Centre,547.0,24.0
turnover,,Centre,544.0,21.0
steal,,sewanee,544.0,30.0
layup,good,sewanee,539.0,25.0
foul,,Centre,530.0,21.0
free throw,good,sewanee,530.0,30.0
subbing in,,Centre,530.0,30.0
subbing out,,Centre,530.0,30.0
turnover,,Centre,524.0,24.0
timeout,,Centre,524.0,30.0
subbing in,,Centre,524.0,30.0
subbing out,,Centre,524.0,30.0
turnover,,sewanee,505.0,11.0
subbing in,,sewanee,505.0,30.0
subbing in,,sewanee,505.0,30.0
subbing out,,sewanee,505.0,30.0
subbing out,,sewanee,505.0,30.0
layup,missed,Centre,490.0,15.0
block,,sewanee,490.0,30.0
defensive rebound,,sewanee,,
layup,missed,sewanee,463.0,3.0
defensive rebound,,Centre,,
three pointer,missed,Centre,453.0,20.0
defensive rebound,,sewanee,,
turnover,,sewanee,429.0,6.0
subbing in,,sewanee,429.0,30.0
subbing out,,sewanee,429.0,30.0
subbing in,,Centre,429.0,30.0
subbing out,,Centre,429.0,30.0
three pointer,good,Centre,417.0,18.0
assist,,Centre,,
layup,missed,sewanee,403.0,16.0
offensive rebound,,sewanee,,
layup,missed,sewanee,403.0,30.0
offensive rebound,,sewanee,,
foul,,Centre,383.0,10.0
layup,good,sewanee,377.0,24.0
assist,,sewanee,,
subbing in,,sewanee,377.0,30.0
subbing out,,sewanee,377.0,30.0
three pointer,missed,Centre,376.0,29.0
offensive rebound,,Centre,,
layup,good,Centre,369.0,23.0
turnover,,sewanee,347.0,8.0
layup,missed,Centre,320.0,3.0
defensive rebound,,sewanee,,
three pointer,good,sewanee,300.0,10.0
assist,,sewanee,,
jumper,missed,Centre,293.0,23.0
defensive rebound,,sewanee,,
three pointer,good,sewanee,278.0,15.0
assist,,sewanee,,
timeout,,Centre,271.0,23.0
subbing in,,Centre,271.0,23.0
subbing out,,Centre,271.0,23.0
jumper,good,Centre,266.0,18.0
layup,missed,sewanee,244.0,8.0
defensive rebound,,Centre,,
foul,,sewanee,241.0,27.0
three pointer,good,Centre,221.0,10.0
assist,,Centre,,
turnover,,sewanee,203.0,12.0
steal,,Centre,203.0,30.0
turnover,,Centre,191.0,18.0
subbing in,,sewanee,186.0,25.0
subbing out,,sewanee,186.0,25.0
layup,good,sewanee,171.0,10.0
turnover,,Centre,148.0,7.0
steal,,sewanee,148.0,30.0
three pointer,missed,sewanee,144.0,26.0
offensive rebound,,sewanee,,
layup,missed,sewanee,130.0,16.0
defensive rebound,,Centre,,
foul,,sewanee,109.0,9.0
free throw,good,Centre,109.0,30.0
free throw,missed,Centre,109.0,30.0
offensive rebound,,Centre,,
turnover,,Centre,109.0,30.0
turnover,,sewanee,109.0,30.0
steal,,Centre,109.0,30.0
subbing in,,sewanee,109.0,30.0
subbing in,,sewanee,109.0,30.0
subbing out,,sewanee,109.0,30.0
subbing out,,sewanee,109.0,30.0
subbing in,,Centre,109.0,30.0
subbing out,,Centre,109.0,30.0
layup,missed,Centre,108.0,29.0
defensive rebound,,sewanee,,
three pointer,good,sewanee,101.0,23.0
turnover,,Centre,76.0,5.0
steal,,sewanee,76.0,30.0
foul,,Centre,62.0,16.0
free throw,good,sewanee,62.0,30.0
free throw,good,sewanee,62.0,30.0
subbing in,,Centre,62.0,30.0
subbing out,,Centre,62.0,30.0
foul,,sewanee,33.0,1.0
foul,,sewanee,30.0,30.0
free throw,good,Centre,30.0,30.0
free throw,good,Centre,30.0,30.0
three pointer,missed,sewanee,21.0,21.0
defensive rebound,,Centre,,
jumper,good,Centre,6.0,6.0
,,,,
turnover,,Centre,1189.0,1186.0
steal,,sewanee,1189.0,30.0
turnover,,sewanee,1176.0,17.0
three pointer,missed,Centre,1159.0,13.0
defensive rebound,,sewanee,,
turnover,,sewanee,1125.0,26.0
subbing in,,Centre,1125.0,30.0
subbing out,,Centre,1125.0,30.0
jumper,good,Centre,1101.0,6.0
foul,,Centre,1083.0,12.0
jumper,missed,sewanee,1082.0,29.0
defensive rebound,,Centre,,
jumper,missed,Centre,1073.0,21.0
offensive rebound,,Centre,,
layup,good,Centre,1073.0,30.0
foul,,sewanee,1073.0,30.0
free throw,good,Centre,1073.0,30.0
layup,missed,sewanee,1053.0,10.0
offensive rebound,,sewanee,,
subbing in,,Centre,1053.0,30.0
subbing out,,Centre,1053.0,30.0
three pointer,missed,sewanee,1045.0,22.0
block,,Centre,1045.0,30.0
defensive rebound,,Centre,,
turnover,,Centre,1036.0,21.0
layup,missed,sewanee,1020.0,14.0
block,,Centre,1020.0,14.0
offensive rebound,,Centre,,
jumper,good,sewanee,1013.0,7.0
assist,,sewanee,,
layup,missed,Centre,997.0,14.0
block,,sewanee,997.0,14.0
offensive rebound,,Centre,,
layup,missed,Centre,992.0,9.0
block,,sewanee,992.0,30.0
defensive rebound,,sewanee,,
foul,,Centre,992.0,30.0
subbing in,,Centre,992.0,30.0
subbing out,,Centre,992.0,30.0
layup,good,sewanee,971.0,9.0
assist,,sewanee,,
jumper,good,Centre,951.0,10.0
assist,,Centre,,
timeout,,Centre,949.0,28.0
three pointer,missed,sewanee,939.0,18.0
defensive rebound,,Centre,,
three pointer,missed,Centre,927.0,18.0
defensive rebound,,sewanee,,
layup,good,sewanee,903.0,6.0
assist,,sewanee,,
layup,missed,Centre,881.0,8.0
defensive rebound,,sewanee,,
three pointer,missed,sewanee,879.0,28.0
defensive rebound,,Centre,,
subbing in,,sewanee,849.0,0.0
subbing in,,sewanee,849.0,0.0
subbing out,,sewanee,849.0,0.0
subbing out,,sewanee,849.0,0.0
subbing in,,Centre,849.0,0.0
subbing in,,Centre,849.0,0.0
subbing in,,Centre,849.0,0.0
subbing in,,Centre,849.0,0.0
subbing out,,Centre,849.0,0.0
subbing out,,Centre,849.0,0.0
subbing out,,Centre,849.0,0.0
subbing out,,Centre,849.0,0.0
three pointer,missed,Centre,845.0,26.0
defensive rebound,,sewanee,,
foul,,Centre,839.0,24.0
layup,good,sewanee,825.0,16.0
assist,,sewanee,,
turnover,,Centre,814.0,19.0
timeout,,Centre,814.0,30.0
three pointer,good,sewanee,788.0,4.0
assist,,sewanee,,
layup,missed,Centre,748.0,20.0
defensive rebound,,sewanee,,
three pointer,good,sewanee,723.0,5.0
timeout,,Centre,704.0,11.0
three pointer,good,Centre,704.0,11.0
assist,,Centre,,
turnover,,sewanee,704.0,11.0
steal,,Centre,704.0,30.0
three pointer,missed,Centre,704.0,30.0
defensive rebound,,sewanee,,
layup,missed,sewanee,704.0,30.0
offensive rebound,,sewanee,,
three pointer,missed,sewanee,704.0,30.0
offensive rebound,,sewanee,,
subbing in,,Centre,704.0,30.0
subbing out,,Centre,704.0,30.0
foul,,Centre,684.0,10.0
subbing in,,sewanee,684.0,30.0
subbing out,,sewanee,684.0,30.0
subbing in,,Centre,684.0,30.0
subbing out,,Centre,684.0,30.0
layup,missed,sewanee,677.0,23.0
offensive rebound,,sewanee,,
three pointer,missed,sewanee,665.0,18.0
offensive rebound,,sewanee,,
turnover,,sewanee,645.0,10.0
subbing in,,Centre,645.0,30.0
subbing in,,Centre,645.0,30.0
subbing out,,Centre,645.0,30.0
subbing out,,Centre,645.0,30.0
three pointer,missed,Centre,615.0,0.0
offensive rebound,,Centre,,
subbing in,,sewanee,615.0,30.0
subbing in,,sewanee,615.0,30.0
subbing out,,sewanee,615.0,30.0
subbing out,,sewanee,615.0,30.0
layup,good,Centre,603.0,18.0
assist,,Centre,,
foul,,sewanee,603.0,30.0
free throw,good,Centre,603.0,30.0
subbing in,,sewanee,603.0,30.0
subbing in,,sewanee,603.0,30.0
subbing out,,sewanee,603.0,30.0
subbing out,,sewanee,603.0,30.0
layup,good,sewanee,589.0,16.0
assist,,sewanee,,
turnover,,Centre,561.0,2.0
steal,,sewanee,561.0,30.0
jumper,good,sewanee,554.0,23.0
foul,,sewanee,503.0,9.0
free throw,missed,Centre,503.0,30.0
deadball rebound,,Centre,,
free throw,good,Centre,503.0,30.0
subbing in,,Centre,503.0,30.0
subbing in,,Centre,503.0,30.0
subbing out,,Centre,503.0,30.0
subbing out,,Centre,503.0,30.0
layup,good,sewanee,494.0,21.0
jumper,missed,Centre,494.0,30.0
defensive rebound,,sewanee,,
jumper,good,sewanee,467.0,3.0
assist,,sewanee,,
jumper,missed,Centre,449.0,12.0
defensive rebound,,sewanee,,
foul,,sewanee,445.0,26.0
turnover,,sewanee,445.0,30.0
subbing in,,Centre,445.0,30.0
subbing in,,Centre,445.0,30.0
subbing in,,Centre,445.0,30.0
subbing out,,Centre,445.0,30.0
subbing out,,Centre,445.0,30.0
subbing out,,Centre,445.0,30.0
layup,missed,Centre,416.0,1.0
block,,sewanee,416.0,30.0
defensive rebound,,sewanee,,
layup,good,sewanee,405.0,19.0
assist,,sewanee,,
layup,good,Centre,395.0,20.0
layup,good,sewanee,375.0,10.0
assist,,sewanee,,
turnover,,Centre,369.0,24.0
steal,,sewanee,367.0,28.0
layup,missed,sewanee,346.0,9.0
defensive rebound,,Centre,,
subbing in,,sewanee,331.0,15.0
subbing in,,sewanee,331.0,15.0
subbing out,,sewanee,331.0,15.0
subbing out,,sewanee,331.0,15.0
subbing in,,Centre,331.0,15.0
subbing in,,Centre,331.0,15.0
subbing in,,Centre,331.0,15.0
subbing in,,Centre,331.0,15.0
subbing out,,Centre,331.0,15.0
subbing out,,Centre,331.0,15.0
subbing out,,Centre,331.0,15.0
subbing out,,Centre,331.0,15.0
jumper,missed,Centre,320.0,4.0
offensive rebound,,Centre,,
layup,good,Centre,315.0,25.0
assist,,Centre,,
foul,,Centre,284.0,29.0
free throw,good,sewanee,284.0,30.0
free throw,good,sewanee,284.0,30.0
foul,,sewanee,284.0,30.0
layup,missed,Centre,270.0,16.0
defensive rebound,,sewanee,,
three pointer,missed,sewanee,244.0,4.0
defensive rebound,,Centre,,
layup,missed,Centre,244.0,30.0
defensive rebound,,sewanee,,
timeout,,Centre,215.0,1.0
subbing in,,sewanee,215.0,1.0
subbing in,,sewanee,215.0,1.0
subbing out,,sewanee,215.0,1.0
subbing out,,sewanee,215.0,1.0
subbing in,,Centre,215.0,1.0
subbing out,,Centre,215.0,1.0
layup,missed,sewanee,211.0,27.0
offensive rebound,,sewanee,,
foul,,Centre,207.0,26.0
free throw,missed,sewanee,207.0,30.0
deadball rebound,,Centre,,
free throw,good,sewanee,207.0,30.0
three pointer,missed,Centre,202.0,25.0
offensive rebound,,Centre,,
layup,good,Centre,190.0,18.0
foul,,sewanee,188.0,28.0
free throw,missed,Centre,188.0,30.0
defensive rebound,,sewanee,,
layup,missed,sewanee,188.0,30.0
defensive rebound,,Centre,,
subbing in,,Centre,181.0,23.0
